@relation Lithuanian_17

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.315015,0.240619,1
0.205227,0.791967,1
0.605334,0.106569,0
0.172569,0.774492,1
0.175017,0.945092,0
0.483486,0.602161,1
0.632295,0.797025,0
0.289065,0.238523,1
0.496528,0.878352,0
0.592714,0.634706,1
0.847542,0.410895,0
0.314245,0.059871,0
0.813612,0.210121,0
0.780119,0.682597,0
0.228976,0.75138,1
0.31501,0.268309,1
0.290875,0.786402,1
0.132645,0.738249,1
0.242836,0.797627,1
0.704246,0.197274,0
0.811616,0.523109,0
0.374011,0.184908,0
0.879468,0.493976,0
0.957387,0.259951,0
0.421646,0.322099,1
0.828607,0.421132,0
0.582001,0.142615,0
0.779065,0.78589,0
0.360691,0.658593,1
0.490685,0.52857,1
0.95637,0.485973,0
0.428012,0.353498,1
0.352804,0.765802,1
0.511724,0.065313,0
0.303378,0.725135,1
0.316514,0.30896,1
0.784709,0.308831,0
0.217879,0.749319,1
0.204127,0.590292,1
0.664886,0.785908,0
0.227546,0.778663,1
0.901823,0.357133,0
0.24183,0.292332,1
0.103187,0.79343,1
0.893761,0.311199,0
0.645397,0.796565,0
0.490833,0.363975,1
0.512607,0.848007,0
0.517206,0.497354,1
0.853843,0.572978,0
0.644303,0.503663,0
0.80453,0.724792,0
0.385811,0.23964,1
0.481947,0.955882,0
0.457683,0.404865,1
0.543283,0.38233,1
0.270678,0.083198,0
0.775865,0.462871,0
0.236864,0.26667,1
0.41625,0.438747,1
0.386866,0.71201,1
0.237136,0.231399,1
0.575306,0.132739,0
0.254585,0.343559,1
0.389409,0.60062,1
0.248585,0.849914,1
0.515082,0.287941,0
0.152027,0.739135,1
0.339676,0.042676,0
0.352695,0.260552,1
0.145062,0.238128,1
0.320784,0.604601,1
0.564547,0.544214,1
0.898345,0.627618,0
0.726877,0.644314,1
0.334838,0.382963,1
0.422677,0.099438,0
0.818465,0.820972,0
0.735554,0.274659,0
0.233992,0.699853,1
0.480684,0.092032,0
0.364059,0.312213,1
0.77429,0.4415,0
0.215649,0.773746,1
0.445334,0.346033,1
0.411186,0.408776,1
0.738853,0.560508,0
0.330752,0.976893,0
0.688328,0.132767,0
0.078318,0.713347,1
0.546794,0.205858,0
0.274579,0.800623,1
0.459389,0.736585,1
0.248065,0.265201,1
0.558679,0.54334,1
0.371753,0.676576,1
0.714971,0.255831,0
0.728531,0.072484,0
0.409501,0.837509,0
0.438354,0.997731,0
0.798565,0.404223,0
0.042097,0.171543,1
0.472586,0.450841,1
0.582706,0.718329,0
0.666386,0.717597,0
0.353519,0.091205,0
0.336359,0.208171,1
0.41479,0.425498,1
0.37011,0.575455,1
0.649374,0.68614,0
0.690276,0.23621,0
0.13167,0.704643,1
0.320473,0.807071,1
0.481901,0.63142,1
0.634871,0.395493,0
0.40656,0.315848,1
0.645339,0.700191,0
0.90484,0.64956,0
0.900428,0.456702,0
0.153891,0.79218,1
0.443213,0.248693,1
0.726926,0.275015,0
0.762116,0.695726,0
0.559716,0.962481,0
0.291287,0.692984,1
0.90845,0.431741,0
0.750169,0.238376,0
0.382421,0.586689,1
0.259769,0.748975,1
0.792505,0.193371,0
0.28633,0.995468,0
0.815806,0.640989,0
0.309446,0.54336,1
0.841471,0.466294,0
0.330079,0.596157,1
0.27635,0.218962,1
0.599702,0.518682,0
0.657428,0.298861,0
0.83651,0.516063,0
0.355357,0.609172,1
0.704152,0.631797,0
0.863128,0.401711,0
0.485771,0.220982,0
0.372068,0.455439,1
0.851664,0.816777,0
0.781525,0.818557,0
0.285638,0.374155,1
0.107127,0.658557,1
0.443204,0.372116,1
0.724361,0.702718,0
0.819262,0.343027,0
0.387181,0.437588,1
0.277963,0.761635,1
0.912223,0.140521,0
0.752189,0.422668,0
0.476997,0.704833,1
0.735868,0.4553,0
0.836707,0.638405,0
0.897206,0.509479,0
0.304004,0.53198,1
0.290693,0.231238,1
0.731495,0.616564,0
0.494861,0.939669,0
0.652958,0.55568,1
0.809835,0.271424,0
0.216443,0.812718,1
0.882746,0.401877,0
0.103685,0.896841,1
0.318001,0.28664,1
0.413934,0.650689,1
0.606556,0,0
0.711765,0.761753,0
0.209266,0.580599,1
0.480469,0.137716,0
0.598545,0.40344,1
0.812214,0.450227,0
0.696867,0.577293,0
0.50792,0.379101,1
0.478517,0.059368,0
0.747448,0.245843,0
0.637596,0.950547,0
0.915586,0.535702,0
0.76048,0.377007,0
0.636951,0.463142,1
0.490609,0.896104,0
0.216829,0.574768,1
0.352642,0.236287,1
0.564831,0.879598,0
0.124984,0.762956,1
0.217578,0.780319,1
0.439453,0.011162,0
0.970567,0.581733,0
0.776544,0.294254,0
0.399557,0.320454,1
0.907915,0.774259,0
0.710933,0.652594,0
0.756791,0.852655,0
0.501718,0.413062,1
0.541535,0.505611,1
0.96529,0.457088,0
0.564242,0.63613,0
0.680184,0.875342,0
0.918843,0.606924,0
0.375968,0.945774,0
0.543652,0.603633,1
0.567661,0.783078,0
0.933274,0.563498,0
0.656866,0.60205,1
0.599542,0.851524,0
0.466137,0.340361,1
0.453481,0.339413,1
0.727382,0.208305,0
0.398051,0.315454,1
0.544444,1,0
0.098583,0.199727,1
0.778188,0.783255,0
0.531421,0.717564,0
0.468612,0.954578,0
0.556954,0.609148,1
0.344646,0.365786,1
0.652628,0.622252,0
0.357077,0.083956,1
0.750683,0.406967,0
0.456775,0.48293,1
0.389617,0.751331,1
0.733872,0.450139,0
0.65939,0.351802,0
0.819347,0.208007,0
0.756804,0.569232,0
1,0.708987,0
0.637069,0.862502,0
0.696907,0.481766,1
0.413531,0.682579,1
0.8111,0.611014,0
0.950957,0.639713,0
0.389478,0.614396,1
0.473893,0.078931,0
0.653634,0.652787,0
0.582259,0.841563,0
0.480303,0.954008,0
0.47655,0.450317,1
0.709102,0.336325,0
0.162625,0.704521,1
0.433065,0.096546,0
0.39647,0.558642,1
0.580528,0.281387,0
0.261511,0.563624,1
0.463599,0.472714,1
0.339347,0.508733,1
0.574689,0.111508,0
0.978348,0.636367,0
0.396535,0.721092,1
0.76017,0.457887,0
0.243806,0.708858,1
0.061325,0.710808,1
0.441916,0.014075,0
0.559824,0.878972,0
0.81214,0.414891,0
0.403108,0.646951,1
0.6552,0.53964,1
0.64798,0.160433,0
0.418162,0.81682,1
0.525763,0.897409,0
0.084238,0.150211,1
0.55834,0.669056,1
0.475677,0.515356,1
0.590741,0.414083,1
0.822503,0.763228,0
0.435625,0.327386,1
0.625938,0.071311,0
0.331474,0.981777,0
0.187541,0.144245,1
0.382409,0.39283,1
0.536551,0.941287,0
0.271334,0.26092,1
0.298293,0.552161,1
0.757569,0.451912,0
0.142454,0.770374,1
0.414803,0.664798,1
0.343156,0.681162,1
0,0.734706,1
0.146332,0.275339,1
0.503733,0.406641,1
0.320942,0.767897,1
0.418255,0.30655,1
0.764084,0.670056,0
0.115282,0.610867,1
0.460202,0.64646,1
0.774496,0.325342,0
0.113486,0.410681,1
0.988276,0.678994,0
0.709446,0.707031,0
0.678365,0.442895,0
0.660385,0.08518,0
0.521652,0.05535,0
0.782548,0.582904,0
0.202855,0.261013,1
0.666242,0.713974,0
0.183449,0.23358,1
0.148922,0.315712,1
0.868155,0.394815,0
