@relation Lithuanian_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.64976,0.722078,0
0.709591,0.256074,0
0.807537,0.466185,0
0.168234,0.809749,1
0.493071,0.156245,0
0.455832,0.32581,1
0.318803,0.698681,1
0.681098,0.341756,0
0.515815,0.404118,1
0.816101,0.366845,0
0.395924,0.471976,1
0.472782,0.427174,1
0.649604,0.718642,0
0.912488,0.54061,0
0.340785,0.597928,1
0.940697,0.568646,0
0.06795,0.709792,1
0.625467,0.203851,0
0.530773,0.274375,0
0.239206,0.267736,1
0.384489,0.264265,0
1,0.685468,0
0.799791,0.546463,0
0.887883,0.783149,0
0.442255,0.530277,1
0.907494,0.542027,0
0.041245,0.666085,1
0.348614,0.75407,1
0.458502,0.891369,0
0.463128,0.932685,0
0.299683,0.388429,1
0.397292,0.391216,1
0.482437,0.845755,0
0.23663,0.352872,1
0.917249,0.174792,0
0.308441,0.288628,1
0.869299,0.415959,0
0.227127,0.763842,1
0.096781,0.797661,1
0.437488,0.245827,1
0.209226,0.576053,1
0.112451,0.776035,1
0.540069,0.132799,0
0.564286,0.268023,0
0.449077,0.948061,0
0.696613,0.712057,0
0.270691,0.313368,1
0.145404,0.289064,1
0.861918,0.238272,0
0.074796,0.333286,1
0.77504,0.817825,0
0.827403,0.490475,0
0.207331,0.751836,1
0.55634,0.308386,0
0.565999,0.150156,0
0.72502,0.302006,0
0.811763,0.803475,0
0.2192,0.120429,0
0.160189,0.812288,1
0.265407,0.564335,1
0.422675,0.42549,1
0.432372,0.653368,1
0.086721,0.34094,1
0.147985,0.792608,1
0.308559,0.767794,1
0.851356,0.816137,0
0.765628,0.821904,0
0.457997,0.211634,0
0.611633,0.363435,0
0.484592,0.221559,0
0.258155,0.720456,1
0.631352,0.262286,0
0.048408,0.727221,1
0.27372,0.614915,1
0.671669,0.51082,0
0.0901,0.742504,1
0.152379,0.592152,1
0.579444,0.624342,1
0.517078,0.989902,0
0.664773,0.871679,0
0.558223,0.839644,0
0.726832,0.296808,0
0.815234,0.820116,0
0.767168,0.460234,0
0.161751,0.752162,1
0.992116,0.765287,0
0.206537,0.640039,1
0.400606,0.667662,1
0.455876,0.152144,0
0.447838,0.049514,0
0.708944,0.532127,0
0.218864,0.763334,1
0.748127,0.850163,0
0.36705,0.341068,1
0.715632,0.302343,0
0.502908,0.722046,0
0.409238,0.369695,1
0.631249,0.692245,0
0.345964,0.456523,1
0.53069,0.619227,1
0.431874,0.364316,1
0,0.693012,1
0.690954,0.228615,0
0.50849,0.934219,0
0.060675,0.765095,1
0.744745,0.507729,0
0.363294,0.655079,1
0.519635,0.236757,0
0.97499,0.475018,0
0.179283,0.70525,1
0.707682,0.240526,0
0.411664,0.226176,0
0.662794,0.461557,0
0.51003,0.528724,1
0.132313,0.341748,1
0.877914,0.626475,0
0.778504,0.334414,0
0.409617,0.507834,1
0.216272,0.70898,1
0.455592,0.145774,0
0.436582,0,0
0.195118,0.339215,1
0.642148,0.375166,0
0.819627,0.765353,0
0.416261,0.965754,0
0.382508,0.894437,0
0.42844,0.482593,1
0.60575,0.109156,0
0.182409,0.294429,1
0.44107,0.727018,1
0.702624,0.28415,0
0.17227,0.779991,1
0.079683,0.77213,1
0.505088,0.620769,1
0.239372,0.253088,1
0.440408,0.908687,0
0.639402,0.612495,1
0.926405,0.660067,0
0.273891,0.769781,1
0.348463,0.624204,1
0.356071,0.571328,1
0.273381,0.806932,1
0.050118,0.620857,1
0.584661,0.041526,0
0.288471,0.749672,1
0.266604,0.098306,0
0.173825,0.754117,1
0.846871,0.431209,0
0.313628,0.397755,1
0.618435,0.943001,0
0.521949,0.992884,0
0.785152,0.6667,0
0.617861,0.859501,0
0.649147,0.835928,0
0.66504,0.298562,0
0.299599,0.294057,1
0.80722,0.620996,0
0.88928,0.125675,0
0.479162,0.061184,0
0.235477,0.396365,1
0.28535,0.972619,0
0.370791,0.23721,1
0.808351,0.434999,0
0.199668,0.698657,1
0.86673,0.485694,0
0.567453,0.434233,1
0.419225,0.56375,1
0.707105,0.80019,0
0.295944,0.512753,1
0.307212,0.070525,0
0.425416,0.654613,1
0.235768,0.451376,1
0.740922,0.267596,0
0.569599,0.643465,1
0.092128,0.79281,1
0.492279,0.094019,0
0.417203,0.740283,1
0.966391,0.288057,0
0.63479,0.631654,0
0.519302,0.134041,0
0.550658,0.167412,0
0.940154,0.575934,0
0.769617,0.616433,0
0.273189,0.751033,1
0.629732,0.193677,0
0.412457,0.508895,1
0.518138,0.607377,1
0.834867,0.530947,0
0.341771,0.302317,1
0.254781,0.729227,1
0.424532,0.740085,1
0.780442,0.764593,0
0.376004,0.445058,1
0.404051,0.961216,0
0.648127,0.786862,0
0.421864,0.724203,1
0.20169,0.367349,1
0.900909,0.524704,0
0.455906,0.431292,1
0.40284,0.052112,0
0.664915,0.59603,0
0.354607,0.059823,0
0.249248,0.565182,1
0.449745,0.234645,0
0.108165,0.380406,1
0.009898,0.718047,1
0.311337,0.61925,1
0.119432,0.753078,1
0.746556,0.493743,0
0.232312,0.29983,1
0.833934,0.695788,0
0.298062,0.687523,1
0.386765,0.564001,1
0.383465,0.346997,1
0.662315,0.262284,0
0.026726,0.699838,1
0.570305,0.467007,0
0.224768,0.78695,1
0.102256,0.268701,1
0.48513,0.314603,0
0.319126,0.033602,0
0.442793,0.725823,1
0.459918,1,0
0.362658,0.548032,1
0.433065,0.416094,1
0.272042,0.295803,1
0.291944,0.640633,1
0.912561,0.775814,0
0.720603,0.626261,0
0.082521,0.267361,1
0.827904,0.432022,0
0.124288,0.263048,1
0.262136,0.858819,1
0.40552,0.054875,0
0.898801,0.380668,0
0.737962,0.274677,0
0.420739,0.478921,1
0.258513,0.332932,1
0.069011,0.741664,1
0.457929,0.394277,1
0.159325,0.775328,1
0.234231,0.765951,1
0.464941,0.874533,0
0.672362,0.843379,0
0.275002,0.419243,1
0.305144,0.383449,1
0.113634,0.803439,1
0.885176,0.422657,0
0.225495,0.588318,1
0.580672,0.840583,0
0.42779,0.531012,1
0.460534,0.437595,1
0.445344,0.09783,0
0.181298,0.765127,1
0.459028,0.979279,0
0.194596,0.293036,1
0.549987,0.147277,0
0.524918,0.598237,1
0.799802,0.446475,0
0.598775,0.43607,1
0.881609,0.510001,0
0.698231,0.66043,0
0.496752,0.892607,0
0.365152,0.442595,1
0.643231,0.122308,0
0.898496,0.510995,0
0.503647,0.193399,0
0.74312,0.442374,0
0.255461,0.546043,1
0.626641,0.878446,0
0.313395,0.294768,1
0.115115,0.937828,0
0.083902,0.302651,1
0.457916,0.551625,1
0.440313,0.116382,0
0.896694,0.786187,0
0.177486,0.790647,1
0.752186,0.408683,0
0.48619,0.401085,1
0.757129,0.749175,0
0.47245,0.982251,0
0.3174,0.273816,1
0.143905,0.685681,1
0.825234,0.349686,0
0.626923,0.796969,0
0.138681,0.762085,1
0.778572,0.17308,0
0.20568,0.211363,1
0.625731,0.519188,0
0.380236,0.627308,1
0.443204,0.468595,1
0.575944,0.424138,1
0.890386,0.733046,0
0.080891,0.842452,1
0.586999,0.715826,1
0.327389,0.587273,1
0.223444,0.800817,1
0.320806,0.337622,1
0.374635,0.688867,1
0.904415,0.474651,0
0.725361,0.473321,0
