@relation Lithuanian_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.576733,0.521035,1
0.690614,0.786862,0
0.287773,0.690751,1
0.393946,0.494166,1
0.49863,0.724203,1
0.584896,0.12803,0
0.238355,0.937828,0
0.527418,0.393592,1
0.607342,0.147277,0
0.731435,0.360489,0
0.772593,0.507729,0
0.163358,0.699838,1
0.643698,0.323524,1
0.520554,0.128807,0
0.39496,0.388429,1
0.572132,0.934219,0
0.275867,0.775328,1
0.819299,0.546463,0
0.801238,0.334414,0
0.727365,0.260339,0
0.34146,0.352872,1
0.758975,0.186966,0
1,0.713912,0
0.300038,0.318767,1
0.593618,0.875122,0
0.648738,0.43607,1
0.465237,0.894437,0
0.456716,0.15307,0
0.888722,0.510001,0
0.720176,0.498421,1
0.237098,0.803439,1
0.321138,0.681777,1
0.420201,0.45731,1
0.527515,0.431292,1
0.849061,0.530947,0
0.840888,0.349686,0
0.716412,0.676046,0
0.747846,0.652578,1
0.691479,0.835928,0
0.541833,0.427174,1
0.754303,0.468426,0
0.623983,0.643465,1
0.81403,0.424881,0
0.791619,0.460234,0
0.651496,0.731704,0
0.529787,0.542809,1
0.497675,0.478921,1
0.529717,0.891369,0
0.710589,0.51082,0
0.579418,0.989902,0
0.450511,0.442595,1
0.169665,0.815356,1
0.671387,0.203851,0
0.533642,0.932685,0
0.915479,0.450978,0
0.742217,0.532127,0
0.507343,0.455143,1
0.636763,0.041526,0
0.703058,0.461557,0
0.681671,0.553308,1
0.525251,0.2511,0
0.7937,0.320589,0
0.894045,0.783149,0
0.68321,0.612495,1
0.778907,0.408683,0
0.880537,0.568372,0
0.501644,0.654613,1
0.771214,0.442374,0
0.495935,0.303281,1
0.363655,0.086187,0
0.562172,0.892607,0
0.21885,0.79281,1
0.390372,0.081999,0
0.192163,0.765095,1
0.367604,0.269723,1
0.745608,0.275301,0
0.61433,0.839644,0
0.423877,0.938475,0
0.827922,0.2408,0
0.547247,0.061184,0
0.529379,0.43395,1
0.863052,0.816137,0
0.436478,0.75407,1
0.458138,0.550831,1
0.217129,0.742504,1
0.820479,0.410402,0
0.465111,0.550788,1
0.558412,0.345992,1
0.491046,0.384066,1
0.337481,0.304039,1
0.816179,0.625203,0
0.619475,0.268023,0
0.459731,0.672004,1
0.330867,0.751748,1
0.326385,0.763334,1
0.775463,0.850163,0
0.573438,0.528724,1
0.172039,0.793996,1
0.482488,0.052112,0
0.529924,0.386711,1
0.183205,0.620857,1
0.305115,0.635518,1
0.406594,0.294768,1
0.757395,0.296808,0
0.925074,0.617118,0
0.597697,0.644816,0
0.284753,0.717547,1
0.872014,0.238272,0
0.68554,0.375166,0
0.333396,0.763842,1
0.761437,0.186599,0
0.593518,0.954319,0
0.539973,0.433264,1
0.181547,0.431006,1
0.597979,0.557645,1
0.343787,0.253088,1
0.473544,0.575092,1
0.791809,0.350072,0
0.758902,0.573098,0
0.521678,0.640349,1
0.905841,0.438561,0
0.256785,0.189291,1
0.340482,0.396365,1
0.37293,0.614915,1
0.385447,0.749672,1
0.808436,0.224914,0
0.825872,0.466185,0
0.363102,0.858819,1
0.466918,0.264265,0
0.554272,0.513205,1
0.306237,0.339215,1
0.232458,0.380406,1
0.819309,0.446475,0
0.167788,0.230942,1
0.242018,0.753078,1
0.552311,0.314603,0
0.198335,0.709792,1
0.26523,0.601345,1
0.555863,0.50795,1
0.566165,0.346583,1
0.448934,0.655079,1
0.614743,0.722771,0
0.783101,0.749175,0
0.373076,0.769781,1
0.295453,0.294429,1
0.733894,0.763954,0
0.48596,0.277381,1
0.388394,0.640633,1
0.592561,0.556817,1
0.404134,0.636663,1
0.343646,0.267736,1
0.200557,0.121766,0
0.331395,0.78695,1
0.411457,0.033602,0
0.614093,0.176778,0
0.214263,0.34094,1
0.793073,0.480501,0
0.315926,0.640039,1
0.334666,0.579848,1
0.664933,0.859501,0
0.922067,0.549573,0
0.712256,0.167439,0
0.266245,0.792608,1
0.516389,0.725823,1
0.600854,0.784179,0
0.459719,0.445058,1
0.629366,0.424138,1
0.718602,0.833781,0
0.402343,0.265615,1
0.115639,0.204213,1
0.795218,0.784346,0
0.788481,0.43804,0
0.500894,0.740085,1
0.249917,0.178325,1
0.511887,0.245827,1
0.307187,0.298054,1
0.448394,0.548032,1
0.766838,0.274677,0
0.745523,0.707967,0
0.78801,0.756563,0
0.420277,0.473454,1
0.311814,0.367349,1
0.362463,0.556836,1
0.211871,0.302651,1
0.38731,0.23895,1
0.442805,0.571328,1
0.960659,0.288057,0
