@relation Lithuanian_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.747856,0.243903,0
0.444201,0.713495,1
0.838652,0.755187,0
0.468326,0.232389,0
0.180343,0.182812,1
0.508873,0.431537,1
0.782733,0.688396,0
0.360809,0.708345,1
0.679655,0.426581,0
0.594348,0.537616,1
0.306035,0.619727,1
0.211335,0.235619,1
0.678332,0.678911,0
0.34215,0.98498,0
0.307161,0.310587,1
0.223471,0.788895,1
0.183758,0.604431,1
0.302772,0.701389,1
0.459939,0.675387,1
0.353228,0.546343,1
0.192742,0.754918,1
0.789209,0.59057,0
0.464706,0.611161,1
0.694086,0.710037,0
0.20476,0.304401,1
0.403937,0.511858,1
0.67893,0.632024,1
0.328264,0.258171,1
0.82178,0.422493,0
0.447468,0.695048,1
0.530976,0.409426,1
0.600733,0.095227,0
0.296596,0.228961,1
0.583343,0.203689,0
0.829055,0.41052,0
0.843424,0.321511,0
0.487417,0.368195,1
0.886277,0.728835,0
0.43427,0.237116,1
0.761191,0.554603,0
0.402559,0.030256,0
0.449664,0.458281,1
0.673636,0.498357,0
0.835651,0.339413,0
0.807711,0.47296,0
0.332394,0.77772,1
0.565683,0.882113,0
0.59911,0.957904,0
0.408019,0.371662,1
0.844304,0.416695,0
0.308114,0.267642,1
0.364752,0.046596,0
0.712732,0.489626,0
0.375146,0.394082,1
0.47977,0.682018,1
0.482926,0.987219,0
0.431166,0.433344,1
0.595408,0.869711,0
0.411009,0.651655,1
0.609173,0.110333,0
0.822008,0.717155,0
0.758427,0.450503,0
0.563867,0.887954,0
0.383286,0.9666,0
0.523294,0.945811,0
0.287716,0.770459,1
0.898872,0.72148,0
0.523862,0.201486,0
0.530816,0.532199,1
0.631264,0.399189,1
0.382662,0.589876,1
0.46664,0.889863,0
0.526835,0.218654,0
0.500824,0.4006,1
0.499983,0.477842,1
0.449746,0.52845,1
0.333013,0.570482,1
0.56784,0.088721,0
0.486224,0.013927,0
0.32737,0.75308,1
0.445605,0.31213,1
0.358516,0.526375,1
0.653461,0.72008,0
0.573857,0.931369,0
0.777801,0.843672,0
0.626361,0.123416,0
0.407662,0.083072,1
0.25067,0.142726,1
0.217784,0.731347,1
0.524718,0.595816,1
0.421253,0.669448,1
0.718573,0.662011,0
0.621343,0.23631,0
0.928067,0.6261,0
0.478424,0.603908,1
0.510945,0.944521,0
0.270788,0.574482,1
