@relation Lithuanian_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.16385,0.7023,1
0.199836,0.74639,1
0.565683,0.899603,0
0.678849,0.920576,0
0.908573,0.42688,0
0.47977,0.697435,1
0.626361,0.133047,0
0.735337,0.660759,0
0.515916,0.922454,0
0.850828,0.69803,0
0.236807,0.782622,1
0.36698,0.559462,1
0.340448,0.771992,1
0.509666,0.403197,1
0.783797,0.853463,0
0.800706,0.826674,0
0.565347,0.62898,1
0.45952,0.545227,1
0.442895,0.027641,0
0.344824,0.231367,1
0.431121,0.40107,1
0.600733,0.104566,0
0.489711,0.499903,1
0.364752,0.055432,0
0.487417,0.380362,1
0.464314,0.314815,1
0.70709,0.279303,0
0.904637,0.319463,0
0.34674,0.701137,1
0.278763,0.757457,1
0.380699,0.472412,1
0.54933,0.555619,1
0.835651,0.351281,0
0.529009,0.379477,1
0.386609,0.754832,1
0.482689,0.496676,1
0.73396,0.71518,0
0.331268,0.808745,1
0.383953,0.989848,0
0.790859,0.426331,0
0.292155,0.798025,1
0.625865,0.642876,1
0.198934,0.712793,1
0.211335,0.246412,1
0.449664,0.471381,1
0.346359,0.794529,1
0.722348,0.48998,1
0.524718,0.61034,1
0,0.771928,1
0.567872,0.329923,1
0.431166,0.446186,1
0.312754,0.351813,1
0.149529,0.721495,1
0.517487,0.523561,1
0.491453,0.202999,0
0.641056,0.80425,0
0.706863,0.883443,0
0.780931,0.466108,0
0.681346,0.630426,0
0.316149,0.187383,1
0.781256,0.395385,0
0.276699,0.781877,1
0.412424,0.701081,1
0.447468,0.7106,1
0.077006,0.742848,1
0.344839,0.766436,1
0.500134,0.727985,1
0.777801,0.860763,0
0.492527,0.369435,1
0.467454,0.330359,1
0.555943,0.505564,1
0.573857,0.949369,0
0.173019,0.904936,1
0.831959,0.811547,0
0.917744,0.782389,0
0.518709,0.712983,1
0.908882,0.635791,0
0.421253,0.684734,1
0.896741,0.790121,0
0.374201,0.776029,1
0.297408,0.738245,1
0.392969,0.505088,1
0.364197,0.869887,1
0.277434,0.820837,1
0.522364,0.937166,0
0.865655,0.824895,0
0.264851,0.269291,1
0.635289,0.850663,0
0.403705,0.773935,1
0.341756,0.440389,1
0.67893,0.646923,1
0.681651,0.563873,1
0.918239,0.43997,0
0.296344,0.274946,1
0.168294,0.208022,1
0.486224,0.022424,0
0.712732,0.50305,0
0.521925,0.146029,0
0.373604,0.756266,1
0.371478,0.29491,1
0.388478,0.216464,1
0.368713,0.248903,1
0.21251,0.283613,1
0.751632,0.080817,0
0.270788,0.588785,1
0.583343,0.214152,0
0.548898,0.029075,0
0.461118,0.67296,1
0.526835,0.229271,0
0.520117,0.067704,0
0.822008,0.732936,0
0.816485,0.412459,0
0.353228,0.560355,1
0.758427,0.463522,0
0.541602,0.421296,1
0.599499,0.6443,0
0.531315,0.904199,0
0.677041,0.16874,0
0.761191,0.5687,0
0.536795,0.886452,0
0.511371,0.757563,1
0.223471,0.805418,1
0.907828,0.517686,0
0.328264,0.269198,1
0.705178,0.45112,0
0.383286,0.984965,0
0.242748,0.758422,1
0.341509,0.3824,1
0.517946,0.729692,1
0.456207,0.845621,0
0.794197,0.333601,0
0.81864,0.623625,0
0.346191,0.239524,1
0.478424,0.618516,1
0.77354,0.4309,0
0.609745,0.141054,0
0.805303,0.77056,0
0.446999,0.328715,1
0.436942,0.539719,1
0.387069,0.391206,1
0.747771,0.710869,0
0.235167,0.890747,1
0.582068,0.604834,1
0.891402,0.502187,0
0.586662,0.38137,1
0.519741,0.400864,1
0.479222,0.376972,1
0.59275,0.617326,1
0.437794,0.759468,1
0.508653,0.348616,1
0.444599,0.566976,1
0.602666,0.791206,0
0.409816,0.322511,1
0.702709,0.05897,0
0.67441,0.890577,0
0.77945,0.563899,0
0.638683,0.008353,0
0.412698,0,0
0.785463,0.754308,0
0.874644,0.215749,0
0.425155,0.953855,0
0.913432,0.535946,0
0.831784,0.454396,0
0.389565,0.63989,1
0.496167,0.744935,1
0.905774,0.503235,0
0.453346,0.92586,0
0.182303,0.731166,1
0.67842,0.241063,0
0.733641,0.344581,0
0.878739,0.476564,0
0.522124,0.100359,0
0.609173,0.119829,0
0.756578,0.458362,0
0.640673,0.719154,1
0.704771,0.241061,0
0.515835,0.087261,0
0.928067,0.640938,0
0.201162,0.092936,0
0.287716,0.786792,1
0.563867,0.905504,0
0.645639,0.305616,1
0.692696,0.794035,0
0.301344,0.716152,1
0.580092,0.390573,1
0.360809,0.724034,1
0.437602,0.6088,1
0.809311,0.667368,0
0.761264,0.161665,0
0.750101,0.652482,1
0.316879,0.639264,1
0.795876,0.123177,0
0.759679,0.277454,0
0.580433,0.611812,1
0.642335,0.603126,1
1,0.727629,0
0.570962,0.618951,1
0.706983,0.592873,0
0.497349,0.331982,1
0.423344,0.193208,0
0.59911,0.976178,0
0.217784,0.747275,1
0.750569,0.216598,0
0.859303,0.628161,0
0.172558,0.801555,1
0.614581,0.289659,0
0.554879,0.387375,1
0.82177,0.540623,0
0.553977,0.296212,0
0.531384,0.536771,1
0.68527,0.61023,1
0.83573,0.2163,0
0.31126,0.782167,1
0.133793,0.718956,1
0.880926,0.403054,0
0.82178,0.435222,0
0.632336,0.526886,0
0.32737,0.769233,1
0.674596,0.708342,0
0.461105,0.433728,1
0.667426,0.958626,0
0.613563,0.452147,1
0.600045,0.887698,0
0.560735,0.129282,0
0.957602,0.647882,0
0.322471,0.250185,1
0.578473,0.513819,1
0.693953,0.722122,0
0.289039,0.759517,1
0.514625,0.459064,1
0.745006,0.234515,0
0.623843,0.776329,0
0.492128,0.501021,1
0.460312,0.658855,1
0.449746,0.542276,1
0.941227,0.571689,0
0.480398,0.335645,1
0.331865,0.75702,1
0.914897,0.657726,0
0.883192,0.563718,0
0.888257,0.624966,0
0.777813,0.577421,0
0.543185,1,0
0.239073,0.953173,0
0.403937,0.525513,1
0.513431,0.223713,1
0.763733,0.161279,0
0.499176,0.469425,1
0.2954,0.771123,1
0.413439,0.074272,0
0.454918,0.708504,1
0.183758,0.619044,1
0.192742,0.77109,1
0.28864,0.692721,1
0.170177,0.824072,1
0.77167,0.246661,0
0.83245,0.649158,0
0.876271,0.409949,0
0.729057,0.639968,0
0.445605,0.323716,1
0.468408,0.107762,0
0.403359,0.398417,1
0.58666,0.09954,0
0.851805,0.646575,0
0.795465,0.47109,0
0.332908,0.227252,1
0.736107,0.769887,0
0.22813,0.247825,1
0.338499,0.285076,1
0.257559,0.164116,1
0.790386,0.762095,0
0.729144,0.20557,0
0.598976,0.285502,0
0.616183,0.849674,0
0.798428,0.794017,0
0.358516,0.54018,1
0.374055,0.61278,1
0.25913,0.767917,1
0.693564,0.845757,0
0.284281,0.81816,1
0.209948,0.852634,1
0.772146,0.415203,0
0.451601,0.514387,1
0.886277,0.744737,0
0.799404,0.690754,0
0.901402,0.503854,0
0.317554,0.757113,1
0.621343,0.24711,0
0.396151,0.374034,1
0.458094,0.125935,0
0.407662,0.092285,1
0.637551,0.114892,0
0.530976,0.422019,1
0.285612,0.720968,1
0.664903,0.403732,0
0.678332,0.694296,0
0.556168,0.14773,0
0.505177,0.524335,1
0.763557,0.323442,0
0.529043,0.308026,1
0.278485,0.788447,1
