@relation Lithuanian_4

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.201477,0.698072,1
0.248065,0.298331,1
0.248545,0.345345,1
0.289217,0.257661,1
0.530053,0.12885,0
0.619528,0.44395,1
0.704246,0.232747,0
0.132645,0.755066,1
0.609119,0.810947,0
0.733872,0.476891,0
0.249574,0.30344,1
0.52169,0.352244,1
0.724453,0.280275,0
0.414803,0.684147,1
0.217578,0.795684,1
0.894988,0.520229,0
0.433065,0.135493,0
0.289233,0.774427,1
0.876072,0.637795,0
0.13167,0.722618,1
0.818465,0.834936,0
0.466594,0.665175,1
0.782548,0.605078,0
0.886518,0.127946,0
0.34121,0.522018,1
0.503733,0.434893,1
0.339676,0.083481,0
0.453481,0.369984,1
0.496528,0.890336,0
0.819262,0.373474,0
0.265079,0.275835,1
0.404816,0.450593,1
0.536551,0.951101,0
0.735868,0.481874,0
0.516056,0.408332,1
0.282728,0.305248,1
0.714971,0.289284,0
0.599702,0.543071,0
0.996743,0.736946,0
0.490609,0.907476,0
0.574689,0.149939,0
1,0.726813,0
0.696867,0.59966,0
0.861126,0.548138,0
0.81214,0.442859,0
0.64406,0.207535,0
0.649932,0.923293,0
0.445334,0.376376,1
0.428966,0.169161,0
0.632295,0.811814,0
0.310738,0.087745,0
0.115282,0.632076,1
0.800432,0.560035,0
0.483486,0.62367,1
0.778188,0.798519,0
0.209266,0.602852,1
0.95637,0.51149,0
0.395124,0.060904,0
0.988276,0.697854,0
0.631346,0.370002,0
0.443213,0.282393,1
0.636951,0.489446,1
0.812214,0.476976,0
0.488156,0.331698,1
0.78649,0.778409,0
0.472586,0.477569,1
0.903258,0.551821,0
0.061325,0.72857,1
0.713304,0.327406,0
0.731495,0.637577,0
0.170799,0.894485,1
0,0.751645,1
0.488196,0.154893,0
0.582001,0.179973,0
0.811616,0.547345,0
0.330079,0.617874,1
0.413078,0.560784,1
0.605334,0.14517,0
0.385811,0.273652,1
0.439453,0.053053,0
0.490071,0.561593,1
0.158168,0.812075,1
0.434946,0.707785,1
0.652628,0.643069,0
0.98103,0.779116,0
0.82965,0.499338,0
0.760522,0.416068,0
0.657428,0.33083,0
0.72078,0.541742,0
0.644303,0.52857,0
0.901823,0.387093,0
0.149169,0.312581,1
0.653634,0.67255,0
0.259769,0.765422,1
0.258252,0.215182,1
0.506015,0.642881,1
0.23234,0.804935,1
0.503428,1,0
0.695201,0.848848,0
0.59325,0.162705,0
0.798565,0.432558,0
0.433492,0.631566,1
0.559824,0.890935,0
0.360691,0.678157,1
0.565574,0.135198,0
0.77429,0.468551,0
0.897206,0.534185,0
0.343547,0.503096,1
0.487935,0.148408,0
0.645138,0.89432,0
0.8111,0.632218,0
0.533425,0.631986,1
0.509597,0.062289,0
0.362515,0.034209,0
0.649468,0.267026,0
0.664886,0.801081,0
0.357462,0.404942,1
0.517449,0.176885,0
0.919063,0.653221,0
0.173656,0.817957,1
0.319242,0.301149,1
0.100616,0.83009,1
0.841471,0.49249,0
0.223837,0.824381,1
0.336359,0.243268,1
0.237136,0.265695,1
0.602891,0.855772,0
0.103685,0.908188,1
0.267987,0.721792,1
0.359402,0.345688,1
0.490685,0.552618,1
0.728531,0.112261,0
0.481901,0.65192,1
0.721374,0.260702,0
0.815275,0.817994,0
0.252727,0.711281,1
0.9059,0.605508,0
0.822503,0.779183,0
0.4374,0.679727,1
0.422588,0.26904,0
0.466137,0.370899,1
0.303378,0.742404,1
0.175017,0.954775,0
0.481947,0.965193,0
0.634871,0.42413,0
0.298293,0.575395,1
0.327959,0.490461,1
0.216443,0.826966,1
0.285638,0.403528,1
0.666242,0.731628,0
0.181224,0.703537,1
0.411186,0.436955,1
0.124984,0.77892,1
0.650019,0.659001,1
0.514588,0.225562,0
0.357248,0.300095,1
0.396535,0.738501,1
0.382458,0.465131,1
0.815806,0.66116,0
0.242263,0.725862,1
0.608705,0.728761,1
0.907848,0.550378,0
0.885234,0.797301,0
0.582991,0.16576,0
0.696907,0.507427,1
0.756804,0.591877,0
0.491093,0.996975,0
0.836707,0.658665,0
0.691917,0.820942,0
0.898011,0.446486,0
0.690276,0.270341,0
0.833542,0.805127,0
0.741408,0.346586,0
0.83651,0.540542,0
0.704694,0.265044,0
0.800893,0.636501,0
0.563677,0.309945,0
0.704152,0.652284,0
0.750169,0.272432,0
0.383327,0.30778,1
0.521652,0.095718,0
0.40656,0.347232,1
0.411538,0.155836,0
0.183449,0.267801,1
0.1632,0.273556,1
0.084238,0.187307,1
0.113486,0.438794,1
0.413531,0.701315,1
0.776544,0.326383,0
0.421646,0.353267,1
