@relation Phoneme_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric

@data
0.757619,0.368245,0.259965,0.304659,0.374967,0
0.42886,0.800986,0.439548,0.424134,0.394466,1
0.170938,0.601578,0.068645,0.171565,0.255336,0
0.505752,0.418738,0.391054,0.297491,0.320949,0
0.555399,0.701578,0.214792,0.460454,0.471146,0
0.171342,0.65069,0.451727,0.43871,0.33834,0
0.41554,0.620118,0.729407,0.214576,0.29249,1
0.247629,0.351479,0.414083,0.523297,0.233465,1
0.366498,0.801183,0.188884,0.279331,0.300132,0
0.417356,0.623471,0.235607,0.299403,0.36469,0
0.331181,0.850296,0.15899,0.264516,0.29249,0
0.262967,0.37929,0.646147,0.137873,0.946509,1
0.236529,0.406114,0.620018,0.671446,0.475626,0
0.276488,0.769822,0.182905,0.45448,0.290119,0
0.293643,0.410256,0.720106,0.549821,0.663505,1
0.26559,0.495266,0.805359,0.179211,0.33834,0
0.235923,0.349901,0.456156,0.809319,0.118841,1
0.230878,0.322288,0.383525,0.574432,0.232148,1
0.375782,0.85858,0.191098,0.277419,0.303294,0
0.270434,0.47357,0.45682,0.590203,0.126219,1
0.589909,0.696647,0.184455,0.37037,0.307773,0
0.243592,0.395464,0.470771,0.834648,0.113307,1
0.265792,0.421696,0.4938,0.83178,0.33834,1
0.846418,0.386982,0.262843,0.347192,0.324374,0
0.258325,0.615582,0.759522,0.145759,0.263241,0
0.1778,0.352071,0.43822,0.757467,0,1
0.281937,0.702959,0.527458,0.1773,0.689328,0
0.279919,0.417949,0.835917,0.089367,0.217391,0
0.407669,0.472978,0.248671,0.305854,0.323057,0
0.258325,0.375345,0.45062,0.550538,0.072464,1
0.332795,0.748718,0.504429,0.630346,0.243215,1
0.255903,0.39428,0.150576,0.903465,0.061397,1
0.337639,0.930178,0.186448,0.264755,0.436364,0
0.910797,0.198817,0.381975,0.421505,0.309091,0
0.367306,0.467258,0.749114,0.168937,0.548353,1
0.322704,0.685799,0.50155,0.417921,0.388933,0
0.270838,0.459763,0.685784,0.517563,0.243215,0
0.425832,0.814004,0.198406,0.275986,0.401318,0
0.270636,0.443393,0.540744,0.567981,0.33834,1
0.324319,0.874556,0.174048,0.397133,0.455599,0
0.295055,0.594872,0.459035,0.264516,0.300132,0
0.804642,0.391321,0.622232,0.245639,0.305929,0
0.365893,0.491519,0.366696,0.300836,0.321212,0
0.59334,0.353057,0.386847,0.386141,0.415283,0
0.226034,0.335306,0.359832,0.425806,0.33834,0
0.310797,0.7286,0.524579,0.504182,0.26166,1
0.312815,0.544773,0.635075,0.234409,0.275362,1
0.259939,0.371203,0.709477,0.704659,0.187615,0
0.251463,0.373176,0.513065,0.792593,0.17892,0
0.314632,0.702959,0.7407,0.206213,0.272727,0
0.304339,0.796844,0.487378,0.439665,0.402108,0
0.379011,0.924458,0.164748,0.466428,0.418709,0
0.353986,0.699803,0.170948,0.279809,0.33834,0
0.233502,0.371795,0.59256,0.810992,0.1639,0
0.387487,0.506509,0.229185,0.366547,0.309881,0
0.300101,0.543393,0.771701,0.17945,0.446904,0
0.710595,0.523077,0.436005,0.491278,0.285375,0
0.240565,0.371598,0.494907,0.76583,0.217391,1
0.567306,0.501775,0.241364,0.371326,0.381555,0
0.178002,0.329191,0.459477,0.781362,0.036627,1
0.722503,0.373373,0.63574,0.239665,0.302767,0
0.251867,0.39428,0.465013,0.800239,0.151515,0
0.440363,0.729783,0.61581,0.253047,0.294071,1
0.256912,0.397041,0.588131,0.772282,0.161528,0
0.996569,0.214201,0.39969,0.294385,0.320949,0
0.941473,0.191519,0.2593,0.346476,0.321212,0
0.756408,0.215187,0.333481,0.353166,0.300659,0
0.245409,0.529191,0.473206,0.404301,0.33834,0
0.319677,0.396252,0.682905,0.603106,0.744401,1
0.240161,0.43432,0.734278,0.594026,0.197628,0
0.328153,0.848521,0.151904,0.263799,0.293808,0
0.475479,0.747535,0.217671,0.289367,0.311199,0
0.444601,0.706114,0.588795,0.215532,0.296706,1
0.38668,0.469428,0.453499,0.460932,0.562582,1
0.291625,0.888363,0.178919,0.274074,0.301186,0
