@relation Phoneme_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric

@data
0.398801,0.601307,0.607925,0.572057,0.605796,0
0.559048,0.690972,0.253485,0.280899,0.291531,0
0.523074,0.584763,0.299084,0.39277,0.275543,0
0.348656,0.503064,0.554162,0.25916,0.45366,0
0.399164,0.695057,0.254879,0.283341,0.290532,0
0.98056,0.155229,0.393469,0.31192,0.30702,0
0.454033,0.36152,0.69554,0.54299,0.4669,0
0.530887,0.528186,0.77957,0.230581,0.278791,1
0.325581,0.44281,0.485663,0.614314,0.320759,1
0.341206,0.493056,0.912983,0.143869,0.320759,0
0.33085,0.42933,0.552967,0.479238,0.320759,1
0.35992,0.557394,0.731979,0.20127,0.254809,0
0.395531,0.317402,0.737754,0.580362,0.320759,1
0.348837,0.455474,0.595579,0.519785,0.269298,0
0.43641,0.690359,0.25229,0.276991,0.360979,0
0.305959,0.339461,0.487654,0.636786,0.201349,1
0.62936,0.40094,0.404022,0.369321,0.34699,0
0.395894,0.602328,0.682995,0.681485,0.236323,1
0.333394,0.379493,0.667065,0.798486,0.179116,0
0.375908,0.384804,0.553564,0.77235,0.162378,1
0.309411,0.389297,0.443051,0.508549,0.643767,0
0.328125,0.300858,0.481481,0.723009,0.617537,1
0.441315,0.798611,0.293907,0.292135,0.290782,0
0.316497,0.32067,0.465552,0.153639,0.320759,0
0.364644,0.497549,0.526284,0.43576,0.286535,0
0.347202,0.485498,0.570689,0.452614,0.18611,0
0.763263,0.488358,0.437276,0.544211,0.268299,0
0.430233,0.656454,0.294504,0.288227,0.292031,0
0.31468,0.355392,0.588212,0.495115,0.456658,1
0.885538,0.347222,0.426125,0.445042,0.362228,0
0.301417,0.341095,0.476703,0.453591,0.320759,0
0.280705,0.321283,0.546794,0.244748,0.231576,1
0.353924,0.43076,0.512147,0.761358,0.140894,1
0.344658,0.348856,0.481481,0.628236,0.102673,1
0.801599,0.384395,0.333732,0.385686,0.298776,0
0.600836,0.595792,0.437674,0.456766,0.467899,0
0.361374,0.711193,0.556551,0.502931,0.539345,1
0.42133,0.733456,0.267622,0.405227,0.248564,0
0.303597,0.308211,0.433692,0.453346,0.633775,0
0.489281,0.747345,0.293907,0.295799,0.365976,0
0.687863,0.324959,0.392672,0.362237,0.282038,0
0.363009,0.458742,0.838909,0.164143,0.320759,1
0.691315,0.611315,0.440064,0.564485,0.259555,0
0.322311,0.539624,0.595181,0.478749,0.320759,0
0.397529,0.848856,0.261848,0.282853,0.285286,0
0.508358,0.504902,0.426922,0.379824,0.361479,0
0.321221,0.309436,0.500996,0.670738,0.11991,1
0.344113,0.542484,0.909399,0.177577,0.320759,0
0.357195,0.344771,0.722023,0.595506,0.15938,1
0.43968,0.675858,0.563521,0.644846,0.211841,1
0.314499,0.374183,0.4546,0.493894,0.503123,0
0.59266,0.393178,0.394863,0.361993,0.342993,0
0.617914,0.574551,0.292911,0.304836,0.348239,0
0.430414,0.448325,0.774393,0.172692,0.51961,1
0.448583,0.488971,0.30685,0.374695,0.29378,0
0.358648,0.381332,0.541816,0.724475,0.624032,1
0.3621,0.551471,0.607527,0.445774,0.25381,0
0.405887,0.824551,0.53644,0.239863,0.285036,0
0.308866,0.336601,0.603146,0.898876,0.320759,0
0.833212,0.319444,0.340104,0.358574,0.34674,0
0.34048,0.378676,0.549383,0.613337,0.320759,1
0.369004,0.360907,0.554958,0.895701,0.078941,0
0.329578,0.334355,0.248905,0.063996,0.163627,1
0.436047,0.521038,0.478096,0.386175,0.372221,0
0.770531,0.435662,0.333333,0.309477,0.311017,0
0.388081,0.409518,0.772401,0.218857,0.415189,1
0.341933,0.563725,0.692752,0.648754,0.19985,1
0.468568,0.7404,0.305456,0.295554,0.295029,0
0.586664,0.336193,0.386898,0.361749,0.277542,0
0.382994,0.692402,0.766826,0.210796,0.258556,0
0.369368,0.325776,0.594783,0.614558,0.523857,0
0.391897,0.443423,0.69096,0.226917,0.550087,1
0.307776,0.331904,0.574871,0.819492,0.125656,0
0.501999,0.675858,0.305456,0.302149,0.347989,0
0.351199,0.483864,0.771605,0.510015,0.261304,0
0.362645,0.709763,0.293907,0.291891,0.297527,0
0.263081,0.520016,0.676225,0.199316,0.320759,0
0.491279,0.683619,0.694743,0.244748,0.284537,1
0.810501,0.346814,0.438471,0.566194,0.256807,0
0.338663,0.342525,0.50458,0.157548,0.320759,1
0.332667,0.310662,0.443449,0.629946,0.85286,0
0.364099,0.306781,0.727798,0.595994,0.13365,1
0.343568,0.3846,0.887097,0.146067,0.443917,1
0.33085,0.400327,0.790522,0.160234,0.419435,0
0.308321,0.348039,0.466746,0.179531,1,0
0.315952,0.410743,0.821585,0.156571,0.18711,0
0.31577,0.315972,0.508562,0.83659,0.320759,1
0.462573,0.729167,0.284946,0.438935,0.551586,0
0.319586,0.379698,0.58642,0.804836,0.167374,0
0.850654,0.35192,0.574871,0.269907,0.297277,0
0.439135,0.448529,0.741537,0.60723,0.664252,1
0.373001,0.466095,0.457188,0.19956,0.638021,1
0.314135,0.336397,0.25906,0.17489,0.517112,0
0.344477,0.604984,0.307049,0.298241,0.297027,0
0.686047,0.542892,0.540621,0.502443,0.269798,0
0.347384,0.464052,0.762047,0.120909,0.320759,1
0.369549,0.652165,0.495022,0.442843,0.320759,0
0.31359,0.300041,0.460972,0.116268,0.320759,0
0.630996,0.417688,0.514337,0.725208,0.209343,0
0.341388,0.526348,0.88411,0.164631,0.243817,0
0.507086,0.72018,0.294902,0.294089,0.397452,0
0.513081,0.555964,0.469534,0.413043,0.391956,0
0.64444,0.337418,0.400438,0.368832,0.283537,0
0.410065,0.689542,0.726404,0.230093,0.261054,0
0.312682,0.401757,0.620271,0.745237,0.320759,0
0.330669,0.309641,0.509956,0.730093,0.078441,1
0.459121,0.70527,0.265432,0.282609,0.320759,0
0.571403,0.66585,0.479092,0.529555,0.423432,0
0.471475,0.602124,0.432696,0.39106,0.27979,0
0.319222,0.327614,0.46595,0.524915,0.320759,1
0.308866,0.353145,0.431103,0.534685,0.320759,1
0.59157,0.700776,0.274791,0.436737,0.456658,0
0.383358,0.32884,0.704301,0.590376,0.230827,1
0.563953,0.462827,0.329948,0.313385,0.337997,0
0.505269,0.761029,0.582437,0.415975,0.369223,1
0.378452,0.680556,0.68638,0.47362,0.262553,0
0.321948,0.287786,0.330346,0.549585,0.581564,1
0.34702,0.66156,0.262445,0.41573,0.286785,0
0.34157,0.535131,0.272999,0.391304,0.294279,0
0.353198,0.4904,0.806053,0.160967,0.443168,0
0.307776,0.288194,0.429112,0.671715,0.779915,0
0.55923,0.602737,0.495619,0.556668,0.497127,0
0.546148,0.646038,0.297491,0.300684,0.350737,0
0.338663,0.309436,0.494624,0.885442,0.144642,0
0.716388,0.293301,0.391477,0.371764,0.304771,0
0.494549,0.695874,0.303465,0.373962,0.280789,0
0.380814,0.329861,0.671844,0.713483,0.74644,1
0.306868,0.339257,0.583433,0.837811,0.123657,0
0.824128,0.36969,0.660295,0.251099,0.290032,0
0.46766,0.551062,0.659697,0.472643,0.606545,1
0.483285,0.696895,0.266428,0.393503,0.406445,0
0.423328,0.878881,0.215651,0.448705,0.368224,0
0.408067,0.717525,0.262843,0.403029,0.357732,0
0.328125,0.558211,0.582238,0.453591,0.320759,0
0.278343,0.389093,0.688969,0.655349,0.568324,1
0.324491,0.316176,0.491039,0.464827,0.320759,0
0.728379,0.486928,0.307049,0.363947,0.390207,0
0.518714,0.377451,0.33871,0.359306,0.347989,0
0.420603,0.799632,0.519912,0.277968,0.291781,0
0.329578,0.531046,0.859419,0.119932,0.22708,0
0.312682,0.385008,0.658303,0.68637,0.450912,0
0.42351,0.714257,0.561728,0.482902,0.503872,1
0.496366,0.35866,0.70231,0.487298,0.255808,1
0.311773,0.290237,0.455994,0.182706,0.057957,0
0.366279,0.560049,0.478096,0.276746,0.292531,0
0.244913,0.342525,0.588013,0.804592,0.076692,1
0.32431,0.408292,0.516129,0.649243,0.539845,1
0.32649,0.385212,0.540223,0.41573,0.637022,1
0.470567,0.612541,0.522103,0.705667,0.205346,1
0.319222,0.349469,0.485464,0.905227,0.126655,0
0.316497,0.351716,0.508761,0.875183,0.161129,0
0.351926,0.679943,0.2955,0.403762,0.290282,0
0.388808,0.943627,0.266826,0.277723,0.283038,0
0.754179,0.382149,0.436679,0.311187,0.305021,0
0.322674,0.466708,0.768817,0.195164,0.320759,0
0.336483,0.300245,0.484468,0.875183,0.122408,0
0.494186,0.637051,0.292513,0.300195,0.354484,0
0.318496,0.320466,0.462366,0.853444,0.097677,0
0.489099,0.661765,0.253684,0.380801,0.381964,0
0.326126,0.371528,0.512147,0.24255,0.668249,1
0.264898,0.355392,0.137794,0.168784,0.184861,1
0.598656,0.403595,0.281561,0.778945,0.210592,0
0.325218,0.384804,0.585424,0.7936,0.143642,1
0.645167,0.50674,0.526284,0.44211,0.256807,0
0.376817,0.916054,0.237356,0.260625,0.282788,0
0.338299,0.510008,0.557746,0.452125,0.280789,0
0.312863,0.379493,0.689367,0.866878,0.320759,0
0.319222,0.470997,0.678017,0.164143,0.320759,0
0.338663,0.463644,0.892473,0.168051,0.238821,0
0.503815,0.363154,0.688371,0.482902,0.388958,1
0.416788,0.481209,0.728196,0.528334,0.570322,1
0.709484,0.301879,0.43867,0.311187,0.338496,0
0.725836,0.363562,0.400836,0.373962,0.295778,0
0.890625,0.338235,0.328953,0.293845,0.470147,0
0.382631,0.636029,0.601951,0.248412,0.320759,0
0.725291,0.320466,0.412784,0.312897,0.339495,0
0.313953,0.338235,0.590203,0.571568,0.527105,0
0.447856,0.699142,0.691756,0.487298,0.272795,1
0.329397,0.47018,0.897252,0.155105,0.214339,0
0.487282,0.625204,0.28873,0.393014,0.275793,0
0.362464,0.934845,0.250896,0.268686,0.282788,0
0.46439,0.578227,0.658901,0.559599,0.502123,1
0.331577,0.424632,0.60912,0.879824,0.320759,1
0.788699,0.348652,0.58861,0.264045,0.284537,0
0.30923,0.294322,0.451215,0.761358,0.635523,0
0.388626,0.492034,0.70689,0.547875,0.614289,1
0.376453,0.450163,0.670848,0.744504,0.197352,1
0.352289,0.464461,0.841497,0.619687,0.218336,0
0.505087,0.693015,0.268021,0.290181,0.320759,0
0.826853,0.43893,0.508363,0.289204,0.299026,0
0.463299,0.530637,0.683194,0.506839,0.49288,1
0.407522,0.389502,0.746515,0.640938,0.188858,1
0.632994,0.441585,0.458383,0.421348,0.276043,0
0.361555,0.720792,0.24552,0.453835,0.275543,0
0.446221,0.605392,0.305058,0.383732,0.256807,0
0.697674,0.462214,0.333333,0.358818,0.30627,0
0.34593,0.534518,0.739944,0.197362,0.320759,0
0.326308,0.515114,0.639188,0.455789,0.276543,0
0.476199,0.681781,0.255675,0.382267,0.383712,0
0.309048,0.392157,0.72043,0.537616,0.424681,0
0.401708,0.389297,0.799881,0.198583,0.263303,1
0.650981,0.638685,0.486858,0.287982,0.295528,0
0.347202,0.385825,0.684389,0.639472,0.58606,0
0.335211,0.443015,0.991239,0.149976,0.230077,0
0.388626,0.660743,0.54321,0.479238,0.219585,1
0.324673,0.363971,0.56591,0.503908,0.620535,1
0.354469,0.415441,0.522899,0.797264,0.127904,1
0.572493,0.669526,0.289128,0.293356,0.35948,0
0.465116,0.504493,0.304261,0.302394,0.304022,0
0.456032,0.831699,0.5227,0.487054,0.417187,0
0.305233,0.295956,0.421744,0.466781,0.320759,0
0.474746,0.39277,0.339108,0.350269,0.340994,0
0.633721,0.33027,0.448626,0.394724,0.393705,0
0.434775,0.876225,0.242931,0.465071,0.382963,0
0.380087,0.409109,0.777579,0.581339,0.49313,1
0.42351,0.648489,0.297491,0.375672,0.351486,0
0.399891,0.685049,0.65691,0.642159,0.251811,1
0.394622,0.919322,0.239347,0.272106,0.320759,0
0.32976,0.38031,0.571685,0.649487,0.140645,1
0.395712,0.85335,0.559936,0.258183,0.282538,0
0.640443,0.426675,0.4546,0.761847,0.233825,0
0.449673,0.673203,0.471724,0.406693,0.262303,0
0.42242,0.515931,0.312425,0.305325,0.30627,0
0.784884,0.29616,0.401235,0.386175,0.299775,0
0.419695,0.791462,0.264835,0.263312,0.582813,0
0.819949,0.438521,0.51135,0.295799,0.301024,0
0.581759,0.707721,0.287137,0.386175,0.361479,0
0.486555,0.390931,0.332537,0.350513,0.334499,0
0.312137,0.400531,0.597571,0.094773,0.230577,0
0.37936,0.400327,0.772999,0.155105,0.450912,1
0.397166,0.486724,0.658104,0.528823,0.702473,1
0.387536,0.460784,0.677818,0.207621,0.254059,1
0.442224,0.456087,0.628435,0.057401,0.696228,1
0.428052,0.573529,0.280765,0.289204,0.301274,0
0.496185,0.35866,0.70231,0.487298,0.256058,1
0.341206,0.467525,0.899442,0.170493,0.513115,1
0.39117,0.31924,0.7499,0.210552,0.430677,1
0.34157,0.453636,0.769614,0.672447,0.209093,0
0.393169,0.42116,0.765034,0.202247,0.264302,1
0.350472,0.353962,0.557746,0.844162,0.644766,1
0.336846,0.411356,0.519315,0.829995,0.320759,1
0.374273,0.462418,0.527678,0.634343,0.183362,1
0.311955,0.383374,0.611908,0.647533,0.196852,1
0.508539,0.588644,0.307049,0.374695,0.299276,0
0.525254,0.693219,0.279968,0.384221,0.355983,0
0.449491,0.382557,0.751095,0.795066,0.190857,1
0.353379,0.468342,0.612306,0.518319,0.268049,0
0.617006,0.342729,0.39546,0.389595,0.289783,0
0.335574,0.512663,0.557348,0.251099,0.374719,0
0.464026,0.75817,0.265432,0.565462,0.246065,0
0.753997,0.18607,0.40462,0.37787,0.297027,0
0.325945,0.443832,0.553763,0.614314,0.320759,0
0.353924,0.404412,0.625448,0.572789,0.202598,1
0.427871,0.44567,0.678017,0.54934,0.152636,1
0.320676,0.512459,0.526284,0.413288,0.320759,0
0.461846,0.714461,0.283154,0.429409,0.612291,0
0.337936,0.651552,0.560534,0.484612,0.320759,0
0.241097,0.401552,0.131223,0.737909,0.320759,1
0.339208,0.382353,0.445241,0.591109,0.191356,1
0.499637,0.688521,0.695938,0.255496,0.279291,1
0.526708,0.484477,0.316408,0.36126,0.344242,0
0.396802,0.369485,0.652131,0.450415,0.414689,1
0.323946,0.388685,0.521705,0.646312,0.169373,0
0.341025,0.590686,0.52728,0.412311,0.360979,0
0.67351,0.512051,0.326364,0.308256,0.339995,0
0.404978,0.703636,0.539028,0.245725,0.368973,0
0.413881,0.559232,0.537834,0.235467,0.750437,0
0.364826,0.689542,0.613501,0.506106,0.558331,1
0.441315,0.793096,0.273397,0.28554,0.290032,0
0.390807,0.650123,0.530466,0.267465,0.256558,1
0.364099,0.511438,0.755277,0.545188,0.24032,0
0.849927,0.337827,0.336121,0.356864,0.339246,0
0.270531,0.347426,0.641179,0.331949,0.320759,0
