@relation Phoneme_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric

@data
0.295459,0.674496,0.23603,0.463624,0.283038,0
0.277296,0.423663,0.768349,0.612604,0.581314,1
0.868819,0.346538,0.378857,0.392261,0.304272,0
0.255298,0.392463,0.538365,0.238647,0.541344,1
0.254087,0.420333,0.7598,0.225209,0.263552,0
0.259536,0.557055,0.479566,0.432576,0.29328,0
0.318063,0.39404,0.802127,0.178638,0.467399,1
0.834107,0.179316,0.373436,0.349629,0.334999,0
0.253885,0.448203,0.737281,0.23633,0.320759,0
0.283754,0.460649,0.53628,0.803985,0.167125,1
0.239354,0.370026,0.414095,0.497451,0.320759,1
0.471039,0.359159,0.367807,0.388323,0.34724,0
0.257719,0.405609,0.454337,0.467563,0.320759,0
0.366498,0.514286,0.431193,0.408712,0.301024,0
0.331786,0.613146,0.482068,0.443234,0.370972,0
0.256912,0.405609,0.864053,0.171223,0.474644,0
0.454087,0.53567,0.28357,0.406858,0.299276,0
0.502926,0.478177,0.283778,0.33874,0.350737,0
0.339455,0.693602,0.665972,0.474977,0.269798,0
0.257114,0.387029,0.507298,0.945783,0.320759,1
0.400807,0.605784,0.727064,0.264133,0.456158,0
0.318264,0.586328,0.82548,0.234708,0.248064,0
0.274874,0.34128,0.599875,0.246293,0.320759,1
0.23774,0.323225,0.511259,0.884615,0.320759,1
0.287185,0.656266,0.242285,0.442308,0.320759,0
0.769324,0.287818,0.585279,0.295876,0.387959,0
0.278305,0.520947,0.661802,0.514133,0.320759,0
0.768113,0.281507,0.380734,0.414968,0.302023,0
0.264783,0.561262,0.573812,0.560241,0.225831,0
0.29445,0.552323,0.571518,0.466867,0.255309,0
0.817356,0.177038,0.376564,0.395505,0.343992,0
0.306761,0.415074,0.710384,0.685125,0.203347,0
0.28113,0.654689,0.472269,0.44671,0.243068,0
0.480727,0.41858,0.600292,0.623494,0.491381,0
0.268214,0.599474,0.575897,0.498378,0.208843,0
0.385469,0.646976,0.581318,0.30051,0.282788,0
0.473865,0.533918,0.270642,0.276413,0.672745,0
0.656105,0.327958,0.375938,0.388554,0.302773,0
0.322301,0.433304,0.81568,0.521084,0.25281,0
0.247629,0.425241,0.511051,0.645042,0.320759,0
0.306559,0.738826,0.248749,0.314875,0.281289,0
0.241574,0.321823,0.447456,0.294022,0.556583,1
0.23552,0.350219,0.628857,0.366311,0.320759,1
0.316044,0.405259,0.599875,0.61469,0.766175,1
0.475681,0.59702,0.251877,0.412882,0.257807,0
0.383047,0.522699,0.821309,0.243976,0.26605,1
0.350757,0.660999,0.23186,0.320204,0.320759,0
0.557215,0.527432,0.467264,0.661724,0.22708,0
0.329162,0.342857,0.731443,0.577386,0.219086,1
0.317053,0.40333,0.721435,0.230538,0.411192,0
0.252876,0.432603,0.745621,0.239342,0.263552,0
0.311201,0.437862,0.859258,0.585728,0.232825,1
0.427447,0.388606,0.875104,0.211538,0.227579,1
0.266398,0.364067,0.538574,0.458295,0.515613,1
0.323713,0.30447,0.747289,0.251158,0.430677,1
0.374773,0.600351,0.516055,0.688369,0.212591,0
0.299092,0.376687,0.859049,0.686515,0.202848,0
0.376791,0.580368,0.257715,0.332252,0.36048,0
0.904945,0.308677,0.3995,0.5095,0.281539,0
0.187286,0.34128,0.646997,0.586191,0.320759,1
0.256307,0.330412,0.475188,0.727525,0.320759,1
