@relation Phoneme_13

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric

@data
0.655322,0.455463,0.390833,0.454044,0.466097,0
0.281147,0.377369,0.723871,0.147289,0.198499,0
0.279703,0.322826,0.60186,0.740349,0.753364,1
0.317244,0.696122,0.160097,0.422564,0.258282,0
0.484117,0.69382,0.199734,0.294118,0.222308,0
0.273102,0.435807,0.764615,0.158088,0.556418,1
0.430074,0.681424,0.206377,0.314798,0.268634,0
0.240099,0.323003,0.468778,0.751149,0.497153,1
0.288779,0.419515,0.871125,0.183364,0.196687,1
0.404703,0.694705,0.199956,0.244945,0.549689,0
0.379538,0.558704,0.464792,0.304458,0.327381,0
0.485767,0.370993,0.685784,0.731388,0.189182,1
0.502888,0.581725,0.491364,0.491958,0.572981,1
0.349835,0.622277,0.205934,0.309513,0.343168,0
0.261757,0.475297,0.588353,0.265165,0.234731,0
0.374587,0.676997,0.202613,0.40579,0.338509,0
0.426155,0.342129,0.705492,0.674403,0.491718,1
0.275371,0.453692,0.853189,0.198759,0.203675,0
0.181931,0.295555,0.459477,0.789752,0,1
0.516089,0.722862,0.199513,0.421645,0.399327,0
0.302599,0.425004,0.698627,0.603631,0.296325,1
0.470091,0.484151,0.374225,0.392923,0.326605,0
0.275784,0.394369,0.46457,0.883502,0.085663,1
0.268977,0.393306,0.89349,0.194393,0.208851,0
0.265264,0.332566,0.434898,0.627298,0.665373,1
0.273309,0.525943,0.483171,0.4267,0.265787,0
0.272071,0.60209,0.430469,0.422564,0.296325,0
0.295998,0.553391,0.199956,0.315487,0.269151,0
0.286922,0.537454,0.417183,0.407169,0.332039,0
0.246906,0.348681,0.613596,0.644991,0.111025,1
0.312706,0.312024,0.681134,0.521369,0.405538,1
0.4967,0.46538,0.399247,0.439108,0.224638,0
0.248556,0.466442,0.468556,0.42693,0.296325,0
0.403878,0.639632,0.192205,0.314108,0.270704,0
