@relation Phoneme_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric

@data
0.881382,0.386322,0.352524,0.274987,0.255751,0
0.435255,0.697741,0.440655,0.228601,0.533153,0
0.769171,0.302259,0.086581,0.477191,0.251962,0
0.342652,0.340322,0.4845,0.865197,0.168065,0
0.402834,0.569306,0.227414,0.390825,0.29364,0
0.240536,0.536129,0.660762,0.529985,0.150744,0
0.242477,0.529819,0.50775,0.430805,0.374019,0
0.39604,0.477102,0.463906,0.430036,0.380785,0
0.461658,0.453898,0.565323,0.631215,0.505007,0
0.80198,0.176267,0.324845,0.328549,0.335859,0
0.284411,0.561571,0.419619,0.289083,0.289851,0
0.874587,0.331162,0.26705,0.329575,0.309066,0
0.23743,0.461022,0.697741,0.215274,0.320433,0
0.435449,0.487075,0.797387,0.226807,0.270636,0
0.650553,0.644209,0.229849,0.310097,0.296888,0
0.223063,0.359047,0.363818,0.139928,0.320433,1
0.393322,0.672909,0.202391,0.308303,0.292016,0
0.522035,0.440871,0.40279,0.311891,0.30636,0
0.332945,0.551191,0.217671,0.395951,0.285521,0
0.402834,0.643395,0.222764,0.39672,0.20866,0
0.172588,0.572563,0.58946,0.505894,0.42111,0
0.357406,0.685325,0.185562,0.298309,0.320433,0
0.272957,0.319357,0.650797,0.711686,0.50203,1
0.776548,0.311419,0.60961,0.278831,0.285792,0
0.254125,0.404844,0.849867,0.186315,0.228417,0
0.396622,0.715449,0.187334,0.706304,0.214614,0
0.451951,0.5862,0.220549,0.410815,0.271448,0
0.159969,0.869326,0.149911,0.266786,0.275778,0
0.245583,0.391614,0.513286,0.663506,0.320433,1
0.288682,0.511907,0.662533,0.54408,0.512043,1
0.282275,0.662324,0.529008,0.456176,0.242219,0
0.881382,0.182577,0.331488,0.375192,0.304195,0
0.455251,0.750051,0.528565,0.488724,0.275507,0
0.272763,0.377773,0.772808,0.545618,0.518809,1
0.480683,0.799715,0.186005,0.301128,0.287686,0
0.820617,0.184612,0.269708,0.330343,0.335859,0
0.239371,0.349685,0.494907,0.855459,0.154263,0
0.310619,0.488703,0.623561,0.235264,0.659811,1
0.219181,0.310605,0.389725,0.758073,0.106089,0
0.249466,0.621616,0.400133,0.416709,0.292558,0
0.360707,0.431712,0.7531,0.618145,0.602977,1
0.342846,0.460818,0.608946,0.107381,0.717456,1
0.622598,0.416243,0.374889,0.322655,0.304195,0
0.279557,0.375738,0.965678,0.205023,0.45954,1
0.419142,0.698351,0.215013,0.417478,0.278214,0
0.375461,0.867494,0.172498,0.45387,0.411637,0
0.727432,0.190108,0.333481,0.377499,0.281732,0
0.550184,0.544474,0.244464,0.317529,0.344249,0
0.310425,0.786892,0.138175,0.273193,0.320433,0
0.336828,0.767963,0.183127,0.257048,0.637077,0
0.328092,0.315082,0.63419,0.550999,0.515291,1
0.645894,0.197435,0.312002,0.365197,0.3023,0
0.503397,0.766741,0.189327,0.481035,0.405142,0
0.449427,0.592917,0.221878,0.243465,0.724763,0
0.401087,0.682068,0.40899,0.289851,0.320433,0
0.276451,0.560757,0.434234,0.28447,0.285792,0
0.288294,0.647466,0.479185,0.425935,0.320433,0
0.436614,0.385101,0.891497,0.192209,0.256563,1
0.506504,0.414614,0.579274,0.613788,0.471719,0
0.234712,0.357826,0.447741,0.822142,0.320433,1
0.261308,0.424384,0.851417,0.175807,0.179702,1
0.223258,0.39426,0.689105,0.562788,0.433018,0
0.825665,0.398942,0.345217,0.527166,0.244655,0
0.255873,0.41726,0.708592,0.695797,0.197835,0
0.234518,0.381844,0.54008,0.843157,0.154263,0
0.416812,0.366986,0.920283,0.186571,0.253315,1
0.307319,0.769794,0.505093,0.47796,0.268471,0
