@relation German_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric

@data
1,0.571429,1,0.435897,0,0.25,0.333333,1,0.333333,0.054545,1,0.333333,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0.571429,1,0.346154,0.75,1,0.666667,0.333333,0.666667,0.327273,1,0.333333,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0.357143,0.5,0.275641,0.75,0.5,0.666667,0.666667,0.333333,0.618182,1,0.666667,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0.357143,1,0.102564,1,0.5,0.333333,0.333333,0.666667,0.236364,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.357143,0.25,0.128205,0.25,0.75,0.666667,0.666667,0.666667,0.218182,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.142857,0.5,0.051282,0,0.75,0.666667,0.666667,0,0.163636,1,0.333333,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0.357143,0.5,0.070513,0,0.5,1,0.333333,0.333333,0.145455,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.142857,0.5,0.371795,0,0.75,0.666667,0.333333,0.666667,0.218182,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0.357143,0.5,0.217949,0,0.5,0.333333,1,0.666667,0.145455,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.142857,0,0.051282,0,0.5,0.666667,1,0.666667,0.509091,0,0.333333,0,0,0,1,0,1,0,0,1,0,0,1,1
0.333333,0.464286,0.5,0.198718,0.25,0.5,0.333333,1,0.666667,0.018182,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
0,0.357143,0.5,0.134615,0,1,0.666667,1,0,0.8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0.357143,0.5,0.076923,0.25,1,1,1,0,0.381818,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.333333,0.785714,0.5,0.179487,0,0.75,0.666667,1,0,0.145455,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.142857,0.75,0.083333,0.75,1,0.666667,1,1,0.636364,1,0.333333,1,0,0,0,0,1,0,0,0,0,0,1,1
0,0.035714,1,0.057692,1,1,0.666667,1,0,0.854545,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.089286,0.5,0.211538,0.25,0.5,0.666667,0.333333,0,0.109091,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
0,0.214286,1,0.147436,0,1,0.666667,1,0.333333,0.418182,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
0.333333,0.464286,0.5,0.224359,0,0.25,1,0,0.333333,0.036364,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.357143,0.5,0.403846,0,0,0.666667,0.333333,1,0.163636,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.333333,0.089286,1,0.057692,0,1,0.666667,1,0,0.309091,1,0.666667,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.071429,0.5,0.057692,0,0.5,0.333333,1,0,0.072727,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0.142857,0.5,0.025641,0,0.5,0.666667,1,0.666667,0.363636,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
0.333333,0.785714,0.5,0.525641,1,0.75,0.333333,0.333333,0.666667,0.072727,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0.571429,0.5,0.211538,0,1,0.666667,0.333333,0.666667,0.145455,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.125,0.75,0.288462,0,0.75,0.666667,1,0.333333,0.563636,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
