@relation Magic_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric

@data
0.033447,0.061991,0.132389,0.739854,0.599688,0.382242,0.545664,0.523413,0.743469,0.132961,1
0.15732,0.088391,0.338912,0.308026,0.276911,0.430515,0.657101,0.545728,0.070433,0.466745,0
0.146291,0.149906,0.363253,0.185477,0.180967,0.352515,0.503094,0.476487,0.878876,0.341788,1
0.255474,0.097662,0.234161,0.406179,0.332137,0.310525,0.506965,0.594121,0.143562,0.677515,1
0.066073,0.027441,0.128776,0.775422,0.667707,0.38415,0.529445,0.5479,0.206078,0.431886,0
0.026436,0.049488,0.18982,0.778272,0.569111,0.383902,0.58861,0.554538,0.475527,0.282359,1
0.256258,0.116415,0.546132,0.143411,0.114353,0.313402,0.667154,0.573891,0.004878,0.572336,0
0.046824,0.041773,0.064752,0.620953,0.448986,0.406739,0.517395,0.559788,0.911816,0.53169,0
0.062978,0,0.106431,0.845645,0.653978,0.370769,0.524841,0.533757,0.176556,0.419219,0
0.086664,0.061291,0.245919,0.377223,0.293916,0.403085,0.575545,0.55643,0.121967,0.304657,0
0.111737,0.098758,0.390289,0.216142,0.193292,0.419024,0.621534,0.572665,0.169226,0.569982,1
0.056368,0.064173,0.193306,0.458504,0.342434,0.398725,0.580732,0.495484,0.052172,0.464154,0
0.072652,0.031517,0.052867,0.607387,0.468175,0.416813,0.583537,0.524247,0.533633,0.374493,0
0.046991,0.08232,0.119172,0.585727,0.471763,0.395769,0.528109,0.579395,0.975093,0.306463,1
0.144697,0.070039,0.378467,0.203488,0.165211,0.424653,0.627355,0.55404,0.022978,0.282121,0
0.093158,0.062073,0.181833,0.537278,0.487207,0.367503,0.493871,0.500217,0.76241,0.110249,0
0.114855,0.054904,0.179931,0.519722,0.425117,0.442369,0.620684,0.519544,0.132189,0.328766,0
0.184903,0.088667,0.484105,0.192088,0.157722,0.438626,0.664903,0.502217,0.019811,0.561984,0
0.050404,0.049239,0.097715,0.587665,0.423089,0.374263,0.525521,0.514341,0.731367,0.419135,0
0.396305,0.241073,0.515261,0.093707,0.086895,0.203614,0.711884,0.460185,0.154644,0.468357,1
0.033066,0.043228,0.119109,0.671797,0.515757,0.402587,0.536515,0.550325,0.814562,0.387078,0
0.095293,0.077504,0.371811,0.300388,0.233385,0.429554,0.502477,0.565628,0.042956,0.406198,0
0.040116,0.063288,0.102469,0.583675,0.423713,0.416389,0.582949,0.497842,0.938334,0.131566,0
0.072033,0.075989,0.203607,0.30244,0.219813,0.429198,0.52516,0.575474,0.485626,0.199714,0
0.035527,0.041253,0.111819,0.668035,0.529797,0.421654,0.572644,0.543299,0.521937,0.317865,0
0.042842,0.044009,0.128237,0.664159,0.476131,0.412245,0.586382,0.513232,0.290133,0.326974,0
0.087767,0.043808,0.227315,0.516872,0.422309,0.420508,0.596705,0.524048,0.023189,0.394276,0
0.250366,0.148048,0.607176,0.097697,0.080655,0.331085,0.685466,0.587461,0.002522,0.57615,0
0.089436,0.05369,0.245095,0.338463,0.247582,0.43613,0.504762,0.518512,0.012056,0.491612,0
0.124162,0.055995,0.281576,0.467396,0.372231,0.442014,0.629088,0.575308,0.058311,0.593516,1
0.094657,0.11404,0.311908,0.220702,0.177535,0.412566,0.520572,0.575415,0.17628,0.35575,0
0.020075,0.041242,0.045482,0.875627,0.722621,0.385161,0.542906,0.505032,0.443467,0.267748,0
0.444379,0.272613,0.364679,0.144665,0.112168,0.259558,0.652783,0.35388,0.033678,0.45843,1
0.113018,0.04609,0.209565,0.539672,0.474571,0.406763,0.618348,0.547731,0.111104,0.259291,1
0.085871,0.091589,0.234034,0.427497,0.393448,0.407111,0.618142,0.492468,0.583078,0.418802,1
0.748607,0.379537,0.449431,0.210214,0.199532,0.202699,0.270096,0.728968,0.61036,0.454961,1
0.167845,0.083151,0.381383,0.223552,0.172699,0.449093,0.651182,0.511471,0.023038,0.50351,0
0.116013,0.077275,0.295522,0.336411,0.263495,0.427932,0.608557,0.483434,0.036556,0.590798,0
0.045023,0.027443,0.060759,0.841655,0.636193,0.422391,0.576246,0.518698,0.880576,0.43244,0
0.053024,0.037111,0.19543,0.570223,0.445554,0.364468,0.544792,0.545465,0.666871,0.499551,1
0.10189,0.06528,0.30709,0.339147,0.264275,0.431514,0.600151,0.563356,0.01431,0.306012,0
0.239587,0.153742,0.512092,0.19072,0.185491,0.355447,0.645115,0.600449,0.51869,0.695566,1
0.041354,0.0264,0.085481,0.925217,0.74493,0.380102,0.523194,0.544627,0.271311,0.357094,0
0.05554,0.037828,0.211372,0.617647,0.546646,0.387555,0.573295,0.518508,0.603358,0.219584,1
0.486761,0.114249,0.371652,0.202234,0.147738,0.150493,0.831208,0.605541,0.824162,0.497261,1
0.138516,0.08692,0.41837,0.201094,0.168487,0.434329,0.586278,0.569565,0.006957,0.471753,0
0.105738,0.037836,0.277234,0.44585,0.35663,0.424964,0.606585,0.564717,0.171146,0.580026,1
0.184535,0.067339,0.247916,0.354309,0.266147,0.453194,0.644042,0.509119,0.127556,0.582906,0
0.2439,0.113019,0.471744,0.202006,0.167083,0.437641,0.698793,0.471597,0.037189,0.559235,0
0.121605,0.078627,0.350544,0.302554,0.240562,0.438684,0.625821,0.5054,0.297086,0.281389,0
0.019636,0.042843,0.0361,0.849293,0.675975,0.384446,0.561592,0.505203,0.70402,0.162976,0
0.108934,0.065978,0.172007,0.451892,0.323245,0.352801,0.601157,0.517649,0.604244,0.233943,1
0.264745,0.190006,0.42959,0.152189,0.120749,0.413759,0.691402,0.460102,0.193106,0.718992,1
0.148445,0.167097,0.337105,0.217966,0.167863,0.448997,0.629584,0.449647,0.122596,0.594256,1
0.070569,0.038735,0.146588,0.591085,0.427301,0.425044,0.510288,0.550339,0.555516,0.537094,1
0.096668,0.047626,0.243891,0.604423,0.546958,0.425944,0.616991,0.540594,0.235062,0.428645,1
0.083738,0.071515,0.252924,0.383607,0.337441,0.419632,0.59609,0.5727,0.028712,0.412005,0
0.076821,0.055763,0.197553,0.430233,0.30546,0.440827,0.580577,0.559807,0.162089,0.15458,1
0.069365,0.090945,0.278343,0.386571,0.303276,0.411359,0.584898,0.494698,0.920888,0.183892,0
0.246643,0.092647,0.388577,0.218194,0.161778,0.426888,0.714956,0.567314,0.137208,0.664334,0
0.04602,0.059434,0.156604,0.503534,0.371607,0.425784,0.578303,0.54915,0.4075,0.301831,0
0.110471,0.08223,0.249406,0.354081,0.320281,0.418298,0.631486,0.571627,0.310943,0.374128,0
0.136632,0.030524,0.234921,0.456566,0.376443,0.389302,0.611464,0.522989,0.556656,0.238602,1
0.11373,0.082272,0.206618,0.316233,0.236193,0.454185,0.563124,0.547928,0.030856,0.353057,0
0.040247,0.038101,0.136287,0.655609,0.578939,0.421938,0.575309,0.539999,0.29153,0.373168,0
