@relation Magic_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric

@data
0.653541,0.321921,0.668914,0.097284,0.077689,0.250704,0.257553,0.3882,0.818116,0.683592,1
0.5513,0.535154,0.939228,0.006478,0.014112,0.31248,0.389432,0.337634,0.649782,0.444543,1
0.170653,0.053619,0.327992,0.48676,0.486482,0.43593,0.626164,0.527142,0.047813,0.555741,0
0.571858,0.201053,0.495424,0.156268,0.113191,0.358816,0.369661,0.416782,0.744524,0.601534,1
0.077226,0.078522,0.370037,0.385385,0.300059,0.492678,0.630873,0.525211,0.135622,0.202724,0
0.160119,0.037377,0.327276,0.399364,0.307338,0.503325,0.65928,0.566272,0.362867,0.388489,1
0.02898,0.043321,0.053477,0.840777,0.633838,0.476235,0.605438,0.575712,0.770922,0.384877,0
0.198037,0.104092,0.589871,0.201955,0.161765,0.420838,0.664453,0.582405,0.000389,0.526605,0
0.078827,0.054618,0.270901,0.454711,0.323232,0.471948,0.563335,0.51746,0.0533,0.393112,0
0.126339,0.049386,0.196711,0.532333,0.3776,0.524612,0.656139,0.523894,0.063822,0.386885,0
0.049418,0.061908,0.172382,0.658143,0.56937,0.501342,0.573284,0.57478,0.8328,0.25078,0
0.249951,0.175865,0.446116,0.137743,0.098633,0.509461,0.456956,0.623076,0.282523,0.354821,1
0.101021,0.069705,0.250936,0.333788,0.248366,0.512148,0.638311,0.591248,0.185322,0.266157,0
0.172845,0.129635,0.389643,0.207751,0.159537,0.479568,0.513195,0.625163,0.404644,0.536376,1
0.073545,0.054353,0.168963,0.438118,0.356655,0.483299,0.564267,0.521693,0.248811,0.316833,0
0.054471,0.044389,0.119492,0.689851,0.468509,0.471691,0.572858,0.516923,0.557512,0.250695,1
0.43634,0.173245,0.483895,0.284691,0.299614,0.321627,0.738983,0.474525,0.641681,0.394977,1
0.08601,0.054919,0.264778,0.489374,0.334819,0.495039,0.64766,0.527823,0.598809,0.218001,0
0.057155,0.041723,0.075525,0.610524,0.412507,0.499064,0.561695,0.520127,0.022073,0.464065,0
