@relation Magic_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric

@data
0.08277,0.086937,0.328576,0.254687,0.268129,0.459097,0.611401,0.426656,0.7427,0.441032,1
0.611386,0.42396,0.58357,0.153954,0.100119,0.462834,0.099487,0.62927,0.369677,0.795047,1
0.107867,0.092432,0.295923,0.329102,0.223665,0.434917,0.541779,0.50889,0.051722,0.454669,0
0.30196,0.19625,0.589924,0.167462,0.113548,0.438726,0.683659,0.393539,0.00847,0.800928,0
0.404619,0.24251,0.481409,0.104577,0.07356,0.474932,0.458686,0.548658,0.891207,0.386971,1
0.02801,0.060261,0.072213,0.838011,0.551477,0.453592,0.574233,0.443203,0.389509,0.075858,0
0.063117,0.105487,0.189364,0.621521,0.550433,0.43736,0.555488,0.444157,0.530956,0.188948,0
0.258713,0.20848,0.424186,0.186561,0.148165,0.508178,0.75007,0.57856,0.250789,0.354414,0
0.041836,0.055853,0.120735,0.75987,0.578484,0.442214,0.568784,0.500045,0.355011,0.216358,0
0.059334,0.000013,0.078861,0.852102,0.643241,0.440622,0.563908,0.477164,0.098389,0.372494,0
0.569718,0.146307,0.297976,0.273553,0.195762,0.314969,0.304901,0.51029,0.595444,0.357543,1
0.112412,0.118611,0.169551,0.363806,0.257983,0.406904,0.534522,0.435563,0.1599,0.237477,0
0.061994,0.059489,0.213706,0.655875,0.48866,0.443708,0.621665,0.491411,0.857516,0.296849,1
0.044507,0.056658,0.18806,0.785723,0.617129,0.445443,0.599228,0.472553,0.025944,0.414307,1
0.079077,0.079437,0.261414,0.404099,0.271262,0.447354,0.61374,0.495971,0.002571,0.432914,1
0.146833,0.110677,0.440089,0.192151,0.13011,0.458183,0.622007,0.494769,0.546589,0.210342,1
0.070359,0.098909,0.233878,0.425993,0.282155,0.442697,0.615766,0.445775,0.05141,0.550778,0
0.088377,0.075655,0.174145,0.46221,0.412265,0.458166,0.641806,0.458901,0.05096,0.468602,1
0.255814,0.200044,0.564962,0.209503,0.14533,0.486809,0.754253,0.406468,0.261238,0.597169,0
0.368128,0.242398,0.442109,0.28415,0.198001,0.282348,0.492691,0.59116,0.4475,0.787398,1
0.136829,0.074918,0.278359,0.373239,0.246941,0.495617,0.528818,0.462961,0.050322,0.53828,0
0.33933,0.062833,0.26112,0.409456,0.403312,0.356807,0.50176,0.495624,0.086988,0.368496,1
0.028684,0.058396,0.074136,0.865844,0.574157,0.424328,0.587999,0.511515,0.892814,0.483815,0
0.065437,0.067457,0.187669,0.480727,0.325873,0.448426,0.600004,0.458208,0.907338,0.504266,1
0.227137,0.144202,0.468211,0.083848,0.113697,0.450671,0.61729,0.500636,0.683367,0.228736,1
0.079122,0.08576,0.185942,0.623035,0.403462,0.461034,0.608598,0.430491,0.060389,0.452045,0
0.051051,0.038338,0.060025,0.862699,0.590421,0.442187,0.563534,0.462294,0.332456,0.279977,0
0.143433,0.107909,0.327468,0.322581,0.238884,0.382332,0.514108,0.443343,0.174373,0.21207,1
0.5092,0.211249,0.340046,0.204728,0.138615,0.631002,0.366746,0.367958,0.439489,0.337355,1
0.341448,0.13934,0.199042,0.38337,0.270815,0.337377,0.671708,0.530014,0.252008,0.644582,1
0.091617,0.115974,0.312706,0.29172,0.233363,0.447276,0.630886,0.466637,0.065011,0.41446,0
0.076033,0.065262,0.137941,0.550017,0.376007,0.472983,0.601834,0.454459,0.051011,0.472356,0
0.062514,0.05272,0.179946,0.658321,0.564906,0.445018,0.614356,0.451949,0.062044,0.418487,0
0.188858,0.126028,0.517353,0.213812,0.147269,0.432397,0.676381,0.512646,0.019967,0.486261,0
0.063908,0.078001,0.156776,0.575987,0.395852,0.429611,0.559652,0.513305,0.006189,0.216088,0
0.0483,0.052583,0.102323,0.667404,0.452551,0.462423,0.598041,0.491854,0.834014,0.448285,0
0.088445,0.046815,0.165836,0.563876,0.471352,0.418063,0.543595,0.461093,0.490444,0.554576,0
0.082122,0.107316,0.27044,0.423314,0.307073,0.440454,0.625128,0.444907,0.0322,0.582837,1
0.057676,0.055837,0.117216,0.709445,0.600567,0.419878,0.545337,0.510704,0.283911,0.253825,1
0.286316,0.144023,0.412553,0.151741,0.103551,0.499289,0.746358,0.510756,0.376527,0.493169,1
0.058811,0.053542,0.095057,0.66263,0.485527,0.461056,0.615009,0.44507,0.791094,0.39914,0
0.108685,0.107672,0.223743,0.310819,0.208744,0.373585,0.63091,0.427735,0.352002,0.266051,0
0.079655,0.043625,0.075569,0.622453,0.468218,0.452959,0.615843,0.484258,0.016237,0.557649,0
0.075856,0.08721,0.208427,0.409573,0.272605,0.432866,0.613828,0.513331,0.164189,0.226302,0
0.053846,0.037689,0.022615,0.810993,0.523873,0.44086,0.564829,0.494584,0.975417,0.285517,0
0.028181,0.058896,0.071235,0.835915,0.648165,0.453053,0.568415,0.453317,0.97034,0.365882,0
0.062469,0.081284,0.180174,0.769302,0.478365,0.434844,0.551537,0.534837,0.924438,0.04601,1
0.269196,0.165339,0.342947,0.234424,0.168905,0.525961,0.519842,0.410438,0.119987,0.330963,1
0.454373,0.285647,0.588262,0.084779,0.060131,0.23916,0.51141,0.582672,0.022633,0.625626,1
0.068458,0,0.076026,0.807267,0.536407,0.438895,0.581967,0.501821,0.900929,0.369927,0
0.308444,0.146041,0.443706,0.165366,0.112504,0.426241,0.707961,0.412094,0.02034,0.385132,0
0.070364,0.055698,0.157852,0.554093,0.381677,0.448075,0.6202,0.460021,0.2956,0.162477,0
0.329895,0.06437,0.22257,0.590194,0.412563,0.369528,0.489061,0.455535,0.059867,0.6844,0
0.075571,0.062066,0.145371,0.449284,0.30752,0.446351,0.618588,0.503931,0.023896,0.385803,0
0.288494,0.196458,0.662984,0.13928,0.105491,0.418931,0.697574,0.420888,0.002356,0.686197,0
0.041114,0.059669,0.086519,0.654245,0.479111,0.438376,0.589641,0.460682,0.14198,0.292037,0
0.06108,0.087314,0.243621,0.503668,0.357505,0.462926,0.552995,0.516272,0.5633,0.065277,0
0.039352,0.056664,0.106755,0.642716,0.46419,0.427139,0.593808,0.457091,0.071634,0.352984,1
0.062943,0.052554,0.087399,0.642949,0.494479,0.468164,0.557644,0.453151,0.294809,0.40898,0
0.02929,0.056214,0.06726,0.893327,0.62444,0.424768,0.576488,0.443003,0.524698,0.273386,0
0.05902,0.081259,0.231531,0.497962,0.400925,0.458539,0.585507,0.439912,0.706146,0.329559,1
0.114982,0.063348,0.274448,0.447421,0.335124,0.482876,0.624831,0.503766,0.186548,0.458074,1
0.145016,0.075917,0.301235,0.357634,0.233363,0.503783,0.632762,0.515261,0.234534,0.488794,1
0.314705,0.106238,0.426728,0.23326,0.163832,0.482278,0.728283,0.430251,0.007411,0.617071,0
