@relation Magic_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric

@data
0.236548,0.068222,0.275122,0.373111,0.270186,0.630797,0.661521,0.536032,0.164472,0.384446,1
0.099453,0.087199,0.191958,0.40175,0.292788,0.567212,0.560114,0.545062,0.0169,0.218829,0
0.139249,0.078844,0.373726,0.275372,0.19658,0.556279,0.65093,0.488288,0.009472,0.460033,0
0.099571,0.070149,0.259527,0.48335,0.323123,0.545966,0.645661,0.467989,0.387071,0.280374,1
0.073199,0.084628,0.29118,0.382771,0.26855,0.545841,0.619048,0.544766,0.196778,0.177538,0
0.161314,0.072403,0.214687,0.365723,0.25368,0.487387,0.491451,0.46414,0.756367,0.260095,0
0.424594,0.116208,0.314372,0.307194,0.253383,0.669305,0.797809,0.455851,0.381351,0.548821,1
0.07214,0.085563,0.188994,0.490624,0.399108,0.563628,0.626901,0.526635,0.369234,0.392875,0
0.323993,0.192548,0.415632,0.134674,0.102602,0.618836,0.769915,0.564464,0.030433,0.244258,0
0.254264,0.131918,0.512383,0.21116,0.172937,0.477036,0.701978,0.428893,0.00221,0.591975,0
0.121339,0.077989,0.283892,0.343789,0.265279,0.560708,0.663157,0.469221,0.101556,0.470657,0
0.063318,0.057831,0.221419,0.628253,0.499331,0.570095,0.633812,0.466036,0.464822,0.466306,1
0.060647,0.057496,0.177444,0.567224,0.448922,0.556406,0.610455,0.472454,0.0966,0.313707,0
0.32632,0.165212,0.575412,0.164223,0.132491,0.406005,0.67851,0.581946,0.016949,0.751393,0
0.069758,0.104441,0.221234,0.666098,0.456803,0.508618,0.559754,0.458789,0.950148,0.34218,1
0.087252,0.000015,0.093169,0.654052,0.520297,0.516806,0.559145,0.501329,0.175267,0.190759,0
0.059597,0.059044,0.117967,0.503466,0.361636,0.530369,0.607714,0.518582,0.179691,0.213971,0
0.111983,0.081171,0.275122,0.317991,0.217695,0.570861,0.656621,0.5318,0.925547,0.443888,1
0.089804,0.068155,0.227256,0.331629,0.227658,0.526619,0.630113,0.471656,0.030722,0.306482,0
0.293315,0.135983,0.329319,0.291056,0.198662,0.558227,0.461512,0.512254,0.038108,0.711145,0
0.517766,0.460419,0.485609,0.094443,0.070929,0.62356,0.856688,0.772163,0.2928,0.356646,1
0.062674,0.053626,0.191403,0.509603,0.355242,0.550687,0.568944,0.505158,0.235551,0.237436,0
0.029153,0.047331,0.068433,0.883396,0.708104,0.516386,0.578968,0.534929,0.648733,0.376046,0
0.317529,0.125041,0.546446,0.21707,0.165502,0.483321,0.733839,0.548469,0.01995,0.644326,0
0.099005,0.065215,0.258199,0.383566,0.334126,0.559484,0.630107,0.505001,0.017668,0.503248,0
0.039983,0.050466,0.137762,0.697693,0.48223,0.507931,0.571884,0.484721,0.673878,0.133002,0
0.114314,0.078318,0.239114,0.407319,0.305428,0.580626,0.558364,0.535316,0.05081,0.24181,0
0.149326,0.106614,0.30764,0.319809,0.228699,0.537472,0.555424,0.538042,0.105486,0.534345,0
0.477049,0.210137,0.444321,0.137857,0.153457,0.622267,0.721989,0.371583,0.363267,0.367745,1
0.282886,0.111649,0.320116,0.509149,0.402528,0.5217,0.453187,0.430727,0.120273,0.721538,1
0.118361,0.09126,0.218208,0.399364,0.327286,0.532124,0.655407,0.52839,0.045433,0.421747,0
0.091204,0.051707,0.204404,0.637118,0.431673,0.581009,0.552854,0.523619,0.048944,0.568142,1
0.106131,0.099126,0.270706,0.296284,0.204758,0.545158,0.555893,0.532349,0.023553,0.399682,0
0.074393,0.104429,0.272312,0.294238,0.20223,0.520644,0.618027,0.547225,0.1983,0.086481,0
0.325478,0.400458,0.571243,0.086373,0.064089,0.507612,0.719422,0.601135,0.613407,0.103277,1
0.213243,0.211829,0.582793,0.102171,0.082379,0.534072,0.555722,0.334079,0.354616,0.129191,1
0.083526,0.05849,0.149589,0.360382,0.257249,0.567553,0.611183,0.481157,0.698744,0.143948,0
0.092395,0.051319,0.217281,0.433004,0.356431,0.548999,0.635873,0.478183,0.415378,0.427786,1
0.139515,0.047479,0.240257,0.564155,0.518513,0.562464,0.670207,0.523517,0.183558,0.409988,1
0.071709,0.065973,0.202551,0.471531,0.368476,0.496812,0.621904,0.529665,0.919239,0.246279,1
0.519212,0.062952,0.308258,0.273781,0.190037,0.379678,0.455758,0.475274,0.653739,0.236614,1
0.162769,0.078737,0.216972,0.335947,0.249219,0.43146,0.635776,0.465813,0.180569,0.561524,0
0.513578,0.304472,0.372151,0.392317,0.31881,0.330552,0.695772,0.703104,0.314743,0.473732,1
0.055335,0.070026,0.190106,0.659734,0.511375,0.53579,0.61197,0.523745,0.755839,0.461591,1
0.148082,0.099876,0.347076,0.22889,0.182305,0.549243,0.56834,0.467282,0.269892,0.225401,1
0.064339,0.101667,0.205546,0.305376,0.227509,0.514965,0.617721,0.461349,0.498367,0.303,0
0.047287,0.033612,0.064696,0.876691,0.696654,0.535485,0.574603,0.509605,0.434508,0.290135,1
0.271588,0.114912,0.361497,0.209115,0.153457,0.418254,0.663108,0.444388,0.022144,0.531341,0
0.117953,0.080335,0.260083,0.284464,0.197323,0.561786,0.559733,0.528208,0.009606,0.474296,0
0.296905,0.140825,0.513927,0.171724,0.135167,0.599016,0.713061,0.463661,0.016811,0.452238,0
0.220922,0.05696,0.2414,0.425957,0.305874,0.463448,0.667737,0.522952,0.100604,0.551441,0
0.129327,0.057286,0.261102,0.337993,0.241933,0.544921,0.636695,0.471192,0.276372,0.290756,1
0.096256,0.096655,0.317553,0.322764,0.260074,0.503879,0.544495,0.536103,0.21,0.260477,0
0.027489,0.052946,0.098079,0.792817,0.575316,0.550128,0.573148,0.471908,0.080898,0.398717,0
0.048053,0.045849,0.100642,0.617911,0.419777,0.532293,0.58052,0.485872,0.006444,0.365928,0
