@relation Wine_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric

@data
0.851852,0.201629,0.489247,0.414634,0.575758,0.655172,0.891365,0.306122,0.525316,0.715285,0.690476,0.667897,0.700428,0
0.319865,0.629328,0.548387,0.634146,0.272727,0.455172,0.16156,0.673469,0.196203,0.59041,0.02381,0.107011,0.172611,2
0.309764,0.050916,0.317204,0.256098,1,0.317241,0.420613,0.367347,0.740506,0.165834,0.619048,0.376384,0.336662,1
0.430976,0.160896,0.483871,0.615854,0.151515,0.137931,0.311978,0.836735,0.379747,0.130869,0.5,0.284133,0.154779,1
0.457912,0.336049,0.494624,0.542683,0.242424,0.141379,0.047354,0.632653,0.06962,0.815185,0.035714,0.125461,0.136947,2
0.83165,0.234216,0.66129,0.268293,0.469697,0.782759,0.896936,0,0.405063,0.368631,0.404762,0.837638,0.582739,0
0,0,0.612903,0.634146,0.272727,0.517241,0.465181,0.510204,0.322785,0.133866,0.666667,0.376384,0.11127,1
0.282828,0.639511,0.451613,0.481707,0.636364,0.137931,0.122563,0.244898,0.227848,0.646354,0.130952,0.261993,0.411555,2
0.343434,0.160896,0.5,0.664634,0.242424,0.606897,0.78273,0.44898,0.427215,0.21978,0.178571,0.571956,0.052782,1
0.222222,0.289206,0.435484,0.634146,0.227273,0.558621,0.643454,0.408163,0.294304,0.101898,0.380952,0.734317,0.071327,1
0.484848,0.515275,0.655914,0.695122,0.545455,0.231034,0.072423,0.877551,0.170886,0.383616,0.392857,0.302583,0.208274,2
0.225589,0.272912,0.182796,0.420732,0.409091,0.431034,0.509749,0.183673,0.310127,0.155844,0.869048,0.616236,0.308131,1
0.296296,0.136456,0.333333,0.329268,0.227273,0.541379,0.601671,0.244898,0.427215,0.115884,0.821429,0.535055,0.10699,1
0.313131,0.348269,0.591398,0.634146,0.424242,0.544828,0.493036,0.346939,0.281646,0.105894,0.309524,0.771218,0.114123,1
0.117845,0.395112,0.83871,0.573171,0.5,0.265517,0.470752,0.877551,0.199367,0.205794,0.821429,0.446494,0.234665,1
0.774411,0.228106,0.537634,0.365854,0.469697,0.562069,0.707521,0.204082,0.401899,0.205794,0.678571,1,0.539943,0
0.616162,0.376782,0.811828,0.634146,0.727273,0.627586,0.654596,0.44898,0.443038,0.257742,0.595238,0.605166,0.325963,0
0.441077,0.217923,0.451613,0.5,0.242424,0.42069,0.610028,0.183673,0.427215,0.215784,0.738095,0.682657,0.310984,1
0.774411,1,0.586022,0.603659,0.378788,0.241379,0.075209,0.714286,0.202532,0.595405,0.119048,0.166052,0.329529,2
0.377104,0.971487,0.688172,0.878049,0.393939,0.27931,0.072423,0.938776,0.21519,0.325674,0.333333,0.147601,0.169044,2
0.73064,0.187373,0.537634,0.518293,0.545455,0.648276,0.793872,0.102041,0.484177,0.515485,0.654762,0.586716,0.882311,0
0.252525,0.177189,0.510753,0.743902,0.30303,0.275862,0.376045,0.530612,0.360759,0.070929,0.940476,0.357934,0.154779,1
0.656566,0.370672,0.532258,0.573171,0.287879,0.144828,0.044568,0.408163,0.06962,0.385614,0.190476,0.435424,0.35806,2
0.828283,0.236253,0.774194,0.536585,0.560606,0.67931,0.732591,0.408163,0.424051,0.275724,0.845238,0.778598,0.454351,0
0.673401,0.631365,0.408602,0.5,0.30303,0.506897,0.651811,0.204082,0.335443,0.253746,0.440476,0.630996,0.539943,0
0.636364,0.199593,0.419355,0.390244,0.363636,0.489655,0.51532,0.204082,0.294304,0.220779,0.571429,0.546125,0.71826,0
0.76431,0.221996,0.537634,0.402439,0.515152,0.496552,0.654596,0.510204,0.490506,0.20979,0.821429,0.583026,0.507846,0
0.457912,0.547862,0.333333,0.329268,0.151515,0.224138,0.253482,0.530612,0.129747,0.165834,0.190476,0.306273,0.067047,1
0.589226,0.576375,0.424731,0.634146,0.484848,0.17931,0.058496,0.530612,0.278481,0.225774,0.071429,0.143911,0.393723,2
1,0.230143,0.548387,0.085366,0.484848,0.8,0.91922,0.244898,0.803797,0.575425,0.785714,0.630996,0.905136,0
0.892256,0.287169,0.672043,0.426829,0.772727,0.558621,0.604457,0.285714,0.262658,0.330669,0.619048,0.845018,0.725392,0
0.777778,0.14053,0.612903,0.371951,0.575758,0.834483,0.927577,0.040816,0.512658,0.505495,0.416667,0.583026,0.71826,0
0.080808,0.189409,0.677419,0.939024,0.272727,0.324138,0.35376,0.469388,0.291139,0.085914,0.97619,0.708487,0.202568,1
0.323232,0.087576,0.301075,0.54878,0.121212,0.389655,0.462396,0.204082,0.196203,0.293706,0.690476,0.808118,0.165478,1
0.824916,0.156823,0.704301,0.878049,0.242424,0.67931,0.70195,0.081633,0.458861,0.163836,0.97619,0.690037,0.094151,1
0.787879,0.201629,0.564516,0.329268,0.287879,0.558621,0.674095,0.244898,0.439873,0.385614,0.72619,0.594096,0.743224,0
0.491582,0.788187,0.602151,0.664634,0.242424,0.248276,0.086351,0.612245,0.139241,0.59041,0,0.210332,0.247504,2
0.69697,0.189409,0.688172,0.72561,0.287879,0.558621,0.211699,0.714286,0.591772,1,0.035714,0.180812,0.243937,2
0.686869,0.602851,0.666667,0.756098,0.621212,0.248276,0.16156,0.530612,0.329114,0.893107,0.369048,0.099631,0.297432,2
0.700337,0.580448,0.446237,0.542683,0.272727,0.22069,0.038997,0.836735,0.14557,0.395604,0.321429,0.195572,0.215407,2
0.340067,0.368635,0.489247,0.695122,0.30303,0.241379,0.417827,1,0.316456,0.095904,0.380952,0.741697,0.026391,1
0.572391,0.236253,0.747312,0.908537,0.69697,0.42069,0.261838,0.183673,0.360759,0.535465,0.083333,0.01476,0.10485,2
0.350168,0.466395,0.688172,1,0.409091,0.317241,0.066852,0.938776,0.227848,0.575425,0.154762,0.162362,0.429387,2
0.700337,0.187373,0.473118,0.817073,0.257576,0.310345,0.417827,0.204082,0.193038,0.1998,0.52381,0.549815,0.138374,1
0.441077,0.205703,0.494624,0.72561,0.212121,0.137931,0.395543,0.632653,0.382911,0.155844,0.404762,0.416974,0.149786,1
0.946128,0.661914,0.61828,0.158537,0.878788,0.696552,0.752089,0.061224,0.525316,0.335664,0.416667,0.826568,0.343795,0
0.824916,0.124236,0.489247,0.329268,0.424242,0.689655,0.78273,0.102041,0.452532,0.547453,0.559524,0.833948,0.547076,0
0.225589,0.120163,0.505376,0.792683,0,0.42069,0.348189,0.510204,0.303797,0,0.630952,0.708487,0.247504,1
0.710438,0.494908,0.731183,0.786585,0.409091,0.196552,0.050139,0.673469,0.041139,0.260739,0.416667,0.284133,0.172611,2
0.434343,0.637475,0.55914,0.756098,0.469697,0.637931,0.615599,0.530612,0.484177,0.082917,0.77381,0.678967,0.131954,1
0.818182,0.688391,0.548387,0.542683,0.287879,0.282759,0.13649,0.632653,0.360759,0.726274,0.035714,0.129151,0.14408,2
0.434343,0.572301,0.537634,0.664634,0.545455,0.248276,0.239554,0,0.132911,0.325674,0.285714,0,0.229672,2
0.814815,0.185336,0.666667,0.402439,0.363636,0.506897,0.738162,0.102041,0.591772,0.385614,0.833333,0.767528,0.703994,0
0.62963,0.183299,0.795699,0.29878,0.606061,0.558621,0.651811,0.346939,0.297468,0.285714,0.654762,0.549815,0.429387,0
0.791246,0.160896,0.72043,0.542683,0.939394,0.67931,0.668524,0.673469,0.294304,0.365634,0.845238,0.630996,0.682596,0
0.400673,0.1222,0.290323,0.481707,0.272727,0.162069,0.284123,0.244898,0.294304,0.070929,0.595238,0.546125,0.202568,1
0.488215,0.124236,0.516129,0.45122,0.787879,0.182759,0.253482,0.081633,0.164557,0.235764,0.261905,0,0.25107,2
0.154882,0.727088,0.553763,0.634146,0.181818,0.648276,0.749304,0.081633,0.787975,0.105894,0.25,0.867159,0.072753,1
0.83165,0.875764,0.467742,0.573171,0.151515,0,0,0.469388,0.082278,0.315684,0.047619,0.01476,0.097718,2
0.79798,0.411405,0.505376,0.695122,0.30303,0.127586,0.094708,0.489796,0.193038,0.783217,0.190476,0.143911,0.240371,2
0.552189,0.266802,1,0.878049,0.818182,0.568966,0.651811,0.612245,0.474684,0.183816,0.702381,0.704797,0.393723,0
0.69697,0.217923,0.564516,0.603659,0.454545,0.593103,0.735376,0.183673,0.455696,0.335664,0.595238,0.804428,0.457917,0
0.784512,0.189409,0.478495,0.353659,0.727273,0.558621,0.713092,0.081633,0.379747,0.410589,0.452381,0.704797,0.557775,0
0.811448,0.205703,0.569892,0.207317,0.621212,1,0.947075,0.306122,0.458861,0.53047,0.559524,0.726937,0.650499,0
0.013468,0.338086,0.569892,0.573171,0.393939,0.662069,0.682451,0.306122,0.446203,0.150849,0.309524,0.774908,0.247504,1
0.481481,0.452138,0.672043,0.817073,0.469697,0.462069,0.072423,0.734694,0.123418,0.317682,0.416667,0.317343,0.222539,2
0.484848,0.175153,0.623656,0.439024,0.378788,0.517241,0.56546,0.183673,0.329114,0.218781,0.654762,0.863469,0.525678,0
1,0.580448,0.494624,0.329268,0.484848,0.782759,0.788301,0.204082,0.560127,0.315684,0.595238,0.793358,0.561341,0
0.878788,0.191446,0.456989,0.329268,0.393939,0.575862,0.554318,0.183673,0.493671,0.295704,0.595238,0.848708,0.539943,0
0.393939,0.112016,0.397849,0.573171,0.5,0.172414,0.066852,0.734694,0.310127,0.585415,0.047619,0.095941,0.258203,2
0.37037,0.101833,0.478495,0.420732,0.227273,0.351724,0.066852,0.877551,0.262658,0.370629,0.25,0.081181,0.265335,2
0.424242,0.04888,0.473118,0.45122,0.439394,0.42069,0.445682,0.265306,0.329114,0.087912,0.821429,0.690037,0.122682,1
0.198653,0.03666,0.344086,0.512195,0.242424,0.496552,0.534819,0.265306,0.31962,0.075924,1,0.675277,0,1
0.939394,0.207739,0.586022,0.280488,0.636364,0.789655,0.849582,0.346939,0.490506,0.5005,0.607143,0.575646,0.835949,0
0.016835,0.610998,0.247312,0.542683,0.560606,0.758621,0.623955,0.142857,1,0.115884,0.25,0.560886,0.202568,1
0.340067,0.177189,0.446237,0.72561,0.575758,0.351724,0.487465,0.346939,0.376582,0.031968,0.619048,0.616236,0.047789,1
0.400673,0.350305,0.451613,0.481707,0.363636,0.22069,0.089136,0.938776,0.164557,0.535465,0.22619,0.107011,0.297432,2
0.47138,0.319756,0.55914,0.817073,0.424242,0.058621,0.208914,0.204082,0.129747,0.395604,0.142857,0.02583,0.201141,2
0.552189,0.209776,0.397849,0.390244,0.560606,0.696552,0.740947,0.22449,0.509494,0.32967,0.404762,0.760148,0.432953,0
0.323232,0.040733,0,0,0.272727,0.344828,0.064067,0.22449,0,0.020979,0.607143,0.195572,0.172611,1
0.946128,0.195519,0.505376,0.347561,0.727273,0.765517,0.740947,0.183673,0.509494,0.463536,0.47619,0.745387,0.493581,0
0.616162,0.659878,0.5,0.420732,0.5,0.572414,0.637883,0.306122,0.392405,0.261738,0.333333,0.630996,0.286733,0
0.814815,0.169043,0.677419,0.573171,0.681818,0.67931,0.852368,0.469388,0.411392,0.485514,0.702381,0.472325,0.607703,0
0.552189,0.185336,0.639785,0.45122,0.424242,0.506897,0.582173,0.244898,0.322785,0.250749,0.690476,0.450185,0.589872,0
0.760943,0.10387,0.301075,0.45122,0.363636,0.386207,0.4039,0.306122,0.098101,0.205794,0.821429,0.431734,0.25107,1
0.225589,0.221996,0.516129,0.481707,0.166667,0.213793,0.32312,0.714286,0.386076,0.065934,0.642857,0.361624,0.14408,1
0.37037,0.201629,0.333333,0.603659,0.227273,0.42069,0.440111,0.306122,0.335443,0.11988,0.595238,0.841328,0.281027,1
0.340067,0.751527,0.736559,0.969512,0.484848,0.42069,0.498607,0.530612,0.408228,0.033966,0.452381,0.675277,0.062054,1
0.936027,0.173116,0.602151,0.359756,0.575758,0.8,1,0.306122,0.455696,0.695305,0.821429,0.564576,1,0
