@relation Wine_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric

@data
0.106383,0.264642,0.737968,0.608939,0.695652,0.213793,0.137131,0.018868,0.360759,0.075924,0.438202,0.357934,0.247504,1
0.346505,0.338395,0.449198,0.441341,0.26087,0.22069,0.067511,0.943396,0.164557,0.535465,0.191011,0.107011,0.297432,2
0.425532,0.097614,0.513369,0.413408,0.565217,0.182759,0.191983,0.150943,0.164557,0.235764,0.224719,0,0.25107,2
0.109422,0.177874,0.278075,0.497207,0.173913,0.524138,0.274262,0.45283,0.316456,0.031968,0.426966,0.424354,0.097718,1
0.835866,0.681128,0.57754,0.463687,0.445652,0.644828,0.487342,0.320755,0.262658,0.34965,0.348315,0.752768,0.57204,0
0.674772,0.201735,0.534759,0.368715,0.369565,0.496552,0.495781,0.54717,0.490506,0.20979,0.752809,0.583026,0.507846,0
0.887538,0.583514,0.491979,0.301676,0.347826,0.782759,0.597046,0.264151,0.560127,0.315684,0.539326,0.793358,0.561341,0
0.291793,0.357918,0.486631,0.636872,0.217391,0.241379,0.316456,1,0.316456,0.095904,0.337079,0.741697,0.026391,1
0.291793,0.765727,0.73262,0.888268,0.347826,0.42069,0.377637,0.566038,0.408228,0.033966,0.404494,0.675277,0.062054,1
0.890578,0.210412,0.582888,0.223464,0.282609,0.524138,0.459916,0.320755,0.493671,0.350649,0.516854,0.845018,0.721826,0
0.18845,0.093275,0.502674,0.726257,0,0.42069,0.263713,0.54717,0.303797,0,0.573034,0.708487,0.247504,1
0.613982,0.167028,0.684492,0.664804,0.206522,0.558621,0.160338,0.735849,0.591772,1,0.011236,0.180812,0.243937,2
0.592705,0.637744,0.406417,0.458101,0.217391,0.506897,0.493671,0.264151,0.335443,0.253746,0.393258,0.630996,0.539943,0
0.483283,0.180043,0.363636,0.100559,0.23913,0.6,0.618143,0.075472,0.787975,0.545455,0.629213,0.597786,0.621969,0
0.516717,0.579176,0.42246,0.581006,0.347826,0.17931,0.044304,0.566038,0.278481,0.225774,0.044944,0.143911,0.393723,2
0.677812,0.511931,0.631016,0.52514,0.402174,0.293103,0.046414,0.698113,0.120253,0.413586,0.449438,0.195572,0.286733,2
0.556231,0.232104,0.705882,0.346369,0.347826,0.696552,0.609705,0.339623,0.392405,0.425574,0.573034,0.571956,0.707561,0
0.410334,0.305857,0.55615,0.748603,0.304348,0.058621,0.158228,0.264151,0.129747,0.395604,0.11236,0.02583,0.201141,2
0.37386,0.136659,0.481283,0.564246,0.108696,0.137931,0.236287,0.849057,0.379747,0.130869,0.449438,0.284133,0.154779,1
0.382979,0.184382,0.491979,0.664804,0.152174,0.137931,0.299578,0.660377,0.382911,0.155844,0.359551,0.416974,0.149786,1
0.325228,1,0.684492,0.804469,0.282609,0.27931,0.054852,0.943396,0.21519,0.325674,0.292135,0.147601,0.169044,2
0.224924,0.462039,0.513369,0.469274,0.282609,0.093103,0.031646,0.509434,0.098101,0.375624,0.11236,0.199262,0.165478,2
