@relation Wine_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric

@data
0.423977,0.120553,0.516129,0.381443,0.641975,0.098859,0.238532,0.16,0.164557,0.269341,0.297872,0.007547,0.270485,2
0.549708,0.243083,0.709677,0.319588,0.395062,0.665399,0.844037,0.36,0.392405,0.450812,0.62766,0.592453,0.779634,0
0.479532,1,0.413978,0.561856,0.197531,0.520913,0.666667,0.34,0.503165,0.126074,0.265957,0.690566,0.071599,1
0.195906,0.264822,0.182796,0.35567,0.333333,0.372624,0.519878,0.26,0.310127,0.192932,0.840426,0.637736,0.334129,1
0.397661,0.531621,0.333333,0.278351,0.123457,0.144487,0.238532,0.6,0.129747,0.202483,0.234043,0.320755,0.065235,1
0.280702,0.175889,0.505376,0.716495,0.222222,0.368821,0.605505,0.54,0.468354,0.080229,0.43617,0.569811,0.041368,1
0.865497,0.23913,0.612903,0.319588,0.530864,0.988593,0.923547,0.22,0.556962,0.622732,0.404255,0.822642,0.946698,0
0.710526,0.667984,0.548387,0.458763,0.234568,0.209125,0.110092,0.7,0.360759,0.7383,0.095745,0.139623,0.151154,2
0.535088,0.365613,0.811828,0.536082,0.592593,0.589354,0.678899,0.52,0.443038,0.290353,0.595745,0.626415,0.354018,0
0.871345,0.22332,0.586022,0.206186,0.320988,0.475285,0.626911,0.34,0.493671,0.379179,0.574468,0.871698,0.795545,0
0.368421,0.047431,0.473118,0.381443,0.358025,0.361217,0.449541,0.34,0.329114,0.127985,0.797872,0.713208,0.127287,1
0.397661,0.326087,0.494624,0.458763,0.197531,0.053232,0.012232,0.7,0.06962,0.823305,0.095745,0.135849,0.143198,2
0.511696,0.559289,0.424731,0.536082,0.395062,0.095057,0.024465,0.6,0.278481,0.25979,0.12766,0.154717,0.429594,2
0.421053,0.16996,0.623656,0.371134,0.308642,0.467681,0.58104,0.26,0.329114,0.253104,0.648936,0.890566,0.57677,0
0.377193,0.555336,0.537634,0.561856,0.444444,0.171103,0.223242,0.08,0.132911,0.355301,0.319149,0.007547,0.246619,2
0.134503,0.705534,0.553763,0.536082,0.148148,0.612167,0.782875,0.16,0.787975,0.145177,0.287234,0.89434,0.071599,1
0.429825,0.444664,0.55914,0.484536,0.419753,0.019011,0.229358,0.22,0.129747,0.393505,0.276596,0.056604,0.190931,2
0.461988,0.183794,0.666667,1,0.851852,0.779468,0.740061,0.16,0.487342,0.197708,0.882979,0.841509,0.552904,1
0.061404,0.247036,0.494624,0.381443,0.345679,0.673004,0.547401,0.08,0.294304,0.188157,0.723404,0.637736,0.043755,1
0.295322,0.729249,0.736559,0.819588,0.395062,0.361217,0.507645,0.6,0.408228,0.076409,0.468085,0.698113,0.059666,1
0.184211,0.703557,0.548387,0.587629,0.123457,0.323194,0.391437,0.58,0.294304,0.126074,0.329787,0.490566,0.230708,1
0.426901,0.764822,0.602151,0.561856,0.197531,0.171103,0.055046,0.68,0.139241,0.608405,0.06383,0.222642,0.266508,2
0.01462,0.592885,0.247312,0.458763,0.45679,0.73384,0.64526,0.22,1,0.154728,0.287234,0.581132,0.216388,1
0.383041,0.199605,0.494624,0.613402,0.17284,0.04943,0.394495,0.7,0.382911,0.192932,0.425532,0.433962,0.157518,1
0.05848,0.120553,0.72043,0.484536,0.296296,0.56654,0.749235,0.32,0.655063,0.13085,0.510638,0.750943,0.310263,1
0.245614,0.195652,0.408602,0.43299,0.123457,0.152091,0.477064,0.48,0.382911,0.202483,0.553191,0.716981,0.17502,1
0.821637,0.189723,0.505376,0.293814,0.592593,0.741445,0.7737,0.26,0.509494,0.487106,0.489362,0.769811,0.540971,0
0.479532,0.258893,1,0.742268,0.666667,0.524715,0.675841,0.68,0.474684,0.219675,0.691489,0.728302,0.429594,0
0.219298,0.171937,0.510753,0.628866,0.246914,0.201521,0.373089,0.6,0.360759,0.111748,0.904255,0.373585,0.163087,1
0.804094,0.349802,0.602151,0.484536,0.259259,0.163498,0.070336,0.62,0.259494,0.804202,0.148936,0.166038,0.294352,2
0.722222,0.227273,0.66129,0.226804,0.382716,0.760456,0.944954,0.08,0.405063,0.396371,0.425532,0.864151,0.640414,0
0.479532,0.179842,0.639785,0.381443,0.345679,0.456274,0.599388,0.32,0.322785,0.283668,0.680851,0.467925,0.648369,0
0.605263,0.183794,0.688172,0.613402,0.234568,0.513308,0.192661,0.78,0.591772,1,0.095745,0.192453,0.26253,2
0.704678,0.199605,0.569892,0.175258,0.506173,1,1,0.38,0.458861,0.551098,0.56383,0.750943,0.71599,0
0.192982,0.280632,0.435484,0.536082,0.185185,0.513308,0.666667,0.48,0.294304,0.141356,0.404255,0.758491,0.070008,1
0.125731,0.424901,0.467742,0.381443,0.518519,0.178707,0.259939,0.6,0.167722,0.13085,0.510638,0.471698,0.167064,1
0.646199,0.832016,0.532258,0.484536,0.271605,0.285171,0.100917,0.68,0.189873,0.297994,0.457447,0.29434,0.206842,2
1,0.177866,0.435484,0.175258,0.333333,0.589354,0.767584,0.32,0.493671,0.374403,0.638298,0.596226,0.600636,0
0.25731,0.413043,0.462366,0.381443,0.222222,0.456274,0.544343,0.24,0.496835,0.083095,0.712766,0.766038,0,1
0.444444,0.409091,0.72043,0.536082,0.320988,0.110266,0.009174,0.8,0.10443,0.317096,0.308511,0.392453,0.246619,2
0.321637,0.098814,0.478495,0.35567,0.185185,0.285171,0.033639,0.94,0.262658,0.398281,0.287234,0.090566,0.286396,2
0.172515,0.531621,0.344086,0.43299,0.209877,0.285171,0.357798,0.48,0.458861,0,0.478723,0.671698,0.217979,1
0.195906,0.077075,0.61828,0.690722,0.098765,0.285171,0.33945,0.54,0.310127,0.08787,0.882979,0.54717,0.270485,1
0.497076,0.05336,0.182796,0.226804,0.098765,0.657795,0.828746,0.26,0.588608,0.383954,0.680851,0.720755,0.168656,1
0.359649,0.12253,0.354839,0.319588,0.37037,0.292776,0.287462,0.8,0.063291,0.426934,0.531915,0.120755,0.127287,1
0.195906,0.215415,0.516129,0.407216,0.135802,0.13308,0.314985,0.78,0.386076,0.106972,0.638298,0.377358,0.151154,1
0.479532,0.616601,0.516129,0.613402,0.185185,0.152091,0.342508,0.96,0.379747,0.336199,0.382979,0.279245,0.178998,1
0.570175,0.359684,0.532258,0.484536,0.234568,0.057034,0.009174,0.48,0.06962,0.412607,0.234043,0.45283,0.389817,2
0.119883,0.193676,0.27957,0.458763,0.197531,0.475285,0.357798,0.48,0.316456,0.074499,0.489362,0.441509,0.099443,1
0.230994,0.452569,0.516129,0.43299,0.320988,0,0.006116,0.54,0.098101,0.403056,0.191489,0.211321,0.17502,2
0.245614,0.620553,0.451613,0.407216,0.518519,0.04943,0.094801,0.32,0.227848,0.661891,0.180851,0.275472,0.449483,2
0.815789,0.201581,0.586022,0.237113,0.518519,0.768061,0.892966,0.42,0.490506,0.522445,0.606383,0.596226,0.922832,0
