@relation Wine_17

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric

@data
0.519403,0.326087,0.379085,0.441489,0.073171,0.141379,0.035865,0.7,0.032967,0.735495,0.073171,0.135849,0.103993,2
0.397015,0.610672,0.444444,0.521277,0.097561,0.455172,0.122363,0.74,0.179487,0.543515,0.065041,0.116981,0.145591,2
0.844776,0.152174,0.633987,0.734043,0.073171,0.67931,0.531646,0.16,0.483516,0.179181,0.715447,0.713208,0.054077,1
0.125373,0.328063,0.470588,0.468085,0.195122,0.662069,0.516878,0.38,0.468864,0.168089,0.260163,0.8,0.232945,1
0.301493,0.703557,0.444444,0.574468,0,0.386207,0.297468,0.58,0.29304,0.112628,0.252033,0.490566,0.195507,1
0.868657,0.195652,0.372549,0.329787,0.341463,0.655172,0.675105,0.38,0.56044,0.650171,0.520325,0.690566,0.761231,0
0.755224,0.1917,0.398693,0.265957,0.45122,0.748276,0.622363,0.42,0.655678,0.413823,0.382114,0.796226,0.374376,0
0.659701,0.640316,0.385621,0.335106,0.280488,0.572414,0.483122,0.38,0.406593,0.262799,0.276423,0.65283,0.278702,0
0.602985,0.616601,0.405229,0.601064,0.060976,0.231034,0.263713,0.96,0.391941,0.300341,0.292683,0.279245,0.141431,1
0.534328,0.519763,0.392157,0.441489,0.097561,0.172414,0.067511,0.54,0.153846,0.766212,0.195122,0.181132,0.282862,2
0.364179,0.786561,0.54902,0.521277,0.109756,0.137931,0.027426,0.8,0.091575,0.219283,0.219512,0,0.31198,2
0.835821,0.164032,0.601307,0.468085,0.426829,0.67931,0.64557,0.54,0.428571,0.453925,0.528455,0.490566,0.653078,0
0.173134,0.120553,0.653595,0.468085,0.170732,0.606897,0.544304,0.32,0.710623,0.116894,0.390244,0.750943,0.278702,1
0.543284,0.16996,0.535948,0.351064,0.182927,0.517241,0.42827,0.26,0.333333,0.226109,0.495935,0.890566,0.557404,0
0.113433,0,0.522876,0.521277,0.097561,0.517241,0.352321,0.58,0.326007,0.153584,0.504065,0.392453,0.074043,1
0.79403,0.498024,0.54902,0.468085,0.329268,0.293103,0.046414,0.74,0.091575,0.392491,0.390244,0.207547,0.278702,2
0.638806,0.365613,0.437908,0.468085,0.487805,0.231034,0.07173,0.8,0.333333,0.6843,0.097561,0.132075,0.411814,2
0.635821,0.320158,0.633987,0.393617,0.256098,0.627586,0.611814,0.34,0.827839,0.375427,0.447154,0.716981,0.698835,0
0.952239,0.642292,0.529412,0.106383,0.585366,0.696552,0.56962,0.14,0.56044,0.325939,0.333333,0.85283,0.345258,0
0.904478,0.278656,0.594771,0.340426,0.5,0.558621,0.457806,0.36,0.25641,0.321672,0.471545,0.871698,0.790349,0
0.277612,0.06917,0.392157,0.521277,0.256098,0.827586,0.379747,0,0.40293,0.164676,0.414634,0.701887,0.450083,1
0.635821,0.559289,0.294118,0.521277,0.268293,0.17931,0.044304,0.6,0.274725,0.232082,0.097561,0.154717,0.403494,2
0.647761,0.205534,0.287582,0,0.243902,0.575862,0.510549,0.26,0.267399,0.264505,0.463415,0.803774,0.586522,0
0.235821,0.144269,0.189542,0.510638,0.073171,0.344828,0.265823,0.34,0.358974,0.057167,0.382114,0.777358,0.124792,1
0.489552,0.047431,0.352941,0.361702,0.231707,0.42069,0.337553,0.34,0.333333,0.114334,0.609756,0.713208,0.087354,1
0.844776,0.120553,0.372549,0.255319,0.219512,0.689655,0.592827,0.18,0.47619,0.506826,0.430894,0.860377,0.582363,0
0.731343,0.183794,0.614379,0.601064,0.109756,0.558621,0.160338,0.78,0.637363,0.893345,0.073171,0.192453,0.228785,2
0.567164,0.409091,0.653595,0.521277,0.195122,0.193103,0.033755,0.8,0.07326,0.283276,0.235772,0.392453,0.212146,2
0.235821,0.193676,0.117647,0.441489,0.073171,0.524138,0.274262,0.48,0.318681,0.066553,0.373984,0.441509,0.058236,1
0.925373,0.664032,0.679739,0.707447,0.195122,0.368966,0.088608,0.86,0.29304,0.675768,0.105691,0.124528,0.178869,2
0.585075,0.183794,0.588235,1,0.719512,0.8,0.537975,0.16,0.516484,0.176621,0.674797,0.841509,0.532446,1
0.241791,0.029644,0.575163,0.361702,0.170732,0.42069,0.394515,0.18,0.659341,0.151024,0.252033,0.683019,0.145591,1
0.668657,0.699605,0.366013,0.468085,0.487805,0.210345,0.07384,0.6,0.29304,0.761092,0.089431,0.109434,0.407654,2
0.519403,0.531621,0.183007,0.255319,0,0.224138,0.191983,0.6,0.102564,0.180887,0.178862,0.320755,0.022463,1
0.835821,0.179842,0.588235,0.319149,0.170732,0.506897,0.559072,0.18,0.637363,0.368601,0.617886,0.792453,0.765391,0
0.955224,0.1917,0.477124,0.234043,0.573171,0.627586,0.57384,0.3,0.637363,0.372014,0.455285,1,0.599002,0
0.429851,0.15415,0.326797,0.414894,1,0.524138,0.407173,0.38,1,0.112628,0.552846,0.513208,0.492512,1
0.352239,0.088933,0.03268,0.297872,0.865854,0.3,0.198312,0.02,0.714286,0.133959,0.650407,0.679245,0.310316,1
0.608955,0.150198,0.261438,0.228723,0.219512,0.489655,0.485232,0.3,0.300366,0.206485,0.569106,0.535849,0.561564,0
0.755224,0.195652,0.496732,0.494681,0.439024,0.682759,0.514768,0.14,0.695971,0.424061,0.406504,0.664151,0.644759,0
0.656716,0.505929,0.379085,0.388298,0.219512,0.282759,0.103376,0.96,0.483516,0.788396,0.065041,0.090566,0.274542,2
0.904478,0.175889,0.379085,0.255319,0.560976,0.696552,0.597046,0.22,0.567766,0.372867,0.495935,0.920755,0.361897,0
0.4,0.092885,0.562092,0.367021,0.219512,0.496552,0.487342,0.48,0.56044,0.283276,0.577236,0.388679,0.277038,1
0.949254,0.652174,0.48366,0.409574,0.378049,0.644828,0.487342,0.34,0.25641,0.337884,0.317073,0.777358,0.611481,0
0.337313,0.171937,0.398693,0.617021,0.121951,0.275862,0.28481,0.6,0.369963,0.099829,0.691057,0.373585,0.124792,1
0.423881,0.452569,0.614379,0.840426,0.207317,0.317241,0.050633,1,0.216117,0.530717,0.154472,0.173585,0.445092,2
0.659701,0.365613,0.764706,0.521277,0.463415,0.627586,0.495781,0.52,0.465201,0.259386,0.455285,0.626415,0.324459,0
0.620896,0.229249,0.686275,0.760638,0.439024,0.42069,0.198312,0.26,0.369963,0.496587,0.105691,0.022642,0.066556,2
0.850746,0.849802,0.346405,0.468085,0,0,0,0.54,0.047619,0.308874,0.081301,0.022642,0.058236,2
0.671642,0.177866,0.745098,0.228723,0.365854,0.558621,0.493671,0.42,0.296703,0.283276,0.495935,0.569811,0.445092,0
0.916418,0.280632,0.392157,0.361702,0.304878,0.67931,0.628692,0.18,0.67033,0.381399,0.626016,0.716981,0.969218,0
0.158209,0.258893,1,0.920213,0.47561,0.758621,1,0.68,0.483516,0.40273,0.365854,0.913208,0.099834,1
0.734328,0.563241,0.320261,0.441489,0.097561,0.22069,0.029536,0.9,0.120879,0.377133,0.268293,0.207547,0.195507,2
0.313433,0.264822,0,0.335106,0.207317,0.431034,0.386076,0.26,0.311355,0.172355,0.642276,0.637736,0.303661,1
0.952239,0.189723,0.392157,0.271277,0.463415,0.765517,0.561181,0.26,0.542125,0.435154,0.373984,0.769811,0.519967,0
0.349254,0.452569,0.405229,0.414894,0.195122,0.093103,0.031646,0.54,0.065934,0.360068,0.146341,0.211321,0.137271,2
0.310448,0.280632,0.30719,0.521277,0.060976,0.558621,0.487342,0.48,0.29304,0.12628,0.308943,0.758491,0.027454,1
0.364179,0.195652,0.27451,0.414894,0,0.231034,0.35654,0.48,0.395604,0.180887,0.422764,0.716981,0.137271,1
0.313433,0.128458,0.522876,0.601064,0.04878,0.544828,0.411392,0.6,0.179487,0.138225,0.365854,0.724528,0.033278,1
0.743284,0.480237,0.666667,0.654255,0.207317,0.196552,0.037975,0.74,0,0.261945,0.333333,0.298113,0.145591,2
0.504478,0.211462,0.326797,0.404255,0.073171,0.42069,0.462025,0.26,0.446886,0.223549,0.552846,0.70566,0.306988,1
0.4,0.065217,0.261438,0.388298,0.097561,0.875862,0.719409,0.22,0.512821,0.274744,0.455285,0.566038,0.262063,1
0.447761,0.942688,0.614379,0.734043,0.195122,0.27931,0.054852,1,0.201465,0.317406,0.276423,0.158491,0.141431,2
1,0.22332,0.444444,0.042553,0.268293,0.8,0.696203,0.32,0.882784,0.530717,0.585366,0.65283,1,0
0.414925,0.171937,0.320261,0.601064,0.341463,0.351724,0.369198,0.42,0.388278,0.066553,0.471545,0.637736,0,1
