@relation Wine_12

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric

@data
0.360215,0.008163,0,0,0.136986,0.344828,0.048523,0.269231,0,0.063992,0.463415,0.209486,0.190701,1
0.422043,0.318367,0.449198,0.407216,0.219178,0.22069,0.067511,0.942308,0.204724,0.555874,0.203252,0.114625,0.328605,2
0.620968,0.008163,0.534759,0.329897,0.438356,0.534483,0.202532,0.788462,0,0.180516,0.439024,0.252964,0.371946,1
0.537634,0,0.187166,0.278351,0.109589,0.334483,0.35654,0.192308,0.409449,0.317096,0.577236,0.470356,0.089835,1
0.900538,0.54898,0.491979,0.278351,0.328767,0.782759,0.597046,0.25,0.69685,0.34575,0.455285,0.849802,0.620173,0
0.760753,0.12449,0.700535,0.742268,0.109589,0.67931,0.531646,0.134615,0.570866,0.200573,0.715447,0.73913,0.104019,1
0.602151,0.689796,0.481283,0.484536,0.575342,0.210345,0.07384,0.557692,0.366142,0.851958,0.089431,0.106719,0.438928,2
0.696237,0.826531,0.529412,0.484536,0.191781,0.351724,0.097046,0.634615,0.23622,0.297994,0.349593,0.300395,0.214342,2
0.658602,0.157143,0.684492,0.613402,0.150685,0.558621,0.160338,0.730769,0.73622,1,0.073171,0.193676,0.269504,2
0.422043,0.089796,0.28877,0.407216,0.136986,0.162069,0.21519,0.288462,0.366142,0.111748,0.455285,0.58498,0.223798,1
0.543011,1,0.411765,0.561856,0.109589,0.565517,0.487342,0.307692,0.625984,0.126074,0.203252,0.715415,0.080378,1
0.373656,0.144898,0.44385,0.613402,0.410959,0.351724,0.369198,0.384615,0.468504,0.074499,0.471545,0.660079,0.052797,1
0.543011,0.177551,0.395722,0.329897,0.39726,0.696552,0.561181,0.269231,0.633858,0.359121,0.325203,0.814229,0.478329,0
0.209677,0.24898,0.737968,0.561856,0.767123,0.213793,0.137131,0,0.448819,0.116523,0.382114,0.383399,0.273444,1
0.736559,0.204082,0.705882,0.335052,0.506849,0.696552,0.516878,0.480769,0.496063,0.479465,0.528455,0.648221,0.86446,0
0.814516,0.14898,0.491979,0.278351,0.657534,0.696552,0.597046,0.192308,0.661417,0.417383,0.495935,0.956522,0.395587,0
0.360215,0.046939,0.427807,0.43299,0.123288,0.868966,0.582278,0.096154,0.570866,0.30277,0.601626,0.624506,0.111899,1
0.33871,0.393878,0.459893,0.381443,0.136986,0.506897,0.402954,0.211538,0.61811,0.083095,0.544715,0.794466,0.009456,1
0.766129,0.202041,0.657754,0.226804,0.315068,0.782759,0.679325,0.057692,0.503937,0.396371,0.325203,0.897233,0.643814,0
0.669355,0.463265,0.727273,0.664948,0.260274,0.196552,0.037975,0.692308,0.051181,0.293219,0.333333,0.304348,0.190701,2
0.260753,0.516327,0.342246,0.43299,0.123288,0.351724,0.274262,0.442308,0.570866,0,0.365854,0.695652,0.225374,1
0.543011,0.169388,0.363636,0.092784,0.191781,0.6,0.618143,0.057692,0.980315,0.565425,0.520325,0.640316,0.687155,0
0.158602,0.222449,0.491979,0.381443,0.273973,0.703448,0.405063,0.057692,0.366142,0.188157,0.552846,0.660079,0.052797,1
0.854839,0.640816,0.57754,0.427835,0.452055,0.644828,0.487342,0.307692,0.326772,0.378223,0.317073,0.806324,0.631994,0
0.489247,0.142857,0.620321,0.371134,0.232877,0.517241,0.42827,0.230769,0.409449,0.253104,0.495935,0.924901,0.580772,0
0.397849,0.169388,0.331551,0.510309,0.09589,0.42069,0.333333,0.346154,0.417323,0.158548,0.455285,0.901186,0.310481,1
0.725806,0.706122,0.481283,0.613402,0.136986,0.103448,0.027426,0.730769,0.287402,0.510029,0.243902,0.181818,0.190701,2
0.604839,0.15102,0.791444,0.252577,0.438356,0.558621,0.493671,0.384615,0.370079,0.317096,0.495935,0.588933,0.474389,0
0.900538,0.197959,0.545455,0.072165,0.328767,0.8,0.696203,0.288462,1,0.594078,0.585366,0.675889,1,0
0.491935,0.091837,0.513369,0.381443,0.60274,0.182759,0.191983,0.134615,0.204724,0.269341,0.227642,0,0.277384,2
0.373656,0.336735,0.486631,0.587629,0.164384,0.241379,0.316456,1,0.393701,0.135626,0.308943,0.794466,0.029157,1
0.282258,0.189796,0.513369,0.407216,0.041096,0.213793,0.244726,0.730769,0.480315,0.106972,0.487805,0.387352,0.15918,1
0.591398,0.489796,0.491979,0.407216,0.273973,0.282759,0.103376,0.903846,0.570866,0.882521,0.065041,0.086957,0.312845,2
0.303763,0.144898,0.508021,0.628866,0.164384,0.275862,0.28481,0.557692,0.448819,0.111748,0.691057,0.383399,0.171001,1
0.685484,0.155102,0.534759,0.438144,0.383562,0.648276,0.601266,0.153846,0.602362,0.536772,0.495935,0.628458,0.974783,0
