@relation Sonar_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric

@data
0.169492,0.118002,0.23888,0.109605,0.040578,0.196721,0.174242,0.429327,0.42643,0.503544,0.380689,0.08364,0.252705,0.598321,0.634066,0.675962,0.748341,0.634304,0.423479,0.226643,0.315048,0.672222,0.81954,1,0.819672,0.682234,0.761109,0.60107,0.486201,0.53638,0.482232,0.101052,0.141724,0.085751,0.446802,0.64554,0.662865,0.183022,0.166561,0.533702,0.654412,0.471601,0.366025,0.238265,0.247997,0.310389,0.396294,0.544485,0.580934,0.211233,0.484848,0.176887,0.089888,0.248538,0.22449,0.066667,0.366477,0.148741,0.438525,0.370536,0
0.191834,0.023256,0.104778,0.17475,0.247527,0.183015,0.374459,0.247189,0.051932,0.108781,0.119524,0.084082,0.077947,0.207581,0.261009,0.410035,0.481349,0.646762,0.783462,0.822049,0.857879,0.940906,1,0.992931,0.956455,0.850975,0.707427,0.567826,0.489042,0.455204,0.392086,0.177269,0.13705,0.231881,0.335588,0.339964,0.277473,0.198144,0.294856,0.379779,0.483708,0.522116,0.506201,0.357921,0.117058,0.268703,0.46526,0.432353,0.388356,0.387057,0.508658,0.485849,0.72191,0.488304,0.070295,0.164103,0.335227,0.169336,0.315574,0.263393,1
0.440678,0.513781,0.409885,0.342368,0.347198,0.123354,0.21618,0.136053,0.193972,0.31231,0.413866,0.587248,0.733694,0.582295,0.593741,0.7184,0.915171,0.904522,0.867946,0.745658,0.69377,0.511502,0.268518,0.300482,0.207992,0.079194,0.132892,0.159634,0.193182,0.113029,0.249073,0.258136,0.314314,0.442672,0.49221,0.239657,0.142794,0.231724,0.298018,0.200663,0.079008,0.019477,0.101338,0.097863,0.051374,0.085313,0.231086,0.403676,0.477287,0.316239,0.426407,0.761792,0.297753,0.22807,0.344671,0.302564,0.099432,0.224256,0.930328,0.522321,1
0.065485,0.066322,0.197364,0.03495,0.034999,0.071486,0.288149,0.269239,0.074343,0.154926,0.083936,0.253718,0,0.244849,0.170328,0.200387,0.007504,0.170981,0.376121,0.337547,0.16869,0.354872,0.529088,0.47198,0.297131,0.486067,0.501628,0.230136,0.197443,0.313838,0.629823,0.776364,0.610042,0.341612,0.380176,0.260607,0.551546,0.876317,1,1,0.826845,0.592863,0.497879,0.617561,0.608042,0.586363,0.63613,0.564338,0.422265,0.351648,0.482684,0.266509,0.087079,0.409357,0.179138,0.176923,0.133523,0.093822,0.159836,0.491071,0
0.244992,0.087855,0.081054,0.100571,0.155212,0.236227,0.219156,0.246307,0.099227,0.105164,0.168155,0.037255,0.136736,0.080641,0.114655,0.154285,0.110712,0.055418,0,0.070565,0.253894,0.605971,0.909505,0.934843,0.864447,0.864743,0.847988,0.879889,1,0.818472,0.666994,0.551138,0.566134,0.701531,0.674559,0.48598,0.260035,0.098759,0.124394,0.279448,0.231834,0.200427,0.422161,0.29254,0.075701,0.108257,0.106794,0.152574,0,0.075702,0.038961,0.033019,0.075843,0.146199,0.108844,0.151282,0.397727,0.295195,0.204918,0.151786,0
0.132512,0.141688,0.047446,0.028293,0.082678,0.410642,0.539773,0.361411,0.341731,0.360336,0.399688,0.392284,0.305791,0.083694,0.17755,0.207409,0.229255,0.23338,0.16243,0.092108,0.32776,0.680912,0.800784,0.841512,0.889242,0.922899,0.998634,1,0.80763,0.595078,0.605952,0.55701,0.397022,0.124826,0.062013,0.006243,0.064707,0.104286,0.137571,0.119669,0.117503,0.093993,0.296671,0.227158,0.122496,0.171272,0.344313,0.486029,0.535509,0.346764,0.400433,0.254717,0.261236,0.552632,0.061224,0.248718,0.176136,0.256293,0.786885,0.669643,1
0.224961,0.217916,0.207249,0.110081,0.137966,0.127654,0.170996,0.134289,0.207573,0.375958,0.50872,0.695479,0.701521,0.589672,0.559334,0.730409,0.827189,0.91118,1,0.990218,0.798443,0.641959,0.574017,0.47362,0.298156,0.06851,0.053367,0,0.087662,0.215511,0.241116,0.236849,0.262798,0.395247,0.350144,0.277537,0.463918,0.413286,0.152751,0.36011,0.838524,0.522744,0.278068,0.244132,0.077705,0.089029,0.125836,0.083824,0.143314,0.224664,0.097403,0.738208,0.516854,0.371345,0.614512,0.379487,0.139205,0.270023,0.504098,0.214286,1
0.302773,0.273902,0.1229,0.129815,0.1088,0.460898,0.309794,0.213671,0.072025,0.286851,0.30767,0.451038,0.424539,0.289621,0.321095,0.36322,0.389233,0.502094,0.692754,0.801715,0.866583,0.826091,0.746636,0.754636,0.832684,0.879392,0.753335,0.577707,0.293527,0.022371,0.251254,0.764253,0.817846,0.829033,0.761788,0.732092,0.64422,0.137553,0.26829,0.53989,0.696943,0.569992,0.627448,0.759011,0.229679,0.067378,0.12352,0.138603,0.290467,0.279609,0.103896,0.127358,0.348315,0.508772,0.142857,0.497436,0.556818,0.226545,0.282787,0.214286,0
0.338213,0.195952,0.221746,0.228959,0.337307,0.373824,0.393398,0.157883,0.162906,0.214379,0.355877,0.449713,0.559813,0.503689,0.533554,0.534195,0.679282,0.790033,0.917625,0.908661,1,0.997137,0.903889,0.786702,0.662398,0.484965,0.324719,0.226431,0.306108,0.336849,0.289514,0.087962,0.264102,0.527567,0.582411,0.517194,0.453718,0.309521,0.29981,0.227735,0.185698,0.294798,0.460346,0.373428,0.158701,0.14445,0.179876,0.06875,0.229687,0.166056,0.257576,0.264151,0.103933,0.666667,0.278912,0.205128,0.610795,0.727689,0.627049,0.205357,1
0.038521,0.04522,0.014498,0.011888,0.038042,0.048912,0.133658,0.114664,0.144822,0.132504,0.091876,0.082168,0.107634,0.073137,0.146053,0.153063,0.070038,0.073569,0.06339,0.042207,0.10055,0.272978,0.389425,0.607417,0.812193,0.958365,0.819309,0.56937,0.458908,0.311708,0.244713,0.050893,0.147375,0.200193,0.216892,0.124431,0.023031,0.0219,0.155598,0.258011,0.374567,0.345941,0.3453,0.256706,0.151116,0.186298,0.109367,0.107353,0.163148,0.114774,0.010823,0.143868,0.05618,0.049708,0.104308,0.082051,0.065341,0.075515,0.020492,0.125,0
