@relation Sonar_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric

@data
0.129794,0.096594,0.161684,0.143114,0.155484,0.154842,0.120257,0.223731,0.343615,0.465055,0.753898,0.791355,0.605873,0.326596,0.311663,0.388675,0.421822,0.365403,0.379074,0.454838,0.712374,0.937123,1,0.98267,0.993033,0.907589,0.814791,0.686805,0.430359,0.284223,0.175811,0.39991,0.398332,0.32814,0.124987,0.169802,0.310265,0.334529,0.552578,0.591523,0.388445,0.021304,0.404888,0.436357,0.587148,0.616362,0.47949,0.291681,0.334448,0.323636,0.156642,0.04157,0.331579,0.38024,0.367816,0.328205,0.303977,0.262181,0.34139,0.133178,1
0.258112,1,0.982306,0.813772,0.423463,0.321014,0.548828,0.483081,0.428401,0.557574,0.461526,0.02034,0.359148,0.528411,0.677905,0.73991,0.829033,0.676675,0.417256,0.334589,0.536783,0.749003,0.820128,1,0.873156,0.6797,0.685786,0.486826,0.368432,0.409396,0.354857,0.041451,0.102481,0.020032,0.345096,0.675917,0.734481,0.360314,0.009004,0.315114,0.487891,0.513603,0.307772,0.265267,0.325277,0.288618,0.367787,0.608489,0.569677,0.18303,0.279449,0.203233,0.160526,0.583832,0.349425,0.151282,0.213068,0.197216,0.329305,0.133178,0
0.528024,0.762848,1,0.858683,0.549217,0.715943,0.672433,0.359305,0.052004,0.154095,0.243085,0.460988,0.441198,0.195009,0.219635,0.252164,0.149933,0.212675,0.328552,0.100632,0.220489,0.649525,0.971672,0.975082,0.803176,0.616808,0.465805,0.522746,0.7549,0.493981,0.473721,0.428555,0.398982,0.179544,0,0.405797,0.561198,0.235426,0.161432,0.281874,0.335137,0.599251,0.410966,0.103968,0.169463,0.36145,0.751101,1,0.821628,0.255758,0.452381,0.974596,0.578947,0.838323,0.296552,0.402564,0.494318,0.429234,0.622356,0.107477,1
0,0.104644,0.160464,0.079641,0.176376,0.189102,0.239955,0.005788,0.156609,0.209821,0.306622,0.368028,0.312365,0.109415,0.006699,0.186568,0.345664,0.44374,0.519354,0.593816,0.728078,0.821797,0.851864,0.835931,0.892316,0.993942,1,0.963874,0.86937,0.601257,0.136768,0.285441,0.343191,0.508744,0.77938,0.93432,0.857206,0.652915,0.427163,0.312549,0.313083,0.279401,0.406181,0.475779,0.42451,0.377033,0.196756,0.121902,0.161093,0.147879,0.056391,0.198614,0.171053,0.236527,0.055172,0.064103,0.028409,0.00232,0.093656,0.084112,1
0.550885,0.401858,0.277608,0.198802,0.206509,0.143782,0.296875,0.527382,0.513634,0.669027,0.647611,0.586843,0.586152,0.398268,0.49385,0.538534,0.720858,0.604468,0.162219,0.413831,0.383221,0.41642,0.545261,0.528199,0.299283,0.150237,0.684316,1,0.714554,0.437946,0.473952,0.56785,0.260427,0.081505,0.176741,0.401891,0.463369,0.317713,0.246543,0.248522,0.21905,0.308622,0.238847,0.108348,0.098379,0.089431,0.082735,0.028862,0.128205,0.055758,0.195489,0.020785,0.115789,0.284431,0.225287,0.028205,0.196023,0.090487,0.320242,0.193925,0
0.143068,0.151084,0.057352,0.422754,0.396947,0.421905,0.80106,0.748442,0.476382,0.617611,0.612573,0.170825,0.638837,1,1,0.847846,0.68853,0.774026,0.874908,0.842181,0.886172,0.94612,1,0.894893,0.775205,0.815068,0.632524,0.438864,0.450792,0.295941,0.201802,0.06448,0,0.126232,0.164774,0.192928,0.097828,0.171413,0.306892,0.361629,0.271817,0.128833,0.344627,0.33329,0.198038,0.183435,0.32051,0.448557,0.595875,0.393939,0.39599,0.080831,0.392105,0.224551,0.827586,0.248718,0.352273,0.647332,0.386707,0.028037,1
0.128319,0.180186,0.104332,0.335329,0.001607,0.181548,0.361328,0.301202,0.249143,0.370844,0.3886,0.548387,0.535771,0.247396,0.294861,0.419335,0.687908,0.556675,0.182681,0.191621,0.733664,0.720172,0.296379,0.264151,0.595594,0.548078,0.471268,0.857555,0.826835,0.369767,0.146471,0.15064,0.00325,0.14584,0.288125,0.112858,0.134459,0.188117,0.022082,0,0.172913,0.184684,0.236648,0.242979,0.143304,0.112297,0.04241,0.137182,0.060201,0.173333,0.114035,0.036952,0.226316,0.39521,0.409195,0.348718,0.272727,0.192575,0.154079,0.149533,0
0.118732,0.095975,0.289811,0.133533,0.074729,0.063394,0.060547,0.097284,0.02101,0.055573,0.039732,0.253456,0.123219,0.069609,0.096749,0.159141,0.126308,0,0.0867,0.13122,0.1543,0.074328,0.144302,0.101928,0.038525,0.134376,0.437126,0.636785,0.618432,0.585278,0.698394,0.558526,0.59116,0.87239,0.946916,0.969678,0.810156,0.664798,0.560832,0.663246,0.688675,0.649633,0.44045,0.246844,0.161217,0.108401,0.211124,0.332767,0.313824,0.226667,0.110276,0.046189,0.434211,0.482036,0.154023,0.117949,0.309659,0.394432,0.885196,0.121495,0
0.074484,0.450155,0.208054,0.097605,0,0.115727,0.269252,0.216162,0.237073,0.332204,0.483152,0.416812,0.355981,0.209756,0.204041,0.169882,0.201948,0.347013,0.604261,0.704644,0.782251,0.800123,0.794143,0.915197,0.931045,0.951757,1,0.981268,0.862802,0.614467,0.346194,0.318805,0.255444,0.23328,0.214585,0.101655,0.034437,0.03565,0.097652,0.141997,0.010553,0.024327,0.19087,0.224427,0.221069,0.279641,0.273696,0.244482,0.17893,0.067879,0.253133,0.274827,0.244737,0.269461,0.050575,0.05641,0.096591,0.081206,0.169184,0.056075,1
0.175516,0.489783,0.293472,0.108982,0.662113,1,1,0.775824,0.493518,0.320813,0.396312,0.471,0.777026,0.685057,0.868878,0.72896,0.327738,0.169662,0.230144,0.376482,0.50253,0.334322,0.087327,0.533737,0.624795,0.74799,0.667822,0.795698,0.799103,0.819964,0.784567,0.521793,0.101397,0.2708,0.497187,0.464179,0.107151,0.214798,0.242363,0.40502,0.348126,0.123075,0.220484,0.16671,0.129229,0.135501,0.131402,0.067233,0.063545,0.18303,0.106516,0.360277,0.165789,0.206587,0.05977,0.287179,0.085227,0.069606,0.241692,0.098131,0
