@relation Sonar_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric

@data
0.017081,0.022718,0.018451,0.117927,0.205135,0.316044,0.429008,0.290628,0.42159,0.47389,0.418817,0.440878,0.307335,0.091616,0.227343,0.212887,0.16361,0.134857,0.052227,0.026327,0.109294,0.279454,0.461783,0.627769,0.776854,0.883027,0.936443,0.947818,0.893238,0.904575,0.909646,0.859479,0.834148,0.750029,0.635814,0.682017,0.636688,0.473432,0.404048,0.449129,0.484771,0.515707,0.559033,0.633986,0.669605,0.514322,0.517432,0.621687,0.499748,0.322208,0.26875,0.192905,0.444853,0.170088,0.089189,0.188679,0.149502,0.132075,0,0.042056,1
0.200311,0.254179,0.208237,0.040656,0.19395,0.422198,0.284523,0.229989,0.191767,0.227687,0.237776,0.38286,0.453427,0.440866,0.474149,0.496343,0.604186,0.794805,0.930437,0.935681,0.923515,0.94093,0.809827,0.745718,0.681053,0.576385,0.559828,0.429189,0.300156,0.200967,0.185613,0.125202,0.35851,0.430448,0.26886,0.225777,0.34412,0.304773,0.363247,0.506536,0.428373,0.42385,0.300013,0.186808,0.144583,0.17879,0.151235,0.093287,0.12317,0.229782,0.227083,0.308204,0.606618,0.431085,0.108108,0.204403,0.129568,0.09434,0.118785,0.158879,1
0.173913,0.048435,0.083361,0.166904,0.29029,0.385918,0.295082,0.258875,0.30268,0.338203,0.360371,0.396407,0.463327,0.512771,0.597851,0.609402,0.713605,0.74826,0.756312,0.796447,0.893976,0.919128,0.927775,0.983215,0.97613,1,0.989074,0.904899,0.7004,0.52321,0.43455,0.356485,0.16057,0.085629,0.02501,0.124401,0.225285,0.173755,0.133112,0.230392,0.163636,0.251948,0.326005,0.188611,0.095678,0.155294,0.344493,0.388296,0.23372,0.247754,0.291667,0.042129,0.231618,0.407625,0.016216,0.393082,0.109635,0.757862,0.207182,0.147196,1
0.218944,0.221603,0.207249,0.110081,0.135994,0.127654,0.148652,0.134289,0.205094,0.375958,0.506058,0.695479,0.709315,0.607857,0.645851,0.744083,0.816599,0.914078,1,0.990475,0.814326,0.623886,0.542766,0.413336,0.270034,0.06851,0.053367,0,0,0.172305,0.24109,0.265607,0.272283,0.436326,0.350144,0.30433,0.454586,0.414994,0.155172,0.355011,0.676549,0.522744,0.240916,0.182943,0.083736,0.092694,0.15516,0.092599,0.123675,0.243902,0.13125,0.694013,0.676471,0.369501,0.732432,0.45283,0.122924,0.371069,0.337017,0.102804,1
0.163043,0.12216,0.23888,0.109605,0.038383,0.196721,0.151987,0.429327,0.414779,0.503544,0.377334,0.08364,0.248988,0.617296,0.734806,0.686532,0.741478,0.646234,0.407736,0.247003,0.369026,0.655676,0.806301,1,0.812447,0.682234,0.761109,0.60107,0.436833,0.510846,0.48218,0.137756,0.125182,0.103146,0.446802,0.658686,0.656996,0.185401,0.169201,0.526144,0.528662,0.471601,0.310617,0.179335,0.252914,0.313164,0.39783,0.523924,0.468955,0.229782,0.504167,0.166297,0.117647,0.246334,0.267568,0.069182,0.388704,0.204403,0.292818,0.184579,0
0.226708,0.407201,0.427348,0.32097,0.406202,0.432142,0.166991,0.296803,0.297349,0.480255,0.207983,0.057282,0.039148,0.438506,0.623403,0.539802,0.497461,0.403844,0.138477,0.382813,0.759785,0.971539,0.930619,0.492921,0.495737,0.650402,0.549638,0.529539,0.130004,0.117568,0.580817,0.656416,0.277565,0.191426,0.279315,0.507183,0.626869,0.405532,0.547012,0.655338,0.539317,0.262503,0.253071,0.225329,0.185385,0.096073,0.259524,0.360413,0.255931,0.204108,0.40625,0.427938,0.893382,0.351906,0.172973,0.408805,0.255814,0.440252,0.093923,0.214953,0
0.535714,0.361337,0.185502,0.038041,0.199797,0.456598,0.496249,0.405954,0.427218,0.577607,0.647185,0.733324,0.856007,0.869239,1,1,0.864574,0.866078,0.88937,0.991652,0.892394,0.802169,0.814945,0.719228,0.56234,0.503029,0.542284,0.527172,0.419818,0.374958,0.350518,0.224603,0.08121,0.176443,0.100964,0.142944,0.141486,0.109494,0.138788,0.273747,0.217024,0.119502,0.112376,0.269518,0.213108,0.108787,0.207573,0.319105,0.332155,0.110398,0.45,0.321508,0.426471,0.249267,0.513514,0.106918,0.169435,0.301887,0.223757,0.264019,1
0.085404,0.016717,0.008896,0.054922,0.123284,0.222252,0.250347,0.18258,0.225233,0.248083,0.178047,0.124135,0.141743,0.08065,0.145313,0.192879,0.23925,0.242909,0.337631,0.541631,0.662095,0.865428,1,0.879881,0.831628,0.909021,0.927198,0.902223,0.802936,0.661234,0.582997,0.495278,0.488578,0.570128,0.556171,0.519511,0.514283,0.349277,0.204648,0.117211,0.084308,0.017969,0.138368,0.07511,0.00654,0.076118,0.094205,0.099828,0.096921,0.120668,0.052083,0.064302,0.290441,0.266862,0.243243,0.050314,0.07309,0.078616,0.077348,0.044393,0
0.032609,0.038577,0,0,0.030757,0.138672,0.083912,0.197574,0.112691,0.142774,0.092801,0.094242,0.060597,0,0.075701,0.094127,0.175008,0.356987,0.401452,0.48887,0.568625,0.631189,0.580073,0.543046,0.462702,0.520542,0.674966,0.846953,1,0.906261,0.784087,0.639599,0.608081,0.611271,0.534953,0.543046,0.44923,0.320578,0.32266,0.298039,0.24806,0.170018,0.207552,0.19209,0.188513,0.110557,0.138998,0.193115,0.154467,0.197689,0.060417,0.088692,0.066176,0.026393,0.091892,0.034591,0.063123,0.097484,0.135359,0.046729,0
0.165373,0.133733,0.131137,0.081075,0.180986,0.178447,0.208669,0.239912,0.224937,0.268335,0.331433,0.416875,0.319334,0.183926,0.147104,0.141244,0.148378,0.257351,0.464839,0.589683,0.748497,0.798625,0.748976,0.861612,0.873508,0.941624,1,0.973137,0.82718,0.567382,0.416349,0.292674,0.264888,0.208021,0.098606,0.008762,0.005021,0.091401,0.07507,0.10512,0,0.114225,0.26652,0.264623,0.266989,0.329417,0.396213,0.367986,0.240787,0.218228,0.3875,0.195122,0.242647,0.214076,0.086486,0.056604,0.043189,0.031447,0.09116,0.114486,1
