@relation Sonar_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric

@data
0.127644,0.050579,0.052234,0.021651,0.134571,0.308057,0.371765,0.182221,0.155416,0.090909,0.180774,0.079719,0.117029,0.094495,0.068879,0.090631,0.117339,0.228364,0.276086,0.342333,0.518726,0.602801,0.684434,0.755148,0.792316,0.901421,0.874672,0.788905,0.796063,0.699585,0.645777,0.656612,0.554449,0.638782,0.638969,0.67379,0.645309,0.520391,0.368571,0.333409,0.290759,0.154795,0.171085,0.213476,0.172732,0.13412,0.081854,0.081761,0.111318,0.144427,0.017928,0.056034,0.141026,0.249267,0.455556,0.3625,0.140575,0.032345,0.015106,0.039261,0
0.115559,0.156451,0.135677,0.034737,0.22259,0.294516,0.506218,0.342718,0.445835,0.27229,0.187154,0.197245,0.295667,0.054754,0.068602,0.235616,0.265924,0.272623,0.46939,0.438121,0.555122,0.496064,0.398962,0.544104,0.663012,0.605133,0.695766,0.802388,0.674412,0.345584,0.089918,0.231334,0.466017,0.78668,0.849175,0.849496,0.693309,0.628119,0.48,0.273581,0.020295,0.318903,0.365317,0.548312,0.375462,0.190071,0.19033,0.402216,0.238184,0.508634,0.231076,0.020115,0.192308,0.434018,0.225926,0.503125,0.565495,0.210243,0.268882,0.060046,0
0.035498,0.259323,0.368265,0.271711,0.082422,0.3761,0.827563,1,0.964089,0.704691,0.434,0.087632,0.405931,0.542243,0.500347,0.433554,0.063476,0.102649,0.20934,0.912311,0.976685,0.308455,0.146339,0.167503,0.066086,0.277784,0.259691,0.578839,0.448458,0.71599,0.162071,0.252667,0.585422,0.908301,0.857835,0.9375,0.872075,1,0.668148,0.46494,0.649844,0.441606,0.201345,0.186679,0.378448,0.247669,0.307678,0.766397,0.702114,0.315542,0.478088,0.317529,0.544872,1,0.544444,1,0.632588,0.436658,0.73716,0.341801,1
0.086858,0.105872,0.081143,0.077326,0.143984,0.120515,0.343866,0.2955,0.071673,0.159091,0.37998,0.662075,0.790701,0.797321,0.868629,0.899313,0.910412,1,0.969119,0.895464,0.755776,0.693078,0.644379,0.586518,0.355635,0,0,0.06093,0.090909,0.11729,0.303215,0.461636,0.336653,0.518876,0.46732,0.345867,0.215176,0.400791,0.345926,0.134019,0.05209,0.137805,0.200698,0.04857,0.090418,0.060752,0.047809,0.066786,0.116294,0.120879,0.136454,0.083333,0.246795,0.648094,0.692593,0.2125,0.102236,0.253369,0.141994,0.030023,1
0.15861,0.189027,0.122536,0.042351,0.314424,0.408599,0.529412,0.463312,0.108777,0.046474,0.085354,0.091589,0.193897,0.184133,0.233718,0.311736,0.146728,0.246545,0.46278,0.154644,0.470197,0.515898,0.326799,0.566438,0.504201,0.528032,0.370312,0.346439,0.663657,0.857143,0.825068,0.400849,0.275364,0.523381,0.667629,0.729133,0.624426,0.73178,0.893333,0.978738,1,0.874276,1,1,0.854279,0.619035,0.560666,0.556754,0.594527,0.323391,0.205179,0.119253,0.474359,0.249267,0.444444,0.6,0.070288,0.520216,0.767372,0.401848,0
0.067976,0.124732,0.03318,0.004996,0.041211,0.046378,0.082689,0.016626,0.055431,0.092075,0.114987,0.124267,0.130992,0.110392,0.060408,0.061609,0.070687,0.247584,0.315744,0.489093,0.55797,0.609549,0.562891,0.450773,0.531148,0.70999,0.904297,1,0.822139,0.514328,0.31248,0.033261,0.080661,0.424389,0.64701,0.736895,0.832276,0.781576,0.675979,0.496268,0.269923,0.176693,0.352774,0.517392,0.586437,0.475864,0.496016,0.536089,0.573383,0.433281,0.168327,0.097701,0.112179,0.041056,0.092593,0.1625,0.204473,0.078167,0.126888,0.062356,1
0.193353,0.148736,0.156045,0.130145,0.022386,0.419093,0.481345,0.236755,0.272389,0.307692,0.369914,0.377491,0.200662,0,0.070407,0.130092,0.153392,0.235844,0.225593,0.383693,0.544783,0.692261,0.70817,0.756377,0.922336,1,0.997794,0.824722,0.698864,0.69543,0.698747,0.501663,0.188355,0.081188,0.049072,0.028629,0.133501,0.158294,0.099683,0.059263,0.01786,0.134281,0.200698,0.199433,0.187518,0.13508,0.227816,0.285714,0.304104,0.378336,0.041833,0.104885,0.13141,0.337243,0.092593,0.090625,0.099042,0.196765,0.10574,0.096998,1
0.109517,0.257608,0.119251,0.169641,0.332994,0.234597,0.179832,0.036356,0.137088,0.137529,0.134411,0.200029,0.480207,0.619076,0.500347,0.679608,0.629302,0.666494,0.694658,0.510367,0.514611,0.628054,0.772067,0.770106,0.567623,0.434079,0.388696,0.223652,0.058036,0,0.145395,0.447987,0.559593,0.383205,0.226289,0.57369,0.929477,0.882269,0.334709,0.317575,0.776079,0.764913,0.350317,0.182814,0.17913,0.176632,0.143064,0.248278,0.323383,0.339089,0.358566,0.456897,0.403846,0.319648,0.359259,0.05625,0.134185,0.083558,0.335347,0.159353,0
0.152568,0.048435,0.086071,0.16631,0.289748,0.481381,0.38958,0.260253,0.298316,0.333479,0.363817,0.399326,0.454441,0.590815,0.699764,0.721105,0.717797,0.74826,0.756312,0.7946,0.893976,0.923014,0.932712,0.98494,0.977049,1,0.989074,0.904899,0.726664,0.548098,0.43455,0.359216,0.133085,0.079687,0.019381,0.133669,0.24087,0.183687,0.127725,0.215675,0.191178,0.250818,0.326005,0.188611,0.095678,0.132337,0.270192,0.337826,0.287935,0.302983,0.139442,0.020115,0.201923,0.407625,0.003704,0.396875,0.14377,0.641509,0.229607,0.157044,1
0.121601,0.077154,0.038108,0.035689,0.13508,0.168246,0.194622,0.099978,0.129936,0.12398,0.109741,0.138189,0.159349,0.193995,0.210249,0.190428,0.103682,0.132156,0.070539,0.074082,0.201287,0.265515,0.394935,0.635591,0.903791,1,0.799034,0.600556,0.519075,0.326409,0.246757,0.049662,0.052096,0.146933,0.170309,0.172077,0.008528,0.078377,0.143386,0.243836,0.377486,0.329726,0.245959,0.089668,0.107762,0.124794,0.079862,0.073076,0.164801,0.149137,0.139442,0.087644,0.185897,0.205279,0.281481,0.11875,0.079872,0.03504,0.145015,0.039261,0
0.018882,0.009001,0.02431,0,0.086746,0.253555,0.386218,0.209266,0.277008,0.302448,0.309514,0.387456,0.279545,0.064027,0.142758,0.303717,0.388397,0.509506,0.553798,0.584557,0.657453,0.782538,0.891279,0.982379,1,0.830378,0.585566,0.283244,0,0.203792,0.419946,0.496731,0.497537,0.616581,0.510103,0.372681,0.220643,0.146972,0.155661,0.330808,0.299689,0.267178,0.349929,0.299279,0.245095,0.199808,0.212785,0.259958,0.243781,0.205651,0.091633,0.093391,0.211538,0.205279,0.085185,0.18125,0.108626,0.080863,0.033233,0.071594,1
0.16994,0.159451,0.155388,0.187247,0.266599,0.334123,0.442353,0.505875,0.446431,0.547057,0.517794,0.450322,0.394703,0.21887,0.218442,0.206339,0.155359,0.239273,0.182902,0.118683,0.240637,0.608629,0.789658,0.827169,0.840164,0.834123,0.912596,1,0.786526,0.506871,0.652861,0.678748,0.448287,0.210532,0.071134,0.035685,0.148371,0.175442,0.155873,0.088555,0.181572,0.035867,0.082504,0.179206,0.090702,0.079676,0.116081,0.312668,0.455224,0.431711,0.145418,0.112069,0.128205,0.093842,0.118519,0.2875,0.162939,0.121294,0.193353,0.224018,1
0.238671,0.202315,0.09297,0.035451,0.338336,0.609343,0.442353,0.345378,0.236328,0.175117,0.241032,0.281067,0.385634,0.485281,0.529649,0.501146,0.509997,0.616,0.677105,0.723002,0.82899,0.861057,0.895518,0.941809,0.952459,1,0.952411,0.973755,0.894683,0.701289,0.542779,0.294644,0.181898,0.188438,0.194742,0.146472,0.039361,0.122568,0.142646,0.220651,0.130158,0.095142,0.25514,0.217985,0.267415,0.16141,0.141072,0.148248,0.30597,0.304553,0.249004,0.146552,0.592949,0.129032,0.314815,0.1375,0.201278,0.291105,0.217523,0.062356,1
0.052115,0.074153,0.142576,0.246253,0.466548,0.273527,0.244706,0.229883,0.095366,0.111305,0.313484,0.549824,0.521808,0.659405,0.833079,0.769094,0.803889,0.917714,0.984505,0.960475,0.857158,0.82875,0.817315,0.79582,0.600615,0.433087,0.406976,0.414059,0.431717,0.343028,0.277929,0.280766,0.255445,0.22308,0.188763,0.228528,0.311612,0.44762,0.343704,0.270301,0.187661,0.186383,0.284366,0.136047,0.081461,0.042101,0.042919,0.140761,0.063433,0.089482,0.030876,0.215517,0.301282,0.214076,0.959259,0.846875,0.300319,0.12938,0.444109,0.198614,1
0.054381,0.246892,0.199737,0.128242,0.335284,0.598172,0.466891,0.308579,0.055133,0.090618,0.262867,0.510551,0.357133,0.270827,0.130121,0.090886,0.138534,0.391377,0.274461,0.592009,0.732883,0.762396,0.773975,0.821022,1,0.942835,0.741464,0.589131,0.537033,0.508576,0.559891,0.522308,0.571413,0.580116,0.583093,0.604637,0.511043,0.26888,0.007407,0.281158,0.414288,0.609992,0.565369,0.318217,0.242821,0.184174,0.151757,0.226116,0.189055,0.11617,0.068725,0.017241,0.314103,0.184751,0.414815,0.196875,0.233227,0.180593,0.087613,0.30485,0
0.14577,0.09087,0.101511,0.120866,0.063851,0.134394,0.29042,0.145866,0.067352,0.021416,0.233234,0.322098,0.391824,0.343391,0.50618,0.582357,0.256637,0.340779,0.655001,0.709179,0.47811,0.431653,0.680725,0.808729,0.772643,0.883577,0.887488,0.888123,0.858969,0.793651,0.551281,0.213213,0.28412,0.150472,0.223402,0.552823,0.473431,0.065516,0.124339,0.048179,0.400622,0.433551,0.344756,0.138882,0.201592,0.231349,0.133647,0.189877,0.089552,0.354788,0.060757,0.21408,0.451923,0.240469,0.374074,0.275,0.162939,0.03504,0.196375,0.039261,0
0.185801,0.273468,0.123193,0.026648,0.100992,0.236967,0.322689,0.057637,0.092237,0.090035,0.017723,0.034584,0.09371,0.09788,0.18053,0.049262,0.056047,0.187429,0.279554,0.271922,0.167739,0.212964,0.296493,0.411843,0.447643,0.185593,0.041286,0.265336,0.55418,0.823586,0.829864,0.764193,0.786363,0.989168,1,0.895161,0.564728,0.291745,0.204339,0.23264,0.400216,0.443116,0.203673,0.287039,0.224908,0.196517,0.295907,0.339323,0.352612,0.208791,0.169323,0.031609,0.150641,0.211144,0.248148,0.215625,0.325879,0.415094,0.283988,0.011547,0
1,0.522932,0.450066,0.338568,0.431697,0.444144,0.584874,0.466859,0.225451,0.26588,0.562597,0.76905,1,0.99058,0.918067,0.956848,0.952256,0.888312,0.910174,0.765875,0.784787,0.793784,0.757974,0.653212,0.473361,0.512281,0.442904,0.551256,0.443689,0.293598,0.24,0.20094,0.239575,0.300729,0.252887,0.096875,0.153728,0.304826,0.338201,0.272676,0.127317,0.271583,0.440191,0.225844,0.096531,0.145639,0.116443,0.159329,0.330224,0.427002,0.170319,0.150862,0.397436,0.97654,0.2,0.190625,0.060703,0.196765,0.438066,0.103926,1
0.117069,0.042006,0.10184,0.042351,0.185195,0.478334,0.376807,0.122589,0.178811,0.164336,0.078548,0.004836,0.154023,0.408154,0.752396,0.961176,0.838523,0.79813,0.852747,0.867063,0.938074,0.938963,0.937374,1,0.971824,0.92389,0.931821,0.723858,0.433949,0.280281,0.400981,0.461521,0.346722,0.299013,0.222577,0.127823,0.239449,0.205782,0.126032,0.131192,0.06562,0.033854,0.110565,0.162587,0.163918,0.078168,0.077146,0.127284,0.146144,0.009419,0.187251,0.163793,0.24359,0.164223,0.118519,0.184375,0.146965,0.12938,0.217523,0.110855,0
0.208459,0.04072,0.09297,0.119676,0.173238,0.285037,0.321681,0.213478,0.136045,0.278555,0.396427,0.467321,0.403915,0.166176,0.148452,0.141548,0.134928,0.213403,0.148879,0.178726,0.29022,0.58583,0.82007,0.902162,0.988525,0.990307,0.942011,1,0.907873,0.7243,0.785722,0.748939,0.486046,0.205813,0.064742,0.122681,0.088345,0.092668,0.144021,0.002262,0.16263,0.065945,0.148584,0.218243,0.135627,0.010971,0.143064,0.375861,0.402363,0.281005,0.050797,0.068966,0.282051,0.363636,0.192593,0.178125,0.099042,0.070081,0.18429,0.140878,1
0.116314,0.04715,0.03548,0.043778,0.119054,0.031144,0.288403,0.173132,0.181493,0.139423,0.206012,0.168669,0.267454,0.339564,0.340231,0.213213,0.203868,0.294857,0.388016,0.434125,0.507121,0.596871,0.649889,0.74142,0.890369,0.934464,1,0.977872,0.845069,0.748482,0.67782,0.504874,0.312466,0.212784,0.115052,0.262097,0.24918,0.29911,0.315873,0.203348,0.109593,0.296376,0.284883,0.198531,0.208132,0.143171,0.22184,0.223121,0.304726,0.351648,0.031873,0.090517,0.128205,0.131965,0.237037,0.096875,0.134185,0.061995,0.021148,0.027714,0
0.54003,0.282898,0.153088,0.079229,0.129992,0.180433,0.395294,0.534693,0.513634,0.614365,0.54771,0.544549,0.586152,0.568443,0.605749,0.624236,0.725445,0.604468,0.139343,0.420734,0.382635,0.41642,0.547526,0.528634,0.299283,0.150237,0.684316,1,0.7222,0.437946,0.503651,0.55878,0.22086,0.082475,0.170206,0.413407,0.465012,0.311531,0.25619,0.238068,0.21905,0.269821,0.238847,0.108348,0.098379,0.072408,0.06465,0.025457,0.143035,0.072214,0.155378,0.025862,0.157051,0.27566,0.366667,0.028125,0.220447,0.113208,0.320242,0.203233,0
0.212991,0.090013,0.121879,0.134666,0.274485,0.462424,0.679328,0.343605,0.359857,0.354021,0.392315,0.428634,0.306607,0.264057,0.227468,0.303717,0.410467,0.578909,0.634413,0.551188,0.423884,0.467232,0.538625,0.516545,0.704406,1,0.954197,0.597571,0.504058,0.360818,0,0.145085,0.144796,0.131274,0.150206,0.135887,0.141373,0.297461,0.342963,0.465506,0.473414,0.31626,0.160093,0.122778,0.170742,0.113138,0.111916,0.042228,0.067164,0.194662,0.103586,0.117816,0.467949,0.140762,0.014815,0.146875,0.041534,0.097035,0.1571,0.157044,1
0.242447,0.117017,0.028909,0.120152,0.172984,0.190589,0.314958,0.314343,0.305022,0.335373,0.375301,0.395516,0.355981,0.428908,0.364949,0.268839,0.143559,0.161455,0.225377,0.270518,0.314696,0.317452,0.387199,0.464604,0.468033,0.59522,0.824982,0.944216,1,0.832215,0.549537,0.482624,0.474663,0.402831,0.169072,0.14506,0.181391,0.14873,0.06582,0.217032,0.454201,0.52215,0.509375,0.261531,0.285755,0.299918,0.333213,0.442348,0.603856,0.351648,0.150398,0.132184,0.060897,0.020528,0.17037,0.26875,0.019169,0.215633,0.329305,0.106236,1
0.04003,0.070724,0.199737,0.034261,0.032053,0.085308,0.357983,0.270672,0.071673,0.148893,0.083936,0.257327,0,0.292611,0.217053,0.217541,0.00295,0.198026,0.359085,0.349136,0.234202,0.354872,0.529088,0.47198,0.297131,0.486067,0.501628,0.230136,0.197443,0.313838,0.629755,0.774515,0.575353,0.352317,0.376598,0.295565,0.552919,0.926789,1,1,0.779462,0.592248,0.415104,0.412523,0.610606,0.501097,0.480804,0.471998,0.423507,0.461538,0.24004,0.155172,0.099359,0.407625,0.274074,0.209375,0.15016,0.102426,0.117825,0.256351,0
0.062689,0.048864,0.138305,0.133952,0.088781,0.078876,0.117983,0.086677,0.17896,0.165064,0.246278,0.315504,0.27753,0.172358,0.079989,0.141421,0.26068,0.388675,0.511431,0.560799,0.647959,0.727328,0.696514,0.694089,0.770287,0.904945,0.996218,1,0.886465,0.636199,0.242507,0.132928,0.202036,0.497748,0.709691,0.819456,0.785589,0.67198,0.455132,0.357046,0.425923,0.362572,0.455709,0.471399,0.404606,0.235052,0.125679,0.090746,0.181592,0.182104,0.023904,0.102011,0.304487,0.020528,0.088889,0.1625,0.025559,0.008086,0.096677,0.046189,1
0.163897,0.027861,0.107424,0.174161,0.24523,0.225796,0.46521,0.248504,0.050067,0.102418,0.119524,0.088511,0.076724,0.249485,0.342591,0.479761,0.478969,0.658286,0.777549,0.825162,0.869079,0.940906,1,0.992931,0.956455,0.850975,0.707427,0.567826,0.489042,0.455204,0.392044,0.212868,0.099048,0.242385,0.331753,0.371169,0.279685,0.211938,0.292169,0.365189,0.457448,0.521394,0.421699,0.252899,0.122832,0.231487,0.360558,0.36448,0.390547,0.507064,0.251992,0.288793,0.823718,0.486804,0.096296,0.19375,0.376997,0.191375,0.232628,0.138568,1
0.034743,0.11273,0.06636,0.066143,0.057492,0.357481,0.476303,0.12924,0.092833,0.162879,0.261307,0.513189,0.511588,0.353253,0.30093,0.629455,0.726101,0.756779,0.598656,0.394708,0.401836,0.419896,0.527816,0.729536,0.85543,0.888644,0.939069,0.938349,0.936993,0.848194,0.741362,0.701113,0.731531,0.918168,0.991649,0.992137,0.991472,0.87996,0.655873,0.507917,0.345961,0.184873,0.146903,0.090312,0.224339,0.265771,0.20029,0.207547,0.109453,0.321821,0.307769,0.28592,0.275641,0.131965,0.277778,0.26875,0.214058,0.296496,0.178248,0.240185,0
0.061934,0.057865,0.096583,0.074709,0.175019,0.22715,0.211429,0.233429,0.247355,0.291812,0.303701,0.424678,0.435008,0.389167,0.289265,0.245036,0.161368,0.26639,0.449886,0.581749,0.739529,0.766691,0.72788,0.864051,0.929098,0.981936,1,0.958316,0.870333,0.665708,0.481635,0.308866,0.24647,0.188438,0.074124,0.023891,0.044282,0.057601,0.069735,0.119317,0.041266,0.147873,0.31941,0.359186,0.385129,0.313083,0.329229,0.354897,0.339552,0.343799,0.203187,0.159483,0.282051,0.178886,0.02963,0.065625,0.162939,0.02965,0.069486,0.053118,1
0.087613,0.082297,0.061432,0.077326,0.171203,0.44956,0.488739,0.316781,0.346446,0.375874,0.482348,0.514947,0.538794,0.446718,0.127621,0.091268,0.303726,0.526338,0.620219,0.705832,0.777825,0.822513,0.861926,0.778301,0.706967,0.526159,0.254964,0.447921,0.635653,0.723554,0.826921,0.898383,1,1,0.665464,0.385585,0.098185,0.356821,0.629524,0.881135,0.988229,0.643972,0.338032,0.221979,0.400057,0.379046,0.359471,0.449835,0.758085,0.77394,0.026892,0.091954,0.067308,0.058651,0.266667,0.04375,0.258786,0.274933,0.247734,0.062356,1
0.298338,0.201886,0.01117,0.123721,0.050623,0.190251,0.548235,0.318111,0.127701,0.149476,0.116263,0.313453,0.262415,0.274801,0.130954,0.205448,0.196875,0.655273,0.823383,0.811231,0.790801,0.895921,0.964395,0.847864,0.654303,0.255535,0.165248,0.55424,0.566356,0.454245,0.768392,0.804335,0.473022,0.419133,0.542268,0.553327,0.107697,0.379026,0.444868,0.452952,0.297118,0.14674,0.451183,0.342566,0.134205,0.187877,0.24339,0.124588,0.447139,1,0.209163,0.274425,0.676282,0.363636,0.162963,0.209375,0.246006,0.266846,0.175227,0.228637,0
0.128399,0.06258,0.108739,0.067809,0.103027,0.138795,0.248739,0.178896,0.198778,0.272145,0.291224,0.271249,0.210307,0.208419,0.206082,0.196665,0.247788,0.34639,0.386066,0.369438,0.484756,0.642266,0.75808,0.845405,0.908197,0.880163,0.809749,0.668485,0.530032,0.4894,0.563379,0.59204,0.480136,0.433612,0.312371,0.226915,0.120271,0.139057,0.242011,0.385094,0.555676,0.482381,0.484029,0.389204,0.294143,0.245474,0.305867,0.401617,0.478234,0.348509,0.204183,0.158046,0.198718,0,0.055556,0.134375,0.083067,0.043127,0.063444,0.060046,1
0.018127,0.041577,0.039422,0.103022,0.044264,0.233582,0.224538,0.151408,0,0.095571,0,0.193142,0.180366,0.112158,0.174698,0.102469,0.024691,0.173714,0.008777,0.084665,0.264796,0.14201,0.01102,0.121606,0.015881,0.080626,0.306545,0.470461,0.513596,0.521466,0.612534,0.619566,0.645836,0.931467,1,0.95131,0.886508,0.735407,0.665608,0.678693,0.641591,0.485905,0.364154,0.21966,0.202019,0.13316,0.159181,0.258461,0.220771,0.365777,0.250996,0.043103,0.137821,0.190616,0.418519,0.309375,0.162939,0.070081,0.217523,0.13164,0
0.046073,0.034291,0.014126,0.094932,0.171203,0.261002,0.330084,0.097318,0.052898,0.021999,0.115837,0.172333,0.290485,0.397851,0.548535,0.551426,0.516115,0.613403,0.684148,0.775162,0.946513,1,0.962382,0.941809,0.8625,0.768146,0.632419,0.4331,0.466213,0.590178,0.484687,0.299117,0.314326,0.335049,0.077526,0.059577,0.003061,0.008574,0.13619,0.20855,0.17819,0.043292,0.020561,0.100232,0.092835,0.028799,0.092177,0.115903,0.162935,0.158556,0.160359,0.022989,0.233974,0.302053,0.266667,0.1625,0,0.045822,0.075529,0.048499,0
0.407855,0.516074,0.411629,0.341899,0.345205,0.150643,0.268571,0.136777,0.187006,0.307401,0.413866,0.589244,0.722182,0.683103,0.803222,0.865453,0.914782,0.907636,0.864341,0.750108,0.717903,0.511502,0.268518,0.300482,0.207992,0.079194,0.132892,0.159634,0.193182,0.113029,0.249046,0.28868,0.277553,0.453561,0.489278,0.275605,0.145419,0.247334,0.295344,0.181859,0.077662,0.017996,0.100866,0.093017,0.057577,0.075837,0.195762,0.34112,0.47699,0.416013,0.214143,0.456897,0.339744,0.225806,0.544444,0.3625,0.111821,0.256065,0.685801,0.272517,1
0.063444,0.083583,0.009855,0.037116,0.038413,0.123561,0.238319,0.061627,0.186559,0.267628,0.284418,0.257034,0.143947,0.238151,0.386474,0.6264,0.675625,0.784208,0.809839,0.707343,0.720646,0.787138,0.794108,0.477308,0.173566,0.220619,0.606576,0.85035,0.895089,0.76787,0.510736,0.487785,0.347488,0.343093,0.262784,0.229133,0.256724,0.446191,0.414392,0.338046,0.112975,0.172288,0.478728,0.395774,0.134347,0.211876,0.252445,0.231207,0.382463,0.361068,0.110558,0.222701,0.259615,0.099707,0.188889,0.184375,0.086262,0.161725,0.084592,0.108545,1
