@relation Sonar_14

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric

@data
0.180712,0.169173,0.067513,0.093242,0.289531,0.137329,0.156656,0.090828,0.134776,0.140274,0.121203,0.149303,0.146283,0.125248,0.160275,0.142948,0.131178,0.132156,0.071649,0.074082,0.192427,0.265515,0.394935,0.635591,0.903791,1,0.799034,0.587215,0.505838,0.326409,0.246784,0.046348,0.087644,0.138245,0.175072,0.172077,0.008633,0.07414,0.157613,0.259656,0.375289,0.31849,0.192047,0.04835,0.101889,0.109033,0.049036,0.058412,0.125081,0.141046,0.12639,0.087644,0.150649,0.207602,0.286792,0.115987,0.061224,0.03504,0.145015,0.039261,0
0.546816,0.43985,0.312834,0.203379,0.516358,0.180328,0.221861,0.077694,0.151005,0.024626,0.202474,0.282932,0.291822,0.289157,0.376161,0.434686,0.65672,0.859429,0.948162,0.931641,0.908693,0.914324,0.92699,0.856982,0.726127,0.533319,0.3867,0.373857,0.3897,0.270161,0.267495,0.29787,0.27831,0.414518,0.384379,0.414819,0.462756,0.419673,0.511233,0.367893,0.381263,0.376072,0.273937,0.311515,0.24356,0.112104,0.065693,0.008823,0.175244,0.207607,0.013145,0,0,0.634503,0.74717,0.231975,0.42449,0.291105,0.335347,0.21709,1
0.277154,0.455827,0.442513,0.481227,0,0.026337,0.256494,0.204363,0.2949,0.089464,0.231444,0.367163,0.372859,0.27499,0.316411,0.307031,0.522847,0.782961,0.915474,0.859719,0.75168,0.27993,0.379888,0.594611,0.301025,0.28208,0.596386,0.792491,0.613115,0.467242,0.582952,0.706461,0.381018,0.103359,0.22991,0.463306,0.556835,0.28772,0.202425,0.187536,0.17556,0.242738,0.069142,0.05064,0.081425,0.090744,0.108928,0.241253,0.338111,0.098257,0.074823,0.106322,0.07013,0.350877,0.667925,0.294671,0.881633,0.474394,0.135952,0.073903,0
0.607678,0.534774,0.542781,0.193992,0.206652,0.17979,0.199675,0.229742,0.345595,0.25639,0.404009,0.616371,0.497244,0.177281,0.277352,0.368203,0.568646,0.666701,0.587717,0.444708,0.279573,0.183417,0.160962,0.148243,0.229918,0.199912,0.262948,0.431504,0.686197,0.730904,0.814694,0.861072,0.653956,0.71896,0.737597,0.815423,0.947537,1,0.988589,0.781474,0.871283,0.699552,0.56838,0.444714,0.206926,0.151752,0.21093,0.348646,0.32899,0.362916,0.121335,0.183908,0.480519,0.096491,0.09434,0.059561,0.044898,0.420485,0.326284,0.168591,0
0.106742,0.12688,0.186497,0.19587,0.375136,0.18409,0.170184,0.224844,0.256569,0.319825,0.335421,0.458835,0.431551,0.300808,0.217703,0.188509,0.185887,0.26639,0.456967,0.581749,0.73664,0.766691,0.72788,0.864051,0.929098,0.981936,1,0.956924,0.866764,0.665708,0.481687,0.310861,0.274729,0.180173,0.079438,0.023891,0.044826,0.054487,0.074884,0.134214,0.037882,0.133589,0.27075,0.330101,0.381082,0.300712,0.306757,0.344691,0.308143,0.337559,0.191102,0.159483,0.228571,0.181287,0.030189,0.062696,0.167347,0.02965,0.069486,0.053118,1
0.139513,0.583647,0.473262,0.341677,0.083969,0.254233,0.353084,0.121549,0.217156,0.09149,0.235202,0.387112,0.220319,0.052165,0.190553,0.28271,0.352191,0.229714,0.322914,0.29892,0.531307,0.512422,0.519869,0.687942,0.62623,0.642802,0.842315,0.789938,0.641681,0.849899,0.67288,0.55536,0.275045,0.37454,0.262095,0.080141,0.3285,0.400749,0.162249,0.403441,0.575832,0.151376,0.274075,0.385859,0.317544,0.14198,0.055587,0.271068,0.489251,0.26149,0.231547,0.352011,0.358442,0.631579,0.664151,0.557994,0.395918,0.237197,0.232628,0.244804,1
0,0.169173,0.173128,0.083229,0.237732,0.192153,0.262987,0.005788,0.162442,0.199969,0.286408,0.370329,0.304633,0.091222,0,0.146453,0.345664,0.44374,0.514198,0.596112,0.7248,0.821797,0.852601,0.836082,0.892316,0.993942,1,0.962668,0.86937,0.601257,0.185524,0.271653,0.330559,0.509859,0.778905,0.935585,0.868179,0.605594,0.484607,0.319243,0.310659,0.231606,0.363725,0.451987,0.420721,0.292754,0.125398,0.093398,0.140717,0.183835,0.030334,0.136494,0.181818,0.230994,0.09434,0.068966,0,0.010782,0.093656,0.094688,1
1,1,0.151738,0.484981,0.364776,0.274926,0.889881,1,0.836012,0.899782,0.785312,0.319031,0.311783,0.270621,0.661486,0.643585,0.137291,0.048,0.394563,0.861555,0.785813,0.357121,0.120801,0.140559,0.189139,0.212138,0.181742,0.588811,0.562865,0.672419,0.364399,0.430595,0.767302,0.909751,1,0.920565,1,0.927524,0.817544,0.522844,0.230957,0.202815,0.159762,0.341414,0.619347,0.414352,0.261838,0.152419,0.170033,0.321712,0.158746,0.239943,0.272727,0.654971,1,0.07837,0.289796,0.312668,0.244713,0.316397,1
0.174157,0.103383,0.062166,0.114518,0.25518,0.028487,0.232143,0.164292,0.188253,0.156796,0.227529,0.182236,0.258156,0.25619,0.254744,0.161958,0.226194,0.294857,0.394123,0.434125,0.501653,0.596871,0.649889,0.74142,0.890369,0.934464,1,0.977133,0.840805,0.748482,0.677894,0.510885,0.338249,0.204767,0.120131,0.262097,0.252241,0.282936,0.351361,0.218867,0.106449,0.284581,0.233754,0.162155,0.202919,0.12774,0.19577,0.210831,0.271661,0.345483,0.017189,0.090517,0.103896,0.134503,0.241509,0.094044,0.130612,0.061995,0.021148,0.027714,0
0.892322,0.765977,0.400401,0.341677,0.293348,0.296963,0.246483,0.918299,0.869706,0.753117,0.50094,0.231792,0.263221,0.323315,0.417037,0.503398,0.216247,0.156779,0.127889,0.818683,1,0.394336,0.042068,0.173036,0.223258,0.316004,0.253388,0.303446,0.35123,0.490039,0.199913,0.317299,0.450226,0.629469,0.662259,0.735383,0.775318,0.770407,0.755022,0.576165,0.322607,0.142546,0.208258,0.255084,0.597453,0.410163,0.215235,0.394585,0.641042,0.7813,0.193124,0.086207,0.197403,0.856725,0.675472,0.642633,0.461224,0.525606,0.63142,0.080831,1
