@relation GLASS_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.243075,0.505241,0.721106,0.280374,0.557656,0.203704,0.311538,0,0,0
0.102674,0.626834,0.673367,1,0,0.622222,0.007692,1,0,3
0.140401,0.433962,0.90201,0.383178,0.606805,0.248148,0.196154,0,0,1
0.178606,0.477987,0.914573,0.386293,0.499055,0.240741,0.215385,0,0.852941,1
0.224451,0.29979,0.680905,0.311526,0.720227,0.207407,0.314423,0,0.705882,0
0.186246,0.345912,0.723618,0.442368,0.627599,0.27037,0.264423,0,0,1
0.260267,0.467505,0.944724,0.320872,0.47448,0.214815,0.252885,0,0,1
0.168577,0.532495,0.896985,0.367601,0.483932,0.237037,0.208654,0,0,1
0.687679,0,0,0.143302,0.603025,0,0.881731,0,0,1
0.215855,0.375262,0.896985,0.330218,0.591682,0.22963,0.269231,0,0,0
0.19532,0.566038,0.924623,0.47352,0.410208,0.237037,0.200962,0,0,1
0.188634,0.385744,0.899497,0.317757,0.514178,0.225926,0.288462,0,0,2
0,0.708595,0.437186,0.389408,0.880907,0,0.173077,0,0,4
0.223018,0.459119,0.927136,0.311526,0.514178,0.211111,0.233654,0,0,0
0.561605,0.090147,0,0.495327,0.434783,0.3,0.716346,0,1,1
0.17001,0.501048,0.851759,0.308411,0.519849,0.192593,0.275,0,0,2
0.183381,0.742138,0,0.52648,0.642722,0,0.2625,0.713636,0.205882,5
0.258835,0.400419,0.939698,0.255452,0.451796,0.237037,0.304808,0,0.647059,1
0.323782,0.584906,0.899497,0.320872,0.345936,0.044444,0.276923,0.313636,0,0
0.294651,0.656184,0,0.560748,0.538752,0,0.489423,0,0,4
0.22063,0.375262,0.889447,0.292835,0.63327,0.214815,0.25,0,0,0
0.289398,0.624738,0.600503,0.395639,0.468809,0,0.363462,0,0,4
