@relation GLASS_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.240314,0.5,0.894472,0.420561,0.702532,0.10467,0.247469,0,0,1
0.165445,0.852804,0,0.738318,0.694093,0.006441,0.370079,0.203175,0,5
0.490576,0.542056,0.917085,0.180685,0.508439,0.030596,0.456693,0,0.333333,0
0.35445,0.63785,0.962312,0.302181,0.578059,0.091787,0.272216,0,0.27451,1
0.216754,0.462617,0.836683,0.373832,0.732068,0.10789,0.275591,0,0,1
0.474346,0.771028,0.944724,0.090343,0.417722,0.017713,0.434196,0,0,2
0.222513,0.850467,0,0.76324,0.64135,0,0.411699,0.171429,0,5
0.306283,0.696262,0.987437,0.389408,0.421941,0.086957,0.272216,0,0.294118,1
0.264398,0.619159,0.879397,0.267913,0.64135,0.080515,0.296963,0,0,0
0.246073,0.978972,0,0.529595,0.685654,0,0.293588,0.504762,0,5
0.213613,0.796729,0,0.806854,0.590717,0.012882,0.381327,0.336508,0,5
0.625654,0.724299,0.728643,0.274143,0.2827,0.012882,0.56243,0,0,1
0.501047,0.642523,0.939698,0.190031,0.464135,0.028986,0.429696,0,0.137255,0
0.297906,0.455607,0.922111,0.271028,0.696203,0.098229,0.327334,0,0,0
0.187958,0.964953,0.922111,0.451713,0.434599,0.025765,0.176603,0,0.235294,1
0.367016,0.799065,0,0.560748,0.618143,0,0.572553,0,0,4
0.259686,0.817757,0,0.557632,0.748945,0,0.318335,0.530159,0,5
0.215707,0.530374,0.899497,0.389408,0.637131,0.098229,0.253093,0,0,1
0.248168,0.453271,0.723618,0.442368,0.7173,0.117552,0.309336,0,0,1
0.290052,0.682243,0.919598,0.255452,0.624473,0.017713,0.316085,0,0,2
0.300524,0.574766,0.979899,0.314642,0.531646,0.088567,0.298088,0,0.54902,1
0.490576,0.558411,0.899497,0.190031,0.504219,0.037037,0.453318,0,0.313725,0
0.37644,0.679907,0.889447,0.143302,0.599156,0.025765,0.348706,0.047619,0.470588,2
0.196335,0.488318,0.884422,0.501558,0.64346,0.111111,0.245219,0,0,1
0.372251,0.577103,0.836683,0.308411,0.537975,0.096618,0.376828,0,0.215686,0
