@relation GLASS_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.650421,0.508943,0.857461,0.24,0.028777,0.055556,0.402162,0,0,0
0.439832,0.354472,0.86637,0.416,0.273381,0.188889,0.308108,0,0,1
0.384477,0.35122,0.815145,0.36,0.371703,0.211111,0.307027,0,0.314286,0
0.608905,0.502439,0.868597,0.216,0.06235,0,0.438919,0,0,2
0.382671,0.256911,0.7951,0.424,0.426859,0.22963,0.341622,0,0,0
0.436823,0.291057,0.806236,0.308,0.263789,0.237037,0.4,0,0.428571,1
0.305656,0.482927,0,1,0.532374,0.014815,0.39027,0.245399,0.257143,5
0.399519,0.321951,0.755011,0.416,0.364508,0.218519,0.341622,0,0,0
0.38207,0.258537,0.790646,0.48,0.36211,0.2,0.334054,0,0.542857,0
0.009627,0.4,0.712695,0.608,0.376499,0.651852,0,0.730061,0,5
0.402527,0.235772,0.817372,0.348,0.448441,0.225926,0.353514,0,0,0
0.345969,0.341463,0.788419,0.528,0.311751,0.251852,0.28973,0,0,1
0.390493,0.284553,0.788419,0.368,0.422062,0.240741,0.335135,0,0,0
0.419976,0.357724,0.886414,0.356,0.29976,0.214815,0.294054,0,0,1
0.592058,0.4,0.799555,0.332,0.172662,0.033333,0.429189,0,0,0
0.513839,0.229268,0,0.544,0.601918,0.140741,0.659459,0,0,3
0.431408,0.341463,0.743875,0.5,0.215827,0.207407,0.384865,0,0,2
0.364621,0.266667,0.775056,0.416,0.431655,0.207407,0.324324,0,0,0
0.391697,0.321951,0.821826,0.4,0.328537,0.211111,0.301622,0,0,0
0.933815,0.44878,0.824053,0.168,0.079137,0.007407,0.474595,0,0.285714,0
0.512034,0.57561,0.835189,0,0.18705,0.011111,0.385946,0,0,0
0.356197,0.365854,0.775056,0.568,0.306954,0.22963,0.276757,0,0,1
0.426594,0.266667,0.775056,0.4,0.410072,0.222222,0.324324,0,0,0
0.605295,0.455285,0.837416,0.116,0.131894,0.040741,0.456216,0,0,2
0.409747,0.369106,0.74833,0.536,0.167866,0.211111,0.365405,0,0.257143,2
0.310469,0.343089,0.7951,0.512,0.390887,0.225926,0.265946,0,0,1
0.302046,0.604878,0,0.792,0.494005,0,0.354595,0.411043,0,5
0.483153,0.456911,0.797327,0.432,0.201439,0.207407,0.31027,0,0,0
0.40373,0.243902,0.76392,0.36,0.410072,0.22963,0.36,0,0.857143,0
1,0.229268,0,0.152,0.18705,0.022222,0.96973,0,0,1
0.528881,0.331707,0,0.588,0.429257,0.174074,0.636757,0,0,3
0.487966,0.320325,0.741648,0.396,0.268585,0.222222,0.401081,0,0.314286,0
0.356799,0.404878,0.819599,0.608,0.196643,0.237037,0.264865,0,0,1
0.333935,0.326829,0.7951,0.436,0.35012,0.207407,0.325405,0,0.285714,2
0.43562,0.263415,0.817372,0.38,0.318945,0.22963,0.351351,0,1,1
0.481348,0.243902,0.412027,0.628,0.347722,0.222222,0.503784,0,0,3
0.477738,0.43252,0.786192,0.412,0.136691,0.188889,0.362162,0.067485,0,0
0.93201,0,0,0.192,0.472422,0,1,0,0,1
0.438628,0.328455,0.837416,0.412,0.278177,0.214815,0.323243,0,0,1
0.415764,0.287805,0.846325,0.316,0.438849,0.207407,0.318919,0,0.342857,1
0.398917,0.321951,0.625835,0.4,0.417266,0.188889,0.388108,0,0.257143,0
0.669073,0.478049,0.848552,0.196,0.026379,0,0.460541,0,0,0
0.393502,0.198374,0.603563,0.4,0.589928,0.207407,0.392432,0,0.685714,0
0.287605,0.328455,0.768374,0.456,0.46283,0.225926,0.262703,0,0,1
0.33213,0.278049,0.804009,0.388,0.36211,0.207407,0.342703,0,0,1
0.236462,0.637398,0,0.784,0.541966,0,0.314595,0.386503,0,5
0.389892,0.22439,0.799555,0.408,0.491607,0.214815,0.331892,0,0,0
0.368231,0.564228,0,0.82,0.489209,0,0.380541,0.404908,0,5
0.558363,0.349593,0,0.444,0.242206,0.122222,0.764324,0,0,3
0,1,0,0.02,1,0,0.131892,0,0,4
0.284597,0.307317,0.759465,0.516,0.484412,0.025926,0.32,0,0.542857,1
0.475331,0.450407,0.532294,0.508,0.270983,0,0.447568,0,0,4
0.399519,0.39187,0.812918,0.144,0.422062,0.022222,0.378378,0,0,2
0.494585,0.41626,0.536748,0.36,0.364508,0,0.469189,0,0,4
0.309266,0.24065,0.741648,0.48,0.489209,0.248148,0.303784,0,0,1
0.285199,0.268293,0.76392,0.444,0.489209,0.255556,0.283243,0,0.685714,0
0.435018,0.502439,0.726058,0.772,0.002398,0.540741,0.038919,1,0,5
0.448255,0.346341,0.76392,0.456,0.244604,0.188889,0.342703,0,0,1
0.274368,0.242276,0.770601,0.508,0.470024,0.248148,0.287568,0,0.685714,0
0.28941,0.253659,0.804009,0.532,0.414868,0.237037,0.285405,0,0.742857,0
0.38568,0.312195,0.804009,0.304,0.479616,0.211111,0.303784,0,0,0
0.412154,0.403252,0.875278,0.5,0.136691,0.2,0.300541,0,0.428571,1
0.397714,0.373984,0.759465,0.492,0.191847,0.214815,0.363243,0,0,2
0.658845,0.406504,0.855234,0.172,0.1247,0.062963,0.465946,0,0,0
0.364019,0.349593,0.77951,0.344,0.386091,0.185185,0.324324,0,0,0
0.323706,0.117073,0,0.36,0.944844,1,0.378378,0,0,5
0.443442,0.465041,0.487751,0.548,0.342926,0,0.420541,0,0,4
0.34296,0.6,0,0.68,0.436451,0,0.321081,0.97546,0,5
0.176895,0.491057,0.688196,0.716,0.2494,0.407407,0.178378,0,0,1
0.380265,0.261789,0.77951,0.34,0.486811,0.207407,0.337297,0,0,0
0.593261,0.39187,1,0.324,0.129496,0.022222,0.358919,0,0,0
0.276173,0.590244,0.817372,0.58,0.151079,0.059259,0.208649,0,0.342857,1
0.388688,0.256911,0.788419,0.376,0.479616,0.214815,0.32,0,0,0
0.331528,0.265041,0,0.616,0.633094,0.359259,0.512432,0,0,3
0.373646,0.252033,0.806236,0.4,0.371703,0.218519,0.353514,0,0,0
0.581227,0.414634,0.507795,0.456,0.179856,0.181481,0.477838,0,0.485714,1
0.638989,0.409756,0.224944,0.428,0.227818,0.122222,0.617297,0,0,1
0.722022,0.35935,0.743875,0.376,0.273381,0.222222,0.367568,0,0,5
0.32491,0.247154,0.634744,0.46,0.486811,0.211111,0.363243,0.067485,0.628571,1
0.323105,0.378862,0.7951,0.472,0.290168,0.237037,0.273514,0,0,1
0.271961,0.334959,0.768374,0.368,0.359712,0.207407,0.339459,0,0,0
