@relation GLASS_12

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.425881,0.484277,0.839196,0.333333,0.57398,0.090177,0.373557,0,0,2
0.933171,0.622642,0.929648,0.05102,0.428571,0.003221,0.460651,0,0.196078,0
0.329283,0.477987,0.914573,0.329932,0.673469,0.10467,0.272823,0,0.568627,1
0.3226,0.383648,0.88191,0.29932,0.795918,0.109501,0.293809,0.020833,0.490196,1
0.301337,0.415094,0.899497,0.333333,0.75,0.098229,0.273872,0,0,1
0.425273,0.706499,0,0.428571,0.757653,0.227053,0.109129,1,0,5
0.324423,0.444444,0.866834,0.408163,0.660714,0.096618,0.309549,0,0.333333,2
0.36209,0.771488,0,0.605442,0.864796,0,0.36936,0.229167,0,5
1,0.339623,0,0.037415,0.543367,0.009662,0.941238,0,0,1
0.325638,0.402516,0.907035,0.238095,0.729592,0.090177,0.332634,0,0,1
0.295261,0.823899,0,0.581633,0.869898,0,0.344176,0.232639,0,5
0.298906,0.666667,0,0.758503,0.910714,0.006441,0.378804,0.138889,0.176471,5
0,0.559748,0.80402,0.42517,0.744898,0.283414,0,0.413194,0,5
0.600243,0.408805,0.082915,0.323129,0.892857,0.020934,0.612802,0,0.54902,3
0.282503,0.371069,0.907035,0.360544,0.785714,0.10306,0.27702,0,0.509804,0
0.749696,1,0.459799,0.255102,0.137755,0.049919,0.333683,0.583333,0,5
0.379101,0.354298,0.859296,0.217687,0.844388,0.095008,0.336831,0,0,0
0.378493,0.515723,0.939698,0.207483,0.790816,0.095008,0.272823,0,0,0
0.509113,0.742138,0,0,0.915816,0,0.607555,0,0,4
0.350547,0.566038,0.924623,0.42517,0.553571,0.10306,0.257083,0,0,1
0.2661,0.465409,0.876884,0.309524,0.857143,0.061192,0.272823,0,0,1
0.931349,0.044025,0,0.071429,0.846939,0,0.970619,0,0,1
0.430134,0.383648,0.922111,0.231293,0.683673,0.099839,0.341028,0,0.686275,1
0.292831,0.599581,0.447236,0.418367,0.818878,0,0.339979,0.263889,0,5
0.40401,0.519916,0.844221,0.363946,0.522959,0.091787,0.354669,0,0.176471,2
0.385784,0.459119,0.927136,0.248299,0.693878,0.091787,0.29276,0,0,0
0.752126,0.507338,0,0.346939,0.594388,0.05153,0.714586,0,0,3
0.278858,0.465409,0.839196,0.309524,0.818878,0.062802,0.29276,0,0,1
0.35723,0.781971,0,0.489796,0.798469,0,0.325289,0.552083,0.156863,5
0.413123,0.406709,0.743719,0.295918,0.772959,0.096618,0.352571,0.048611,0,1
0.382746,0.375262,0.889447,0.227891,0.854592,0.093398,0.310598,0,0,0
0.44836,0.454927,0.846734,0.210884,0.721939,0.091787,0.356768,0,0.313725,0
0.321385,0.412998,0.798995,0.227891,0.785714,0.093398,0.354669,0,0.470588,1
0.374241,0.381551,0.879397,0.197279,0.862245,0.090177,0.327387,0,0,0
0.397934,0.358491,0.861809,0.214286,0.780612,0.099839,0.349423,0,0.588235,0
0.337789,0.463312,0.889447,0.312925,0.752551,0.090177,0.280168,0,0,1
0.462333,0.51153,0.962312,0.238095,0.678571,0.091787,0.29171,0,0.27451,1
0.478129,0.633124,0.899497,0.27551,0.558673,0.090177,0.301154,0,0,0
0.379708,0.446541,0.907035,0.166667,0.854592,0.091787,0.294858,0,0,0
0.601458,0.631027,0.944724,0.006803,0.484694,0.017713,0.442812,0,0,2
0.302552,0.354298,0.836683,0.316327,0.864796,0.10789,0.294858,0,0,1
0.315917,0.704403,0,0.469388,0.94898,0,0.320042,0.545139,0,5
0.376063,0.377358,0.89196,0.316327,0.729592,0.086957,0.324239,0,0.372549,0
0.418591,0.33543,0.693467,0.091837,1,0.056361,0.418678,0,0.392157,1
