@relation GLASS_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.196511,0.282609,0.783964,0.242958,0.573557,0.211111,0.257752,0,0,2
0.430211,0.458498,0.812918,0.073944,0.467412,0.07037,0.385659,0,0.459459,0
0.137282,0.648221,0.596882,1,0.014898,0.622222,0,0.698413,0,3
0.246097,0.411067,0.7951,0.242958,0.597765,0.22963,0.263566,0,0,0
0.267218,0.397233,0.775056,0.242958,0.586592,0.237037,0.272287,0,0,0
0.529844,0.535573,0,0.323944,0.44879,0.118519,0.617248,0,0,3
0.241965,0.501976,0.806236,0.204225,0.608939,0.203704,0.213178,0,0,0
0.44169,0.596838,0.224944,0.246479,0.443203,0.122222,0.510659,0,0,1
0.173554,0.498024,0.768374,0.271127,0.625698,0.225926,0.192829,0,0,1
0.172176,0.496047,0.743875,0.285211,0.612663,0.144444,0.227713,0,0,1
0.173095,0.420949,0.783964,0.514085,0.530726,0.255556,0.203488,0,0,1
0.308999,0.841897,0.173719,0.380282,0.500931,0,0.395349,0,0,4
0.226814,0.448617,0.772829,0.397887,0.541899,0.244444,0.223837,0,0,1
0.179063,0.428854,0.766147,0.278169,0.605214,0.162963,0.232558,0,0,1
0.171258,0.472332,0.759465,0.323944,0.642458,0.025926,0.244186,0,0.513514,1
0.210285,0.507905,0.81069,0.306338,0.506518,0.240741,0.209302,0,0.783784,1
0.498163,0.509881,0.797327,0.056338,0.405959,0.044444,0.416667,0,0.081081,0
0.200184,0.721344,0,0.450704,0.707635,0,0.252907,0.498413,0,5
0.16483,0.816206,0.817372,0.380282,0.383613,0.059259,0.14438,0,0.324324,1
0.174013,0.466403,0.783964,0.31338,0.569832,0.251852,0.21124,0,0.243243,1
0.253903,0.36166,0.783964,0.271127,0.621974,0.211111,0.258721,0,0,0
0.231405,0.794466,0,0.471831,0.597765,0,0.257752,0.504762,0.216216,5
0.693297,0.606719,0.701559,0,0.141527,0.02963,0.559109,0,0,1
0.172176,0.413043,0.783964,0.43662,0.56797,0.255556,0.203488,0,0,1
0.227732,0.6917,0,0.5,0.66108,0,0.266473,0.530159,0,5
0.430211,0.458498,0.812918,0.073944,0.44879,0.07037,0.385659,0,0.459459,0
0.257576,0.55336,0.759465,0.302817,0.41527,0.214815,0.282946,0,0,2
0.405877,0.58498,0.799555,0.161972,0.400372,0.033333,0.342054,0,0,0
0.369605,0.642292,0.300668,0.341549,0.363128,0.144444,0.454457,0,0.486486,1
0.438935,0.164032,0.418708,0.316901,0.56797,0.174074,0.536822,0,0,3
0.44169,0.488142,0.819599,0.172535,0.547486,0.2,0.256783,0,0,1
0.261249,0.385375,0.817372,0.176056,0.614525,0.225926,0.274225,0,0,0
0.349862,0.608696,0.797327,0.232394,0.35568,0.044444,0.271318,0.219048,0,0
0.248393,0.478261,0.804009,0.137324,0.638734,0.211111,0.229651,0,0,0
0.258953,0.490119,0.755011,0.235915,0.549348,0.218519,0.263566,0,0,0
0.134527,0.873518,0,0.559859,0.687151,0,0.239341,0.2,0,5
0.195133,0.359684,0.775056,0.426056,0.636872,0.233333,0.214147,0,0.243243,1
0.263545,0.486166,0.868597,0.225352,0.469274,0.203704,0.249031,0,0.756757,1
0.28742,0.434783,0.832962,0.158451,0.459963,0.237037,0.299419,0,0.594595,1
0.257117,0.418972,0.775056,0.200704,0.588454,0.225926,0.260659,0.028571,0.594595,0
0.201102,0.241107,0,0.18662,1,1,0.296512,0,0,5
0.301653,0.434783,0.815145,0.316901,0.502793,0.214815,0.25969,0,0.324324,1
0.251607,0.409091,0.815145,0.214789,0.595903,0.222222,0.260659,0,0,0
0.390266,0.717391,0,0.478873,0.672253,0,0.249031,0.520635,0,5
0.1809,0.84585,0,0.651408,0.603352,0.018519,0.286822,0.168254,0,5
