@relation GLASS_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.523431,0.507338,0.84131,0.344322,0.442231,0.096618,0.315985,0,0,5
0.312113,0.444444,0.715365,0.362637,0.535857,0.088567,0.33829,0,0,0
0.710875,0,0,0.168498,0.581673,0,0.885688,0,0,1
0.202918,0.465409,0.84131,0.432234,0.585657,0.062802,0.259294,0,0,1
0.293988,0.519916,0.846348,0.490842,0.354582,0.091787,0.314126,0,0.257143,2
0.470822,0.70021,0.969773,0.21978,0.239044,0.024155,0.345725,0,0,0
0.272325,0.381551,0.881612,0.311355,0.619522,0.090177,0.289963,0,0,0
0.204244,0.433962,0.904282,0.450549,0.585657,0.10789,0.223048,0,0,1
0.482317,0.714885,0,0.260073,0.5,0.016103,0.565985,0,0.228571,1
0.260389,0.494759,0.881612,0.315018,0.535857,0.080515,0.27881,0,0,0
0.25641,0.672956,0,0.655678,0.63745,0,0.296468,0.579861,0,5
0.239611,0.477987,0.916877,0.454212,0.472112,0.10467,0.241636,0,0.828571,1
0.238285,0.465409,0.899244,0.399267,0.505976,0.090177,0.27974,0,0.285714,2
0.419982,0.578616,0.574307,0.417582,0.364542,0.078905,0.410781,0,0.485714,1
0.074271,0.708595,0.438287,0.457875,0.874502,0,0.200743,0,0,4
0.370469,0.742138,0,0.098901,0.661355,0,0.538104,0,0,4
0.308576,0.721174,0.564232,0.487179,0.442231,0,0.355948,0,0,4
0.274978,0.324948,0.874055,0.399267,0.643426,0.096618,0.289963,0,0.171429,0
0.351459,0.457023,0.838791,0.362637,0.438247,0.096618,0.344796,0,0.314286,0
0.225022,0.320755,0.876574,0.578755,0.611554,0.101449,0.246283,0,0.257143,1
0.27542,0.515723,0.942065,0.322344,0.563745,0.095008,0.241636,0,0,0
0.217507,0.654088,0,0.948718,0.488048,0.012882,0.348513,0.368056,0,5
0.187887,0.597484,0,0.824176,0.611554,0.022544,0.369888,0.28125,0.028571,5
0.347922,0.633124,0.901763,0.395604,0.38247,0.090177,0.266729,0,0,0
0.083996,0.415094,0,1,0.10757,1,0.139405,0,0,3
0.23298,0.792453,0,0.622711,0.587649,0,0.26487,0.59375,0,5
0.315208,0.467505,0.947103,0.377289,0.446215,0.093398,0.277881,0,0,1
0.289567,0.358491,0.86398,0.32967,0.555777,0.099839,0.30948,0,0.857143,0
0.270557,0.247379,0.81864,0.318681,0.675299,0.099839,0.322491,0,0.685714,1
0.255526,0.415094,0.874055,0.549451,0.50996,0.10628,0.255576,0,0,1
0.290893,0.454927,0.982368,0.369963,0.432271,0.088567,0.27974,0,0.8,1
0.193634,0.465409,0.879093,0.432234,0.615538,0.061192,0.241636,0,0,1
0.286472,0.459119,0.853904,0.380952,0.517928,0.095008,0.29368,0,0,0
0.247126,0.484277,0.891688,0.483516,0.474104,0.109501,0.249071,0,0,1
0.278515,0.601677,0.906801,0.391941,0.511952,0.077295,0.223048,0,0,0
0.194518,0.356394,0.871537,0.465201,0.605578,0.10789,0.247212,0,0.685714,0
0.202034,0.440252,0.858942,0.472527,0.61753,0.011272,0.275093,0,0.542857,1
0.230327,0.532495,0.899244,0.432234,0.456175,0.10306,0.23513,0,0,1
0.279399,0.373166,0.921914,0.358974,0.567729,0.096618,0.290892,0,0,0
0.460212,0.522013,0.972292,0.216117,0.324701,0.037037,0.38197,0,0.314286,0
0.370469,0.339623,0,0.498168,0.715139,0.061192,0.566914,0,0,3
0.215296,0.526205,0.894207,0.457875,0.563745,0.062802,0.218401,0,0,0
0.462423,0.457023,0.926952,0.315018,0.515936,0.086957,0.287175,0,0,1
0.346596,0.358491,0.465995,0.575092,0.503984,0.096618,0.433086,0,0,3
0.300619,0.484277,0.969773,0.351648,0.521912,0.083736,0.25,0,0,1
0.309903,0.484277,0.84131,0.457875,0.394422,0.090177,0.330855,0,0,2
0.230769,0.194969,0,0.32967,1,0.434783,0.325279,0,0,5
0.316976,0.549266,0.974811,0.358974,0.358566,0.086957,0.268587,0,0.914286,1
0.204244,0.467505,0.869018,0.417582,0.599602,0.098229,0.225836,0,0,1
0.209549,0.39413,0.866499,0.424908,0.577689,0.070853,0.263941,0,0,1
0.218391,0.490566,0.901763,0.43956,0.50996,0.072464,0.258364,0,0,1
0.525641,0.566038,0.937028,0.080586,0.316733,0.014493,0.430297,0,0.457143,0
0.462423,0.572327,0.254408,0.391941,0.404382,0.05314,0.530669,0,0,1
0.286472,0.549266,0.919395,0.131868,0.565737,0.009662,0.325279,0,0,2
0.727675,0.339623,0,0.139194,0.370518,0.009662,0.833643,0,0,1
0.21176,0.503145,0.856423,0.340659,0.503984,0.095008,0.268587,0,0,2
0.374005,0.584906,0.901763,0.377289,0.310757,0.019324,0.301115,0.239583,0,0
0.240053,0.387841,0.896725,0.494505,0.593625,0.10467,0.237918,0,0,1
0.336428,0.51153,0.964736,0.355311,0.476096,0.091787,0.258364,0,0.4,1
0.309461,0.706499,0,0.56044,0.537849,0.227053,0.096654,1,0,5
0.20557,0.419287,0.896725,0.457875,0.587649,0.115942,0.229554,0,0,1
0.220159,0.354298,0.838791,0.43956,0.621514,0.10789,0.261152,0,0,1
0.255084,0.566038,0.926952,0.556777,0.378486,0.10306,0.227695,0,0,1
0.313882,0.419287,0.911839,0.282051,0.434263,0.10306,0.343866,0,0.428571,1
0.273652,0.377358,0.894207,0.43956,0.515936,0.086957,0.287175,0,0.542857,0
0.347038,0.656184,0,0.659341,0.513944,0,0.506506,0,0,4
0.215296,0.417191,0.881612,0.435897,0.543825,0.096618,0.25,0,0,1
0.339965,0.51782,0.876574,0.388278,0.356574,0.088567,0.331784,0,0,0
0.292661,0.371069,0.881612,0.304029,0.571713,0.10306,0.310409,0,0,0
0.227675,0.501048,0.894207,0.351648,0.527888,0.109501,0.248141,0,0,1
0.322281,0.490566,0.86398,0.417582,0.418327,0.082126,0.29461,0,0,1
0.281609,0.341719,0.896725,0.369963,0.581673,0.098229,0.302974,0,0.4,0
0.284704,0.383648,0.876574,0.344322,0.559761,0.098229,0.290892,0.03125,0.628571,0
0.312997,0.383648,0.924433,0.347985,0.48008,0.099839,0.302045,0,1,1
0.45137,0.440252,0.901763,0.223443,0.406375,0.037037,0.407993,0,0.457143,0
0.545535,1,0.460957,0.373626,0.053785,0.049919,0.295539,0.583333,0,5
0.234748,0.383648,0.884131,0.421245,0.567729,0.109501,0.260223,0.020833,0.714286,1
0.254642,0.515723,0.876574,0.520147,0.47012,0.099839,0.237918,0,0,1
0.227233,0.821803,0,0.578755,0.587649,0,0.301115,0.479167,0,5
0.263484,0.771488,0,0.750916,0.621514,0,0.327138,0.229167,0,5
0.28603,0.459119,0.707809,0.3663,0.561753,0.082126,0.333643,0,0.257143,0
0.704686,0.582809,0.793451,0.135531,0.081673,0.012882,0.577138,0,0,1
0.33466,0.832285,0.196474,0.531136,0.466135,0,0.420074,0,0,4
0.356322,0.580713,0.607053,0.32967,0.517928,0,0.403346,0,0,4
0.211317,0.836478,0,0.813187,0.575697,0.008052,0.315985,0.184028,0,5
0.21176,0.484277,0.889169,0.384615,0.5,0.090177,0.269517,0,0,2
0.260831,0.387841,0.876574,0.380952,0.573705,0.090177,0.27881,0,0,0
0.26702,0.419287,0.891688,0.512821,0.511952,0.086957,0.27974,0,0.2,0
0.45137,0.425577,0.919395,0.212454,0.430279,0.030596,0.410781,0,0.485714,0
0.270557,0.477987,0.906801,0.311355,0.583665,0.093398,0.254647,0,0,0
0.42794,0.559748,0.904282,0.304029,0.358566,0.014493,0.368959,0,0,0
0.316534,0.436059,1,0.32967,0.454183,0.096618,0.27881,0,0,1
0.265694,0.823899,0,0.553114,0.563745,0,0.295539,0.538194,0,5
0.28824,0.350105,0.891688,0.384615,0.555777,0.091787,0.30855,0,0,0
0.369142,0.786164,0.944584,0,0.370518,0.004831,0.331784,0,0,0
0.450928,0.002096,0.43073,0.465201,0.653386,0.093398,0.575279,0,0,3
1,0.268344,0,0.260073,0,0.019324,1,0,0.685714,1
0.285146,0.526205,0.858942,0.450549,0.374502,0.093398,0.312268,0,0,2
0,0.559748,0.806045,0.556777,0.527888,0.283414,0,0.413194,0,5
0.276304,0.446541,0.90932,0.278388,0.613546,0.091787,0.261152,0,0,0
0.381521,0.471698,0,0.538462,0.571713,0.075684,0.547398,0,0,3
0.279841,0.410901,0.891688,0.336996,0.565737,0.10467,0.288104,0,0,0
0.281609,0.322851,0.88665,0.417582,0.595618,0.091787,0.289033,0,0,0
0.231653,0.501048,0.853904,0.362637,0.494024,0.083736,0.299257,0,0,2
0.318744,0.643606,0.551637,0.501832,0.5,0,0.361524,0,0,4
0.482759,0.459119,0.949622,0.18315,0.364542,0.020934,0.42658,0,0,0
0.236516,0.385744,0,0.564103,0.741036,0.1562,0.44052,0,0,3
