@relation GLASS_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.659686,0.142292,0,0.636,0.443203,0.3,0.797409,0,0.666667,1
0.208377,0.62253,0.447236,0.6,0.612663,0,0.259128,0.24127,0,5
0.501047,0.549407,0.969849,0.236,0.368715,0.085185,0.361602,0,0.215686,0
0.245026,0.756917,0,0.676,0.648045,0,0.241461,0.498413,0.137255,5
0.407853,0.501976,0,0.588,0.599628,0.174074,0.57126,0,0,3
0.521466,0.683794,0.949749,0.248,0.288641,0.085185,0.314488,0,0.72549,2
0.222513,0.719368,0,0.98,0.566108,0,0.351001,0.171429,0,5
0.232984,0.44664,0.798995,0.376,0.588454,0.214815,0.275618,0,0.470588,1
0.272775,0.405138,0.909548,0.4,0.554935,0.218519,0.262662,0,0,0
0.206806,0.531621,0.854271,0.372,0.536313,0.218519,0.217903,0,0,2
0.578534,0.590909,0.934673,0.088,0.361266,0.033333,0.42285,0,0.313725,0
0.27644,0.507905,0.904523,0.34,0.610801,0.214815,0.200236,0,0,0
0.250785,0.420949,0.899497,0.408,0.521415,0.225926,0.273263,0,0,2
0.246073,0.828063,0,0.68,0.605214,0,0.227326,0.504762,0,5
0.33089,0.468379,0.997487,0.36,0.489758,0.222222,0.23086,0,0,1
0.398953,0.608696,0.899497,0.412,0.35568,0.044444,0.259128,0.219048,0,0
0.817801,0.37747,0,0.152,0.411546,0.022222,0.93404,0,0,1
0.315707,0.590909,0,0.108,0.86406,0,0.532391,0,0,1
0.361257,0.646245,0.600503,0.508,0.476723,0,0.365135,0,0,4
0.281675,0.363636,0.871859,0.436,0.666667,0.222222,0.244994,0,0.117647,0
0.446597,0.557312,0.525126,0.552,0.441341,0.196296,0.365135,0.085714,0.333333,1
0.216754,0.391304,0.836683,0.48,0.646182,0.248148,0.208481,0,0,1
0.368063,0.65415,0.899497,0.432,0.422719,0.207407,0.215548,0,0,0
0.490576,0.458498,0.917085,0.232,0.44879,0.07037,0.398115,0,0.333333,0
0.24712,0.494071,0.889447,0.476,0.564246,0.207407,0.191991,0,0,1
