@relation GLASS_17

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.299293,0.633803,0.639198,0.280374,0.639241,0.088567,0.334572,0,0,0
0.27542,0.64554,0.832962,0.274143,0.670886,0.095008,0.241636,0,0,0
0.286472,0.683099,0.812918,0.11215,0.672996,0.009662,0.325279,0,0,2
0.322281,0.617371,0.76392,0.35514,0.516878,0.082126,0.29461,0,0,1
0.236516,0.5,0,0.479751,0.85865,0.1562,0.44052,0,0,3
0.1229,0.826291,0.688196,0.557632,0.521097,0.177134,0.153346,0,0,1
0.525641,0.701878,0.828508,0.068536,0.409283,0.014493,0.430297,0,0.470588,0
0.344828,0.744131,0.830735,0.277259,0.487342,0.009662,0.321561,0,0,0
0.301503,0.633803,0.886414,0.277259,0.565401,0.093398,0.252788,0,0,1
0.213086,0.739437,0.396437,0.46729,0.694093,0,0.301115,0.24127,0,5
0.300619,0.523474,0.659243,0.35514,0.656118,0.096618,0.312268,0.044444,0,1
0.478338,0.816901,0.85078,0.056075,0.413502,0.017713,0.384758,0,0,0
0.215296,0.657277,0.790646,0.389408,0.670886,0.062802,0.218401,0,0,0
0.255084,0.701878,0.819599,0.47352,0.474684,0.10306,0.227695,0,0,1
0.248895,0.5,0.797327,0.317757,0.590717,0.098229,0.312268,0,0,2
0.370469,0.899061,0,0.084112,0.774262,0,0.538104,0,0,4
0.081786,0.537559,0,0.856698,0.14135,1,0.142193,0,0,3
0.282051,0.685446,0.815145,0.255452,0.624473,0.017713,0.29461,0,0,2
0.393015,0.762911,0.300668,0.417445,0.411392,0.062802,0.476766,0,0.529412,1
0.225022,0.85446,0,0.76324,0.64135,0,0.373606,0.171429,0,5
0.347922,0.776995,0.797327,0.336449,0.478903,0.090177,0.266729,0,0,0
0.655615,0.697183,0,0.333333,0.301688,0.030596,0.744424,0,0.294118,1
0.074271,0.861502,0.387528,0.389408,1,0,0.200743,0,0,4
0.369142,0.948357,0.835189,0,0.466245,0.004831,0.331784,0,0,0
0.482317,0.868545,0,0.221184,0.603376,0.016103,0.565985,0,0.235294,1
0.234748,0.497653,0.781737,0.358255,0.675105,0.109501,0.260223,0.019048,0.735294,1
