@relation GLASS_7

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.322886,0.338346,0.907692,0.322222,0.569643,0.10467,0.325289,0,0,0
0.474129,0.42406,0.535897,0.492593,0.423214,0.085346,0.434418,0.085714,0.459459,1
0.238308,0.354887,0.902564,0.448148,0.546429,0.109501,0.274921,0,0.243243,1
0.31791,0.413534,0.958974,0.307407,0.567857,0.095008,0.272823,0,0,0
0.528358,0.454135,0.258974,0.377778,0.425,0.05314,0.599161,0,0,1
0.246269,0.390977,0.905128,0.37037,0.510714,0.090177,0.304302,0,0,2
0.480597,0.458647,0.584615,0.403704,0.389286,0.078905,0.463799,0,0.459459,1
0.263682,0.633083,0,0.566667,0.589286,0,0.339979,0.438095,0,5
0.437313,0.381955,0,0.525926,0.575,0.075684,0.618048,0,0,3
0.499502,0.336842,0.084615,0.433333,0.639286,0.020934,0.612802,0,0.756757,3
0,1,0,0,1,0,0.128017,0,0,4
0.384577,0.640602,0.2,0.518519,0.480357,0,0.474292,0,0,4
0.335323,0.369925,1,0.355556,0.45,0.088567,0.315845,0,0.756757,1
0.525373,0.124812,0.482051,0.451852,0.544643,0.075684,0.627492,0,0,3
0.325373,0.439098,0.938462,0.285185,0.528571,0.017713,0.332634,0,0,2
0.325373,0.258647,0.694872,0.351852,0.694643,0.090177,0.380902,0,0.648649,0
0.393035,0.431579,0.928205,0.285185,0.505357,0.022544,0.349423,0,0,0
0.049751,0.33985,0.889744,0.288889,0.566071,0.099839,0.306401,0,0.837838,0
0.395025,0.475188,0.905128,0.362963,0.357143,0.082126,0.351522,0.034921,0,0
0.323881,0.372932,0.946154,0.351852,0.5,0.091787,0.29276,0,0,0
0.424876,0.287218,0,0.485185,0.703571,0.061192,0.640084,0,0,3
0.246269,0.404511,0.871795,0.325926,0.514286,0.095008,0.303253,0,0,2
0.294527,0.413534,0.892308,0.507407,0.483929,0.099839,0.268625,0,0,1
0.489552,0.445113,0.920513,0.288889,0.383929,0.014493,0.416579,0,0,0
0.51592,0.359398,0.917949,0.207407,0.426786,0.037037,0.460651,0,0.432432,0
0.264179,0.347368,0.871795,0.340741,0.571429,0.083736,0.330535,0,0,2
0.390547,0.415038,0.892308,0.374074,0.382143,0.088567,0.374607,0,0,0
0.272637,0.330827,0.907692,0.474074,0.5625,0.10306,0.272823,0,0.567568,1
0.370647,0.395489,0.879487,0.403704,0.4375,0.082126,0.332634,0,0,1
0.267164,0.425564,0.915385,0.418519,0.471429,0.10306,0.265477,0,0,1
0.361194,0.330827,0.958974,0.285185,0.441071,0.10306,0.370409,0,0.594595,1
0.322388,0.282707,0.920513,0.359259,0.621429,0.093398,0.322141,0,0,0
0.261194,0.547368,0,0.888889,0.542857,0,0.421826,0.171429,0,5
0.295025,0.449624,0.94359,0.544444,0.401786,0.10306,0.257083,0,0,1
0.328358,0.318797,0.892308,0.32963,0.564286,0.098229,0.328437,0.028571,0.594595,0
0.472637,0.545865,0,0.622222,0.644643,0,0.315845,0.520635,0,5
0.364677,0.437594,0.992308,0.344444,0.383929,0.086957,0.303253,0,0.864865,1
0.312438,0.221053,0.833333,0.303704,0.667857,0.099839,0.364113,0,0.648649,1
0.363682,0.403008,0.997436,0.366667,0.458929,0.082126,0.299056,0,0,1
0.408955,0.46015,0.617949,0.314815,0.526786,0,0.455404,0,0,4
0.301493,0.321805,0.892308,0.366667,0.576786,0.090177,0.314795,0,0,0
0.250249,0.421053,0.910256,0.444444,0.567857,0.062802,0.24659,0,0,0
0.247761,0.479699,0.902564,0.337037,0.548214,0.059581,0.263379,0,0.378378,1
0.80796,0.043609,0,0.151852,0.583929,0,1,0,0,1
0.461692,0.398496,0,0.392593,0.435714,0.05314,0.741868,0,0,3
0.102488,0.341353,0,0.992593,0.158929,1,0.157398,0,0,3
0.268657,0.303759,0.730769,0.407407,0.617857,0.091787,0.352571,0.034921,0.594595,1
0.236318,0.314286,0.902564,0.577778,0.544643,0.111111,0.266527,0,0,1
0.30597,0.243609,0.697436,0.477778,0.546429,0.112721,0.398741,0,0,1
0.343781,0.341353,0.974359,0.274074,0.582143,0.090177,0.309549,0,0.324324,1
0.398507,0.514286,0,0.648148,0.523214,0,0.571878,0,0,4
0.314428,0.317293,0.897436,0.296296,0.617857,0.090177,0.327387,0,0,0
0.324876,0.275188,0.902564,0.403704,0.596429,0.091787,0.326338,0,0,0
0.243781,0.326316,0.882051,0.411111,0.580357,0.070853,0.298006,0,0,1
0.356219,0.550376,0,0.548148,0.544643,0.227053,0.109129,0.914286,0,5
0.389552,0.428571,0.858974,0.32963,0.405357,0.095008,0.365163,0,0,0
0.226866,0.299248,0.887179,0.451852,0.605357,0.10789,0.279119,0,0.648649,0
1,0,0,0.651852,0,0.093398,0.825813,1,0.756757,1
0.225871,0.377444,0.894872,0.418519,0.614286,0.061192,0.272823,0,0,1
0.321393,0.312782,0.907692,0.32963,0.6125,0.093398,0.310598,0,0,0
0.563184,0.621053,0.564103,0.637037,0.080357,0.122383,0.454355,0,0,5
0.317413,0.276692,0.889744,0.385185,0.639286,0.096618,0.327387,0,0.162162,0
0.332338,0.294737,0.907692,0.37037,0.560714,0.091787,0.348374,0,0,0
0.329851,0.372932,0.720513,0.351852,0.566071,0.082126,0.376705,0,0.243243,0
0.237811,0.378947,0.884615,0.403704,0.6,0.098229,0.254984,0,0,1
0.545274,0.520301,0.969231,0.211111,0.276786,0.037037,0.389297,0,1,2
0.322388,0.311278,0.938462,0.344444,0.571429,0.096618,0.328437,0,0,0
0.236318,0.377444,0.85641,0.418519,0.5875,0.062802,0.29276,0,0,1
0.264179,0.403008,0.910256,0.337037,0.535714,0.109501,0.280168,0,0,1
0.236318,0.344361,0.917949,0.433333,0.591071,0.111111,0.265477,0,0,1
0.300498,0.604511,0,0.614815,0.573214,0,0.325289,0.504762,0.216216,5
0.338806,0.416541,0.861538,0.477778,0.380357,0.091787,0.354669,0,0.243243,2
0.332836,0.353383,0.894872,0.348148,0.544643,0.096618,0.321091,0,0,0
0.450249,0.488722,0.346154,0.477778,0.348214,0.062802,0.5383,0,0.486486,1
0.346269,0.335338,0.758974,0.403704,0.555357,0.096618,0.352571,0.044444,0,1
0.253731,0.395489,0.917949,0.425926,0.519643,0.072464,0.29171,0,0,1
0.551244,0.372932,0.966667,0.166667,0.389286,0.020934,0.481637,0,0,0
0.1,0.344361,0,1,0.119643,1,0.160546,0,0,3
0.00796,0.445113,0.820513,0.544444,0.535714,0.283414,0,0.377778,0,5
0.283582,0.630075,0,0.611111,0.580357,0,0.311647,0.504762,0,5
0.393035,0.491729,0.612821,0.451852,0.457143,0,0.434418,0,0,4
0.252736,0.512782,0,0.940741,0.5,0.012882,0.393494,0.336508,0,5
0.366667,0.505263,0.561538,0.488889,0.510714,0,0.408185,0,0,4
0.386567,0.410526,0.982051,0.340741,0.489286,0.091787,0.29171,0,0.378378,1
0.21393,0.512782,0,0.866667,0.639286,0.012882,0.381952,0.193651,0.135135,5
0.296517,0.526316,0,0.644444,0.633929,0,0.334732,0.530159,0,5
0.237313,0.320301,0.902564,0.659259,0.508929,0.111111,0.266527,0,0,1
0.278109,0.321805,0.912821,0.481481,0.594643,0.10467,0.268625,0,0,1
0.268657,0.403008,0.869231,0.348148,0.505357,0.083736,0.33788,0,0,2
0.206965,0.548872,0,0.859259,0.5875,0.006441,0.383001,0.203175,0,5
0.314925,0.320301,0.912821,0.344444,0.607143,0.086957,0.309549,0,0.459459,0
0.352736,0.321805,0.892308,0.351852,0.560714,0.096618,0.314795,0,0,0
0.553234,0.517293,0.976923,0.162963,0.275,0,0.447009,0,0,0
0.308458,0.344361,0.907692,0.5,0.521429,0.086957,0.315845,0,0.189189,0
0.237811,0.354887,0.920513,0.437037,0.5875,0.10789,0.251836,0,0,1
0.256716,0.392481,0.915385,0.455556,0.546429,0.098229,0.258132,0,0,1
0.546269,0.523308,0.979487,0.048148,0.35,0.017713,0.434418,0,0,0
0.544776,0.451128,0.984615,0.140741,0.348214,0.027375,0.452256,0,0,0
0.296517,0.324812,0.928205,0.455556,0.5625,0.098229,0.281217,0,0,1
0.676617,0.108271,0,0.57037,0.425,0.130435,0.819517,0,0.918919,1
0.276119,0.377444,0.915385,0.385185,0.516071,0.090177,0.315845,0,0.27027,2
0.198507,0.619549,0,0.77037,0.698214,0,0.310598,0.177778,0,5
0.271144,0.33985,0.815385,0.32963,0.564286,0.093398,0.354669,0,0.648649,1
0.359204,0.362406,0.728205,0.348148,0.542857,0.088567,0.381952,0,0,0
0.252736,0.521805,0,0.907407,0.651786,0.006441,0.378804,0.126984,0.243243,5
0.772139,0.490226,0.948718,0.137037,0.314286,0.003221,0.460651,0,0.27027,0
0.39801,0.300752,0.474359,0.562963,0.514286,0.096618,0.488982,0,0,3
