@relation GLASS_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.291484,0.411024,0.919395,0.098101,0.563406,0.009662,0.325279,0,0,2
0.217296,0.376378,0.856423,0.278481,0.507246,0.095008,0.268587,0,0,2
0.464004,0.390551,0.972292,0.170886,0.344203,0.037037,0.38197,0,0.297297,0
0.488147,0.494488,0.959698,0.139241,0.264493,0,0.395911,0,0,0
0.289728,0.286614,0.876574,0.281646,0.557971,0.098229,0.290892,0.03125,0.594595,0
0.242318,0.300787,0.90932,0.291139,0.518116,0.090177,0.29461,0,0,1
0.729587,0.253543,0,0.10443,0.38587,0.009662,0.833643,0,0,1
0.233099,0.374803,0.894207,0.287975,0.528986,0.109501,0.248141,0,0,1
0.286655,0.255118,0.896725,0.303797,0.577899,0.098229,0.302974,0,0.378378,0
0.281387,0.333858,0.90932,0.224684,0.606884,0.091787,0.261152,0,0,0
0.321335,0.325984,1,0.268987,0.461957,0.096618,0.27881,0,0,1
0.597015,0.066142,0,0.487342,0.416667,0.130435,0.725836,0,0.918919,1
0.280509,0.371654,0.921914,0.268987,0.525362,0.091787,0.263941,0,0.297297,0
0.223003,0.499213,0,0.775316,0.646739,0.006441,0.335502,0.138889,0.243243,5
0.303336,0.310236,0.957179,0.234177,0.576087,0.090177,0.274164,0,0.324324,1
0.31475,0.362205,0.84131,0.379747,0.407609,0.090177,0.330855,0,0,2
0.208516,0.348031,0.84131,0.357595,0.581522,0.062802,0.259294,0,0,1
0.245391,0.289764,0.896725,0.411392,0.588768,0.10467,0.237918,0,0,1
0.291045,0.343307,0.707809,0.300633,0.559783,0.082126,0.333643,0,0.243243,0
0.193591,0.447244,0,0.696203,0.605072,0.022544,0.369888,0.28125,0.027027,5
0.230465,0.23937,0.876574,0.484177,0.605072,0.101449,0.246283,0,0.243243,1
0.464004,0.385827,0.942065,0.177215,0.384058,0.028986,0.388476,0,0.189189,0
0.266023,0.289764,0.876574,0.313291,0.570652,0.090177,0.27881,0,0,0
0.346795,0.404724,0.911839,0.243671,0.498188,0.022544,0.30948,0,0,0
0.207638,0.329134,0.858942,0.392405,0.610507,0.011272,0.275093,0,0.513514,1
0.250219,0.612598,0,0.522152,0.574275,0,0.276022,0.552083,0,5
0.285777,0.343307,0.929471,0.300633,0.492754,0.091787,0.259294,0,0,0
0.681299,0.466142,0.93199,0.117089,0.304348,0.003221,0.407993,0,0.27027,0
0.223003,0.489764,0,0.803797,0.492754,0.012882,0.348513,0.368056,0,5
0.294557,0.267717,0.86398,0.268987,0.554348,0.099839,0.30948,0,0.810811,0
0.007024,0.418898,0.806045,0.46519,0.528986,0.283414,0,0.413194,0,5
0.238367,0.593701,0,0.522152,0.583333,0,0.26487,0.59375,0,5
0.318701,0.313386,0.911839,0.227848,0.443841,0.10306,0.343866,0,0.405405,1
0.279192,0.280315,0.899244,0.31962,0.567029,0.099839,0.29368,0,0,0
0.27568,0.35748,0.906801,0.253165,0.57971,0.093398,0.254647,0,0,0
0.088235,0.313386,0,0.85443,0.106884,1,0.142193,0,0,3
0.199298,0.348031,0.879093,0.357595,0.608696,0.061192,0.241636,0,0,1
0.291484,0.343307,0.853904,0.313291,0.519928,0.095008,0.29368,0,0,0
0.32309,0.341732,0.914358,0.231013,0.532609,0.091787,0.276952,0.03125,0.459459,1
0.182616,0.527559,0,0.734177,0.581522,0.006441,0.339219,0.222222,0,5
0.208516,0.28189,0.88665,0.493671,0.538043,0.111111,0.236059,0,0,1
0.213784,0.601575,0,0.64557,0.61413,0,0.30948,0.222222,0.243243,5
0.305531,0.362205,0.969773,0.287975,0.523551,0.083736,0.25,0,0,1
0.397278,0.464567,0.34005,0.408228,0.338768,0.062802,0.476766,0,0.486486,1
0.23705,0.374803,0.853904,0.297468,0.498188,0.083736,0.299257,0,0,2
0.349429,0.451969,0.939547,0.265823,0.403986,0.009662,0.321561,0,0,0
0.259877,0.385827,0.876574,0.433544,0.476449,0.099839,0.237918,0,0,1
0.218613,0.448819,0.448363,0.458861,0.581522,0,0.301115,0.263889,0,5
0.318701,0.299213,0.942065,0.243671,0.432971,0.10306,0.328067,0,0.594595,1
0.352502,0.474016,0.901763,0.325949,0.396739,0.090177,0.266729,0,0,0
0.317823,0.286614,0.924433,0.28481,0.485507,0.099839,0.302045,0,0.945946,1
0.496927,0.60315,0.554156,0.544304,0.067029,0.122383,0.402416,0,0,5
0.311238,0.289764,0.876574,0.300633,0.554348,0.096618,0.27881,0,0,0
0.455224,0.329134,0.901763,0.177215,0.418478,0.037037,0.407993,0,0.432432,0
0.201493,0.60315,0.924433,0.443038,0.358696,0.025765,0.179368,0,0.324324,1
0.70676,0.43622,0.793451,0.101266,0.123188,0.012882,0.577138,0,0,1
0.526778,0.379528,0.84131,0.281646,0.451087,0.096618,0.315985,0,0,5
0.200176,0.266142,0.871537,0.386076,0.599638,0.10789,0.247212,0,0.648649,0
0.277436,0.285039,0.881612,0.253165,0.612319,0.090177,0.289963,0,0,0
0.297629,0.343307,0.876574,0.338608,0.498188,0.095008,0.27881,0,0,0
0.175154,0.469291,0.675063,1,0,0.270531,0.040892,0.763889,0,3
0.226514,0.36378,0.899244,0.389241,0.539855,0.098229,0.228625,0,0,1
0.407375,0.370079,0,0.335443,0.427536,0.05314,0.657063,0,0,3
0.455224,0.31811,0.919395,0.167722,0.422101,0.030596,0.410781,0,0.459459,0
0.343723,0.401575,0.843829,0.281646,0.396739,0.095008,0.32342,0,0,0
