@relation GLASS_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.323105,0.399371,0.7951,0.432234,0.405622,0.10306,0.157641,0,0,1
0.302647,0.312893,0.77951,0.435897,0.493976,0.096618,0.176895,0,0,1
0.436823,0.314465,0.806236,0.282051,0.383534,0.10306,0.298436,0,0.441176,1
0.478941,0.45283,0.830735,0.326007,0.339357,0.009662,0.269555,0,0,0
0.439832,0.375786,0.86637,0.380952,0.391566,0.082126,0.196149,0,0,1
0.977136,0,0,0.168498,0.532129,0,1,0,0,1
0.475331,0.468553,0.532294,0.465201,0.389558,0,0.351384,0,0,4
0.402527,0.323899,0.777283,0.362637,0.487952,0.096618,0.22142,0,0,0
0.424188,0.251572,0.614699,0.197802,0.678715,0.056361,0.333333,0,0.588235,1
0.385078,0.265723,0.761693,0.333333,0.556225,0.095008,0.239471,0,0,0
0.323706,0.146226,0,0.32967,0.953815,0.434783,0.274368,0,0,5
0.605295,0.47327,0.837416,0.106227,0.273092,0.017713,0.361011,0,0,2
0.513839,0.254717,0,0.498168,0.666667,0.061192,0.587244,0,0,3
0.593261,0.41195,1,0.296703,0.271084,0.009662,0.252708,0,0,0
0.818291,0.06761,0,0.582418,0.353414,0.130435,0.79302,0,1,1
0.336342,0.278302,0.783964,0.457875,0.588353,0.10628,0.150421,0,0,1
0.483153,0.474843,0.797327,0.395604,0.331325,0.090177,0.198556,0,0,0
0.416968,0.378931,0.639198,0.32967,0.483936,0.088567,0.286402,0,0,0
0.318893,0.380503,0.804009,0.457875,0.393574,0.10628,0.166065,0,0,1
0.123947,0.311321,0,1,0.054217,1,0.033694,0,0,3
0.752106,0.75,0.407572,0.373626,0,0.049919,0.23586,0.982456,0,5
0.712996,0.360063,0.797327,0.194139,0.313253,0.019324,0.423586,0,0.088235,0
0.32491,0.375786,0.755011,0.362637,0.443775,0.083736,0.240674,0,0,2
0.315884,0.240566,0.775056,0.578755,0.562249,0.101449,0.172082,0,0.264706,1
0.754513,0.380503,0,0.472527,0.359438,0.05153,0.672684,0,0,3
0.276173,0.603774,0.817372,0.531136,0.289157,0.025765,0.085439,0,0.352941,1
0.384477,0.386792,0.832962,0.322344,0.514056,0.095008,0.166065,0,0,0
0.308063,0.311321,0.797327,0.457875,0.481928,0.098229,0.167268,0,0,1
0.250301,0.528302,0,0.868132,0.536145,0.006441,0.292419,0.374269,0,5
0.258724,0.490566,0,0.875458,0.594378,0.012882,0.291215,0.356725,0.147059,5
0.658845,0.426101,0.855234,0.157509,0.267068,0.027375,0.371841,0,0,0
0.305656,0.490566,0,0.948718,0.437751,0.012882,0.304452,0.619883,0,5
0.383875,0.243711,0.772829,0.399267,0.594378,0.096618,0.22864,0,0.176471,0
0.331528,0.289308,0,0.564103,0.692771,0.1562,0.423586,0,0,3
0.66065,0.501572,0.85078,0.065934,0.269076,0.017713,0.351384,0,0,0
0.287605,0.350629,0.768374,0.417582,0.550201,0.098229,0.145608,0,0,1
0.318893,0.616352,0,0.578755,0.538153,0,0.243081,0.807018,0,5
0.5716,0.525157,0,0.6337,0.600402,0,0.215403,0.959064,0,5
0.364621,0.290881,0.775056,0.380952,0.524096,0.090177,0.2142,0,0,0
0.333935,0.349057,0.7951,0.399267,0.455823,0.090177,0.215403,0,0.294118,2
0.306859,0.367925,0.797327,0.43956,0.459839,0.072464,0.187726,0,0,1
0.345367,0.259434,0.641425,0.520147,0.558233,0.117552,0.227437,0,0,1
0.330927,0.333333,0.768374,0.538462,0.411647,0.096618,0.208183,0,0.5,2
0.345969,0.363208,0.788419,0.483516,0.423695,0.109501,0.175692,0,0,1
0.968712,0.437107,0.701559,0.135531,0.028112,0.012882,0.600481,0,0,1
0.436823,0.300314,0.832962,0.300366,0.371486,0.10306,0.277978,0,0.647059,1
0.397714,0.394654,0.759465,0.450549,0.323293,0.093398,0.257521,0,0,2
0.465102,0.624214,0.173719,0.531136,0.415663,0,0.397112,0,0,4
0.638989,0.342767,0.819599,0.315018,0.465863,0.086957,0.22503,0,0,1
0.319495,0.375786,0.790646,0.351648,0.477912,0.109501,0.174489,0,0,1
0.271961,0.356918,0.768374,0.336996,0.463855,0.090177,0.231047,0,0,0
0.40373,0.268868,0.76392,0.32967,0.506024,0.099839,0.253911,0,0.882353,0
0.176895,0.507862,0.688196,0.655678,0.371486,0.177134,0.051745,0,0,1
0.380265,0.286164,0.77951,0.311355,0.570281,0.090177,0.22864,0,0,0
0.299639,0.449686,0.396437,0.549451,0.536145,0,0.243081,0.444444,0,5
0.2858,0.283019,0.783964,0.589744,0.487952,0.111111,0.158845,0,0,1
0,1,0,0.018315,1,0,0,0,0,4
0.604091,0.306604,0.073497,0.446886,0.594378,0.020934,0.555957,0,0.823529,3
