@relation Laryngeal3_4

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.989362,0,0.270004,0.006003,0.021665,0.085458,0.527057,0.413712,0.65556,0.011187,0.015063,0.747102,0.21565,0,0.070394,0.016374,1
1,0,0.373276,0.021011,0.03564,0.124378,0.160743,0.198662,0.964506,0.653007,0.046122,0.312961,0.114877,0,0.318522,0.049577,1
0.989362,0,0.257391,0.008755,0.028542,0.175252,0.46846,0.244147,0.738501,0.232795,0.076365,0.427819,0.438884,0,0.123814,0.030936,1
0.989362,0,0.253843,0.013107,0.025954,0.142309,0.333654,0.314381,0.850779,0.268305,0.101626,0.139094,0.578265,0,0.083375,0.032238,2
0.989362,0,0.324399,0.027114,0.02832,0.14053,0.561319,0.410368,0.695762,0.010873,0.035225,0.399368,0.406653,0,0.487768,0.106707,2
0,0,0.384706,0.013032,0.065809,0.29015,0.152418,0.122408,0.962332,0.522154,0.607861,0.059009,0.601017,0,0,0,1
1,0,0.45605,0.042372,0.133688,0.158433,0.105988,0.191973,0.957262,0.63497,0.128839,0.926238,0.165982,0,0.108837,0.0176,2
0.989362,0,0.17028,0.026489,0.059228,0.08176,0.372398,0.194649,0.869612,0.109044,0.132918,0.005269,0.701646,0,0.15327,0.028397,1
0.978723,0,0.121009,0.020136,0.043404,0.154903,0.300032,0.188294,0.892068,0.270882,0.028145,0.933614,0.051363,0,0.085871,0.018121,1
0.968085,0,0.104848,0.034443,0.062999,0.2132,0.190202,0.104013,0.950742,0.546729,0.118874,0.670179,0.108242,0,0.254119,0.036969,1
0.989362,0,0.216003,0.013357,0.031573,0.147647,0.457893,0.247826,0.772908,0.374081,0.080531,0.183351,0.398954,0,0.1333,0.022331,2
1,0,0.619235,0.03897,0.023957,0.140669,0.567723,0.522408,0.495835,0.019798,0.040644,0.158061,0.60547,0,0.481278,0.073872,1
0.989362,0,0.290895,0.017934,0.004437,0.01137,0.87576,0.786622,0.227092,0,0.003555,0.02529,0.769182,0,0.090364,0.010406,1
1,0,0.506504,0.023087,0.085626,0.131689,0.377201,0.282609,0.714596,0.301175,0.061651,0.589041,0.380167,0,0.256615,0.02704,1
1,0,0.564052,0.013557,0.014936,0.04259,0.878002,0.761873,0.222745,0.004211,0.004196,0.037935,0.744908,0,0.249626,0.02768,2
1,0,0.768624,0,0.004954,0.042479,0.662504,0.67291,0.424122,0.003394,0.014073,0.218124,0.616874,0,0.040939,0.006586,0
1,0,0.391013,0.014533,0.01782,0.049512,0.544348,0.492642,0.566461,0.008862,0.022842,0.085353,0.511936,0,0.078882,0.006803,1
1,0,0.583366,0.011531,0.008503,0.016764,0.856868,0.821405,0.218761,0.003142,0.001748,0.075869,0.592485,0,0.10684,0.007899,0
1,0,0.621994,0.025989,0.122153,0.200689,0.154339,0.251171,0.89569,0.650305,0.149816,0.731296,0.29054,0,0.11982,0.026509,2
0.925532,0.315796,0.149783,0.147853,0.406537,0.525507,0,0.028763,1,0.813085,0.837976,0.462592,0.343081,0.25,0.648028,0.054699,1
0.989362,0,0.082775,0.035819,0.021222,0.090434,0.332373,0.210702,0.868164,0.052102,0.033768,0.625922,0.155928,0,0.123814,0.010927,2
0.968085,0.585713,0.286165,0.127792,0.475229,0.561202,0.070125,0.066555,0.96197,0.672868,0.752549,0.623815,0.376576,0.75,0.268098,0.133986,2
1,0,0.643674,0.007904,0.016859,0.091351,0.678514,0.544147,0.267657,0.010119,0.008012,0.075869,0.627474,0,0.078882,0.023297,0
1,0,0.543555,0.010055,0.021,0.136193,0.597502,0.463211,0.474104,0.014015,0.024591,0.225501,0.523312,0,0.037943,0.016265,1
0.978723,0,0,0.020536,0.016563,0.068472,0.243356,0.122074,0.944585,0.522972,0.247509,0,0.337652,0,0.228158,0.022743,1
1,0,0.722113,0.01008,0.003623,0.115454,0.75056,0.739465,0.259326,0.008359,0.011013,0.04215,0.799632,0,0.052421,0.020942,0
1,0,0.685455,0.017059,0.015084,0.031081,0.667627,0.591973,0.193046,0.008233,0.002651,0.12961,0.625262,0,0.190215,0.012316,0
1,0,0.411904,0.026014,0.011979,0.014011,0.443484,0.442809,0.657371,0.06241,0.001399,0.290832,0.442245,0,0.35347,0.013932,1
1,0,0.716594,0.00958,0.002514,0.01732,0.92155,0.750836,0.097791,0.004462,0.001777,0.270811,0.565856,0,0.04693,0.010948,1
0.989362,0,0.298778,0.017134,0.018486,0.043452,0.71918,0.523411,0.527707,0.007919,0.005623,0.076923,0.603688,0,0.308537,0.03405,1
1,0,0.661411,0.005728,0.003993,0.010759,0.764649,0.626756,0.096704,0.004274,0.000087,0.057956,0.606619,0,0.071892,0.005187,0
0.989362,0,0.177769,0.021111,0.073795,0.385449,0.316042,0.161873,0.928649,0.634152,0.071091,0.295047,0.231622,0,0.104843,0.016048,1
1,0,0.605045,0.015133,0.033718,0.127881,0.404739,0.431438,0.686708,0.122494,0.046384,0.57745,0.322657,0,0.060909,0.007585,1
0.989362,0,0.284194,0.008154,0.028616,0.111979,0.555235,0.357525,0.616443,0.014015,0.031146,0.101159,0.557697,0,0.101847,0.02321,1
1,0,0.48246,0.017234,0.051094,0.125129,0.305476,0.278261,0.790656,0.431148,0.055504,0.315068,0.404901,0,0.169745,0.038151,1
0.978723,0,0.106031,0.024063,0.062482,0.121125,0.555876,0.251505,0.844984,0.076237,0.041082,0.040042,0.537273,0,0.114329,0.013748,1
1,0.043012,0.455656,0.116761,0.095978,0.312085,0.150496,0.156187,0.905107,0.58645,0.396597,0.576396,0.396656,0.1875,0.267099,0.061361,1
0.989362,0,0.35002,0.020536,0.089766,0.225543,0.173871,0.157191,0.91887,0.693608,0.112493,0.578504,0.222717,0,0.202197,0.050793,2
1,0,0.764289,0.00923,0.014789,0.015512,0.96798,0.791973,0.135458,0.011501,0.001661,0.012645,1,0,0.041438,0.004503,0
1,0,0.358297,0.019735,0.013458,0.112452,0.617035,0.558863,0.523723,0.007542,0.027359,0.092729,0.521157,0,0.223165,0.028776,1
1,0,0.262515,0.024388,0.02026,0.195407,0.585335,0.335117,0.66389,0.063667,0.02765,0.376185,0.406825,0,0.268597,0.037207,1
1,0,0.25069,0.00858,0.021369,0.302633,0.432917,0.27893,0.789207,0.077305,0.125896,0.05058,0.54816,0,0.145282,0.034256,1
0.989362,0,0.254631,0.04805,0.043256,0.168914,0.382325,0.259197,0.814922,0.141474,0.118641,0.229715,0.4444,0,0.385422,0.062902,1
1,0,0.519905,0.013807,0.029947,0.050179,0.506564,0.492308,0.595799,0.012256,0.010227,0.205479,0.51185,0,0.197703,0.017893,0
0.989362,0,0.193536,0.053503,0.173839,0.212227,0.175152,0.119064,0.937704,0.427189,0.086067,0.821918,0.149665,0,0.277084,0.0292,1
1,0.012841,0.515964,0.014408,0.022183,0.332129,0.572526,0.559866,0.515393,0.011124,0.021794,0.231823,0.579788,0.0625,0.302546,1,1
1,0,0.511628,0.026689,0.063147,0.283339,0.21838,0.228428,0.865266,0.479417,0.044811,1,0.042372,0,0.421368,0.087338,2
1,0,0.650769,0.005078,0.022257,0.049318,0.589817,0.630435,0.335748,0.009679,0.003992,0.55216,0.417943,0,0.091862,0.01224,0
1,0,0.454868,0.024588,0.033644,0.221484,0.586295,0.432776,0.651938,0.074728,0.045656,0.109589,0.694579,0,0.14678,0.028852,1
1,0,0.296019,0.016459,0.009465,0.052515,0.785783,0.577592,0.421586,0.059959,0.007517,0.007376,0.744334,0,0.204194,0.026498,2
0.978723,0,0.016161,0.021561,0.067288,0.131773,0.458533,0.206689,0.851141,0.03639,0.03744,0.022129,0.434345,0,0.236645,0.023535,1
0.989362,0,0.439495,0.014733,0.023366,0.079147,0.527378,0.39398,0.633104,0.020426,0.03642,0.350896,0.466174,0,0.09336,0.014833,1
0.978723,0,0.246748,0.016108,0.019817,0.058408,0.724304,0.520736,0.499095,0.004839,0.007284,0.094837,0.592112,0,0.209685,0.038564,1
