@relation Laryngeal3_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
1,0,0.740971,0.009055,0.02381,0.054627,0.72205,0.558194,0.273452,0.015151,0.015646,0.047418,0.857407,0,0.009091,0.00747,0
0.975904,0,0.278954,0.01911,0.061668,0.22254,0.448447,0.283946,0.719305,0.009996,0.05463,0.403583,0.494623,0,0.091288,0.121374,1
1,0,0.729348,0.016484,0.014936,0.065525,0.782609,0.647492,0.289026,0.017728,0.032312,0.160169,0.693111,0,0.134848,0.034411,1
0.987952,0,0.692819,0.155507,0.033274,0.12663,0.498758,0.435117,0.672582,0.293456,0.047171,0.582719,0.487931,0,0.218182,0.02008,1
0.987952,0,0.224575,0.029415,0.020704,0.061049,0.709627,0.537793,0.508511,0.003458,0.01247,0.168599,0.449482,0,0.183333,0.02106,1
0.975904,0,0.204649,0.023212,0.027802,0.07128,0.664286,0.505351,0.597247,0.003018,0.006235,0.30137,0.573229,0,0.117803,0.028193,1
0.951807,0,0.471565,0.071237,0.23499,0.531011,0.079193,0.095318,0.98008,0.754573,0.457345,0.680717,0.342173,0,0.168561,0.041554,1
0.987952,0,0.149024,0.024138,0.084147,0.093742,0.49441,0.240468,0.829772,0.004904,0.01923,0.469968,0.392691,0,0.013258,0.006261,1
1,0,0.377335,0.019735,0.013458,0.112452,0.628571,0.558863,0.523723,0.007292,0.027359,0.092729,0.596892,0,0.147348,0.025318,1
0.987952,0,0.166874,0.050176,0.078305,0.177031,0.446584,0.195318,0.847157,0.139435,0.059903,0.001054,0.803164,0,0.213258,0.029717,1
0.987952,0,0.198423,0.037995,0.027581,0.100136,0.549379,0.38194,0.802608,0.007481,0.02631,0.072708,0.580314,0,0.27803,0.0546,1
1,0,0.626816,0.007304,0.015602,0.064719,0.439441,0.425084,0.687432,0.261269,0.040033,0.43098,0.537693,0,0.125379,0.029587,1
1,0,0.480282,0.023762,0.103372,0.449974,0.203727,0.208696,0.944947,0.754071,0.069635,0.943098,0.203108,0,0.039394,0.044146,2
0.325301,0.155218,0.550851,0.08547,0.029947,0.087348,0.580435,0.464883,0.59761,0.101842,0.044811,0.036881,0.930048,0.125,0.185606,0.07334,1
