@relation Laryngeal3_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.968421,0,0.104228,0.023212,0.034211,0.06908,0.688874,0.557026,0.5516,0.003469,0.005908,0.311208,0.486633,0,0.208357,0.133102,1
0.989474,0,0.317548,0.024613,0.088012,0.103411,0.363424,0.379525,0.7788,0.796664,0.0697,0.491839,0.373549,0,0.309994,0.078282,1
0.989474,0.034165,0.088372,0.053053,0.140936,0.179457,0.392738,0.140911,0.9196,0.292795,0.089594,0.427639,0.458048,0.071429,0.526821,0.210791,1
0.978947,0,0.164482,0.01971,0.06306,0.33704,0.392738,0.156481,0.7816,0.669179,0.100582,0.113166,0.495639,0,0.170525,0.155833,1
0.978947,0,0.044397,0.035819,0.025536,0.08828,0.35443,0.214091,0.8508,0.055304,0.03288,0.646355,0.114214,0,0.140034,0.045965,2
0.989474,0,0.288372,0.030266,0.148928,0.304771,0.507662,0.332036,0.6028,0.120547,0.032938,0.23395,0.561751,0,0.04122,0.033002,2
0.978947,0,0.14334,0.009205,0.016179,0.022293,0.885077,0.543013,0.2324,0.002268,0.001912,0.080522,0.452997,0,0.07397,0.040031,1
0.684211,0,0.251163,0.01866,0.076121,0.103467,0.491006,0.460101,0.676,0.195997,0.029199,0.446137,0.40957,0,0.227555,0.661402,1
0.989474,0,0.349049,0.005078,0.026901,0.047066,0.622252,0.702608,0.2628,0.010274,0.00371,0.570185,0.400408,0,0.103896,0.051488,0
0.978947,0,0.177167,0.00015,0.005263,0.027309,0.874084,0.909303,0.2516,0.001534,0.007507,0.03482,0.756103,0,0.045737,0.020267,0
0.989474,0,0.40592,0.006628,0.031579,0.084991,0.270819,0.337485,0.6812,0.056438,0.015984,0.955386,0.160872,0,0.050819,0.069335,2
0.947368,1,0.175687,0.134996,0.384503,0.562587,0.316789,0.173998,0.9332,0.156838,0.307769,0.171926,0.519956,0.285714,0.725014,0.651086,2
0.957895,0.824114,0.195137,0.131794,0.497368,0.701332,0.043304,0.053328,0.9736,0.759039,1,0.461371,0.450361,0.428571,0.361942,0.174959,2
0.989474,0.033803,0.218605,0.137972,1,0.298612,0.011326,0,0.9908,0.849233,0.517211,0.560392,0.18566,0.071429,0.387352,0.12662,1
0.989474,0,0.328964,0.016784,0.008285,0.002508,0.743504,0.822499,0.2796,0.005337,0.000885,0.177367,0.594634,0,0.152456,0.056965,0
0.989474,0,0.289218,0.007229,0.025634,0.122248,0.452032,0.337485,0.6176,0.175917,0.041415,0.307943,0.452275,0,0.189723,0.164095,1
0.978947,0.030369,0.239958,0.393331,0.331481,0.596277,0.387075,0.181004,0.8836,0.621548,0.452021,0.224157,0.525259,0.071429,0.217956,0.247307,1
0.968421,0,0.126004,0.00928,0.010136,0.003288,0.976349,0.781627,0.1156,0.000467,0.002769,0.007617,0.696078,0,0.075099,0.024877,0
0.978947,0,0.138901,0.056405,0.210429,0.586635,0.711859,0.237836,0.8724,0.418546,0.046324,0.729053,0.23144,0,0.819311,0.310845,1
0.989474,0,0.337844,0.007029,0.022904,0.07039,0.639574,0.513429,0.3916,0.261107,0.015584,0.102285,0.611798,0,0.145116,0.065319,1
0.978947,0,0.200423,0.006704,0.043372,0.075322,0.660227,0.586999,0.4804,0.009273,0.021977,0.168662,0.582742,0,0.080181,0.138671,1
0.978947,0,0.165328,0.025488,0.01345,0.035724,0.691206,0.727131,0.5188,0.005937,0.016383,0.146899,0.431942,0,0.069452,0.028802,1
0.978947,0.155821,0.21797,1,0.100097,0.340662,0.286476,0.147528,0.9376,0.493996,0.553602,0.166485,0.554283,0.428571,0.351214,0.432856,1
0.978947,0,0.114165,0.009055,0.019591,0.248537,0.541972,0.393538,0.59,0.00994,0.048778,0.244831,0.446941,0,0.146245,0.174959,1
0.978947,0,0.091121,0.046424,0.012671,0.071978,0.641572,0.529778,0.5428,0.008606,0.035278,0.020675,0.685002,0,0.211745,0.065775,1
0.989474,0.054591,0.209725,0.037495,0.139376,0.213426,0.430047,0.244064,0.7176,0.430954,0.063906,0.595212,0.266552,0.071429,0.280068,0.30304,1
0.978947,0,0.287526,0.022312,0.021832,0.037731,0.538308,0.653172,0.522,0.010807,0.021036,0.475517,0.419768,0,0.100508,0.036882,1
0.989474,0,0.30296,0.039896,0.034308,0.098897,0.433045,0.360062,0.64,0.087925,0.051062,0.257889,0.522184,0,0.232637,0.106399,1
0.968421,0,0.008668,0.021561,0.086257,0.129716,0.485676,0.20942,0.832,0.038626,0.036477,0.022851,0.418324,0,0.267645,0.099005,1
0.989474,0,0.133615,0.016083,0.058674,0.255169,0.319454,0.170105,0.8996,0.573316,0.215207,0.387378,0.412582,0,0.168267,0.127762,1
0.978947,0,0.11945,0.061332,0.092495,0.152176,0.32978,0.211756,0.8836,0.388526,0.044297,0.680087,0.153436,0,0.295313,0.090287,1
0.947368,0,0.052643,0.014583,0.025341,0.101349,0.471019,0.253017,0.8068,0.127752,0.093875,0.146899,0.5155,0,0.189723,0.128903,1
0.915789,0.381236,0.031078,0.049026,0.208187,0.434989,0.070286,0.068898,0.9768,0.790327,0.836197,0.047878,0.398588,0.357143,0.128741,0.343847,1
0.978947,0.018438,0.240592,0.03787,0.09191,0.479686,0.272818,0.14636,0.8008,0.526885,0.198282,0.676823,0.297364,0.071429,0.194241,0.554501,1
0.989474,0,0.29704,0.007704,0.025341,0.132809,0.549634,0.572596,0.5,0.014476,0.028,0.516866,0.391152,0,0.128176,0.133376,1
0.978947,0,0.26723,0.010931,0.037135,0.156914,0.283811,0.259634,0.7828,0.50527,0.017525,0.991295,0.084907,0,0.151892,0.117765,1
0.747368,0.953362,0.061522,0.035894,0.097466,0.532715,0.217522,0.08875,0.9576,0.807805,0.561736,0.220892,0.424255,0.285714,0.110672,0.351287,2
0.989474,0,0.261099,0.014758,0.026121,0.037313,0.636576,0.585053,0.4636,0.063776,0.010132,0.250272,0.534358,0,0.046302,0.041994,1
0.978947,0,0.087949,0.00978,0.028363,0.078359,0.665223,0.38225,0.6116,0.006671,0.011217,0.313384,0.456354,0,0.188029,0.286608,1
0.978947,0,0.187315,0.016083,0.021053,0.029789,0.711859,0.673803,0.3704,0.004203,0.002112,0.071817,0.62256,0,0.236025,0.091382,0
0.989474,0,0.333615,0.025989,0.158577,0.198796,0.169221,0.261191,0.8812,0.69026,0.146564,0.755169,0.261249,0,0.135517,0.111512,2
0.978947,0,0.158774,0.025013,0.02154,0.118152,0.629913,0.284157,0.7796,0.27525,0.058454,0.404788,0.477094,0,0.185206,0.086452,1
