@relation Laryngeal3_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.978947,0,0.171247,0.017209,0.067662,0.212996,0.351974,0.33473,0.785491,0.117612,0.15549,0.161222,0.483115,0,0.081171,0.041689,1
0.978947,0.087688,0.095349,0.019085,0.055206,0.329996,0.211842,0.153846,0.873245,0.875117,0.700795,0.189673,0.4892,0.285714,0.09785,0.080112,1
0.989474,0.042294,0.264271,0.030641,0.046712,0.031768,0.621711,0.505331,0.613105,0.057972,0.021364,0.194942,0.558525,0.071429,0.355819,0.123634,1
0.978947,0,0.138901,0.056405,0.154151,0.428435,0.702961,0.254379,0.875585,0.418546,0.055527,0.706006,0.310217,0,0.537806,0.073894,1
0.978947,0.170948,0.468499,0.084269,0.191663,0.403993,0.078618,0.134806,0.935257,0.764043,0.80987,0.306639,0.576278,0.928571,0.156042,0.104287,1
0.989474,0,0.426638,0.040546,0.1395,0.22539,0.100987,0.225819,0.794852,0.249633,0.173066,0.82824,0.331464,0,0.227576,0.043609,2
0.989474,0,0.374207,0.017134,0.012032,0.059283,0.724013,0.746382,0.195788,0.008806,0.009966,0.066386,0.707913,0,0.038176,0.010449,0
0.989474,0,0.412262,0,0.004317,0.029367,0.689145,0.757426,0.376365,0.003602,0.016382,0.218124,0.619754,0,0.030393,0.006586,0
0.978947,0,0.117336,0.021836,0.040555,0.110365,0.229934,0.173648,0.920827,0.632955,0.228047,0.571128,0.282154,0,0.243143,0.044358,2
0.978947,0,0.094715,0.019985,0.046005,0.206057,0.241447,0.131379,0.940718,0.722548,0.438449,0.317176,0.438683,0,0.110452,0.049208,1
0.968421,0,0.097674,0.024813,0.035671,0.052038,0.487829,0.319878,0.824493,0.309206,0.007235,0.781876,0.079786,0,0.116753,0.020161,1
0.989474,0,0.329175,0.004127,0.006158,0.022061,0.962171,0.925743,0.043682,0.00487,0.006689,0.031612,0.772813,0,0.047072,0.010243,0
0.978947,0,0.269767,0.013507,0.03284,0.042534,0.355921,0.411653,0.714509,0.184256,0.01157,0.742887,0.369358,0,0.068199,0.009863,1
0.978947,0,0.125581,0.040721,0.015358,0.028675,0.703289,0.631759,0.413417,0.003803,0.038838,0.046365,0.67359,0,0.406597,0.045856,1
0.978947,0,0.136152,0.013107,0.024418,0.102448,0.351316,0.3492,0.835803,0.28479,0.118938,0.139094,0.585959,0,0.061898,0.032238,2
0.989474,0,0.24482,0.015658,0.007644,0.055274,0.789474,0.574638,0.301482,0.005737,0.019897,0.115911,0.683547,0,0.148629,0.03851,1
0.989474,0,0.345243,0.007904,0.015712,0.065144,0.705592,0.610815,0.207878,0.01074,0.009283,0.075869,0.629033,0,0.058562,0.023297,0
0.989474,0,0.302537,0.013557,0.013872,0.029448,0.910526,0.85872,0.159516,0.00447,0.004812,0.037935,0.731826,0,0.185322,0.02768,2
0.989474,0,0.331501,0.003352,0.015429,0.030222,0.702961,0.679741,0.365055,0.007939,0.007815,0.421496,0.461842,0,0.041512,0.011372,1
0.694737,0.061227,0.079704,0.053203,0.057754,0.271445,0.2,0.124143,0.953198,0.848766,0.561824,0.141201,0.582539,0.142857,0.297628,0.076954,2
0.978947,0.018822,0.095137,0.020586,0.017269,0.066142,0.633553,0.398705,0.622075,0.018612,0.059657,0.037935,0.619729,0.071429,0.118606,0.036904,2
0.989474,0,0.265328,0.070587,0.096327,0.198445,0.136842,0.189642,0.923167,0.777652,0.080816,0.968388,0.155624,0,0.209785,0.019249,2
0.936842,0,0.355814,0.006904,0.028169,0.085923,0.295724,0.429551,0.74922,0.238492,0.089895,0.767123,0.327793,0,0.020015,0.006348,2
0.989474,0,0.243763,0.005803,0.006441,0.022692,0.685197,0.650038,0.383775,0.006271,0.01215,0.497366,0.383942,0,0.080059,0.021973,1
0.989474,0,0.333615,0.025989,0.116498,0.145186,0.167105,0.277228,0.884165,0.69026,0.175387,0.731296,0.334104,0,0.088955,0.026509,2
0.989474,0,0.178013,0.014758,0.009342,0.024299,0.84375,0.691927,0.100624,0.004203,0.010341,0.072708,0.639795,0,0.141216,0.018056,1
0.978947,0,0.14482,0.006003,0.020313,0.06083,0.55,0.4623,0.625585,0.011875,0.017542,0.747102,0.268551,0,0.052261,0.016374,1
0.989474,0,0.096617,0.016809,0.019959,0.063313,0.486513,0.330922,0.769891,0.016278,0.104843,0.141201,0.555307,0,0.123054,0.015007,2
