@relation Vehicle_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.255814,0.307692,0.458333,0.369863,0.293103,0.076923,0.254902,0.514286,0.166667,0.285714,0.286624,0.188249,0.27044,0.205882,0.136364,0.205128,0.5,0.433333,3
0.302326,0.423077,0.555556,0.59589,0.327586,0.057692,0.326797,0.4,0.25,0.357143,0.375796,0.254197,0.446541,0.102941,0.590909,0.282051,0.642857,0.6,1
0.627907,0.769231,0.916667,0.465753,0.137931,0.134615,0.653595,0.171429,0.583333,0.714286,0.573248,0.570743,0.716981,0.205882,0.727273,0.615385,0.392857,0.533333,2
0.302326,0.269231,0.25,0.226027,0.189655,0.076923,0.065359,0.8,0,0.314286,0.101911,0.049161,0.257862,0.058824,0.318182,0.102564,0.821429,0.833333,0
0.44186,0.384615,0.430556,0.376712,0.293103,0.057692,0.215686,0.542857,0.166667,0.328571,0.248408,0.165468,0.389937,0.117647,0.363636,0.102564,0.678571,0.633333,3
0.302326,0.192308,0.583333,0.356164,0.206897,0.096154,0.267974,0.485714,0.166667,0.157143,0.312102,0.20024,0.176101,0.161765,0.045455,0.025641,0.392857,0.366667,2
0.302326,0.384615,0.625,0.383562,0.293103,0.153846,0.281046,0.485714,0.166667,0.471429,0.273885,0.206235,0.408805,0.191176,0.227273,0.230769,0.321429,0.5,0
0.395349,0.230769,0.319444,0.287671,0.189655,0.076923,0.104575,0.742857,0.083333,0.228571,0.121019,0.074341,0.308176,0.058824,0.409091,0.179487,0.785714,0.766667,2
0.395349,0.692308,0.694444,0.719178,0.37931,0.096154,0.464052,0.285714,0.416667,0.542857,0.515924,0.386091,0.761006,0.161765,0.272727,0.025641,0.464286,0.5,2
0.348837,0.230769,0.666667,0.582192,0.275862,0.115385,0.411765,0.342857,0.333333,0.2,0.426752,0.327338,0.295597,0.147059,0,0.589744,0.535714,0.566667,2
0.488372,0.846154,0.777778,0.452055,0.12069,0.134615,0.679739,0.142857,0.583333,0.785714,0.566879,0.600719,0.685535,0.235294,0,0.102564,0.285714,0.4,1
0.093023,0.230769,0.277778,0.123288,0.155172,0.057692,0.176471,0.657143,0.083333,0.185714,0.133758,0.116307,0.207547,0.308824,0,0.128205,0.107143,0.166667,1
0.604651,0.807692,0.833333,0.40411,0.103448,0.134615,0.660131,0.142857,0.583333,0.785714,0.566879,0.581535,0.578616,0.25,0.545455,0.692308,0.392857,0.466667,1
0.44186,0.307692,0.583333,0.452055,0.310345,0.115385,0.215686,0.571429,0.166667,0.385714,0.210191,0.155875,0.194969,0.073529,0.181818,0.205128,0.821429,0.866667,0
0.55814,0.307692,0.486111,0.691781,0.413793,0.038462,0.418301,0.285714,0.333333,0.285714,0.471338,0.353717,0.264151,0.191176,0.318182,0.487179,0.75,0.533333,3
0.581395,0.5,0.902778,0.623288,0.241379,0.134615,0.562092,0.228571,0.5,0.457143,0.528662,0.472422,0.540881,0.102941,0.318182,0.974359,0.571429,0.8,2
0.232558,0.307692,0.333333,0.30137,0.241379,0.038462,0.248366,0.542857,0.166667,0.285714,0.22293,0.178657,0.402516,0.308824,0.227273,0.205128,0.214286,0.133333,2
0.418605,0.192308,0.666667,0.513699,0.224138,0.076923,0.379085,0.371429,0.333333,0.185714,0.369427,0.300959,0.220126,0.102941,0.090909,0.717949,0.678571,0.766667,2
