@relation Vehicle_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.214286,0,0.294118,0.174129,0.177215,0.09434,0.054054,0.848485,0,0.132353,0.063694,0.039653,0,0.084746,0.090909,0.35,0.857143,0.9,0
0.47619,0.6,0.5,0.487562,0.329114,0.09434,0.432432,0.30303,0.363636,0.573529,0.401274,0.366791,0.493333,0.220339,0,0.175,0.75,0.633333,3
0.357143,0.24,0.294118,0.19403,0.151899,0.113208,0.087838,0.787879,0,0.308824,0.11465,0.061958,0.253333,0.050847,0.590909,0.025,1,0.966667,0
0.214286,0.4,0.338235,0.119403,0.113924,0.075472,0.256757,0.575758,0.181818,0.470588,0.235669,0.173482,0.433333,0.40678,0.181818,0.325,0.071429,0.066667,3
0.738095,0.92,0.941176,0.358209,0.050633,0.056604,0.959459,0,1,0.764706,0.980892,0.960347,0.993333,0.474576,0.5,0.05,0.214286,0,3
0.47619,0.12,0.411765,0.338308,0.240506,0.09434,0.25,0.515152,0.181818,0.161765,0.229299,0.192069,0.046667,0.101695,0,0.4,0.892857,0.9,3
0.285714,0.28,0.308824,0.144279,0.151899,0.075472,0.060811,0.878788,0,0.279412,0.10828,0.039653,0.253333,0.288136,0.545455,0.075,0.357143,0.233333,0
0.380952,0.28,0.485294,0.094527,0.050633,0.09434,0.175676,0.69697,0.090909,0.338235,0.210191,0.115242,0.246667,0.305085,0.227273,0.375,0.285714,0.133333,0
0.380952,0.32,0.823529,0.432836,0.202532,0.132075,0.47973,0.30303,0.454545,0.294118,0.477707,0.392813,0.406667,0.186441,0.454545,0.525,0.464286,0.533333,2
0.309524,0.16,0.485294,0.293532,0.21519,0.09434,0.25,0.515152,0.181818,0.191176,0.235669,0.19083,0.18,0.118644,0,0,0.678571,0.766667,3
0.666667,0.64,0.75,0.338308,0.088608,0.037736,0.72973,0.121212,0.727273,0.602941,0.783439,0.674102,0.626667,0.40678,0.181818,0.3,0.357143,0.1,3
0.309524,0,0.352941,0.154229,0.101266,0.075472,0.060811,0.848485,0,0,0.10828,0.040892,0.04,0.101695,0.227273,0.65,0.714286,0.7,2
0.452381,0.28,0.397059,0.238806,0.113924,0.09434,0.182432,0.636364,0.090909,0.338235,0.197452,0.131351,0.38,0.033898,0.5,0.2,0.928571,0.933333,2
0.809524,0.76,0.970588,0.527363,0.177215,0.169811,0.628378,0.181818,0.545455,0.720588,0.547771,0.551425,0.693333,0.084746,0.954545,0.05,0.714286,0.8,2
0.238095,0.08,0.161765,0.059701,0.139241,0.037736,0.027027,0.939394,0,0.102941,0.044586,0.017348,0.173333,0.440678,0.409091,0.375,0.142857,0.066667,0
0.261905,0.24,0.455882,0.338308,0.265823,0.09434,0.243243,0.545455,0.181818,0.279412,0.273885,0.185874,0.26,0.169492,0.090909,0.5,0.714286,0.633333,3
0.214286,0.48,0.455882,0.099502,0.126582,0.075472,0.25,0.575758,0.181818,0.426471,0.248408,0.1772,0.506667,0.389831,0.409091,0.275,0.142857,0.1,3
0.666667,0.8,0.852941,0.572139,0.278481,0.150943,0.722973,0.121212,0.727273,0.764706,0.643312,0.653036,0.6,0.237288,0,0.325,0.392857,0.6,2
0,0.16,0.308824,0.149254,0.151899,0.056604,0.108108,0.787879,0.090909,0.176471,0.089172,0.069393,0.18,0.338983,0.590909,0.525,0.25,0.2,1
0.666667,0.76,0.970588,0.502488,0.202532,0.188679,0.72973,0.151515,0.727273,0.735294,0.605096,0.645601,0.593333,0.20339,0.681818,0.875,0.464286,0.733333,2
0.571429,0.88,0.852941,0.492537,0.189873,0.188679,0.763514,0.121212,0.727273,0.882353,0.636943,0.701363,0.613333,0.237288,0,0.275,0.357143,0.533333,1
0.761905,0.6,0.985294,0.437811,0.151899,0.150943,0.628378,0.181818,0.636364,0.558824,0.598726,0.550186,0.673333,0.186441,0.590909,0.775,0.535714,0.7,2
0.285714,0.04,0.411765,0.164179,0.139241,0.09434,0.081081,0.818182,0,0.147059,0.101911,0.057001,0,0.084746,0.181818,0.475,0.821429,0.866667,0
0.642857,0.84,0.852941,0.477612,0.240506,0.150943,0.675676,0.151515,0.636364,0.808824,0.592357,0.605948,0.726667,0.254237,0.045455,0.025,0.321429,0.433333,2
0.357143,0.36,0.397059,0.263682,0.113924,0.09434,0.236486,0.545455,0.181818,0.367647,0.248408,0.17596,0.373333,0.067797,0.636364,0.45,0.785714,0.733333,1
0.547619,0.52,0.411765,0.39801,0.291139,0.09434,0.324324,0.424242,0.272727,0.514706,0.305732,0.266419,0.4,0.152542,0.409091,0.15,0.857143,0.8,3
0.261905,0.2,0.676471,0.442786,0.278481,0.113208,0.364865,0.424242,0.272727,0.220588,0.433121,0.27881,0.26,0.254237,0.136364,0.55,0.357143,0.366667,1
0.833333,0.64,1,0.402985,0.113924,0.169811,0.675676,0.151515,0.636364,0.602941,0.643312,0.600991,0.606667,0.20339,0.818182,0.675,0.535714,0.7,2
0.380952,0.2,0.661765,0.38806,0.21519,0.113208,0.371622,0.424242,0.272727,0.235294,0.43949,0.286245,0.246667,0.220339,0.318182,0.625,0.428571,0.466667,2
0.47619,0.12,0.5,0.318408,0.164557,0.113208,0.317568,0.454545,0.272727,0.191176,0.369427,0.247831,0.16,0.220339,0,0,0.428571,0.366667,1
0.47619,0.84,0.911765,0.567164,0.303797,0.132075,0.655405,0.181818,0.636364,0.779412,0.579618,0.578686,0.74,0.254237,0.045455,0.6,0.357143,0.5,2
0.190476,0.04,0.323529,0.119403,0.126582,0.075472,0.013514,0.939394,0,0.102941,0.044586,0.011152,0.073333,0.101695,0.045455,0.575,0.714286,0.733333,0
0.404762,0.48,0.514706,0.318408,0.164557,0.113208,0.297297,0.484848,0.272727,0.441176,0.318471,0.225527,0.46,0.135593,0.545455,0.05,0.607143,0.6,2
0.47619,0.44,0.441176,0.40796,0.303797,0.056604,0.317568,0.424242,0.272727,0.382353,0.299363,0.257745,0.493333,0.186441,0.318182,0.175,0.714286,0.733333,3
0.142857,0.12,0.294118,0.039801,0.075949,0.075472,0.054054,0.878788,0,0.161765,0.076433,0.033457,0.153333,0.338983,0,0.175,0.178571,0.133333,0
0.309524,0.08,0.632353,0.393035,0.21519,0.075472,0.310811,0.454545,0.272727,0.102941,0.356688,0.240397,0.18,0.118644,0.409091,0.775,0.678571,0.733333,2
0.071429,0.16,0.323529,0.124378,0.151899,0.113208,0.135135,0.757576,0.090909,0.117647,0.133758,0.084263,0.153333,0.288136,0.045455,0.575,0.107143,0.233333,1
0.285714,0.12,0.176471,0.069652,0.075949,0.056604,0.135135,0.727273,0.090909,0.132353,0.127389,0.092937,0.226667,0.338983,0.727273,0.35,0.285714,0.133333,2
0.357143,0.72,0.75,0.492537,0.253165,0.132075,0.506757,0.272727,0.454545,0.632353,0.528662,0.427509,0.853333,0.220339,0.090909,0.125,0.428571,0.466667,1
0.214286,0.24,0.294118,0.174129,0.189873,0.09434,0.243243,0.575758,0.181818,0.220588,0.216561,0.172243,0.406667,0.389831,0.090909,0.075,0.142857,0.133333,2
0.285714,0.04,0.147059,0.079602,0.126582,0.037736,0.054054,0.878788,0,0.102941,0.050955,0.035936,0.106667,0.389831,0.227273,0.325,0.178571,0.1,2
0.095238,0.44,0.382353,0.243781,0.278481,0.377358,0.25,0.575758,0.181818,0.426471,0.350318,0.178439,0.493333,0.491525,0.045455,0.25,0.142857,0.133333,3
0.238095,0.52,0.573529,0.218905,0.189873,0.132075,0.222973,0.575758,0.181818,0.5,0.254777,0.166047,0.46,0.220339,0,0.15,0.428571,0.566667,0
0.595238,0.8,0.941176,0.577114,0.265823,0.169811,0.628378,0.181818,0.636364,0.676471,0.617834,0.553903,0.84,0.20339,0,0.65,0.464286,0.633333,2
0.857143,0.92,0.985294,0.442786,0.113924,0.075472,0.986486,0,1,0.838235,1,0.980173,0.993333,0.440678,0.5,0.525,0.214286,0.066667,3
0.404762,0.56,0.602941,0.283582,0.21519,0.150943,0.283784,0.515152,0.181818,0.514706,0.292994,0.2057,0.5,0.254237,0.181818,0.35,0.321429,0.5,0
0.333333,0.32,0.352941,0.318408,0.240506,0.09434,0.209459,0.545455,0.181818,0.323529,0.242038,0.166047,0.313333,0.135593,0.181818,0,0.892857,0.866667,3
0.261905,0.32,0.352941,0.139303,0.126582,0.075472,0.060811,0.848485,0,0.382353,0.101911,0.04461,0.32,0.118644,0.363636,0.1,0.607143,0.566667,0
0.404762,0.44,0.573529,0.303483,0.253165,0.132075,0.209459,0.606061,0.181818,0.426471,0.210191,0.151177,0.446667,0.118644,0.5,0.35,0.642857,0.7,0
0.690476,0.92,0.955882,0.646766,0.253165,0.075472,1,0,1,0.779412,0.980892,0.986369,0.986667,0.457627,0.409091,0.775,0.142857,0.1,3
0.642857,0.84,0.926471,0.587065,0.291139,0.150943,0.736486,0.121212,0.727273,0.867647,0.675159,0.67658,0.706667,0.271186,0.636364,0.275,0.428571,0.5,1
0.02381,0.36,0.411765,0.208955,0.227848,0.113208,0.222973,0.606061,0.181818,0.397059,0.242038,0.158612,0.373333,0.305085,0.045455,0.3,0.178571,0.166667,3
0.428571,0.92,0.911765,0.61194,0.341772,0.150943,0.662162,0.151515,0.636364,0.838235,0.592357,0.593556,0.74,0.254237,0,0.1,0.357143,0.4,1
0.190476,0.2,0.514706,0.228856,0.151899,0.113208,0.243243,0.575758,0.181818,0.235294,0.286624,0.173482,0.14,0.237288,0,0.4,0.285714,0.4,1
0.452381,0.12,0.470588,0.467662,0.341772,0.056604,0.344595,0.393939,0.272727,0.147059,0.363057,0.282528,0.16,0.220339,0.045455,0.075,0.714286,0.633333,3
0.285714,0.44,0.514706,0.412935,0.21519,0.132075,0.317568,0.454545,0.272727,0.485294,0.375796,0.246592,0.413333,0.118644,0.181818,0.05,0.642857,0.666667,2
0.595238,0.8,0.823529,0.477612,0.177215,0.075472,0.75,0.090909,0.727273,0.691176,0.732484,0.712515,0.793333,0.338983,0.409091,0.35,0.428571,0.2,3
0.690476,0.8,0.926471,0.293532,0.012658,0.056604,0.898649,0.030303,0.909091,0.691176,0.878981,0.86741,0.873333,0.423729,0.545455,0.025,0.178571,0.033333,3
