@relation Vehicle_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.767442,0.666667,0.871429,0.376147,0.116279,0.169811,0.621622,0.181818,0.545455,0.542857,0.515924,0.551508,0.484277,0.074627,0.545455,0.525,0.576923,0.655172,1
0.55814,0.791667,0.885714,0.389908,0.139535,0.150943,0.635135,0.181818,0.636364,0.642857,0.566879,0.566583,0.553459,0.149254,0.045455,0.55,0.384615,0.551724,2
0.232558,0.5,0.442857,0.220183,0.186047,0.075472,0.236486,0.545455,0.181818,0.385714,0.248408,0.180905,0.421384,0.164179,0.272727,0.025,0.461538,0.482759,3
0.418605,0.083333,0.342857,0.197248,0.174419,0.132075,0.114865,0.727273,0.090909,0.128571,0.178344,0.084171,0.037736,0.089552,0.363636,0.175,0.730769,0.655172,0
0.302326,0.583333,0.585714,1,1,0.867925,0.297297,0.515152,0.272727,0.642857,0.624204,0.217337,0.421384,0.552239,0,0.35,0.269231,0.413793,0
0.395349,0.583333,0.585714,0.279817,0.151163,0.09434,0.358108,0.424242,0.272727,0.414286,0.420382,0.28392,0.578616,0.19403,0.545455,0.1,0.384615,0.344828,1
0.44186,0.625,0.585714,0.33945,0.290698,0.150943,0.324324,0.484848,0.272727,0.585714,0.286624,0.236181,0.471698,0.149254,0.272727,0.4,0.384615,0.517241,0
0.906977,0.75,0.828571,0.444954,0.151163,0.188679,0.554054,0.242424,0.545455,0.628571,0.484076,0.479899,0.471698,0.029851,1,0.025,0.807692,0.896552,2
0.302326,0.333333,0.471429,0.266055,0.22093,0.056604,0.263514,0.515152,0.181818,0.257143,0.280255,0.202261,0.283019,0.179104,0.090909,0,0.423077,0.448276,3
0.232558,0.5,0.4,0.082569,0.104651,0.09434,0.22973,0.575758,0.181818,0.371429,0.248408,0.167085,0.484277,0.358209,0.409091,0.125,0.115385,0.034483,3
0.093023,0.416667,0.371429,0.087156,0.069767,0.09434,0.243243,0.606061,0.181818,0.414286,0.242038,0.170854,0.421384,0.313433,0.318182,0.35,0.076923,0.068966,3
0.651163,0.791667,0.971429,0.311927,0.069767,0.150943,0.709459,0.121212,0.727273,0.685714,0.66242,0.653266,0.685535,0.208955,0.454545,0.7,0.423077,0.551724,1
0.581395,0.625,0.928571,0.541284,0.244186,0.150943,0.635135,0.181818,0.636364,0.514286,0.643312,0.565327,0.597484,0.149254,0.227273,0.95,0.5,0.689655,1
0.55814,0.458333,0.728571,0.408257,0.174419,0.113208,0.486486,0.272727,0.454545,0.414286,0.452229,0.414573,0.264151,0.089552,0,0.05,0.615385,0.551724,1
0.837209,0.708333,0.971429,0.376147,0.104651,0.169811,0.675676,0.151515,0.636364,0.585714,0.643312,0.609296,0.591195,0.164179,0.818182,0.675,0.538462,0.689655,2
0.581395,0.791667,0.842857,0.426606,0.174419,0.132075,0.5,0.272727,0.454545,0.628571,0.490446,0.422111,0.591195,0.104478,0.636364,0.375,0.615385,0.689655,2
0.093023,0.25,0.257143,0.082569,0.104651,0.075472,0.168919,0.69697,0.090909,0.185714,0.127389,0.113065,0.207547,0.298507,0,0.125,0.076923,0.137931,1
0.790698,0.541667,0.828571,0.426606,0.162791,0.132075,0.533784,0.242424,0.454545,0.442857,0.496815,0.464824,0.320755,0.074627,0.5,0.175,0.653846,0.724138,2
0.209302,0.458333,0.4,0.463303,0.651163,0.943396,0.236486,0.575758,0.181818,0.371429,0.700637,0.168342,0.496855,1,0.409091,0.275,0.115385,0.034483,3
0.418605,0.541667,0.528571,0.353211,0.174419,0.113208,0.358108,0.424242,0.272727,0.428571,0.375796,0.285176,0.528302,0.104478,0.545455,0.375,0.538462,0.551724,1
0.511628,0.208333,0.342857,0.119266,0.093023,0.09434,0.108108,0.757576,0.090909,0.285714,0.184713,0.075377,0.08805,0.134328,0.136364,0.3,0.538462,0.413793,0
0.325581,0.25,0.614286,0.256881,0.139535,0.09434,0.331081,0.454545,0.272727,0.185714,0.369427,0.257538,0.308176,0.164179,0.318182,0.325,0.346154,0.344828,2
0.72093,0.958333,0.885714,0.582569,0.27907,0.169811,0.709459,0.151515,0.727273,0.771429,0.605096,0.645729,0.679245,0.164179,0.863636,0.275,0.461538,0.482759,2
0.302326,0.166667,0.128571,0.03211,0.081395,0.056604,0.040541,0.909091,0,0.128571,0.044586,0.027638,0.238994,0.328358,0.318182,0.1,0.153846,0.034483,0
0.697674,0.875,0.871429,0.261468,0,0.037736,0.898649,0.030303,0.909091,0.685714,0.859873,0.880653,0.836478,0.373134,0.181818,0.275,0.153846,0.034483,3
0.348837,0.083333,0.342857,0.252294,0.139535,0.09434,0.222973,0.575758,0.181818,0.185714,0.242038,0.164573,0.08805,0.059701,0.045455,0.025,0.769231,0.724138,1
0.534884,0.625,0.528571,0.43578,0.244186,0.075472,0.47973,0.272727,0.454545,0.5,0.452229,0.418342,0.389937,0.208955,0.227273,0.2,0.692308,0.448276,3
0.604651,0.75,0.714286,0.412844,0.151163,0.075472,0.716216,0.121212,0.727273,0.628571,0.738854,0.678392,0.628931,0.298507,0.318182,0.175,0.423077,0.137931,3
0.232558,0.208333,0.628571,0.325688,0.151163,0.132075,0.378378,0.393939,0.363636,0.228571,0.382166,0.30402,0.18239,0.119403,0.045455,0.7,0.538462,0.586207,2
0.348837,0.333333,0.342857,0.123853,0.104651,0.132075,0.081081,0.818182,0.090909,0.371429,0.178344,0.057789,0.289308,0.179104,0.136364,0.25,0.538462,0.413793,0
0.627907,0.708333,0.8,0.495413,0.186047,0.132075,0.533784,0.242424,0.454545,0.614286,0.528662,0.472362,0.477987,0.059701,0.227273,0.125,0.807692,0.758621,1
0.697674,0.666667,0.771429,0.444954,0.162791,0.150943,0.452703,0.30303,0.363636,0.571429,0.420382,0.380653,0.446541,0.029851,0.863636,0.375,0.961538,0.931034,1
0.232558,0.458333,0.328571,0.114679,0.104651,0.075472,0.256757,0.575758,0.181818,0.457143,0.235669,0.175879,0.427673,0.343284,0.181818,0.325,0.038462,0.034483,3
0.209302,0.416667,0.342857,0.077982,0.081395,0.09434,0.243243,0.606061,0.181818,0.414286,0.242038,0.167085,0.415094,0.402985,0,0.125,0.076923,0,3
0.348837,0.5,0.485714,0.307339,0.255814,0.09434,0.243243,0.545455,0.181818,0.371429,0.248408,0.187186,0.440252,0.134328,0.545455,0.025,0.692308,0.655172,3
0.534884,0.708333,0.657143,0.458716,0.197674,0.150943,0.47973,0.272727,0.454545,0.585714,0.496815,0.409548,0.528302,0.089552,0.545455,0.275,0.653846,0.655172,1
0.55814,0.75,0.885714,0.270642,0.05814,0.150943,0.621622,0.181818,0.545455,0.657143,0.547771,0.552764,0.528302,0.134328,0.227273,0.525,0.423077,0.482759,1
0.27907,0.291667,0.385714,0.192661,0.139535,0.09434,0.108108,0.757576,0.090909,0.228571,0.101911,0.076633,0.220126,0.059701,0.045455,0.025,0.615385,0.62069,1
0.674419,0.916667,0.771429,0.353211,0.104651,0.132075,0.709459,0.121212,0.727273,0.814286,0.636943,0.655779,0.672956,0.208955,0.181818,0.125,0.384615,0.413793,1
0.325581,0.166667,0.542857,0.307339,0.127907,0.132075,0.290541,0.484848,0.272727,0.2,0.261146,0.228643,0.037736,0,0.136364,0.45,0.923077,0.931034,2
0.302326,0.458333,0.485714,0.09633,0.081395,0.150943,0.283784,0.545455,0.272727,0.471429,0.203822,0.202261,0.421384,0.238806,0.545455,0.3,0.269231,0.37931,0
0.116279,0.208333,0.157143,0.087156,0.127907,0.075472,0.135135,0.757576,0.090909,0.142857,0.101911,0.085427,0.245283,0.343284,0.454545,0.15,0,0.068966,1
0.511628,0.208333,0.4,0.376147,0.244186,0.075472,0.337838,0.393939,0.272727,0.257143,0.369427,0.278894,0.125786,0.164179,0.136364,0.425,0.884615,0.724138,3
0.116279,0.5,0.371429,0.298165,0.302326,0.075472,0.25,0.545455,0.181818,0.4,0.267516,0.182161,0.484277,0.223881,0.318182,0,0.230769,0.241379,3
0.255814,0.375,0.485714,0.252294,0.209302,0.056604,0.277027,0.484848,0.181818,0.285714,0.33758,0.214824,0.301887,0.238806,0.272727,0.3,0.461538,0.37931,3
0.372093,0.791667,0.728571,0.458716,0.232558,0.132075,0.506757,0.272727,0.454545,0.614286,0.528662,0.433417,0.823899,0.179104,0.090909,0.125,0.423077,0.448276,1
0.418605,0.208333,0.6,0.247706,0.093023,0.132075,0.371622,0.393939,0.272727,0.171429,0.414013,0.300251,0.289308,0.134328,0.409091,0.375,0.5,0.448276,1
0.372093,0.166667,0.471429,0.399083,0.27907,0.075472,0.317568,0.424242,0.272727,0.142857,0.312102,0.253769,0.163522,0.134328,0.045455,0.35,0.692308,0.689655,3
0.767442,0.916667,0.771429,0.399083,0.116279,0.075472,0.858108,0.060606,0.818182,0.742857,0.866242,0.836683,0.836478,0.373134,0.363636,0.225,0.269231,0.068966,3
0.488372,0.166667,0.4,0.316514,0.22093,0.09434,0.25,0.515152,0.181818,0.157143,0.229299,0.194724,0.062893,0.074627,0,0.4,0.923077,0.896552,3
0.465116,0.333333,0.5,0.334862,0.197674,0.056604,0.425676,0.30303,0.363636,0.228571,0.471338,0.369347,0.245283,0.208955,0,0.1,0.730769,0.551724,3
0.534884,0.541667,0.9,0.481651,0.197674,0.169811,0.560811,0.242424,0.545455,0.485714,0.515924,0.482412,0.314465,0.074627,0,0.825,0.653846,0.793103,1
0.604651,0.5,0.585714,0.431193,0.209302,0.056604,0.540541,0.212121,0.454545,0.4,0.598726,0.483668,0.36478,0.283582,0,0.675,0.615385,0.310345,3
0.116279,0.583333,0.385714,0.192661,0.197674,0.075472,0.25,0.545455,0.181818,0.414286,0.254777,0.187186,0.540881,0.223881,0.227273,0,0.230769,0.206897,3
0.372093,0.541667,0.528571,0.330275,0.197674,0.113208,0.324324,0.454545,0.272727,0.442857,0.33121,0.257538,0.433962,0.104478,0.090909,0.25,0.538462,0.551724,1
0.093023,0.208333,0.3,0.114679,0.093023,0.09434,0.216216,0.606061,0.181818,0.171429,0.235669,0.154523,0.308176,0.343284,0.409091,0.5,0.115385,0.103448,2
0.511628,0.625,0.842857,0.454128,0.209302,0.132075,0.560811,0.212121,0.545455,0.485714,0.541401,0.493719,0.408805,0.119403,0.090909,0.125,0.461538,0.517241,2
0.325581,0.458333,0.428571,0.243119,0.197674,0.113208,0.155405,0.666667,0.090909,0.371429,0.178344,0.115578,0.389937,0.074627,0.409091,0.1,0.730769,0.724138,0
0.139535,0.125,0.171429,0.059633,0.069767,0.09434,0.074324,0.848485,0.090909,0.114286,0.095541,0.047739,0.119497,0.268657,0.045455,0.125,0.115385,0.068966,2
0.302326,0.333333,0.6,0.169725,0.127907,0.132075,0.236486,0.575758,0.181818,0.385714,0.261146,0.174623,0.333333,0.179104,0.181818,0.45,0.423077,0.62069,0
0.232558,0.291667,0.471429,0.192661,0.174419,0.075472,0.175676,0.666667,0.090909,0.242857,0.171975,0.124372,0.333333,0.179104,0.136364,0.525,0.230769,0.275862,1
0.209302,0.375,0.342857,0.073394,0.069767,0.09434,0.236486,0.575758,0.181818,0.385714,0.267516,0.168342,0.339623,0.373134,0.227273,0.1,0.115385,0,3
0.604651,0.791667,0.842857,0.5,0.197674,0.150943,0.601351,0.212121,0.545455,0.557143,0.528662,0.53392,0.484277,0.074627,0,0.475,0.615385,0.724138,1
0.139535,0.416667,0.4,0.669725,0.674419,1,0.168919,0.666667,0.090909,0.385714,0.636943,0.123116,0.396226,0.58209,0.181818,0.225,0.5,0.586207,0
0.232558,0.25,0.285714,0.114679,0.139535,0.075472,0.013514,0.939394,0,0.242857,0.038217,0.015075,0.226415,0.059701,0.318182,0.225,0.846154,0.758621,0
0.116279,0.541667,0.414286,0.119266,0.104651,0.09434,0.263514,0.545455,0.181818,0.442857,0.261146,0.189698,0.515723,0.313433,0.136364,0.35,0.115385,0.137931,3
0.348837,0.125,0.585714,0.266055,0.162791,0.113208,0.189189,0.636364,0.181818,0.142857,0.203822,0.134422,0.176101,0.044776,0,0.775,0.615385,0.62069,2
0.651163,0.666667,0.671429,0.293578,0.081395,0.037736,0.662162,0.151515,0.636364,0.5,0.681529,0.616834,0.559748,0.268657,0.045455,0.575,0.5,0.241379,3
0.232558,0.041667,0.285714,0.165138,0.162791,0.09434,0.054054,0.848485,0,0.128571,0.063694,0.040201,0.018868,0.059701,0.090909,0.35,0.884615,0.896552,0
0.511628,0.25,0.371429,0.077982,0.023256,0.09434,0.135135,0.757576,0.090909,0.342857,0.210191,0.08794,0.157233,0.223881,0.181818,0.025,0.346154,0.137931,0
0.27907,0.25,0.4,0.284404,0.22093,0.09434,0.22973,0.545455,0.181818,0.228571,0.229299,0.177136,0.213836,0.134328,0.227273,0.325,0.615385,0.655172,3
0.046512,0.125,0.128571,0.055046,0.104651,0.037736,0.040541,0.939394,0,0.085714,0.025478,0.022613,0.163522,0.358209,0.045455,0.3,0,0.068966,1
0.674419,0.708333,0.728571,0.316514,0.081395,0.037736,0.72973,0.121212,0.727273,0.585714,0.783439,0.683417,0.610063,0.343284,0.181818,0.3,0.346154,0.068966,3
0.395349,0.375,0.657143,0.385321,0.174419,0.150943,0.466216,0.30303,0.363636,0.328571,0.490446,0.393216,0.371069,0.149254,0.136364,0.3,0.461538,0.517241,1
0.139535,0.291667,0.442857,0.169725,0.116279,0.113208,0.263514,0.545455,0.181818,0.214286,0.267516,0.189698,0.27673,0.223881,0.5,0.225,0.153846,0.172414,1
0.953488,0.791667,0.971429,0.568807,0.209302,0.188679,0.662162,0.151515,0.636364,0.642857,0.617834,0.599246,0.698113,0.089552,0.954545,0.625,0.653846,0.793103,2
0.418605,0.458333,0.6,0.513761,0.313953,0.075472,0.472973,0.272727,0.454545,0.385714,0.490446,0.419598,0.283019,0.19403,0.181818,0.55,0.730769,0.517241,3
0.744186,0.833333,0.885714,0.353211,0.104651,0.169811,0.716216,0.151515,0.727273,0.7,0.605096,0.654523,0.660377,0.179104,0.681818,0.45,0.461538,0.586207,2
0.372093,0.208333,0.457143,0.33945,0.174419,0.132075,0.317568,0.454545,0.272727,0.242857,0.318471,0.247487,0.144654,0.044776,0.318182,0.725,0.769231,0.827586,1
