@relation Vehicle_14

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.613636,0.52,0.333333,0.350877,0.252747,0.0625,0.324324,0.424242,0.272727,0.514706,0.25,0.265509,0.396226,0.118421,0.409091,0.146341,0.8,0.793103,3
0.340909,0.16,0.444444,0.223684,0.098901,0.0625,0.331081,0.454545,0.272727,0.161765,0.276596,0.251861,0.194969,0.105263,0.045455,0.219512,0.533333,0.551724,1
0.204545,0.12,0.269841,0.092105,0.076923,0.0625,0.121622,0.787879,0.090909,0.132353,0.085106,0.074442,0.207547,0.171053,0.772727,0.170732,0.233333,0.172414,2
0.636364,0.8,0.904762,0.364035,0.10989,0.0625,0.824324,0.060606,0.818182,0.676471,0.659574,0.795285,0.90566,0.289474,0.272727,0.341463,0.3,0.103448,3
0.272727,0.36,0.269841,0.070175,0.076923,0.0625,0.243243,0.606061,0.181818,0.426471,0.196809,0.163772,0.415094,0.368421,0,0.121951,0.1,0,3
0.340909,0.24,0.47619,0.342105,0.164835,0.0625,0.418919,0.363636,0.363636,0.294118,0.361702,0.334988,0.257862,0.092105,0,0.707317,0.433333,0.586207,1
0.590909,0.68,0.619048,0.364035,0.164835,0.020833,0.601351,0.181818,0.545455,0.588235,0.478723,0.537221,0.691824,0.236842,0.363636,0.634146,0.5,0.275862,3
0.545455,0.76,0.888889,0.526316,0.263736,0.166667,0.722973,0.121212,0.727273,0.720588,0.5,0.646402,0.584906,0.144737,0.136364,0.487805,0.333333,0.62069,2
0.659091,0.72,0.777778,0.526316,0.263736,0.125,0.675676,0.151515,0.636364,0.676471,0.510638,0.60794,0.566038,0.157895,0,0.390244,0.366667,0.482759,1
0.818182,0.76,0.952381,0.508772,0.241758,0.166667,0.722973,0.151515,0.727273,0.75,0.5,0.645161,0.647799,0.171053,0.590909,0.682927,0.4,0.655172,2
0.590909,0.36,0.634921,0.394737,0.175824,0.083333,0.486486,0.272727,0.454545,0.382353,0.414894,0.408189,0.358491,0.118421,0.272727,0.317073,0.5,0.586207,2
0.25,0.16,0.269841,0.144737,0.164835,0.041667,0.081081,0.848485,0.090909,0.205882,0.06383,0.049628,0.188679,0.144737,0.181818,0.170732,0.3,0.275862,1
0.818182,0.84,0.84127,0.280702,0.043956,0.041667,0.858108,0.030303,0.818182,0.691176,0.707447,0.841191,0.867925,0.328947,0.454545,0.268293,0.266667,0.034483,3
