@relation Vehicle_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.434783,0.52,0.602941,0.298507,0.164557,0.09434,0.384058,0.424242,0.272727,0.426471,0.442953,0.306649,0.578616,0.205882,0.545455,0.1,0.392857,0.366667,1
0.391304,0.16,0.485294,0.154229,0.075949,0.075472,0.217391,0.636364,0.181818,0.191176,0.228188,0.154681,0.251572,0.147059,0.045455,0.175,0.357143,0.333333,2
0.76087,0.88,0.897059,0.641791,0.329114,0.150943,0.775362,0.121212,0.727273,0.823529,0.677852,0.715061,0.660377,0.205882,0.363636,0.075,0.392857,0.533333,2
0.282609,0.36,0.382353,0.223881,0.21519,0.132075,0.173913,0.666667,0.090909,0.367647,0.201342,0.127544,0.408805,0.147059,0.272727,0,0.571429,0.666667,0
0.521739,0.48,0.867647,0.522388,0.240506,0.113208,0.565217,0.272727,0.454545,0.485294,0.516779,0.481682,0.377358,0.102941,0.045455,0.8,0.535714,0.633333,1
0.217391,0.32,0.352941,0.253731,0.253165,0.09434,0.26087,0.575758,0.181818,0.382353,0.288591,0.192673,0.314465,0.279412,0.181818,0.05,0.214286,0.233333,3
0.108696,0.08,0.132353,0.054726,0.113924,0.037736,0.043478,0.939394,0,0.088235,0.026846,0.024423,0.163522,0.367647,0.045455,0.3,0.035714,0.1,1
0.434783,0.04,0.352941,0.243781,0.151899,0.075472,0.202899,0.606061,0.090909,0.147059,0.208054,0.153324,0.069182,0.073529,0.227273,0.325,0.75,0.7,1
0.347826,0.36,0.514706,0.208955,0.088608,0.113208,0.217391,0.606061,0.181818,0.411765,0.214765,0.158752,0.408805,0.073529,0.590909,0.125,0.642857,0.666667,2
0.347826,0.28,0.617647,0.179104,0.139241,0.132075,0.253623,0.575758,0.181818,0.397059,0.275168,0.188602,0.333333,0.191176,0.181818,0.45,0.428571,0.633333,0
0.73913,0.88,0.926471,0.482587,0.177215,0.169811,0.775362,0.121212,0.727273,0.897059,0.691275,0.724559,0.647799,0.191176,0.681818,0.025,0.464286,0.5,1
0.456522,0.36,0.588235,0.154229,0.088608,0.150943,0.297101,0.515152,0.181818,0.455882,0.302013,0.227951,0.327044,0.220588,0.045455,0.15,0.357143,0.533333,0
0.413043,0.44,0.5,0.283582,0.126582,0.09434,0.326087,0.454545,0.272727,0.426471,0.355705,0.257802,0.427673,0.147059,0.363636,0.25,0.5,0.466667,2
0.5,0.64,0.764706,0.547264,0.253165,0.132075,0.528986,0.272727,0.454545,0.588235,0.557047,0.453189,0.660377,0.117647,0.363636,0.15,0.607143,0.666667,2
0.434783,0.4,0.705882,0.303483,0.227848,0.150943,0.282609,0.545455,0.181818,0.558824,0.261745,0.213026,0.213836,0.102941,0.409091,0.425,0.642857,0.733333,0
0.695652,0.68,0.970588,0.477612,0.189873,0.169811,0.768116,0.121212,0.727273,0.661765,0.677852,0.705563,0.584906,0.191176,0.545455,0.4,0.464286,0.633333,2
0.173913,0.16,0.161765,0.089552,0.139241,0.075472,0.144928,0.757576,0.090909,0.147059,0.107383,0.092266,0.245283,0.352941,0.454545,0.15,0.035714,0.1,1
0.673913,0.76,0.970588,0.502488,0.177215,0.169811,0.746377,0.151515,0.636364,0.735294,0.637584,0.682497,0.628931,0.117647,0,0.225,0.428571,0.666667,2
0.326087,0.04,0.117647,0.079602,0.139241,0.056604,0,1,0,0.058824,0.006711,0.001357,0.18239,0.220588,0.954545,0.1,0.214286,0.2,1
0.478261,0.32,0.794118,0.457711,0.227848,0.132075,0.463768,0.333333,0.363636,0.338235,0.456376,0.383989,0.251572,0.117647,0.045455,0.725,0.607143,0.633333,1
0.369565,0.52,0.632353,0.218905,0.164557,0.150943,0.297101,0.515152,0.181818,0.544118,0.322148,0.222524,0.484277,0.235294,0.045455,0.125,0.321429,0.5,0
0.369565,0.36,0.352941,0.258706,0.227848,0.132075,0.166667,0.666667,0.090909,0.411765,0.208054,0.122117,0.345912,0.117647,0.136364,0.075,0.607143,0.7,0
0.217391,0.24,0.25,0.054726,0.075949,0.09434,0.130435,0.787879,0.090909,0.279412,0.09396,0.080054,0.301887,0.367647,0.545455,0.15,0.035714,0.066667,0
0.456522,0.16,0.617647,0.263682,0.101266,0.132075,0.398551,0.393939,0.272727,0.176471,0.436242,0.324288,0.289308,0.147059,0.409091,0.375,0.5,0.466667,1
0.23913,0.44,0.352941,0.243781,0.227848,0.075472,0.224638,0.606061,0.181818,0.382353,0.248322,0.164179,0.427673,0.205882,0.090909,0.075,0.285714,0.233333,3
0.217391,0.44,0.455882,0.278607,0.265823,0.113208,0.202899,0.606061,0.090909,0.382353,0.255034,0.154681,0.440252,0.176471,0.454545,0.075,0.535714,0.6,0
0.413043,0.2,0.5,0.373134,0.303797,0.075472,0.275362,0.515152,0.181818,0.191176,0.322148,0.215739,0.213836,0.191176,0.272727,0.35,0.678571,0.633333,3
0.369565,0.36,0.441176,0.258706,0.21519,0.113208,0.15942,0.69697,0.090909,0.397059,0.181208,0.119403,0.36478,0.073529,0.181818,0.15,0.892857,0.933333,0
0.217391,0.24,0.161765,0.044776,0.075949,0.075472,0.130435,0.818182,0.090909,0.323529,0.073826,0.075984,0.301887,0.397059,0.363636,0.175,0,0.066667,0
