@relation Vehicle_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.292683,0.48,0.441176,0.289474,0.222222,0.075472,0.265734,0.515152,0.181818,0.411765,0.255319,0.20232,0.542484,0.146667,0.227273,0.275,0.481481,0.466667,3
0.414634,0.52,0.647059,0.416667,0.2,0.09434,0.412587,0.363636,0.363636,0.455882,0.345745,0.335052,0.627451,0.08,0,0.075,0.703704,0.7,2
0.292683,0.12,0.102941,0,0.044444,0.056604,0.034965,0.939394,0,0.117647,0.015957,0.01933,0.104575,0.346667,0.363636,0.4,0.111111,0.066667,0
0.439024,0.12,0.441176,0.280702,0.122222,0.09434,0.335664,0.454545,0.272727,0.191176,0.244681,0.260309,0.137255,0.04,0.272727,0.15,0.814815,0.766667,1
0,0.16,0.205882,0.087719,0.111111,0.056604,0.132867,0.757576,0.090909,0.102941,0.106383,0.08634,0.235294,0.36,0,0.525,0.037037,0.1,1
0.317073,0.08,0.102941,0.017544,0.044444,0.075472,0.027972,0.939394,0,0.132353,0.026596,0.018041,0.104575,0.266667,0.090909,0.35,0.185185,0.133333,0
0.365854,0.44,0.455882,0.214912,0.1,0.075472,0.251748,0.545455,0.181818,0.382353,0.202128,0.184278,0.464052,0.08,0.727273,0.05,0.62963,0.566667,1
0.317073,0.4,0.411765,0.241228,0.2,0.09434,0.20979,0.606061,0.181818,0.397059,0.180851,0.154639,0.392157,0.12,0.5,0.025,0.555556,0.566667,3
0.146341,0.2,0.617647,0.153509,0.066667,0.09434,0.272727,0.575758,0.181818,0.205882,0.223404,0.188144,0.196078,0.146667,0.5,0.45,0.259259,0.266667,1
0.317073,0.56,0.602941,0.368421,0.177778,0.113208,0.384615,0.393939,0.272727,0.485294,0.297872,0.302835,0.529412,0.053333,0.727273,0.125,0.703704,0.666667,2
0.341463,0.56,0.602941,0.22807,0.177778,0.169811,0.328671,0.515152,0.272727,0.691176,0.228723,0.235825,0.503268,0.186667,0.136364,0.4,0.333333,0.466667,0
0.268293,0.12,0.235294,0.118421,0.1,0.075472,0.097902,0.787879,0.090909,0.132353,0.117021,0.065722,0.150327,0.146667,0.045455,0.35,0.37037,0.366667,2
0.243902,0.44,0.397059,0.219298,0.2,0.09434,0.223776,0.575758,0.181818,0.352941,0.18617,0.167526,0.437908,0.16,0.227273,0.15,0.481481,0.5,3
0.804878,0.8,0.955882,0.526316,0.222222,0.169811,0.699301,0.151515,0.636364,0.720588,0.5,0.622423,0.673203,0.106667,0.5,0.8,0.481481,0.7,2
0.365854,0.08,0.411765,0.25,0.133333,0.113208,0.251748,0.545455,0.181818,0.191176,0.180851,0.18299,0.078431,0.04,0.090909,0.55,0.740741,0.8,2
0.317073,0.32,0.382353,0.188596,0.155556,0.09434,0.230769,0.575758,0.181818,0.338235,0.234043,0.168814,0.287582,0.213333,0.090909,0.15,0.37037,0.266667,3
0.682927,0.64,0.764706,0.464912,0.188889,0.150943,0.51049,0.272727,0.454545,0.529412,0.398936,0.431701,0.562092,0.066667,0.136364,0.175,0.703704,0.833333,2
0.292683,0.4,0.382353,0.201754,0.144444,0.113208,0.202797,0.606061,0.090909,0.338235,0.164894,0.153351,0.418301,0.106667,0.318182,0.2,0.740741,0.733333,3
0.146341,0.12,0.220588,0.127193,0.166667,0.09434,0.146853,0.757576,0.090909,0.117647,0.101064,0.092784,0.222222,0.293333,0.5,0.6,0.111111,0.133333,2
0.707317,0.76,0.897059,0.346491,0.1,0.169811,0.678322,0.151515,0.636364,0.705882,0.489362,0.604381,0.712418,0.146667,0,0.375,0.37037,0.533333,2
0.268293,0.6,0.617647,0.372807,0.177778,0.132075,0.440559,0.333333,0.363636,0.485294,0.345745,0.359536,0.653595,0.093333,0.5,0.175,0.592593,0.6,1
0.463415,0.76,0.75,0.425439,0.188889,0.150943,0.552448,0.242424,0.454545,0.588235,0.468085,0.472938,0.836601,0.146667,0.136364,0.05,0.444444,0.5,2
0.195122,0.16,0.235294,0.100877,0.088889,0.056604,0.125874,0.727273,0.090909,0.147059,0.085106,0.088918,0.20915,0.2,0.363636,0.1,0.333333,0.233333,1
0.536585,0.32,0.676471,0.381579,0.144444,0.132075,0.447552,0.333333,0.363636,0.352941,0.303191,0.371134,0.189542,0.013333,0.136364,0.2,0.851852,0.9,2
0.487805,0.28,0.485294,0.315789,0.177778,0.056604,0.440559,0.30303,0.363636,0.205882,0.388298,0.377577,0.254902,0.186667,0,0.1,0.740741,0.566667,3
0.268293,0.32,0.294118,0.197368,0.177778,0.150943,0.132867,0.727273,0.090909,0.308824,0.132979,0.094072,0.326797,0.093333,0.318182,0,0.62963,0.666667,0
0.95122,0.72,0.823529,0.429825,0.155556,0.150943,0.72028,0.151515,0.636364,0.661765,0.515957,0.650773,0.686275,0.16,0.636364,0.1,0.444444,0.533333,2
0.146341,0.12,0.323529,0.092105,0.066667,0.09434,0.125874,0.787879,0.090909,0.102941,0.085106,0.07732,0.215686,0.16,0.772727,0.175,0.259259,0.2,2
0.170732,0.12,0.147059,0.057018,0.077778,0.037736,0.104895,0.787879,0.090909,0.102941,0.074468,0.068299,0.202614,0.28,0.181818,0.325,0.148148,0.1,2
0.658537,0.56,0.838235,0.434211,0.155556,0.188679,0.601399,0.212121,0.545455,0.558824,0.441489,0.51933,0.359477,0.08,0.363636,0.55,0.592593,0.7,1
0.317073,0.48,0.5,0.197368,0.166667,0.169811,0.321678,0.515152,0.272727,0.588235,0.202128,0.225515,0.437908,0.173333,0.227273,0.225,0.333333,0.433333,0
0.365854,0.12,0.470588,0.144737,0.077778,0.113208,0.125874,0.757576,0.090909,0.220588,0.132979,0.082474,0.098039,0.12,0,0.3,0.555556,0.366667,0
0.317073,0.08,0.367647,0.25,0.166667,0.075472,0.181818,0.666667,0.090909,0.161765,0.170213,0.127577,0.111111,0.08,0.045455,0.95,0.62963,0.766667,2
0.439024,0.24,0.602941,0.355263,0.155556,0.132075,0.384615,0.393939,0.272727,0.279412,0.276596,0.306701,0.156863,0.013333,0.090909,0.225,0.888889,0.966667,2
0.463415,0.92,0.882353,0.539474,0.288889,0.150943,0.685315,0.151515,0.636364,0.808824,0.489362,0.615979,0.745098,0.186667,0,0.1,0.37037,0.4,1
0.512195,0.56,0.897059,0.469298,0.177778,0.169811,0.608392,0.212121,0.545455,0.514706,0.425532,0.528351,0.346405,0.053333,0.090909,0.175,0.62963,0.7,1
