@relation Vehicle_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.418605,0.52,0.728571,0.310044,0.252747,0.173077,0.294118,0.485714,0.25,0.578125,0.221053,0.208633,0.526316,0.12,0.681818,0.512195,0.518519,0.633333,0
0.488372,0.56,0.685714,0.344978,0.142857,0.076923,0.555556,0.2,0.5,0.46875,0.442105,0.494005,0.585526,0.186667,0.363636,0,0.592593,0.333333,3
0.209302,0.48,0.428571,0.113537,0.120879,0.096154,0.254902,0.542857,0.166667,0.4375,0.215789,0.179856,0.493421,0.253333,0.090909,0.121951,0.185185,0.166667,3
0.255814,0.36,0.428571,0.152838,0.131868,0.076923,0.24183,0.542857,0.166667,0.375,0.247368,0.171463,0.289474,0.24,0.272727,0.219512,0.333333,0.233333,3
0.744186,0.96,0.942857,0.318777,0.043956,0.038462,0.941176,0,0.916667,0.8125,0.815789,0.93765,0.980263,0.36,0.5,0.04878,0.222222,0,3
0.465116,0.24,0.342857,0.030568,0.010989,0.096154,0.143791,0.742857,0.083333,0.359375,0.157895,0.088729,0.177632,0.266667,0.318182,0.487805,0.259259,0.1,0
0.813953,0.8,0.971429,0.467249,0.153846,0.153846,0.620915,0.171429,0.5,0.765625,0.457895,0.541966,0.684211,0.053333,0.954545,0.04878,0.740741,0.8,2
0.581395,0.8,0.971429,0.349345,0.076923,0.173077,0.679739,0.142857,0.583333,0.84375,0.473684,0.600719,0.493421,0.106667,0.181818,0.585366,0.518519,0.666667,1
0.395349,0.32,0.5,0.087336,0.043956,0.076923,0.183007,0.657143,0.083333,0.359375,0.178947,0.119904,0.243421,0.226667,0.227273,0.365854,0.296296,0.133333,0
0.302326,0.28,0.528571,0.240175,0.197802,0.115385,0.20915,0.571429,0.166667,0.359375,0.2,0.155875,0.203947,0.133333,0,0.121951,0.518519,0.633333,0
0.046512,0.4,0.428571,0.187773,0.197802,0.096154,0.228758,0.571429,0.166667,0.421875,0.205263,0.161871,0.368421,0.226667,0.045455,0.292683,0.185185,0.166667,3
0.372093,0.28,0.371429,0.030568,0.010989,0.076923,0.176471,0.685714,0.166667,0.34375,0.152632,0.111511,0.236842,0.333333,0.545455,0.463415,0.222222,0.066667,0
0.27907,0.2,0.257143,0.144105,0.142857,0.038462,0.235294,0.571429,0.166667,0.203125,0.173684,0.161871,0.296053,0.346667,0.545455,0,0.148148,0.066667,2
0.581395,0.72,0.828571,0.393013,0.142857,0.134615,0.542484,0.228571,0.416667,0.671875,0.468421,0.465228,0.703947,0.093333,0,0.243902,0.592593,0.666667,2
0.139535,0.16,0.271429,0.131004,0.175824,0.076923,0.150327,0.714286,0.083333,0.15625,0.110526,0.095923,0.203947,0.293333,0.5,0.585366,0.111111,0.133333,2
0.418605,0.16,0.457143,0.388646,0.274725,0.057692,0.300654,0.428571,0.166667,0.234375,0.284211,0.241007,0.098684,0.133333,0,0.341463,0.888889,0.766667,3
0.418605,0.24,0.5,0.349345,0.274725,0.096154,0.281046,0.457143,0.166667,0.234375,0.236842,0.217026,0.217105,0.133333,0.181818,0.121951,0.592593,0.633333,3
0.232558,0.2,0.257143,0.065502,0.098901,0.019231,0.039216,0.885714,0,0.171875,0.052632,0.028777,0.263158,0.24,0.409091,0.04878,0.296296,0.166667,0
0.767442,0.76,0.785714,0.371179,0.120879,0.019231,0.751634,0.085714,0.666667,0.625,0.694737,0.709832,0.690789,0.293333,0,0.463415,0.407407,0.166667,3
0.767442,0.88,0.885714,0.283843,0.043956,0.057692,0.843137,0.028571,0.75,0.734375,0.710526,0.822542,0.888158,0.32,0.454545,0.268293,0.296296,0.066667,3
0.418605,0.64,0.671429,0.240175,0.186813,0.134615,0.294118,0.485714,0.25,0.625,0.257895,0.214628,0.598684,0.2,0.181818,0,0.259259,0.433333,0
0.604651,0.6,0.928571,0.480349,0.186813,0.134615,0.581699,0.2,0.5,0.53125,0.442105,0.498801,0.434211,0.053333,0,0.609756,0.592593,0.766667,2
0.44186,0.52,0.914286,0.454148,0.208791,0.115385,0.51634,0.257143,0.416667,0.46875,0.421053,0.430456,0.375,0.106667,0,0.682927,0.518519,0.633333,2
0.651163,0.88,0.928571,0.489083,0.230769,0.153846,0.607843,0.171429,0.5,0.796875,0.478947,0.526379,0.684211,0.146667,0.409091,0.439024,0.481481,0.5,1
0.395349,0.36,0.342857,0.082969,0.043956,0.076923,0.150327,0.714286,0.083333,0.40625,0.178947,0.093525,0.282895,0.24,0.727273,0.292683,0.333333,0.133333,0
0.302326,0.32,0.328571,0.131004,0.131868,0.057692,0.071895,0.828571,0,0.296875,0.094737,0.046763,0.25,0.213333,0.545455,0.073171,0.37037,0.233333,0
0.627907,0.88,0.857143,0.393013,0.164835,0.153846,0.653595,0.142857,0.583333,0.890625,0.457895,0.577938,0.703947,0.173333,0.454545,0.341463,0.407407,0.433333,1
0.930233,0.8,1,0.554585,0.21978,0.173077,0.686275,0.142857,0.583333,0.734375,0.531579,0.609113,0.723684,0.093333,0.727273,0.682927,0.592593,0.833333,2
0.209302,0.36,0.342857,0.074236,0.087912,0.076923,0.24183,0.571429,0.166667,0.4375,0.194737,0.166667,0.394737,0.333333,0.045455,0.146341,0.111111,0.033333,3
0.255814,0.28,0.585714,0.253275,0.230769,0.134615,0.222222,0.571429,0.166667,0.328125,0.194737,0.159472,0.296053,0.133333,0,0.317073,0.481481,0.6,0
0.534884,0.72,0.742857,0.432314,0.197802,0.038462,0.633987,0.142857,0.583333,0.640625,0.536842,0.583933,0.671053,0.24,0.227273,0.268293,0.555556,0.266667,3
0.674419,0.84,0.942857,0.484716,0.230769,0.134615,0.627451,0.171429,0.583333,0.75,0.457895,0.546763,0.697368,0.12,0.636364,0.560976,0.481481,0.6,2
0.604651,0.4,0.8,0.406114,0.175824,0.134615,0.477124,0.285714,0.416667,0.375,0.378947,0.394484,0.177632,0.066667,0.363636,0.292683,0.703704,0.766667,1
0.232558,0.52,0.428571,0.196507,0.197802,0.096154,0.24183,0.542857,0.166667,0.4375,0.210526,0.176259,0.480263,0.226667,0.272727,0.146341,0.259259,0.233333,3
0.511628,0.52,0.685714,0.379913,0.175824,0.057692,0.522876,0.228571,0.416667,0.453125,0.447368,0.454436,0.407895,0.173333,0.090909,0.634146,0.666667,0.533333,3
0.627907,0.84,0.957143,0.371179,0.098901,0.153846,0.72549,0.114286,0.666667,0.875,0.5,0.653477,0.578947,0.133333,0,0.707317,0.407407,0.666667,1
0.255814,0.44,0.828571,0.467249,0.252747,0.134615,0.503268,0.257143,0.416667,0.359375,0.442105,0.420863,0.434211,0.146667,0.090909,0.512195,0.407407,0.433333,1
0.302326,0.56,0.614286,0.283843,0.153846,0.096154,0.339869,0.4,0.25,0.5,0.310526,0.261391,0.513158,0.16,0.318182,0.243902,0.407407,0.4,2
0.72093,0.76,0.9,0.358079,0.10989,0.153846,0.666667,0.142857,0.583333,0.6875,0.457895,0.589928,0.506579,0.08,0.272727,0.121951,0.481481,0.566667,1
0.488372,0.16,0.514286,0.283843,0.142857,0.096154,0.320261,0.428571,0.25,0.203125,0.310526,0.248201,0.157895,0.16,0,0,0.444444,0.366667,1
0.162791,0.12,0.2,0.065502,0.10989,0.057692,0.104575,0.771429,0.083333,0.109375,0.068421,0.064748,0.177632,0.293333,0.272727,0.073171,0.111111,0.066667,2
0.627907,0.32,0.614286,0.393013,0.175824,0.115385,0.411765,0.342857,0.333333,0.375,0.363158,0.32494,0.171053,0.066667,0.318182,0.731707,0.777778,0.833333,1
0.697674,0.84,0.871429,0.515284,0.21978,0.173077,0.718954,0.114286,0.666667,0.859375,0.515789,0.643885,0.578947,0.133333,0.136364,0.097561,0.407407,0.666667,2
0.348837,0.48,0.557143,0.31441,0.131868,0.115385,0.333333,0.4,0.25,0.46875,0.284211,0.263789,0.440789,0.026667,0,0.243902,0.851852,0.9,2
0.418605,0.36,0.4,0.200873,0.186813,0.076923,0.104575,0.742857,0.083333,0.390625,0.126316,0.074341,0.309211,0.12,0.636364,0.121951,0.592593,0.5,0
0.186047,0.12,0.5,0.139738,0.087912,0.057692,0.183007,0.628571,0.083333,0.109375,0.189474,0.127098,0.171053,0.146667,0.181818,0.878049,0.481481,0.466667,2
0.232558,0.28,0.5,0.183406,0.164835,0.057692,0.183007,0.628571,0.083333,0.265625,0.147368,0.127098,0.328947,0.16,0.136364,0.512195,0.259259,0.3,1
0.511628,0.24,0.4,0.139738,0.098901,0.096154,0.124183,0.742857,0.083333,0.40625,0.152632,0.080336,0.144737,0.16,0.181818,0.243902,0.37037,0.2,0
0.465116,0.44,0.4,0.375546,0.252747,0.076923,0.281046,0.428571,0.166667,0.421875,0.257895,0.22542,0.355263,0.093333,0.227273,0.170732,0.962963,0.833333,3
0.348837,0.24,0.457143,0.126638,0.087912,0.076923,0.222222,0.571429,0.166667,0.21875,0.210526,0.155875,0.243421,0.226667,0.409091,0.439024,0.296296,0.266667,2
0.139535,0.4,0.428571,0.637555,0.637363,1,0.176471,0.628571,0.083333,0.421875,0.531579,0.125899,0.394737,0.52,0.181818,0.219512,0.518519,0.6,0
0.395349,0.52,0.642857,0.283843,0.208791,0.115385,0.254902,0.514286,0.166667,0.453125,0.205263,0.185851,0.440789,0.093333,0,0.097561,0.703704,0.766667,0
0.55814,0.12,0.471429,0.414847,0.285714,0.057692,0.326797,0.4,0.25,0.140625,0.310526,0.260192,0.085526,0.16,0.272727,0.463415,0.888889,0.766667,3
0.27907,0.04,0.257143,0.157205,0.131868,0.057692,0.098039,0.742857,0.083333,0.1875,0.094737,0.070743,0.006579,0.04,0.181818,0.243902,0.851852,0.833333,0
0.302326,0.12,0.414286,0.165939,0.10989,0.076923,0.150327,0.685714,0.083333,0.125,0.126316,0.098321,0.105263,0.08,0.136364,0.878049,0.62963,0.733333,1
0.511628,1,0.871429,0.454148,0.197802,0.173077,0.745098,0.114286,0.666667,1,0.5,0.676259,0.684211,0.146667,0.272727,0.02439,0.333333,0.5,1
0.697674,0.76,0.971429,0.449782,0.186813,0.173077,0.712418,0.142857,0.666667,0.78125,0.521053,0.629496,0.578947,0.173333,1,0.926829,0.518519,0.8,2
0.55814,0.96,0.957143,0.449782,0.175824,0.153846,0.751634,0.114286,0.666667,0.96875,0.547368,0.685851,0.611842,0.16,0.272727,0.463415,0.37037,0.566667,1
