@relation Vehicle_9

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric

@data
0.195652,0.153846,0.271429,0.202703,0.192308,0.081633,0.150327,0.714286,0.083333,0.142857,0.133758,0.095923,0.213836,0.372881,0.5,0.585366,0.107143,0.103448,2
0.326087,0.423077,0.642857,0.236486,0.102564,0.163265,0.294118,0.485714,0.25,0.528571,0.292994,0.214628,0.415094,0.271186,0.227273,0.390244,0.285714,0.448276,0
0.413043,0.115385,0.542857,0.412162,0.115385,0.102041,0.267974,0.485714,0.166667,0.142857,0.248408,0.197842,0.09434,0,0.181818,0.463415,0.964286,1,2
0.630435,0.730769,0.828571,0.817568,0.294872,0.142857,0.666667,0.142857,0.583333,0.657143,0.624204,0.597122,0.566038,0.186441,0,0.390244,0.392857,0.482759,1
0.195652,0.423077,0.457143,0.216216,0.166667,0.081633,0.228758,0.571429,0.166667,0.357143,0.273885,0.159472,0.465409,0.355932,0.272727,0.414634,0.178571,0.103448,3
0.543478,0.538462,0.985714,0.662162,0.141026,0.163265,0.568627,0.228571,0.5,0.514286,0.490446,0.482014,0.352201,0.016949,0.045455,0.804878,0.642857,0.896552,2
0.543478,0.192308,0.542857,0.587838,0.217949,0.102041,0.372549,0.371429,0.25,0.257143,0.426752,0.294964,0.201258,0.118644,0.409091,0.487805,0.571429,0.586207,2
0.282609,0.461538,0.371429,0.148649,0.115385,0.102041,0.235294,0.571429,0.166667,0.385714,0.254777,0.164269,0.484277,0.440678,0,0.170732,0.107143,0,3
0.782609,0.769231,0.9,0.716216,0.192308,0.163265,0.699346,0.114286,0.666667,0.771429,0.630573,0.627098,0.647799,0.186441,0.272727,0.073171,0.428571,0.586207,2
0.913043,0.730769,0.857143,0.668919,0.179487,0.142857,0.686275,0.142857,0.583333,0.671429,0.630573,0.615108,0.660377,0.20339,0.636364,0.097561,0.428571,0.517241,2
0.217391,0.5,0.471429,0.222973,0.141026,0.061224,0.235294,0.542857,0.166667,0.4,0.235669,0.171463,0.465409,0.254237,0.363636,0,0.321429,0.310345,3
0.304348,0.461538,0.528571,0.331081,0.141026,0.081633,0.27451,0.514286,0.166667,0.385714,0.324841,0.199041,0.396226,0.254237,0.681818,0.341463,0.285714,0.241379,1
0.413043,0.5,0.6,0.445946,0.128205,0.102041,0.346405,0.4,0.25,0.442857,0.324841,0.269784,0.345912,0.016949,0.363636,0.268293,0.857143,0.896552,1
0.586957,0.923077,0.957143,0.695946,0.192308,0.163265,0.751634,0.114286,0.666667,0.885714,0.66242,0.685851,0.603774,0.20339,0.272727,0.463415,0.357143,0.551724,1
0.456522,0.192308,0.628571,0.364865,0.089744,0.122449,0.372549,0.371429,0.25,0.171429,0.420382,0.294964,0.289308,0.152542,0.409091,0.365854,0.5,0.448276,1
