@relation processed_Adult_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.274602,0.142857,0.5,0.461538,0.375,0.087719,1,0,0,1,0.5,0.18,0,1
1,0.945924,0.633929,0.5,0,0,0,1,0,0,1,0.5,0,0,1
0,0.125853,0.044643,0.5,0.769231,0.375,0.008772,0,0,0,1,0.5,0.06,0.00809,0
0,0.523709,0.107143,0.5,1,0.375,0.486842,1,1,0.05,1,0.5,0.2595,0.01704,1
0,0.114972,0.044643,0,0,0,0.114035,0,0,0,0,0.5,0.14,0,0
0,0.117733,0.202321,0.5,0.769231,0.375,0.090702,1,1,0.175,0,0.5,0.0645,0.03257,1
1,0.175869,0.035714,0.5,0.769231,0.375,0.061404,1,0,0,1,0.5,0.14,0,1
1,0.039136,0.357143,0.5,0.615385,0.875,0.005789,0,1,0.025,0,0.5,0.06,0.00001,0
1,0.095973,0.147321,0,0.153846,0.875,0.001404,0,0,0,0,0.5,0.07,0.001,0
1,0.288243,0.089286,0.5,0.384615,0.375,0.061404,0,1,0.05,1,0.5,0.36,0,0
1,0.067554,0.389821,0.5,0.538462,0.5,0.020526,0,1,0.05,1,0.5,0.1,0.00007,0
1,0.428873,0.0625,0.5,0.230769,0.375,0.007368,1,0,0,0,0.5,0.08,0,0
1,0.128451,0.089286,0.5,0,0,0.002982,0,0,0,1,0.5,0.05,0.04208,0
0,0.569665,0.029821,0.5,0.384615,0.375,0.017544,0,0,0,1,0.5,0.12,0.00117,0
1,0.078435,0.044643,0,0.230769,0.375,0.004386,0,0,0,0,0.5,0.07,0.00004,0
1,0.205586,0.035714,0,0.076923,0.875,0.105263,0,0,0,0,0.5,0.088,0.00537,0
0,0.018837,0.0075,0.5,0.384615,0.375,0.004386,0,0,0,0,0.5,0.1,0.00001,0
1,0.089315,0.044643,0,0.538462,0.875,0.048246,1,1,0.075,1,0.5,0.07,0.0021,0
0,0.190809,0.482143,0.5,0.769231,0.875,0.175439,1,1,0.05,0,0.5,0,0.05,1
0,0.15151,0.037143,0,0,0,0.017544,1,1,0.075,0,0.5,0.09,0.00147,0
1,0.395096,0.058036,0.5,0.538462,0.375,0.052632,0,0,0,0,0.5,0,0.00316,0
0,0.382917,0.053571,0.5,0,0,0,0,0,0,0,0.5,0.038,0,0
1,0.772653,0.25,0.5,0.692308,1,0,0,0,0,0,0.5,0,0.00012,0
1,0.595323,0.107143,0,0,0,0.052632,0,0,0,0,0.5,0.09,0.00004,0
