@relation processed_Adult_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
0,0.328841,0.455667,1,0.769231,0.875,0.933333,1,1,0.347826,0,0.5,0,0.246576,1
1,0.542546,0.24682,1,0.769231,0.875,0.4,1,0,0,1,0.5,0.175,0,1
1,0.156869,0.104424,1,0.538462,0.375,0.15,1,1,0.26087,0,0.5,0.092,0.02245,1
1,0.100032,0.284792,1,0.384615,0.375,0.094333,1,1,0.043478,0,0.5,0.04,0.366684,1
0,0.290841,0.175622,1,0.769231,0.875,0.108333,1,1,0.086957,0,0.5,0,0,1
1,0.062196,0,0,0,0,0,0,1,0.173913,0,0.5,0.0225,0.000037,0
0,0.119032,0.322764,1,0.769231,0.375,0.116667,1,1,0.434783,0,0.5,0.04,0.037043,0
1,0.349139,0.075945,1,0.153846,0.375,0.016667,0,0,0,1,0.5,0.1105,0,0
1,0.30708,0.094931,1,0.538462,0.375,0.066667,0,0,0,0,0.5,0.23,0.000599,0
0,0.018837,0.007974,1,0.384615,0.375,0.008333,0,0,0,0,0.5,0.1,0.000037,0
1,0.018837,0.155117,1,0.153846,0.875,0.027667,0,0,0,1,0.5,0.06,0,0
1,0.128451,0.094931,1,0,0,0.005667,0,0,0,1,0.5,0.05,0.15745,0
1,0.121793,0.006265,1,0.538462,0.25,0.15,0,0,0,1,0,0,0,1
1,0.542546,0.007784,0,0.230769,0.375,0.016667,1,1,0.478261,0,0.5,0.19,0.102223,1
0,0.51153,0.017467,1,0.923077,0.875,0.027667,1,1,0.478261,1,0.5,0.22,0.000225,1
0,0.15151,0.484147,1,0.538462,0.5,0.316667,1,1,0.086957,0,0.5,0.0365,0.016613,1
0,0.119032,0.417695,0,0.769231,0.375,0.2,1,0,0,1,0.5,0.134,0,0
1,0.100032,0.398709,1,0.538462,0.375,0.2,1,0,0,1,0.5,0,0,1
0,0.244885,0.208848,1,0.230769,0.375,0.366667,0,0,0,1,0,0.05,0,0
1,0.595323,0.113917,0,0,0,0.1,0,0,0,0,0.5,0.09,0.00015,0
0,0.566905,0.476172,1,0.384615,0.375,0.152667,1,1,0.130435,1,0.5,0.078,0,1
1,0.128451,0.436681,1,0.615385,0.875,0.141667,1,1,0.478261,1,0.5,0.145,0.010626,1
1,0.388275,0.227834,1,0.461538,0.375,0.086,1,1,0.217391,1,0.5,0.054,0.041046,1
1,0.228646,0.56161,1,0.384615,0.375,0.336,1,1,0.217391,1,0.5,0.084,0,1
1,0.320721,0.189861,1,1,0.875,0.5,1,1,0.26087,1,0.5,0,0.037417,1
1,0.257064,0.079172,1,0.538462,0.375,0.005667,0,0,0,0,0.5,0.15,0,0
1,0.085255,0,1,0.538462,0.375,0,0,0,0,0,1,0.092,0,0
1,0.127152,0.028479,1,0.461538,0.375,0.033333,1,0,0,1,0,0.16,0,0
0,0.619682,0.006265,1,0,0,0,0,0,0,1,0,0.031,0.00101,0
1,0.031017,0.003228,0,0.538462,0.375,0.002667,0,0,0,0,0.5,0.07,0.027015,0
1,0.13657,0.017467,0,0.615385,0.375,0.175,1,1,0.26087,1,0.5,0.104,0.012984,0
1,0.305781,0.208848,0,0.538462,0.375,0.1,0,0,0,1,0.5,0.03,0,0
1,0.15963,0.455667,1,0.230769,0.375,0.15,1,1,0.086957,1,0.5,0.06,0.000187,0
1,0.139331,0.455667,1,0.538462,0.375,0.139,0,0,0,0,0,0.04,0,0
1,0.128451,0.094931,1,0.538462,0.375,0.072333,1,1,0.478261,1,0.5,0.03,0.081718,1
0,0.048717,0.379723,0,0.769231,0.875,0.011,0,0,0,0,0.5,0.17,0,0
1,0.112212,0.417695,1,0.923077,0.375,0.044333,1,0,0,0,0.5,0.05,0,1
1,0.073076,0.379723,0,0.230769,0.875,0.055667,1,0,0,1,0.5,0.07,0,0
1,0.434394,0.015948,1,0.538462,0.875,0.014,1,1,0.26087,0,0.5,0.11,0.035471,1
1,0.251705,0.094931,1,0.923077,0.875,0.15,0,0,0,1,0,0.17,0,0
1,0.132511,0.056958,1,0.538462,0.875,0.094333,1,0,0,0,0.5,0.211,0.007483,1
1,0.095973,0.156636,0,0.153846,0.875,0.002667,0,0,0,0,0.5,0.07,0.003742,0
1,0.205586,0.058477,1,0.615385,0.375,0.25,1,1,0.217391,1,0.5,0.05,0.000112,1
0,0.15151,0.018986,1,0.769231,0.875,0.1,1,0,0,0,0.5,0.14,0.030831,1
1,0.16369,0.037972,1,0.384615,0.375,0.033333,0,0,0,0,0.5,0.1,0,0
1,0.186749,0.066451,0,0.538462,0.375,0.066667,1,1,0.217391,1,0.5,0.08,0.216157,1
1,0.018837,0.104424,1,0.384615,0.375,0.044333,0,1,0.043478,0,0.5,0.04,0.000786,0
0,0.060896,0.351244,0,0.538462,0.375,0.066667,1,1,0.173913,1,0.5,0.04,0.018708,1
1,0.47353,0.018986,1,0.153846,0.875,0.333333,1,0,0,1,0.5,0.16,0,1
0,0.120331,0.408202,1,0.769231,0.375,0.027667,1,1,0.217391,1,0.5,0,0.020953,1
0,0.15557,0.518891,1,0.769231,0.875,0.1,0,0,0,0,0.5,0.14,0.000037,0
0,0.021598,0.047465,1,0.769231,0.375,0.016667,0,1,0.043478,0,0.5,0.054,0.003667,0
0,0.408574,0.286311,0,0.769231,0.875,0.533333,1,1,0.608696,0,0.5,0,0.086059,1
1,0.782072,0.020505,1,0.538462,0.375,0.039,1,1,0.130435,1,0.5,0.09,0,0
1,0.418155,0.085438,0,1,0.875,0.666667,1,0,0,1,0.5,0.088,0,0
1,0.34102,0.208848,1,0.153846,0.5,0.333333,0,0,0,0,0.5,0.105,0.025705,0
1,0.059435,0,1,0.769231,0.375,0.044333,0,0,0,0,0.5,0.08,0.000037,0
1,0.438454,0.19138,1,0.769231,0.875,0.85,1,0,0,1,0.5,0.046,0,1
1,0.412634,0.189861,1,0.538462,0.375,0.333333,1,1,0.304348,0,0.5,0,0.114682,1
1,0.537187,0.952535,1,0.615385,0.375,0.116667,1,1,0.130435,0,0.5,0.06,0.000524,1
0,0.117733,0.215113,1,0.769231,0.375,0.172333,1,1,0.304348,0,0.5,0.0645,0.121866,1
0,0.13657,0.436681,0,0.230769,0.875,0.2,0,0,0,1,0.5,0.01,0.000599,0
1,0.070315,0.011012,1,0.230769,0.375,0.019333,0,0,0,0,0.5,0.14,0.01362,0
1,0.097434,0,1,0.538462,0.375,0.033333,0,0,0,1,0,0,0,0
1,0.392335,0.223087,1,0.923077,0.875,0.666667,1,1,0.608696,1,0.5,0.1995,0,1
1,0.105554,0.044238,0,0.230769,0.375,0.166667,1,1,0.043478,0,0.5,0.09,0.000748,0
1,0.089315,0.047465,0,0.538462,0.875,0.091667,1,1,0.130435,1,0.5,0.07,0.007858,0
1,0.073076,0.01424,1,0.769231,0.375,0.133333,1,1,0.086957,1,0.5,0.04,0,1
0,0.064956,0.325992,1,0.923077,0.875,0.05,1,1,0.304348,0,0.5,0.048,0,1
0,0.428873,0.039491,1,0.384615,0.375,0.044333,0,0,0,0,0.5,0.12,0.008868,0
1,0.541247,0.161382,1,0.461538,0.375,0.008333,1,0,0,1,0.5,0.1125,0,1
1,0.15963,0.427188,1,0.538462,0.375,0.166667,1,1,0.73913,0,0.5,0.1,0.045199,1
1,0.189347,0.020505,1,0.230769,0,0,0,0,0,0,0.5,0.05,0,0
1,0.021598,0.004747,1,0.538462,0.375,0.011,0,0,0,0,0.5,0.066,0,0
1,0.192108,0.028479,1,0.538462,0.875,0.283333,1,1,0.130435,1,0.5,0.156,0.005613,1
0,0.232705,0.017467,1,0.230769,0.375,0.036,1,1,0.173913,0,0.5,0.19,0.018708,1
0,0.700877,0.379723,1,0.769231,0.375,0.266667,1,1,0.608696,0,0.5,0,0.059942,1
1,0.069016,0.056958,0,0.923077,0.375,0.133333,1,0,0,1,0.5,0.05,0.000748,0
1,0.349139,0.167648,0,0.230769,0.375,0.016667,1,1,0.434783,1,0.5,0.16,0,1
1,0.535888,0.132903,1,0.384615,0.375,0.233333,1,0,0,0,0,0.115,0,1
