@relation processed_Adult_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.223008,0.129464,0.5,0.384615,0.375,0.008772,0,0,0,1,0.5,0.086207,0,0
1,0.132782,0.053571,0,0.384615,0.375,0.018947,0,0,0,1,0.5,0.103448,0.00067,0
0,0.130376,0.401786,0,1,0.875,0.026316,1,1,0.1,0,0.5,0,0.00321,1
1,0.236842,0.020714,0.5,0.615385,0.375,0.010175,0,1,0.025,0,0.5,0.293103,0.02803,0
1,0.113985,0.267857,0.5,0.384615,0.375,0.049649,1,1,0.025,0,0.5,0.068966,0.098,1
0,0.076391,0.157679,0,0.538462,0.875,0.105263,1,0,0,0,0.5,0.206897,0,1
0,0.412331,0.232143,0.5,0.769231,0.375,0.017544,1,1,0.075,1,0.5,0.125,0,1
1,0.641654,1,0,0.538462,0.375,1,1,1,1,0,0.5,0,0.00015,1
1,0.141654,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.158621,0,1
1,0.45985,0.017857,0.5,0.153846,0.875,0.175439,1,0,0,1,0.5,0.275862,0,1
1,0.308271,0.0625,0.5,0.615385,0.5,0.008772,1,0,0,1,0.5,0.140517,0,0
1,0.408571,0.080357,0,1,0.875,0.350877,1,0,0,1,0.5,0.151724,0,0
1,0.357143,0.0625,0,0.538462,0.5,0.008772,1,0,0,1,0.5,0.141379,0.004,0
1,0.458647,0.017857,0.5,0.461538,0.375,0.377193,1,0,0,0,0,0.344828,0,0
0,0.825865,0.535714,0.5,0.692308,1,0,1,1,0.35,0,0.5,0,0.03376,1
1,0.078947,0,0,0,0,0,0,1,0.1,0,0.5,0.038793,0.00001,0
0,0.131579,0.303571,0.5,0.769231,0.375,0.061404,1,1,0.25,0,0.5,0.068966,0.0099,0
1,0.110226,0.360179,0,0.692308,0.875,0.04386,0,0,0,0,0.5,0.224138,0,0
1,0.382256,0.089286,0,0.153846,0.875,0.350877,0,0,0,1,0,0.172414,0,0
1,0.211729,0.053571,0.5,0.615385,0.375,0.078947,0,1,0.025,1,0.5,0.086207,0.00003,0
1,0.358346,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.158621,0,1
1,0.522556,0.151786,0.5,0.461538,0.375,0.004386,1,0,0,1,0.5,0.193966,0,1
1,0.145414,0.020893,0.5,0.538462,0.875,0.002982,1,0,0,0,0.5,0.155172,0,0
0,0.343308,0.010357,0.5,0,0,0,0,1,0.25,0,0.5,0.172414,0.00018,0
1,0.076391,0.014821,0,0.538462,0.375,0.005789,0,1,0.025,0,0.5,0.172414,0.00001,0
1,0.096541,0.200893,0.5,0.615385,0.375,0.06,1,0,0,0,0,0.103448,0,1
0,0.418496,0.037143,0.5,0.384615,0.375,0.023333,0,0,0,0,0.5,0.206897,0.00237,0
1,0.582707,0.232143,0.5,0.230769,0.375,0.220702,1,1,0.375,0,0.5,0,0.11202,1
1,0.205564,0.446429,0.5,0.384615,0.5,0.008772,0,0,0,1,0.5,0.62069,0,0
1,0.036391,0.001429,0.5,0.538462,0.375,0.001404,0,0,0,0,0.5,0,0,1
1,0.373383,0.119107,0.5,0.615385,0.375,0.140351,1,1,0.35,0,0.5,0.330172,0.01344,1
1,0.299549,0.077321,0.5,0.538462,0.375,0.052632,0,0,0,0,1,0.103448,0,0
0,0.216842,0.020893,0.5,0.384615,0.375,0.001404,0,0,0,0,0.5,0.224138,0.01004,0
1,0.322105,0.897321,0.5,1,0.875,0.057018,1,1,0.025,1,0.5,0.443966,0.005,1
0,0.238045,0.0625,0,0.230769,0.375,0.04386,0,0,0,1,0.5,0.241379,0,0
0,0.134135,0.026786,0.5,0.538462,0.375,0.070175,0,1,0.05,1,0.5,0.172414,0.00394,0
1,0.307068,0.098214,0.5,0.153846,0.5,0.087719,0,0,0,1,0.5,0.2,0.002,0
0,0.135338,0.220179,0.5,0.384615,0.375,0.005789,0,0,0,0,0.5,0.189655,0.01,0
0,0.030075,0.013393,0.5,0.538462,0.375,0.035088,0,0,0,0,0.5,0.103448,0.00018,0
0,0.175489,0.040179,0.5,0.769231,0.375,0.045263,1,1,0.05,0,0.5,0.172414,0,0
1,0.897293,0.633929,0.5,0,0,0,1,0,0,1,0.5,0,0,1
0,0.100301,0.267857,0.5,0.230769,0.375,0.052632,1,1,0.025,0,0.5,0.137931,0.00234,1
1,0.298195,0.011964,0,0.923077,0.375,0.002982,0,0,0,0,0.5,0.155172,0,0
1,0.100301,0.03875,0.5,0.769231,0.375,0.052632,0,0,0,0,0.5,0.093103,0.00007,0
1,0.211729,0.055,0.5,0.615385,0.375,0.131579,1,1,0.125,1,0.5,0.086207,0.00003,1
