@relation processed_Adult_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.308271,0.119,0.5,0.923077,0.875,0.37075,1,0,0,1,0.5,0,0,1
0,0.112782,0.092622,0.5,0.153846,0.5,0.025,1,1,0.059701,0,0,0.086207,0,1
1,0.134135,0.062872,0,0.615385,0.375,0.15425,1,1,0.089552,0,0.5,0.086207,0,1
0,0.474887,0.039667,0.5,0.769231,0.375,0.00625,0,0,0,1,0.5,0.283405,0,0
1,0.298195,0.009917,0.5,0.153846,0.5,0.2,0,0,0,1,0,0.452586,0,0
1,0.304511,0.178501,0.5,0.384615,0.375,0.05,1,0,0,1,0.5,0.258621,0,0
0,0.145414,0.031337,0,0.769231,0.375,0.075,1,1,0.029851,1,0.5,0.086207,0.004,1
0,0.290677,0.183459,0.5,0.769231,0.875,0.08125,1,1,0.029851,0,0.5,0,0,1
1,0.316992,0.099167,0,0.615385,0.375,0.15,0,0,0,0,0,0.215517,0,0
1,0.458647,0.019833,0.5,0.461538,0.375,0.5375,1,0,0,0,0,0.431034,0,0
1,0.161654,0.528957,0,0.384615,0.375,0.002,0,0,0,1,0.5,0.12931,0.00475,0
1,0.337143,0.01666,0,0.615385,0.375,0.0145,0,0,0,1,0.5,0.332974,0.00002,0
1,0.246917,0.019833,0.5,0.538462,0.375,0.0875,1,1,0.164179,0,0.5,0.034483,0.0054,1
1,0.776992,0.436335,0.5,0.692308,1,1,1,1,0.104478,1,0.5,0.023707,0,1
1,0.22812,0.595002,0.5,0.538462,0.875,0.26675,1,1,0.164179,0,0.5,0,0.02283,1
1,0.195489,0.079334,0.5,0.076923,0.375,0.0375,0,0,0,1,0.5,0.086207,0,0
0,0.506316,0.119,0.5,1,0.375,0.69375,1,1,0.029851,1,0.5,0.559267,0.01704,1
1,0.117744,0.031337,0,0.923077,0.375,0.03325,0,0,0,0,0.5,0.172414,0,0
1,0.581504,0.0595,0.5,0.076923,0.375,0.1875,0,0,0,1,0.5,0,0.0035,0
1,0.504962,0.257834,0.5,0.538462,0.375,0.05,0,0,0,1,0.5,0,0.00228,0
1,0.441053,0.014875,0,0.538462,0.375,0.01875,1,1,0.119403,1,0.5,0.323276,0.00162,1
0,0.595188,0.006545,0.5,0,0,0,0,0,0,1,0,0.06681,0.00027,0
1,0.136541,0.119,0.5,0.461538,0.375,0.0645,1,1,0.014925,0,0.5,0.280172,0.008,1
1,0.125263,0.436335,0.5,0.923077,0.375,0.03325,1,0,0,0,0.5,0.107759,0,1
1,0.145414,0.039667,0.5,0.538462,0.375,0.025,0,0,0,1,0,0.301724,0,0
0,0.185414,0.343713,0.5,0.384615,0.375,0.07075,1,0,0,0,0.5,0.172414,0.0015,1
0,0.053835,0.376835,0.5,0.384615,0.375,0.0875,0,1,0.149254,1,0.5,0,0.0001,0
1,0.370977,0.027965,0.5,0.538462,0.375,0.01875,0,1,0.029851,0,0.5,0.242457,0.005,0
1,0.284511,0.357001,0,0.615385,0.875,0.2625,1,0,0,1,0.5,0.165948,0,1
1,0.126617,0.08925,0.5,0.153846,0.375,0.00625,0,0,0,0,0.5,0.172414,0.0001,0
1,0.64406,0.733836,0.5,0.076923,0.5,0.75,1,1,0.253731,1,0.5,0,0,1
0,0.105263,0.409956,0.5,0.923077,0.875,0.01675,1,1,0.014925,1,0.5,0.086207,0.0005,1
1,0.050075,0.009917,0.5,0.769231,0.375,0.01675,0,1,0.059701,0,0.5,0.172414,0.00008,0
1,0.354586,0.105712,0.5,0.923077,0.375,0.00825,0,0,0,1,0.5,0,0.00501,0
1,0.121504,0.436335,0.5,1,0.375,0.0145,1,1,0.089552,0,0.5,0.130388,0,1
1,0.274436,0.069417,0,0.692308,0.875,0.002,1,0,0,1,0.5,0.423491,0,1
1,0.179248,0.011503,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.172414,0,0
0,0.322105,0.14875,0.5,0,0,0,0,1,0.089552,0,0.5,0,0.002,0
1,0.398496,0.852836,0.5,0.692308,1,1,1,1,0.164179,0,0.5,0,0.012,1
1,0.393534,0.246331,0.5,0.769231,0.375,0.002,1,1,0.014925,0,0.5,0.215517,0.003,1
1,0.43985,0.011503,0,0.923077,0.875,0.0875,1,1,0.119403,0,0.5,0.107759,0.00375,1
1,0.243158,0.072789,0.5,0.538462,0.875,0.21675,1,0,0,0,0.5,0.280172,0.002,1
1,0.155338,0.034708,0.5,0.461538,0.375,0.00425,0,1,0.059701,0,0.5,0.273707,0.0195,0
1,0.313233,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.198276,0,0
1,0.423609,0.01666,0.5,0.538462,0.875,0.0105,1,1,0.089552,0,0.5,0.237069,0.00948,1
0,0.159098,0.099167,0,0.153846,0.5,0.225,0,0,0,0,0.5,0.215517,0.00456,0
0,0.076391,0.175129,0,0.538462,0.875,0.15,1,0,0,0,0.5,0.258621,0,1
0,0.236842,0.018247,0.5,0.230769,0.375,0.027,1,1,0.059701,0,0.5,0.409483,0.005,1
1,0.066466,0.09758,0.5,0.538462,0.75,0.048,0,1,0.029851,1,0.5,0.172414,0.00587,0
1,0.278195,0.555335,0,0,0,0,0,1,0.029851,0,0.5,0.172414,0.00001,0
1,0.097744,0.395081,0.5,0.692308,0.125,0,1,0,0,0,0.5,0,0,1
1,0.408571,0.08925,0,1,0.875,0.5,1,0,0,1,0.5,0.189655,0,0
1,0.265714,0.614835,0.5,0.538462,0.375,0.025,1,0,0,0,0.5,0.12931,0,0
0,0.137895,0.049583,0.5,0.769231,0.375,0.0125,0,0,0,1,0.5,0.12931,0.00809,0
1,0.225564,0.046212,0.5,0.230769,0.375,0.025,1,0,0,0,0,0.301724,0,0
1,0.275639,0.158667,0.5,0.461538,0.375,0.125,1,0,0,1,0.5,0.387931,0,1
1,0.139098,0.02975,0.5,0.461538,0.375,0.025,1,0,0,1,0,0.344828,0,0
1,0.23188,0.138834,0.5,0.615385,0.375,0.175,1,1,0.044776,1,0.5,0.354526,0,0
1,0.305714,0.003173,0,0.461538,0.5,0.002,1,1,0.014925,1,0.5,0.301724,0.02,1
0,0.236842,0.079334,0,0.692308,0.875,0.1,0,0,0,0,0.5,0.275862,0.00017,0
1,0.29203,0.120587,0,0.538462,0.875,0.102,1,1,0.014925,1,0.5,0.193966,0.18027,1
1,0.085263,0.0595,0,0.923077,0.375,0.1,1,0,0,1,0.5,0.107759,0.0002,0
1,0.111579,0,0.5,0.538462,0.375,0.025,0,0,0,1,0,0,0,0
1,0.12406,0.310789,0,0.153846,0.5,0.00825,0,0,0,1,0.5,0.198276,0,0
