@relation processed_Adult_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.02062,0.011216,0.5,0.769231,0.375,0.01675,0,1,0.059701,0,0.5,0.08,0.000157,0
1,0.152403,0.015029,0.5,0.230769,0.875,0.175,0,0,0,1,0.5,0.17,0,0
1,0.213178,0.026021,0.5,0.615385,0.375,0.0145,0,1,0.014925,0,0.5,0.17,0.054853,0
0,0.268682,0.207492,0.5,0.769231,0.875,0.08125,1,1,0.029851,0,0.5,0,0,1
0,0.05814,0.007402,0.5,0.769231,0.375,0.002,0,0,0,1,0.5,0.19,0,0
1,0.242946,0.695379,0.5,0.538462,0.375,0.025,1,0,0,0,0.5,0.06,0,0
1,0.204186,0.016824,0.5,0.538462,0.375,0.0145,0,0,0,0,0.5,0.11,0.00274,0
1,0.029767,0.20009,0.5,0.538462,0.375,0.0125,0,0,0,0,0,0.04,0,0
1,0.55938,0.13459,0,0,0,0.075,0,0,0,0,0.5,0.09,0.000078,0
0,0.144651,0.113952,0,0.384615,0.375,0.0125,1,0,0,1,0.5,0.185,0,1
1,0.065891,0.056079,0,0.230769,0.375,0.00625,0,0,0,0,0.5,0.07,0.000078,0
1,0.251938,0.078511,0,0.692308,0.875,0.002,1,0,0,1,0.5,0.1965,0,1
1,0.422481,0.01301,0,0.923077,0.875,0.0875,1,1,0.119403,0,0.5,0.05,0.007339,1
1,0.095659,0.022432,0.5,0.538462,0.375,0.00625,0,0,0,0,0.5,0.18,0,0
1,0.770078,0.493495,0.5,0.692308,1,1,1,1,0.104478,1,0.5,0.011,0,1
1,0.18093,0.56079,0.5,0.384615,0.5,0.0125,0,0,0,1,0.5,0.36,0,0
1,0.257054,0.112158,0.5,0.538462,0.375,0.0625,0,0,0,1,0.5,0.14,0,0
0,0.254574,0.0655,0.5,0.615385,0.375,0.05425,1,1,0.238806,0,0.5,0.06,0.040685,1
1,0.120155,0.123374,0.5,0,0,0.225,0,0,0,0,0.5,0.08,0.000489,0
0,0.192558,0.016824,0.5,0.769231,0.375,0.02925,1,1,0.059701,0,0.5,0.04,0,1
1,0.419845,0.056079,0.5,0.461538,0.375,0.69375,0,1,0.014925,1,0.5,0.176,0.002192,0
1,0.099535,0.543966,0.5,0.538462,0.375,0.16675,0,1,0.029851,1,0.5,0.09,0.003386,0
1,0.363101,0.076716,0.5,1,0.375,0.00625,1,1,0.074627,1,0.5,0.24,0,1
1,0.023256,0.13459,0.5,0.230769,0.375,0.002,0,0,0,1,0.5,0.08,0.000783,0
1,0.806202,0.246747,0.5,0.692308,1,0.65,1,1,0.014925,1,0.5,0,0,1
0,0.631783,0.717811,0.5,0.307692,0,0,1,1,0.223881,0,0.5,0,0.004834,1
1,0.09814,0.037236,0.5,0.538462,0.875,0.10825,0,0,0,1,0.5,0.064,0,1
1,0.223566,0.048677,0,0.538462,0.375,0.002,0,0,0,0,0.5,0.085,0.003503,0
0,0.135659,0.572005,0.5,0.538462,0.5,0.2375,1,1,0.029851,0,0.5,0.0365,0.008689,1
1,0.246822,0.725213,0.5,0.076923,0.375,0.15,1,1,0.134328,0,0.5,0.125,0.014286,1
1,0.423721,0.016824,0,0.538462,0.375,0.01875,1,1,0.119403,1,0.5,0.15,0.00317,1
1,0.184806,0.089726,0.5,1,0.875,0.05,1,1,0.059701,0,0.5,0.07,0.147632,1
0,0.073643,0.530956,0.5,0.538462,0.875,0.3,1,0,0,0,0.5,0.17,0,1
1,0.24155,0.874832,0.5,0.538462,0.375,0.35,1,1,0.238806,0,0.5,0,0.097847,1
1,0.337209,0.078511,0,0.538462,0.5,0.0125,1,0,0,1,0.5,0.082,0.007828,0
0,0.135659,0.108345,0,0.538462,0.375,0,0,0,0,0,0.5,0.06,0,0
1,0.053023,0.179453,0,0.153846,0.375,0.05,0,0,0,1,0.5,0.18,0.019569,0
1,0.425116,0.100942,0.5,0.153846,0.5,0.0375,1,0,0,0,0.5,0.28,0,0
0,0.07876,0.381337,0.5,0.538462,0.375,0.00825,0,0,0,0,0.5,0,0.006869,0
0,0.304961,0.538358,0.5,0.769231,0.875,0.7,1,1,0.119403,0,0.5,0,0.128963,1
0,0.05938,0.029834,0,0.538462,0.375,0.05,0,1,0.014925,0,0.5,1,0.000039,0
1,0.294574,0.112158,0.5,0.923077,0.5,0.025,0,0,0,0,0.5,0.174,0,0
0,0.148527,0.09354,0.5,0.538462,0.875,0.1375,1,0,0,1,0.5,0.18,0.00002,0
1,0.368217,0.072903,0.5,0.538462,0.375,0.075,0,0,0,0,0.5,0,0.006184,0
1,0.270078,0.044863,0.5,1,0.375,0.0375,1,1,0.104478,1,0.5,0.17,0.079667,1
1,0.316589,0.246747,0.5,0.153846,0.5,0.25,0,0,0,0,0.5,0.105,0.013444,0
1,0.134419,0.089726,0.5,0.692308,0.125,0.00825,0,1,0.029851,0,0.5,0.16,0.02544,0
1,0.047752,0.158816,0,0,0,0,0,0,0,1,0.5,0.09,0.00002,0
0,0.147287,0.605653,0,0,0,0.1,0,1,0.014925,1,0.5,0.1,0.00002,0
0,0.047752,0.427995,0.5,0.384615,0.375,0.00425,1,0,0,0,0.5,0.05,0,1
0,0.002636,0.128982,0.5,0.769231,0.375,0.00425,0,0,0,0,0.5,0.06,0,0
1,0.178295,0.028039,0.5,0.384615,0.375,0.02275,1,0,0,1,0.5,0.1,0,0
0,0,0.016824,0.5,0.538462,0.375,0.05,0,0,0,0,0.5,0.06,0.000352,0
1,0.828217,0.403769,0.5,0,0,0.2,0,1,0.014925,0,0.5,0.035,0.000117,0
1,0.286822,0.13459,0.5,0.923077,0.875,0.37075,1,0,0,1,0.5,0,0,1
1,0.263566,0.104755,0.5,0.076923,0.875,0.2875,0,0,0,1,0.5,0.146,0,0
0,0.139535,0.613055,0.5,0.769231,0.875,0.075,0,0,0,0,0.5,0.14,0.00002,0
1,0.158915,0.044863,0.5,0.769231,0.375,0.0875,1,0,0,1,0.5,0.14,0,1
0,0.325581,0.211306,0.5,0,0,0,0,0,0,0,0.5,0.08,0,0
0,0.865581,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.092,0,1
1,0.285581,0.069089,0.5,0.923077,0.375,0.077,1,1,0.014925,1,0.5,0.26,0.978474,1
1,0.09814,0.104755,0.5,0.230769,0.375,0.0375,0,0,0,0,0.5,0.09,0,0
0,0.095659,0.523329,0.5,0.230769,0.875,0.00425,0,0,0,0,0.5,0.16,0.000098,0
1,0.33845,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.092,0,1
0,0.396589,0.044863,0.5,0.153846,0.5,0.1125,1,0,0,1,0.5,0,0.005871,1
1,0.390233,0.022432,0,0.461538,0.375,0.025,0,0,0,1,0.5,0.065,0,0
1,0.193798,0.22611,0,0.538462,0.5,0.075,1,1,0.119403,1,0.5,0.072,0.000137,1
1,0.186047,0.026245,0,0.923077,0.375,0.0125,1,1,0.029851,0,0.5,0.13,0.009785,1
1,0.16155,0.56079,0,0.230769,0.875,0.0625,0,0,0,1,0.5,0,0.000333,0
1,0.072403,0.048677,0.5,0.769231,0.375,0.075,0,0,0,0,0.5,0.054,0.000137,0
0,0.036124,0.016824,1,0.923077,0,0.5,0,0,0,1,0,0.15,0,1
1,0.187287,0.067295,0.5,0.615385,0.375,0.1,1,1,0.164179,1,0.5,0.217,0.000685,1
0,0.047752,0.4262,0.5,0.615385,0.375,0.08125,1,1,0.089552,1,0.5,0.02,0.011742,1
1,0.147287,0.044863,0.5,0.384615,0.375,0.025,0,0,0,0,0.5,0.1,0,0
0,0.198915,0.074697,0.5,0.769231,0.375,0.12075,1,0,0,1,0.5,0.22,0,0
1,0.139535,0.024226,0.5,0.461538,0.375,0.05,0,0,0,1,0.5,0.06,0.00002,0
0,0.133023,0.112158,0,0.153846,0.5,0.225,0,0,0,0,0.5,0.1,0.008924,0
1,0.569767,0.291611,0.5,0.230769,0.375,0.3145,1,1,0.223881,0,0.5,0,0.219217,1
1,1,0.246747,0.5,0.538462,0.375,0.027,1,0,0,0,0.5,0,0.006654,0
1,0.184806,0.616869,0.5,0.615385,0.375,0.2875,1,0,0,1,0.5,0.2435,0.009785,1
1,0.146047,0.13459,0.5,0.538462,0.375,0.0625,0,1,0.014925,0,0.5,0,0.000431,0
1,0.425116,0.224316,0.5,0.153846,0.5,0.1125,0,0,0,1,0.5,0.0705,0,0
1,0.218295,0.056079,0,0.230769,0.375,0.0125,0,0,0,0,0.5,0.112,0,0
1,0.363101,0.112158,0,0.153846,0.875,0.5,0,0,0,1,0,0.1,0,0
0,0.183411,0.13459,0.5,0.461538,0.375,0.1395,0,1,0.014925,1,0.5,0.14,0.000196,0
0,0.245271,0.157021,0.5,0.076923,0.375,0.15,1,0,0,1,0.5,0.15,0,0
0,0.361705,0.179453,0.5,0.538462,0.375,0.15,0,0,0,0,0.5,0.24,0,0
1,0.007752,0,0,0.384615,0.375,0.0125,0,0,0,0,0.5,0.03,0,0
1,0.126667,0.029834,0.5,0.538462,0.375,0.00825,0,0,0,0,0.5,0.05,0,1
1,0.189922,0.13459,0.5,0.615385,0.375,0.0375,0,0,0,1,0.5,0.15,0.001311,0
1,0.107287,0.033647,0.5,0.153846,0.375,0.07925,0,1,0.014925,1,0.5,0.2,0.000176,0
1,0.189922,0.089726,0.5,0.230769,0.875,0.20825,1,1,0.029851,1,0.5,0.0905,0,1
1,0.215814,0.063481,0.5,0.615385,0.875,0.0375,1,1,0.014925,0,0.5,0.12,0.001957,1
1,0.633023,0.829969,0.5,0.076923,0.5,0.75,1,1,0.253731,1,0.5,0,0,1
0,0.107287,0.033647,0.5,0.538462,0.375,0.1,0,1,0.029851,1,0.5,0.1,0.00771,0
0,0.108527,0.276581,0.5,0.384615,0.375,0.00825,0,0,0,0,0.5,0.11,0.019569,0
0,0.214419,0.078511,0,0.230769,0.375,0.0625,0,0,0,1,0.5,0.14,0,0
0,0.120155,0.067295,0.5,0.615385,0.375,0.04375,0,0,0,1,0.5,0.08,0,0
0,0.104651,0.018618,0.5,0.153846,0.375,0.01675,0,0,0,1,0,0.072,0,0
0,0.100775,0.056079,0,0,0,0.1625,0,0,0,0,0.5,0.14,0,0
1,0.315194,0.113952,0.5,0,0,0,0,0,0,0,0.5,0,0.019569,0
0,0.833333,0.269179,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0.22093,0.237326,0.5,0.692308,0.125,0.1125,1,1,0.074627,1,0.5,0.0495,0.009785,1
0,0.082636,0.224316,0,0,0,0,0,0,0,0,0.5,0,0,0
1,0.355349,0.009421,0.5,0.230769,0.375,0.00425,1,0,0,1,0.5,0.14,0,1
0,0.139535,0.56079,0.5,0.384615,0.375,0.075,1,1,0.179104,1,0.5,0.06,0.011096,1
0,0.248062,0.13459,0,0.307692,0.25,0,0,0,0,0,0.5,0.08,0.000391,0
1,0.136899,0.56079,0.5,0.615385,0.375,0.04375,1,0,0,1,0.5,0.13,0,0
0,0.313953,0.044863,0.5,0.538462,0.375,0.1,1,1,0.164179,0,0.5,0,0.008924,1
0,0.468992,0.179453,0.5,0.307692,0.25,0,1,0,0,0,0.5,0.05,0.018787,1
1,0.104651,0.515926,0,0.461538,0.375,0.075,0,0,0,1,0.5,0,0.078278,0
1,0.324341,0.145805,0.5,0.769231,0.875,0.45,1,0,0,1,0.5,0.051,0.012505,1
1,0.146047,0.157021,0.5,0.923077,0.375,0.03125,1,1,0.104478,0,0.5,0,0.138141,1
1,0.209302,0.663526,0.5,0.384615,0.375,0.252,1,1,0.074627,1,0.5,0.084,0,1
1,0.060775,0.448632,0,0.230769,0.875,0.04175,1,0,0,1,0.5,0.07,0,0
1,0.282946,0.246747,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.03,0,0
0,0.167907,0.113952,0,0,0,0,0,0,0,1,0.5,0.09,0.001174,0
1,0.277829,0.097129,0.5,0.538462,0.375,0.075,0,0,0,0,1,0.06,0,0
1,0.945736,1,0.5,0.692308,1,0.6375,1,1,0.014925,1,0.5,0,0.002133,1
0,0.112403,0.082324,0.5,0.307692,0.25,0,0,1,0.014925,0,0.5,0.1,0.001037,0
1,0.034884,0.007402,0.5,0.769231,0.75,0.0105,0,0,0,0,0.5,0.1,0.000783,1
1,0.275194,0.078511,0.5,1,0.875,0.225,1,1,0.059701,1,0.5,0.1265,0.016771,1
1,0.003876,0.140197,0.5,0.615385,0.375,0.00425,0,1,0.014925,0,0.5,0,0.000117,0
1,0.072403,0.314042,0.5,0.538462,0.375,0.08125,1,1,0.044776,0,0.5,0.1,0.027221,1
1,0.334574,0.291611,0.5,0.461538,0.875,0.2125,1,1,0.179104,1,0.5,0.0465,0,1
1,0.077519,0.228129,0,0.307692,0.375,0.0145,0,0,0,0,0.5,0.07,0.003601,0
0,0.695039,0.740242,0.5,0.769231,0.375,0.55,1,0,0,1,0.5,0.0105,0.206673,1
0,0.077519,0.427995,0.5,0.153846,0.375,0.002,0,0,0,0,0.5,0.1,0.019569,0
1,0.05814,0.430013,0.5,0.384615,0.375,0.0395,0,0,0,0,0.5,0.04,0.006849,0
1,0.294574,0.672948,0.5,0.846154,0.75,0.26875,1,1,0.134328,1,0.5,0,0.002622,1
1,0.02062,0.003813,0,0.538462,0.375,0.002,0,0,0,0,0.5,0.07,0.014129,0
1,0.325581,0.005608,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.116,0.002211,1
0,0.574884,0.672948,0.5,0.538462,0.375,0.275,1,1,0.208955,0,0.5,0,0.043053,1
1,0.226047,0.022432,0.5,0.076923,0.875,0.00425,0,0,0,1,0,0.126,0,0
0,0.534884,0.037461,0.5,0.384615,0.375,0.025,0,0,0,1,0.5,0.12,0.00229,0
1,0.456124,0.067295,0.5,0.538462,0.375,0.125,1,0,0,1,0.5,0.07,0,0
1,0.178295,0.071108,0.5,0.923077,0.875,0.09175,1,1,0.179104,1,0.5,0.2915,0.013953,1
1,0.302326,0.740242,0,0.538462,0.375,0.2,1,0,0,0,0.5,0.04,0,0
1,0.113643,0,0.5,0.230769,0.375,0.05,0,1,0.164179,0,0,0,0,0
0,0.077519,0.459847,0.5,0.769231,0.375,0.0355,1,1,0.029851,1,0.5,0.0245,0,1
1,0.120155,0.141992,0,0.230769,0.375,0.02075,0,1,0.014925,1,0.5,0.14,0.001566,0
1,0.403101,0.043069,0.5,1,0.375,0.125,1,0,0,0,0.5,0.255,0.011742,1
0,0.198915,0.168237,0.5,0.538462,0.375,0.0125,0,1,0.014925,1,0.5,0.02,0.003014,0
0,0.20155,0.168237,0.5,0.538462,0.375,0.05425,1,1,0.014925,1,0.5,0.1855,0,1
1,0.494884,0.01301,0.5,0.538462,0.5,0.75,1,1,0.298507,0,0.5,0,0.293542,1
1,0.360465,0.224316,0.5,0.923077,0.375,0.175,1,1,0.149254,1,0.5,0,0,1
0,0.166667,0.121579,0,0.538462,0.375,0.00425,0,0,0,0,0,0.04,0,0
1,0.59814,0.302826,0.5,0.538462,0.875,0.13125,1,1,0.164179,1,0.5,0,0.005558,1
0,0.350078,0.198071,0.5,0.538462,0.375,0.00625,0,0,0,0,0.5,0.08,0,0
1,0.635659,0.549574,0.5,0.461538,0.375,0.0625,1,1,0.059701,1,0.5,0.1,0,1
0,0.20031,0.046658,0.5,0.538462,0.375,0.125,1,1,0.074627,1,0.5,0.15,0.027984,1
1,0.162791,0.069089,0.5,0.615385,0.375,0.00625,0,0,0,0,0.5,0.05,0,0
0,0.532248,0.562584,0.5,0.384615,0.375,0.1145,1,1,0.044776,1,0.5,0.078,0,1
0,0.024496,0.4262,0.5,0.384615,0.375,0.0875,0,1,0.149254,1,0.5,0,0.000196,0
1,0.523256,0.340287,0.5,0.153846,0.5,0.37925,1,1,0.223881,1,0.5,0,0.097847,1
0,0.197674,0.136384,0,1,0.875,0.127,1,1,0.014925,0,0.5,0.035,0,1
1,0.409612,0.22611,0.5,0.769231,0.875,0.6375,1,0,0,1,0.5,0.046,0,1
1,0.072403,0,0.5,0.538462,0.375,0,0,0,0,0,1,0.092,0,0
0,0.213178,0.020637,0.5,0.230769,0.375,0.027,1,1,0.059701,0,0.5,0.19,0.009785,1
1,0.184806,0.033647,0.5,0.769231,0.875,0.00825,0,0,0,1,0.5,0.11,0.004912,0
1,0.076279,0.018618,0.5,0.538462,0.375,0.00625,0,0,0,0,0.5,0,0.000861,0
1,0.317829,0.224316,0.5,0.538462,0.5,0.125,1,1,0.089552,0,0.5,0,0.007182,1
