@relation processed_Adult_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
0,0.199317,0.041393,0.5,0.538462,0.375,0.15625,1,1,0.074627,1,0.5,0.15,0.0143,1
0,0.110059,0.461095,0.5,0.923077,0.375,0.0025,1,0,0,0,0.5,0.04,0.01349,1
1,0.442409,0.0199,0.5,0.153846,0.875,0.3125,1,0,0,1,0.5,0.16,0,1
1,0.282055,0.218905,0,0.538462,0.375,0.09375,0,0,0,1,0.5,0.03,0,0
1,0.31574,0.721393,0.5,0.615385,0.375,0.005312,0,0,0,0,0.5,0.16,0.03552,0
1,0.064731,0,0.5,0.076923,0.375,0.03125,0,0,0,0,0.5,0.072,0,0
1,0.508382,0.258706,0.5,0.769231,0.875,0.375,1,0,0,1,0.5,0.175,0,1
1,0.320863,0.169154,0.5,0.769231,0.375,0.21875,0,0,0,0,0.5,0.227,0.0005,0
0,0.076374,0.40796,0.5,0.769231,0.375,0.044375,1,1,0.029851,1,0.5,0.0245,0,1
1,0.120304,0.033234,0.5,0.153846,0.875,0.005312,0,0,0,1,0.5,0.11,0.00005,0
1,0.059609,0.014925,0.5,0.769231,0.375,0.125,1,1,0.029851,1,0.5,0.04,0,1
0,0,0.303483,0.5,0.769231,0.375,0.007813,0,1,0.014925,1,0.5,0,0.0016,0
0,0.276933,0.014925,0.5,0.923077,0.375,0.023438,0,0,0,0,0.5,0.15,0.00044,1
0,0.10742,0.245373,0.5,0.384615,0.375,0.010313,0,0,0,0,0.5,0.11,0.01,0
1,0.103539,0.457711,0,0.461538,0.375,0.09375,0,0,0,1,0.5,0,0.04,0
1,0.134586,0.530746,0,0.384615,0.375,0.0025,0,0,0,1,0.5,0.06,0.00475,0
1,0.502018,0.139303,0.5,0.384615,0.375,0.21875,1,0,0,0,0,0.115,0,1
0,0.138466,0.119403,0.5,0.769231,0.875,0.114688,1,1,0.283582,0,0.5,0,0.005,1
1,0.360913,0.238806,0.5,0.461538,0.375,0.080625,1,1,0.074627,1,0.5,0.054,0.01097,1
0,0.040205,0.368159,0.5,0.769231,0.375,0.075625,1,1,0.059701,0,0.5,0.03,0.0054,1
0,0.102297,0.225473,0.5,0.769231,0.375,0.161562,1,1,0.104478,0,0.5,0.0645,0.03257,1
1,0.323502,0.079602,0.5,0.153846,0.375,0.015625,0,0,0,1,0.5,0.1105,0,0
1,0.090655,0.046368,0,0.230769,0.375,0.15625,1,1,0.014925,0,0.5,0.09,0.0002,0
1,0.284694,0.061294,0.5,0.923077,0.375,0.09625,1,1,0.014925,1,0.5,0.26,0.5,1
0,0.058212,0.026468,0.5,0.615385,0.375,0.104063,0,0,0,0,0.5,0.11,0.00005,0
1,0.071251,0.073035,0.5,0.538462,0.375,0.140625,1,1,0.014925,0,0.5,0.05,0.0015,1
1,0.142347,0.497512,0.5,0.384615,0.375,0.1875,1,0,0,1,0,0.01,0,1
1,0.244334,0.159204,0.5,1,0.375,0.3125,1,1,0.044776,1,0.5,0.145,0.02279,1
0,0.66113,0.835821,0.5,0.153846,0.5,0.625,1,1,0.19403,0,0.5,0,0.067,1
1,0.185036,0.023284,0,0.923077,0.375,0.015625,1,1,0.029851,0,0.5,0.13,0.005,1
1,0.252251,0.159204,0,0.923077,0.375,0.09375,0,0,0,1,0.5,0.06,0,0
1,0.256132,0.099502,0.5,0.538462,0.375,0.078125,0,0,0,1,0.5,0.14,0,0
