@relation processed_Adult_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.355873,0.218167,0.5,0.153846,0.5,0.25,0,0,0,0,0.5,0.226293,0.00687,0
1,0.282857,0.019833,0.5,0.538462,0.5,0.04175,1,0,0,1,0,0.344828,0,0
0,0.203651,0.100754,0,0,0,0,0,0,0,1,0.5,0.193966,0.0006,0
1,0.205079,0.069417,0,0.538462,0.375,0.05,1,1,0.074627,1,0.5,0.172414,0.05777,1
0,0.605873,0.257834,0.5,0.153846,0.5,0.15425,0,0,0,1,0.5,0.078664,0,0
1,0.267143,0.107497,0,0.461538,0.375,0.00625,0,0,0,1,0,0.086207,0,0
1,0.468254,0.119,0.5,0.769231,0.875,0.3,1,1,0.164179,0,0.5,0.086207,0,1
0,0.141587,0.013288,0.5,0.769231,0.375,0.0375,0,0,0,0,0,0.172414,0,0
0,0.079365,0.297501,0.5,0.769231,0.375,0.1355,1,1,0.074627,0,0.5,0.198276,0.26726,1
1,0.282857,0.024792,0.5,0.230769,0.375,0.0125,0,0,0,0,0.5,0.409483,0.0201,0
1,0.132222,0.436335,0.5,0.923077,0.375,0.03325,1,0,0,0,0.5,0.107759,0,1
1,0.289683,0.069417,0,0.692308,0.875,0.002,1,0,0,1,0.5,0.423491,0,1
1,0.269841,0.062872,0.5,0.076923,0.375,0.02925,0,0,0,1,0,0,0,0
0,0.429841,0.396668,0.5,0.769231,0.875,0.0875,1,0,0,0,0.5,0.03125,0.00837,1
0,0.074127,0.366918,0.5,0.769231,0.375,0.0605,1,1,0.059701,0,0.5,0.064655,0.0054,1
1,0.163968,0.357001,0.5,0.384615,0.375,0.0125,0,0,0,1,0.5,0,0,0
1,0.324127,0.363745,0.5,0.538462,0.375,0.225,1,1,0.179104,1,0.5,0,0.00221,1
1,0.236825,0.575169,0.5,0.076923,0.375,0.00625,0,0,0,0,0.5,0,0.00286,0
1,0.313492,0.069417,0.5,1,0.875,0.225,1,1,0.059701,1,0.5,0.272629,0.00857,1
0,0.576667,0.497422,0.5,0.384615,0.375,0.1145,1,1,0.044776,1,0.5,0.168103,0,1
0,0.170635,0.069417,0,0.538462,0.375,0.00825,0,0,0,0,0.5,0.142241,0,0
0,0.292381,0.057914,0.5,0.615385,0.375,0.05425,1,1,0.238806,0,0.5,0.12931,0.02079,1
1,0.336032,0.099167,0.5,0.615385,0.375,0,1,0,0,1,0.5,0.257543,0.002,1
0,0.174603,0.119,0.5,0.769231,0.875,0.09175,1,1,0.283582,0,0.5,0,0.005,1
1,0.189206,0.011503,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.172414,0,0
1,0.220952,0.545418,0.5,0.615385,0.375,0.2875,1,0,0,1,0.5,0.524784,0.005,1
1,0.035714,0.123959,0.5,0.615385,0.375,0.00425,0,1,0.014925,0,0.5,0,0.00006,0
0,0.179841,0.100754,0,0.384615,0.375,0.0125,1,0,0,1,0.5,0.398707,0,1
0,0.31619,0.014875,0.5,0.923077,0.375,0.01875,0,0,0,0,0.5,0.323276,0.00044,1
1,0.223492,0.0595,0.5,0.615385,0.375,0.1,1,1,0.164179,1,0.5,0.467672,0.00035,1
1,0.223492,0.061087,0.5,0.615385,0.375,0.1875,1,1,0.074627,1,0.5,0.107759,0.00003,1
0,0.138889,0.337168,0.5,0.769231,0.375,0.0875,1,1,0.149254,0,0.5,0.086207,0.0099,0
1,0.228889,0.004958,0,0.230769,0.375,0.00425,0,0,0,0,0.5,0.232759,0.021,0
0,0.216984,0.575169,0.5,1,0.875,0.15425,1,1,0.014925,0,0.5,0.12931,0.00011,1
1,0,0.158667,0,0.615385,0.375,0.0875,1,1,0.029851,1,0.5,0.12931,0.01,1
1,0.101905,0.366918,0.5,0.538462,0.375,0.08325,1,1,0.044776,1,0.5,0.043103,0.00028,1
1,0.156032,0.018247,0,0.615385,0.375,0.13125,1,1,0.089552,1,0.5,0.224138,0.00347,0
1,0.425873,0.130504,0.5,0.461538,0.375,0.175,0,0,0,1,0,0.431034,0,0
1,0.283016,0.02975,0,0.384615,0.375,0.175,0,0,0,1,0.5,0.344828,0,0
1,0.337302,0.133875,0.5,0.538462,0.875,0.4145,0,0,0,1,0.5,0,0,0
1,0.093968,0.014875,0.5,0.769231,0.375,0.1,1,1,0.029851,1,0.5,0.086207,0,1
1,0.222222,0.023205,0,0.923077,0.375,0.0125,1,1,0.029851,0,0.5,0.280172,0.005,1
0,0.390159,0.175129,0.5,0.538462,0.375,0.00625,0,0,0,0,0.5,0.172414,0,0
0,0.190476,0.019833,0.5,0.538462,0.875,0.04375,1,0,0,1,0.5,0.529095,0,1
