@relation processed_Adult_19

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.386015,0.064933,0,0.461538,0.375,0.00825,0,0,0,0,0,0.408163,0,0
1,0.382256,0.064933,0.5,1,0.375,0.00625,1,1,0.074627,1,0.5,0.489796,0,1
0,0.24812,0.208848,0.5,0.230769,0.375,0.275,0,0,0,1,0,0.102041,0,0
1,0.304511,0.208848,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.061224,0,0
0,0.278195,0.056958,0.5,0.538462,0.375,0.0125,0,0,0,1,0.5,0.379592,0.00122,0
1,0.211729,0.037972,0,0.076923,0.875,0.15,0,0,0,0,0.5,0.179592,0.00537,0
0,0.172932,0.474654,0.5,0.076923,0.375,0.05,0,0,0,1,0.5,0.183673,0.01062,0
1,0.298195,0.104424,0.5,0.461538,0.375,0.2125,1,1,0.089552,0,0.5,0.208163,0,1
0,0.704211,0.626543,0.5,0.769231,0.375,0.55,1,0,0,1,0.5,0.021429,0.10561,1
1,0.169173,0.474654,0.5,0.384615,0.375,0.15,1,0,0,1,0,0.020408,0,1
1,0.357143,0.042719,0,0.076923,0.375,0.075,0,0,0,1,0.5,0.439796,0,1
1,0.280752,0.113917,0.5,0.076923,0.375,0.00825,0,0,0,1,0.5,0.122449,0,0
1,0.136541,0.113917,0.5,0.461538,0.375,0.0645,1,1,0.014925,0,0.5,0.265306,0.008,1
1,0.833383,0.341751,0.5,0,0,0.2,0,1,0.014925,0,0.5,0.071429,0.00006,0
1,0.345865,0.004747,0,0.538462,0.375,0.075,0,0,0,1,0.5,0.236735,0.00113,1
1,0.170376,0.064933,0.5,1,0.375,0.08325,1,1,0.014925,1,0.5,0.403061,0.0002,1
1,0.169173,0.427188,0.5,0.538462,0.375,0.125,1,1,0.253731,0,0.5,0.204082,0.01208,1
1,0.246917,0.0412,0,0.538462,0.375,0.002,0,0,0,0,0.5,0.173469,0.00179,0
1,0.161654,0.50636,0,0.384615,0.375,0.002,0,0,0,1,0.5,0.122449,0.00475,0
0,0.095188,0.047465,0.5,0.538462,0.375,0,0,0,0,0,0.5,0,0,0
1,0.29203,0.037972,0.5,1,0.375,0.0375,1,1,0.104478,1,0.5,0.346939,0.04071,1
1,0.379699,0.189861,0.5,0.923077,0.375,0.175,1,1,0.149254,1,0.5,0,0,1
1,0.126617,0.022214,0,0,0,0,0,0,0,0,0.5,0.102041,0,0
0,0.293233,0.113917,0,0.384615,0.375,0.1,0,0,0,0,0.5,0.183673,0,0
0,0.105263,0.362256,0.5,0.153846,0.375,0.002,0,0,0,0,0.5,0.204082,0.01,0
1,0.246917,0.018986,0.5,0.538462,0.375,0.0875,1,1,0.164179,0,0.5,0.032653,0.0054,1
1,0.442406,0.189861,0.5,0.153846,0.5,0.1125,0,0,0,1,0.5,0.143878,0,0
1,0.122857,0.018986,0.5,0.538462,0.375,0.00625,0,0,0,0,0.5,0.367347,0,0
