@relation processed_Adult_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric

@data
1,0.048129,0.0625,0,0.538462,0.375,0.08193,0,0,0,1,0.5,0.056,0.000192,0
0,0.281688,0.080357,0,0.923077,0.375,0.122807,0,0,0,1,0.5,0.1,0.004507,0
1,0.535685,0.232143,1,0.769231,0.875,0.210526,1,0,0,1,0.5,0.175,0,1
0,0.026207,0,0,0.307692,0,0,0,0,0,0,0.5,0.043,0,0
0,0.028845,0.392857,1,1,0.875,0.035088,1,1,0.275,0,0.5,0,0.095893,1
0,0.328334,0.035714,1,0.538462,0.375,0.070175,1,1,0.275,0,0.5,0,0.014576,1
1,0.288446,0.008929,1,0.153846,0.5,0.140351,0,0,0,1,0,0.21,0,0
1,0.281688,0.108571,0,0.538462,0.875,0.071579,1,1,0.025,1,0.5,0.09,0.576219,1
1,0.083896,0.03125,0,0.538462,0.875,0.008772,0,0,0,0,0.5,0.14,0.006521,0
1,0.122301,0.113036,0,0.230769,0.375,0.014561,0,1,0.025,1,0.5,0.14,0.002557,0
0,0.152464,0.074464,1,0.538462,0.875,0.096491,1,0,0,1,0.5,0.18,0.000032,0
1,0.039888,0.071429,1,0.153846,0.375,0.052632,1,1,0.05,0,0.5,0.06,0.009589,1
1,0.255316,0.107143,0,0.153846,0.5,0.245614,0,0,0,0,0.5,0,0.000032,0
0,0.29405,0.056607,0,0,0,0,1,0,0,0,0.5,0.16,0,0
1,0.394264,0.232143,1,0.384615,0.5,0.122807,1,1,0.025,0,0.5,0,0.015982,1
1,0.064612,0.25,1,0.538462,0.375,0.017544,0,0,0,0,0.5,0,0,0
0,0.105818,0.303571,1,0.769231,0.375,0.061404,1,1,0.25,0,0.5,0.04,0.031645,0
1,0.638701,0.553571,1,0.692308,1,0,1,1,0.5,0,0.5,0.076,0.004155,0
0,0.071535,0.267857,1,0.230769,0.375,0.052632,1,1,0.025,0,0.5,0.08,0.00748,1
1,0.119499,0.053571,1,0.538462,0.875,0.049649,1,0,0,0,0.5,0.211,0.006393,1
0,0.109939,0.220179,1,0.384615,0.375,0.005789,0,0,0,0,0.5,0.11,0.031964,0
1,0.250041,0.10125,1,0,0,0,0,1,0.125,0,0.5,0.088,0.004667,0
1,0.351739,0.072857,1,0.615385,0.375,0.001404,1,0,0,1,0.5,0.2,0.185392,1
1,0.314653,0.160714,1,1,0.875,0.201754,0,0,0,1,0,0.3555,0,1
1,0.350255,0.232143,1,0.461538,0.875,0.149123,1,1,0.3,1,0.5,0.0465,0,1
0,0.076974,0.369107,1,0.923077,0.875,0.011754,1,1,0.025,1,0.5,0.04,0.001598,1
0,0.407945,0.125,1,0.153846,0.5,0.017544,0,0,0,0,0,0.58,0,0
1,0.149827,0.107143,1,0.538462,0.375,0.04386,0,1,0.025,0,0.5,0,0.000703,0
1,0.193671,0.142857,0,0.153846,0.875,0.201754,1,1,0.05,1,0.5,0.0375,0,0
1,0.016483,0.008929,1,0.769231,0.375,0.011754,0,1,0.1,0,0.5,0.08,0.000256,0
1,0.512444,0.208393,1,0.615385,0.375,0.192982,0,0,0,0,0.5,0.2325,0.004795,0
1,0.23224,0.017857,1,0.538462,0.375,0.061404,1,1,0.275,0,0.5,0.016,0.017261,1
1,0.193671,0.035714,0,0.076923,0.875,0.105263,0,0,0,0,0.5,0.088,0.017165,0
1,0.174551,0.096786,0,0.923077,0.375,0.184211,1,1,0.025,0,0.5,0.1055,0,1
1,0.63046,0.241071,1,0.538462,0.875,0.092105,1,1,0.275,1,0.5,0,0.009078,1
0,0.482116,0.035714,1,0.769231,0.375,0.004386,0,0,0,1,0.5,0.1315,0,0
0,0.076974,0.340714,1,0.153846,0.375,0.001404,0,0,0,0,0.5,0.1,0.031964,0
0,0.050931,0.306607,1,0.923077,0.875,0.026316,1,1,0.175,0,0.5,0.048,0,1
1,0.142904,0.019286,1,0.461538,0.375,0.035088,0,0,0,1,0.5,0.06,0.000032,0
1,0.598978,0.053571,1,0.076923,0.375,0.131579,0,0,0,1,0.5,0,0.011187,0
0,0.199275,0.013393,1,0.769231,0.375,0.020526,1,1,0.1,0,0.5,0.04,0,1
1,0.122301,0.098214,1,0,0,0.157895,0,0,0,0,0.5,0.08,0.000799,0
1,0.034449,0.087857,1,0.538462,0.75,0.033684,0,1,0.05,1,0.5,0.08,0.018763,0
1,0.158068,0.010357,0,0.538462,0.375,0.052632,0,0,0,1,0.5,0.08,0,0
1,0.464315,0.392857,0,0.076923,0.375,0.052632,1,0,0,0,0,0,0,0
1,0.226636,0.044643,0,0.230769,0.375,0.008772,0,0,0,0,0.5,0.112,0,0
0,0.280204,0.058036,1,0.076923,0.375,0.018947,0,0,0,1,0.5,0,0,0
1,0.144223,0.098214,1,0.538462,0.375,0.078947,1,1,0.15,0,0.5,0.092,0.019179,1
1,0.184111,0.056607,1,0.923077,0.875,0.064386,1,1,0.3,1,0.5,0.2915,0.02279,1
0,0.407945,0.357143,1,0.769231,0.875,0.061404,1,0,0,0,0.5,0.0145,0.026754,1
1,0.387341,0.178571,1,0,0,0,0,1,0.05,0,0.5,0.0085,0.000032,0
0,0.3791,0.142857,1,0.538462,0.375,0.105263,0,0,0,0,0.5,0.24,0,0
0,0,0.011964,1,0,0,0,0,1,0.025,0,0.5,0.08,0.004027,0
1,0.255316,0.142857,1,1,0.375,0.175439,1,1,0.075,1,0.5,0.145,0.072846,1
0,0.701994,0.159286,1,0.769231,0.875,0.106667,1,1,0.15,0,0.5,0.0215,0.0179,1
0,0.030328,0.364643,1,0,0,0,0,0,0,0,0.5,0,0.001598,0
0,0.324213,0.032679,1,0.384615,0.375,0.026316,1,1,0.1,0,0.5,0,0.050599,1
0,0.10862,0.011964,1,0.769231,0.375,0.026316,0,0,0,0,0,0.08,0,0
1,0.082413,0.147321,0,0.153846,0.875,0.001404,0,0,0,0,0.5,0.07,0.003196,0
0,0.060491,0.026786,1,0.538462,0.375,0.027895,1,1,0.125,1,0.5,0.07,0.00016,0
1,0.126422,0.014821,0,0.538462,0.375,0.001404,0,1,0.05,0,0.5,0.064,0.000192,0
1,0.398385,0.767857,1,0.692308,1,0.701754,1,1,0.275,0,0.5,0,0.038357,1
1,0.234877,0.017857,1,0.076923,0.875,0.002982,0,0,0,1,0,0.126,0,0
0,0.207516,0.037143,1,0.538462,0.375,0.087719,1,1,0.125,1,0.5,0.15,0.045709,1
1,0.25548,0.026786,0,0.384615,0.375,0.122807,0,0,0,1,0.5,0.16,0,0
1,0.140102,0.446429,1,0.615385,0.375,0.030702,1,0,0,1,0.5,0.13,0,0
1,0.460194,0.071429,1,0.461538,0.375,0.061404,1,1,0.05,1,0.5,0,0.000479,1
0,0.399703,0.290179,0,0.230769,0.375,0.005789,0,1,0.05,0,0.5,0.092,0.000575,0
1,0.196473,0.107143,1,0.615385,0.375,0.026316,0,0,0,1,0.5,0.15,0.002142,0
0,0.138784,0.0625,0,0.538462,0.375,0.005789,0,0,0,0,0.5,0.066,0,0
1,0.115378,0.089286,1,0.538462,0.375,0.03807,1,1,0.275,1,0.5,0.03,0.06981,1
0,0.675787,0.696429,1,0.538462,0.375,0.192982,1,1,0.175,0,0.5,0,0.095893,1
1,0.255316,0.022321,1,0.230769,0.375,0.008772,0,0,0,0,0.5,0.19,0.064248,0
1,0.098896,0.083393,1,0.230769,0.375,0.026316,0,0,0,0,0.5,0.09,0,0
1,0.418988,0.055,1,0.153846,0.5,0.122807,0,0,0,0,0.5,0.108,0,1
1,0.211637,0.535714,1,0.538462,0.875,0.187193,1,1,0.275,0,0.5,0,0.072974,1
1,0.30773,0.089286,1,0.923077,0.5,0.017544,0,0,0,0,0.5,0.174,0,0
0,0.265205,0.052143,1,0.615385,0.375,0.03807,1,1,0.4,0,0.5,0.06,0.066454,1
1,0.002802,0,0,0.384615,0.375,0.008772,0,0,0,0,0.5,0.03,0,0
1,0.200593,0.03125,1,0.461538,0.375,0.033684,1,1,0.075,1,0.5,0.198,0,1
1,0.413549,0.144286,1,0.923077,0.875,0.245614,1,1,0.2,0,0.5,0.16,0,1
1,0.256964,0.029643,1,1,0.375,0.046842,1,1,0.2,1,0.5,0.1515,0.105162,1
1,0.276084,0.089286,1,0.923077,0.875,0.096491,1,1,0.15,0,0.5,0.08,0.06623,1
0,0.046811,0.330357,0,0.538462,0.375,0.035088,1,1,0.1,1,0.5,0.04,0.015982,1
1,0.387341,0.496964,1,0.615385,0.375,0.302632,1,1,0.15,1,0.5,0.035,0,1
1,0.778803,0.019286,1,0.538462,0.375,0.020526,1,1,0.075,1,0.5,0.09,0,0
1,0.383221,0.209821,1,0.923077,0.875,0.350877,1,1,0.35,1,0.5,0.1995,0,1
1,0.178672,0.080357,1,0.153846,0.5,0.017544,0,0,0,1,0.5,0.32,0.127857,0
1,0.333773,0.135357,1,0.615385,0.375,0.040877,1,0,0,1,0.5,0.1,0,0
1,0.140102,0.482143,0,0,0,0,0,0,0,0,0.5,0.092,0,0
0,0.222515,0.0625,0,0.230769,0.375,0.04386,0,0,0,1,0.5,0.14,0,0
0,0.221197,0.03875,0,1,0.375,0.035088,0,0,0,0,0.5,0.14,0.000416,0
1,0.238998,0.096786,0,0.461538,0.375,0.004386,0,0,0,1,0,0.04,0,0
1,0.041207,0.3675,1,0,0,0.014561,0,0,0,0,0.5,0.04,0,0
1,0.299489,0.0625,1,0.615385,0.5,0.008772,1,0,0,1,0.5,0.0815,0,0
1,0.353058,0.029821,1,0.692308,0.375,0.001404,0,0,0,0,0.5,0.06,0.00016,0
1,0.262403,0.0625,0,0.692308,0.875,0.001404,1,0,0,1,0.5,0.1965,0,1
0,0.093456,0.419643,1,0.538462,0.375,0.008772,0,0,0,1,0.5,0.09,0,0
1,0.44091,0.044643,1,0.461538,0.375,0.486842,0,1,0.025,1,0.5,0.176,0.00358,0
1,0.331136,0.015,0,0.615385,0.375,0.010175,0,0,0,1,0.5,0.1545,0.000064,0
1,0.032965,0.196429,1,0.230769,0.375,0.017544,1,0,0,0,0.5,0.04,0,1
0,0.122301,0.321429,1,0.769231,0.375,0.298246,1,1,0.125,1,0.5,0.06,0,1
1,0.631943,0.017857,0,0.230769,0.875,0.138947,1,0,0,0,0.5,0.09,0.010037,1
0,0.261085,0.111607,1,0,0,0.106667,0,1,0.05,1,0.5,0.1,0.000128,0
1,0.585133,0.535714,1,0.538462,0.375,0.298246,1,1,0.225,0,0.5,0,0,1
1,0.266524,0.5,0,0,0,0,0,1,0.05,0,0.5,0.08,0.000032,0
1,0.155266,0.013393,1,0.461538,0.375,0.008772,1,1,0.075,0,0.5,0.13,0.482915,1
1,0.309049,0.142857,1,0.076923,0.5,0.438596,1,0,0,1,0.5,0.092,0,0
1,0.581012,0.357143,1,0.153846,0.5,0,1,1,0.275,0,0.5,0,0.039923,1
1,0.098896,0.029643,1,0.538462,0.875,0.075965,0,0,0,1,0.5,0.064,0,1
1,0.243119,0,1,0.615385,0.375,0.04386,1,1,0.025,0,0.5,0.101,0,1
1,0.048129,0,0,0,0,0,0,1,0.1,0,0.5,0.0225,0.000032,0
0,0.045327,0.339286,1,0.615385,0.375,0.057018,1,1,0.15,1,0.5,0.02,0.019179,1
0,0.416186,0.035714,1,0.153846,0.5,0.078947,1,0,0,1,0.5,0,0.009589,1
0,0.666227,0.571429,1,0.307692,0,0,1,1,0.375,0,0.5,0,0.007895,1
1,0.530246,0.895893,1,0.615385,0.375,0.061404,1,1,0.075,0,0.5,0.06,0.000447,1
1,0.332454,0.178571,1,0.538462,0.5,0.087719,1,1,0.15,0,0.5,0,0.011731,1
1,0.222515,0.169643,1,0.461538,0.375,0.070175,0,1,0.025,1,0.5,0.23,0.002174,0
1,0.120982,0.035714,1,0.538462,0.375,0.017544,0,0,0,1,0,0.14,0,0
1,0.200593,0.183036,1,1,0.375,0.166667,1,1,0.05,0,0.5,0.21,0.000224,1
1,0.670348,0.4375,1,0.461538,0.375,0.04386,1,1,0.1,1,0.5,0.1,0,1
1,0.088017,0.026786,0,0.846154,0.75,0.026316,0,0,0,1,0.5,0.066,0.000064,0
1,0.056371,0.342321,1,0.384615,0.375,0.027719,0,0,0,0,0.5,0.04,0.011187,0
0,0.528927,0.047679,1,0.153846,0.75,0.011754,0,0,0,0,0.5,0,0.003836,0
0,0.112741,0.41375,1,0.923077,0.375,0.001404,1,0,0,0,0.5,0.04,0.04312,1
1,0.263722,0.142857,1,0.461538,0.375,0.087719,1,0,0,1,0.5,0.18,0,1
1,0.281688,0.037143,1,0.846154,0.875,0.22807,1,0,0,1,0.5,0.082,1,1
1,0.339377,0.071429,1,0.153846,0.375,0.008772,0,0,0,1,0.5,0.1105,0,0
1,0.149827,0.125,1,0.923077,0.375,0.02193,1,1,0.175,0,0.5,0,0.225635,1
0,0.476677,0.16375,1,0.230769,0.875,0.035088,0,0,0,1,0,0.12,0,0
1,0.295368,0.196429,0,0.538462,0.375,0.052632,0,0,0,1,0.5,0.03,0,0
1,0.851657,0.196429,1,0.692308,1,0.45614,1,1,0.025,1,0.5,0,0,1
1,0.656667,0.410714,1,0,0,0.175439,1,1,0.125,0,0.5,0,0.282915,1
0,0.653865,0.252857,1,0.230769,0.875,0.236842,1,1,0.075,1,0.5,0.05,0.001598,0
1,0.392945,0.019286,0,0.384615,0.375,0.017544,1,1,0.075,0,0.5,0.1,0.031964,1
0,0.11406,0.065536,1,0.307692,0.25,0,0,1,0.025,0,0.5,0.1,0.001694,0
1,0.057689,0.020893,1,0,0,0,0,1,0.075,0,0.5,0.175,0.02458,0
1,0.269326,0.107143,1,0.076923,0.375,0.005789,0,0,0,1,0.5,0.06,0,0
1,0.094775,0.055,1,0.230769,0.375,0.002982,0,0,0,1,0.5,0.178,0,0
0,0.070051,0.357143,1,0.538462,0.875,0.035088,1,1,0.1,0,0.5,0.025,0.046828,1
1,0.813252,0.392857,1,0.692308,1,0.701754,1,1,0.175,1,0.5,0.011,0,1
1,0.129224,0.02375,1,0.538462,0.375,0.005789,0,0,0,0,0.5,0.05,0,1
1,0.428548,0.037143,1,0.615385,0.375,0.175439,1,1,0.15,1,0.5,0.25,0.319642,1
1,0.528927,0.125,1,0.384615,0.375,0.122807,1,0,0,0,0,0.115,0,1
1,0.309049,0.089286,0,0.615385,0.375,0.105263,0,0,0,0,0,0.1,0,0
0,0.522004,0.285714,1,0.538462,0.375,0.276316,1,1,0.15,1,0.5,0,0.040275,1
1,0.193671,0.053571,1,0.615385,0.375,0.078947,0,1,0.025,1,0.5,0.05,0.000096,0
0,0.182792,0.044643,1,0,0,0,0,1,0.025,0,0.5,0.046,0.009589,0
0,0.366738,0.157679,1,0.538462,0.375,0.004386,0,0,0,0,0.5,0.08,0,0
1,0.045327,0.126429,0,0,0,0,0,0,0,1,0.5,0.09,0.000032,0
0,0.370859,0.178571,1,0.923077,0.375,0.473684,1,0,0,1,0.5,0.49,0,0
1,0.067414,0.291786,1,0.384615,0.375,0.068772,1,1,0.35,0,0.5,0.03,0.00505,1
1,0.255316,0.178571,0,0.384615,0.375,0.298246,1,0,0,0,0.5,0,0,0
0,0.126422,0.025357,1,0.615385,0.375,0.008772,0,1,0.025,1,0.5,0.12,0.000128,0
