@relation Ionosphere_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric

@data
1,0,0.81755,0.47806,0.88265,0.51484,0.80716,0.68014,0.82679,0.49769,0.821015,0.54157,0.89723,0.28291,0.862585,0.774825,0.79792,0.569285,0.81755,0.6097,0.816395,0.37298,0.854755,0.576795,0.823325,0.615475,0.843875,0.58852,0.808315,0.538105,0.83158,0.599205,0.845265,0.683605,1
1,0,1,0.533275,1,0.40806,1,0.3634,1,0.284465,1,0.293255,0.98116,0.24063,0.953555,0.204915,0.94615,0.16763,0.84938,0.145015,0.853225,0.1184,0.815405,0.09728,0.779335,0.05436,0.736055,0.0675,0.701515,0.081625,0.65498,0.054535,0.614975,0.05421,1
1,0,1,0.580975,1,0.47221,1,0.506865,1,0.43824,1,0.492445,1,0.491345,1,0.46813,1,0.464215,1,0.5295,1,0.44946,1,0.486575,1,0.38511,1,0.465885,1,0.541495,1,0.42903,1,0.462805,1
1,0,0.998225,0.53234,1,0.49382,0.989055,0.51249,0.98056,0.51156,0.99637,0.53904,0.946615,0.55173,0.97106,0.526345,0.944045,0.5556,0.93052,0.543155,0.908165,0.55915,0.91834,0.57221,0.906645,0.56706,0.89738,0.56819,0.89555,0.576895,0.88561,0.57965,0.854705,0.560075,1
1,0,0.98857,0.595245,0.913415,0.731295,0.858855,0.79366,0.73984,0.92139,0.657045,0.963215,0.551445,0.969725,0.43373,0.92145,0.3399,0.95812,0.239275,0.897625,0.15863,0.74754,0.11296,0.667685,0.07312,0.589245,0.08343,0.49321,0.08817,0.403395,0.163555,0.33169,0.200285,0.2515,1
1,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,0.686665,0.44,0.44,0.5,0.5,0,0,0.5,0.5,1,0,0.5,0.5,1,0.613335,0.5,0.5,0.5,0.5,0.5,0.5,0
1,0,0.9704,0.559665,0.92869,0.50519,0.92562,0.50773,0.88483,0.49861,0.922295,0.55458,0.916445,0.515135,0.9134,0.51753,0.87419,0.509715,0.900095,0.512025,0.90431,0.524505,0.901295,0.52676,0.88668,0.5111,0.89529,0.531175,0.929695,0.546255,0.889315,0.53545,0.886345,0.53754,1
1,0,0.867615,0.308535,0.900755,0.55139,0.89413,0.57633,0.7779,0.52626,1,0.606125,0.859735,0.64477,0.84399,0.664625,0.74836,0.586435,0.821665,0.485775,0.786995,0.71264,0.7656,0.72436,0.97265,0.787745,0.72087,0.741,0.562365,1,0.67535,0.748605,0.65294,0.749155,1
1,0,1,0.292715,1,0.880655,0.9353,0.592965,1,0.450375,0.96922,0.73995,0.82726,0.4196,1,0.504395,0.988065,0.24937,0.900125,0.377515,0.940325,0.404525,1,0.43844,0.967965,0.55339,0.96445,0.463755,1,0.363065,0.71985,0.599245,0.75691,0.47299,1
1,0,0.981775,0.46401,1,0.428335,1,0.393435,1,0.31913,0.96285,0.282155,0.97255,0.29666,0.95196,0.268095,0.991525,0.323715,0.922685,0.1699,0.87673,0.197055,0.848185,0.178875,0.92553,0.1728,0.787885,0.15144,0.627175,0.180405,0.72557,0.136105,0.694475,0.1329,1
0,0,0,1,0.5,0.5,0.5,0.5,0,1,1,1,0.5,0.5,0.5,0.5,1,0,0,1,1,1,0.5,0.5,0,0,1,0,1,1,0,1,0.5,0.5,0
1,0,0.366665,0.7,0.363485,0.560795,0.41111,0.47778,0.53096,0.465605,0.522305,0.512875,0.495575,0.51363,0.49207,0.49917,0.499535,0.495585,0.50235,0.499235,0.50069,0.50119,0.49943,0.50051,0.499655,0.49975,0.500095,0.499785,0.50013,0.500025,0.5,0.500075,0.49996,0.50001,0
1,0,0.958835,0.59099,0.93045,0.677715,0.864365,0.728735,0.802125,0.849325,0.75188,0.87461,0.6805,0.908975,0.57832,0.91779,0.50198,0.92605,0.41805,0.889265,0.32002,0.880965,0.284565,0.826925,0.2343,0.76943,0.19836,0.70486,0.177445,0.63669,0.17145,0.568335,0.17972,0.52697,1
1,0,0.941205,0.65317,0.86616,0.78908,0.670545,0.792635,0.528585,1,0.45381,0.96059,0.187985,0.85998,0.151165,0.66279,0.09289,0.705975,0,0.496125,0.105135,0.294575,0.115495,0.27261,0.21379,0.161975,0.34195,0.09062,0.485105,0.065795,0.62696,0.089365,0.50097,0.09157,1
1,0,0.67347,0.60204,0.734695,0.62245,0.70408,0.60204,0.734695,0.72449,0.65306,0.79592,0.561225,0.77551,0.5,0.7551,0.46939,0.77551,0.39796,0.77551,0.357145,0.72449,0.357145,0.663265,0.19388,0.612245,0.267105,0.574475,0.20408,0.591835,0.32653,0.5,0.367345,0.37755,1
1,0,0.917135,0.695605,0.7702,0.892895,0.56163,0.94701,0.333895,0.91789,0.14957,0.79782,0.06689,0.609545,0.07779,0.37918,0.20143,0.19053,0.40323,0.061065,0.562195,0.05468,0.755545,0.13773,0.895715,0.36133,0.91504,0.54359,0.83296,0.745395,0.68771,0.850055,0.480085,0.89722,1
1,0,1,0,0.5,0.5,0.889705,0.003675,0.90441,0.775735,0.29044,0.025735,0.5,0.5,0.5,0.5,0.860295,0.11397,0.867645,0.19853,0.5,0.5,0.59191,0,0,0,0,0,1,0,1,0,0.5,0.5,0
1,0,1,0.54901,1,0.625505,0.99195,0.66522,0.901825,0.7651,0.874885,0.801485,0.784685,0.85971,0.776555,0.870395,0.64726,0.910965,0.605685,0.898885,0.548545,0.91081,0.49133,0.89935,0.42428,0.87798,0.385805,0.845935,0.341435,0.80474,0.298545,0.77261,0.285925,0.72267,1
1,0,0.97941,0.550645,1,0.49041,0.991565,0.512775,0.98487,0.45342,0.994775,0.48642,0.9899,0.48452,1,0.473285,1,0.474105,0.9692,0.507785,0.9881,0.45358,0.989445,0.47341,0.957835,0.421625,0.978385,0.465025,0.95489,0.506535,1,0.446015,0.96572,0.46556,1
1,0,0.88148,0.46111,1,0.35185,1,0.071295,0.9,0.530555,0.72778,0.28611,1,0.437095,1,0.082405,0.746295,0.50926,0.91111,0.47037,0.991075,0.40031,1,0.610185,0.84815,0.367595,0.96074,0.377255,0.894445,0.510185,0.93746,0.364475,1,0.214815,1
1,0,0.811675,0.48255,0.795425,0.502405,0.802045,0.462695,0.815885,0.504815,0.812275,0.462695,0.83514,0.5361,0.81468,0.45788,0.837545,0.54573,0.83574,0.5,0.794825,0.55054,0.7503,0.515645,0.829725,0.570395,0.802315,0.510095,0.75692,0.52226,0.808665,0.495185,0.80686,0.45427,1
0,0,1,1,0.5,0.5,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0.5,0.5,1,0,0
1,0,0.788235,0.492155,0.70196,0.5,0.692155,0.564705,0.7,0.47059,0.782355,0.57059,0.733335,0.541175,0.762745,0.47255,0.790195,0.507845,0.75098,0.5,0.72941,0.533335,0.790195,0.541175,0.74902,0.50196,0.743005,0.550195,0.731375,0.541175,0.72549,0.617645,0.715685,0.586275,1
1,0,1,0.540065,0.983875,0.49759,0.983415,0.49639,0.9399,0.480385,1,0.507095,0.98093,0.49282,0.979735,0.491645,0.992485,0.50501,0.95576,0.45576,0.97508,0.48818,0.97318,0.487045,0.99082,0.510015,0.96886,0.48483,1,0.470785,0.96387,0.48268,0.96113,0.481635,1
1,0,0.2291,0.574305,0.33127,0.866875,0.76006,0.43034,0.659445,0.465945,0.603715,0.42415,0.73684,0.54489,0.781735,0.4226,0.582045,0.726005,0.66873,0.51703,0.75232,0.535605,0.181115,0.19195,1,0.828175,0.70674,0.29942,0.42415,0.55573,0.511995,0.7791,0.76316,0.45511,0
1,0,1,0.420505,0.86157,0.63843,0.917215,0.20806,1,0.358965,1,0.250685,0.89981,0.437365,0.884185,0.57319,1,0.696685,1,0.63295,0.98177,0.490545,0.962995,0.04331,1,0.574015,1,0.44209,1,0.444355,1,0.76686,1,0.21121,1
1,0,1,0.81774,1,1,0.885615,1,0.333335,1,0,1,0.5,1,0,1,0,0.5,0,0.166665,0,0.03732,0,0.333335,0.333335,0,0.596175,0,1,0,0.5,0,1,0.166665,1
1,0,0.81908,1,0.604165,0,1,1,0.938595,0.654605,0.16557,1,0.470395,0.79386,0.50877,0.52522,0.242325,0,0.57127,0.483555,0.663375,0.2807,0,1,0.904605,0,1,0.4693,1,1,0.60307,0,1,1,0
