@relation WDVG1_13

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.412844,0.612994,0.477578,0.419319,0.450902,0.201349,0.451987,0.391344,0.558416,0.437768,0.507493,0.649279,0.692308,0.831599,0.578901,0.514231,0.717256,0.368477,0.579284,0.634113,0.455939,2
0.83792,0.446328,0.59417,0.475302,0.298597,0.294798,0.195364,0.38954,0.386139,0.347639,0.497502,0.72364,0.67279,0.566698,0.687943,0.665085,0.581081,0.634718,0.734015,0.645117,0.324393,2
0.556575,0.498588,0.656951,0.624588,0.741483,0.56262,0.710265,0.576195,0.560396,0.479614,0.514486,0.36737,0.315729,0.343425,0.257092,0.389943,0.507277,0.207668,0.462916,0.639615,0.321839,0
0.333333,0.625706,0.446188,0.545554,0.349699,0.297688,0.337748,0.425609,0.576238,0.440987,0.571429,0.54828,0.773823,0.662252,0.51773,0.559772,0.295218,0.613419,0.563939,0.691884,0.537676,2
0.399083,0.389831,0.516816,0.131723,0.265531,0.208092,0.446192,0.304779,0.524752,0.311159,0.51049,0.36515,0.537313,0.655629,0.83156,0.670778,0.581081,0.628328,0.631714,0.73315,0.598978,2
0.388379,0.713277,0.641256,0.299671,0.486974,0.423892,0.34851,0.336339,0.39802,0.333691,0.362637,0.618202,0.6062,0.652791,0.712766,0.555977,0.544699,0.72737,0.672634,0.577717,0.526181,0
0.380734,0.49435,0.669283,0.18112,0.5501,0.168593,0.364238,0.417493,0.430693,0.47103,0.601399,0.520533,0.719862,0.584674,0.58422,0.560721,0.426195,0.496273,0.496164,0.909216,0.598978,2
0.373089,0.329096,0.418161,0.418222,0.385772,0.373796,0.569536,0.52119,0.867327,0.610515,0.68032,0.772475,0.827784,0.550615,0.302305,0.309298,0.370062,0.478168,0.48977,0.751032,0.786718,1
0.229358,0.411017,0.644619,0.863886,0.867735,0.598266,0.707781,0.727683,0.571287,0.523605,0.267732,0.307436,0.10907,0.340587,0.037234,0.339658,0.231809,0.348243,0.429668,0.588721,0.282248,1
0.351682,0.514124,0.7713,0.709111,0.480962,0.584778,0.634106,0.777277,0.778218,0.466738,0.444555,0.45727,0.538462,0.368969,0.20922,0.047438,0.22973,0.477103,0.515345,0.675378,0.618135,1
0.440367,0.549435,0.95852,0.867179,0.502004,0.574181,0.771523,0.651037,0.518812,0.478541,0.431568,0.309656,0.401837,0.348155,0.461879,0.442125,0.346154,0.381257,0.673913,0.56121,0.393359,0
0.570336,0.5,0.429372,0.498353,0.542084,0.544316,0.379967,0.448151,0.334653,0.332618,0.355644,0.267481,0.564868,0.459792,0.587766,0.465844,0.7079,0.515442,0.745524,0.624484,0.528736,0
0.353211,0.672316,0.628924,0.694841,0.503006,0.486513,0.645695,0.687106,0.571287,0.354077,0.256743,0.334073,0.307692,0.671712,0.426418,0.289374,0.378378,0.396166,0.446292,0.62586,0.298851,0
0.414373,0.25,0.461883,0.358946,0.296593,0.421002,0.399007,0.401262,0.416832,0.319742,0.485514,0.319645,0.640643,0.503311,0.656915,0.814991,0.579002,0.555911,0.670077,0.751032,0.417625,0
0.801223,0.25565,0.470852,0.086718,0.341683,0.222543,0.475166,0.41028,0.508911,0.409871,0.561439,0.896781,0.619977,0.504257,0.478723,0.690702,0.425156,0.488818,0.42711,0.41403,0.224777,2
0.54893,0.618644,0.245516,0.473106,0.335671,0.314066,0.25745,0.513075,0.534653,0.561159,0.446553,0.493896,0.841561,0.651845,0.617021,0.611954,0.611227,0.523962,0.606138,0.514443,0.48659,2
0.336391,0.587571,0.658072,0.339188,0.40481,0.217726,0.312086,0.287647,0.39703,0.309013,0.071928,0.410655,0.482204,0.750237,0.562057,0.741935,0.556133,0.521832,0.549872,0.792297,0.60281,0
0.542813,0.533898,0.471973,0.540066,0.238477,0.27264,0.269868,0.394049,0.470297,0.39485,0.356643,0.427303,0.495982,0.670766,0.757979,0.620493,0.528067,0.761448,0.737852,0.547455,0.223499,2
0.487768,0.542373,0.450673,0.667398,0.171343,0.084778,0.274007,0.428314,0.569307,0.51824,0.598402,0.709212,0.897819,0.56386,0.535461,0.611006,0.411642,0.470714,0.378517,0.484182,0.471264,2
0.464832,0.572034,0.579596,0.607025,0.699399,0.623314,0.836921,0.903517,0.768317,0.477468,0.467532,0.374029,0.277842,0.33491,0.12766,0.351992,0.314969,0.181044,0.594629,0.247593,0.530013,1
0.524465,0.635593,0.705157,0.500549,0.470942,0.525048,0.586921,0.606853,0.977228,0.590129,0.519481,0.567148,0.640643,0.299905,0.376773,0.40038,0.322245,0.356763,0.310742,0.591472,0.357599,1
0.278287,0.579096,0.532511,0.758507,0.49499,0.472062,0.672185,0.771867,0.644554,0.641631,0.622378,0.463929,0.354765,0.217597,0.359929,0.403226,0.433472,0.436635,0.250639,0.669876,0.44189,1
0.607034,0.262712,0.492152,0.341383,0.316633,0.263969,0.287252,0.556357,0.572277,0.328326,0.781219,0.592675,0.584386,0.680227,0.508865,0.503795,0.35343,0.494143,0.368286,0.629986,0.574713,2
0.608563,0.508475,0.471973,0.527991,0.42986,0.545279,0.389901,0.412083,0.325743,0.314378,0.240759,0.588235,0.676234,0.783349,0.757979,0.894687,0.690229,0.593184,0.810742,0.657497,0.42401,2
0.457187,0.759887,0.440583,0.358946,0.413828,0.499037,0.552152,0.789901,0.627723,0.619099,0.43956,0.493896,0.585534,0.442763,0.195922,0.485769,0.181913,0.428115,0.365729,0.629986,0.41507,1
0.357798,0.516949,0.587444,0.553238,0.528056,0.585742,0.553808,0.604148,0.559406,0.600858,0.476523,0.461709,0.499426,0.360454,0.343085,0.301708,0.378378,0.188498,0.404092,0.335626,0.365262,1
