@relation WDVG1_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.718797,0.319484,0.368834,0.332955,0.246809,0.272541,0.386555,0.672535,0.837156,0.580819,0.667017,0.792752,0.56701,0.598361,0.280109,0.245984,0.289119,0.37076,0.460358,0.276228,0.42401,1
0.433083,0.921203,0.63565,0.803409,0.934043,0.535861,0.683193,0.784331,0.652523,0.420259,0.390756,0.436014,0.139175,0.297131,0.241788,0.257028,0.311917,0.301754,0.524297,0.305445,0.457216,0
0.748872,0.69341,0.421525,0.302273,0.557447,0.307377,0.522689,0.518486,0.59633,0.484914,0.321429,0.438279,0.416495,0.555328,0.42427,0.669679,0.615544,0.65614,0.436061,0.414343,0.541507,0
0.544361,0.213467,0.633408,0.329545,0.324468,0.367828,0.231092,0.362676,0.449541,0.346983,0.482143,0.502831,0.705155,0.757172,0.788321,0.61245,0.494301,0.633918,0.524297,0.612218,0.528736,2
0.303759,0.904011,0.642377,0.745455,0.547872,0.747951,0.627731,0.647007,0.524083,0.324353,0.115546,0.088335,0.436082,0.220287,0.244526,0.288153,0.281865,0.518129,0.351662,0.528552,0.429119,0
0.596992,0.601719,0.631166,0.335227,0.347872,0.385246,0.466387,0.390845,0.837156,0.690733,0.879202,0.723669,0.403093,0.597336,0.413321,0.312249,0.436269,0.625731,0.409207,0.122178,0.605364,1
0.712782,0.52149,0.578475,0.592045,0.618085,0.542008,0.593277,0.676937,0.815367,0.627155,0.655462,0.516421,0.334021,0.48668,0.564781,0.233936,0.152332,0.273684,0.52046,0.353254,0.507024,1
0.332331,0.375358,0.40583,0.293182,0.360638,0.307377,0.181513,0.454225,0.574541,0.623922,0.639706,0.591166,0.708247,0.442623,0.445255,0.502008,0.39171,0.527485,0.682864,0.520584,0.457216,2
0.284211,0.348138,0.429372,0.436364,0.440426,0.585041,0.547059,0.584507,0.693807,0.520474,0.994748,0.652322,0.596907,0.507172,0.32938,0.286145,0.458031,0.506433,0.414322,0.403718,0.624521,2
0.571429,0.412607,0.410314,0.4,0.390426,0.385246,0.54958,0.816021,0.683486,0.705819,0.711134,0.810872,0.780412,0.498975,0.458029,0.217871,0.275648,0.439766,0.506394,0.478088,0.446999,1
0.524812,0.535817,0.73991,0.713636,0.984043,0.696721,0.781513,0.745599,0.658257,0.647629,0.277311,0.415629,0.063918,0.115779,0.312044,0.159639,0.104663,0.266667,0.407928,0.545817,0.286079,0
0.47218,0.330946,0.647982,0.6,0.742553,0.730533,0.536134,0.662852,0.519495,0.789871,0.631303,0.402039,0.376289,0.368852,0.163321,0.251004,0.323316,0.476023,0.38491,0.707835,0.347382,1
0.35188,0.667622,0.447309,0.265909,0.378723,0.581967,0.507563,0.433979,0.658257,0.303879,0.473739,0.558324,0.708247,0.634221,0.644161,0.418675,0.535751,0.739181,0.578005,0.652058,0.518519,2
0.395489,0.591691,0.692825,0.795455,0.632979,0.67623,0.677311,0.588908,0.700688,0.514009,0.284664,0.101925,0.169072,0.346311,0.107664,0.173695,0.188601,0.392982,0.401535,0.612218,0.588761,1
