@relation WDVG1_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.530259,0.63467,0.496552,0.346591,0.230526,0.429672,0.314627,0.390527,0.571809,0.55794,0.599005,0.755827,0.794819,0.67447,0.712676,0.650289,0.494175,0.613808,0.458647,0.356534,0.839786,2
0.583573,0.739255,0.555172,0.844318,0.6,0.693642,0.731371,0.720286,0.52039,0.407725,0.289552,0.316315,0.197927,0.239688,0.303286,0.311175,0.529126,0.394822,0.60401,0.633523,0.381842,0
0.220461,0.418338,0.51954,0.554545,0.245263,0.264933,0.474701,0.322609,0.523936,0.339056,0.427861,0.783574,0.751295,0.662207,0.476056,0.694605,0.498058,0.511327,0.484962,0.708807,0.423231,2
0.674352,0.442693,0.708046,0.504545,0.550526,0.439306,0.563937,0.790885,0.508865,0.671674,0.319403,0.388457,0.423834,0.125975,0.455399,0.362235,0.371845,0.253506,0.270677,0.265625,0.747664,1
0.597983,0.679083,0.586207,0.451136,0.598947,0.747592,0.585097,0.477212,0.625,0.55794,0.468657,0.491676,0.454922,0.319955,0.246009,0.303468,0.314563,0.312837,0.452381,0.75,0.393858,1
0.340058,0.246418,0.183908,0.178409,0.289474,0.213873,0.517939,0.553172,0.54344,0.516094,0.60796,0.508324,0.707772,0.617614,0.659155,0.549133,0.487379,0.3452,0.447368,0.37642,0.563418,2
0.427954,0.577364,0.648276,0.686364,0.675789,0.688825,0.596136,0.596068,0.461879,0.301502,0.334328,0.431743,0.362694,0.266444,0.287324,0.454721,0.501942,0.255663,0.487469,0.525568,0.489987,0
0.592219,0.280802,0.542529,0.467045,0.4,0.397881,0.362466,0.536193,0.734929,0.668455,0.768159,0.673696,0.620725,0.528428,0.290141,0.198459,0.213592,0.285868,0.224311,0.46875,0.339119,1
0.708934,0.600287,0.548276,0.454545,0.587368,0.665703,0.5069,0.722073,0.582447,0.630901,0.421891,0.563818,0.521244,0.424749,0.402817,0.361272,0.394175,0.320388,0.422306,0.65625,0.658211,1
0.194524,0.34957,0.586207,0.243182,0.285263,0.255299,0.365225,0.464701,0.409574,0.35515,0.306468,0.521643,0.493264,0.726867,0.757746,0.571291,0.509709,0.842503,0.592732,0.805398,0.676903,0
0.501441,0.67192,0.56092,0.35,0.328421,0.271676,0.402024,0.273458,0.382979,0.456009,0.579104,0.576027,0.53886,0.749164,0.70892,0.600193,0.48932,0.480043,0.37218,0.522727,0.675567,2
0.440922,0.660458,0.658621,0.507955,0.433684,0.513487,0.374425,0.392315,0.406028,0.440987,0.270647,0.36404,0.31399,0.634337,0.507981,0.513487,0.545631,0.498382,0.541353,0.663352,0.463284,0
0.498559,0.444126,0.603448,0.384091,0.383158,0.433526,0.24655,0.655049,0.538121,0.738197,0.838806,0.677026,0.638342,0.565217,0.365258,0.398844,0.28835,0.231931,0.240602,0.555398,0.718291,1
0.494236,0.373926,0.531034,0.473864,0.577895,0.527938,0.376265,0.568365,0.408688,0.378755,0.170149,0.394007,0.462176,0.345596,0.547418,0.3921,0.306796,0.508091,0.317043,0.698864,0.578104,0
0.371758,0.578797,0.698851,0.588636,0.774737,0.825626,0.787489,0.773905,0.670213,0.672747,0.387065,0.245283,0.256995,0.079153,0.248826,0.302505,0.319417,0.443366,0.310777,0.478693,0.291055,1
0.407781,0.494269,0.41954,0.453409,0.598947,0.379576,0.524379,0.523682,0.359929,0.351931,0.276617,0.432852,0.673575,0.463768,0.598122,0.845857,0.548544,0.569579,0.501253,0.56108,0.567423,0
0.367435,0.547278,0.473563,0.460227,0.634737,0.628131,0.622815,0.744415,0.625,0.665236,0.212935,0.341842,0.329534,0.405797,0.199061,0.213873,0.38932,0.417476,0.280702,0.389205,0.488652,1
0.376081,0.637536,0.602299,0.636364,0.623158,0.708092,0.563937,0.581769,0.734929,0.459227,0.273632,0.45616,0.431088,0.178372,0.319249,0.271676,0.54466,0.608414,0.43609,0.478693,0.29773,0
0.351585,0.481375,0.610345,0.531818,0.491579,0.445087,0.600736,0.361037,0.593085,0.43133,0.19005,0.399556,0.699482,0.558528,0.461972,0.66763,0.525243,0.505933,0.607769,0.62358,0.552737,0
0.462536,0.56447,0.543678,0.635227,0.621053,0.577071,0.609016,0.641644,0.508865,0.505365,0.177114,0.472808,0.520207,0.35563,0.704225,0.50578,0.353398,0.36246,0.397243,0.47017,0.662216,0
0.489914,0.366762,0.457471,0.356818,0.514737,0.27553,0.587856,0.641644,0.605496,0.700644,0.677612,0.647059,0.613472,0.599777,0.292958,0.346821,0.379612,0.405609,0.403509,0.393466,0.570093,1
