@relation WDVG1_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.214186,0.562412,0.512332,0.144564,0.292918,0.333685,0.370861,0.534331,0.362589,0.453191,0.427529,0.624859,0.535114,0.522549,0.586402,0.656793,0.486726,0.705508,0.580866,0.572246,0.461949,2
0.541029,0.626928,0.695067,0.763441,0.783262,0.696938,0.695364,0.642606,0.835106,0.478723,0.35975,0.239548,0.297725,0.253922,0.261568,0.079673,0.3294,0.297669,0.332574,0.432046,0.508678,1
0.486787,0.350631,0.523543,0.271207,0.469957,0.312566,0.353477,0.414613,0.359043,0.215957,0.469239,0.475706,0.669634,0.728431,0.711992,0.775281,0.642085,0.833686,0.621868,0.250358,0.591455,2
0.717663,0.771388,0.866592,0.702509,0.67382,0.848997,0.589404,0.702465,0.56383,0.448936,0.366006,0.158192,0.35905,0.345098,0.438149,0.405516,0.376598,0.425847,0.436219,0.656652,0.624833,0
0.329624,0.375877,0.552691,0.198327,0.310086,0.324182,0.441225,0.457746,0.510638,0.42234,0.265902,0.532203,0.49456,0.586275,0.813975,0.757916,0.711898,0.654661,0.444191,0.640916,0.616822,2
0.165508,0.610098,0.692825,0.555556,0.767167,0.614572,0.756623,0.591549,0.679078,0.665957,0.426486,0.306215,0.389713,0.440196,0.293673,0.107252,0.46411,0.490466,0.415718,0.65093,0.558077,1
0.33936,0.40533,0.816143,0.725209,0.687768,0.813094,0.648179,0.665493,0.618794,0.532979,0.385819,0.483616,0.151335,0.156863,0.149197,0.292135,0.363815,0.542373,0.183371,0.58083,0.473965,0
0.15299,0.238429,0.404709,0.390681,0.22103,0.271383,0.370861,0.173415,0.365248,0.304255,0.494265,0.676836,0.646884,0.710784,0.838527,0.902962,0.652901,0.98411,0.758542,0.655222,0.471295,2
0.760779,0.678822,0.439462,0.475508,0.312232,0.37698,0.373344,0.415493,0.304078,0.125532,0.47341,0.500565,0.617211,0.687255,0.704438,0.642492,0.743363,0.730932,0.577449,0.626609,0.301736,0
0.375522,0.332398,0.66704,0.261649,0.124464,0.272439,0.406457,0.263204,0.282801,0.475532,0.65902,0.740113,0.527201,0.74902,0.617564,0.72523,0.711898,0.681144,0.618451,0.896996,0.309746,2
0.547983,0.559607,0.615471,0.212664,0.314378,0.50264,0.478477,0.713028,0.736702,0.706383,0.75391,0.764972,0.631058,0.65,0.291785,0.367722,0.447394,0.422669,0.40205,0.307582,0.595461,1
0.484006,0.531557,0.689462,0.505376,0.606223,0.771911,0.681291,0.848592,0.593972,0.688298,0.520334,0.124294,0.220574,0.42451,0.303116,0.191011,0.360865,0.511653,0.166287,0.520744,0.182911,0
0.5758,0.799439,0.616592,0.512545,0.620172,0.560718,0.656457,0.677817,0.537234,0.530851,0.61731,0.506215,0.322453,0.429412,0.342776,0.312564,0.296952,0.432203,0.275626,0.497854,0.343124,1
0.452017,0.316971,0.443946,0.301075,0.223176,0.290391,0.110927,0.314261,0.376773,0.404255,0.502607,0.679096,0.612265,0.702941,0.561851,0.551583,0.456244,0.48411,0.558087,0.446352,0.405874,2
0.425591,0.57784,0.471973,0.354839,0.567597,0.357973,0.381623,0.693662,0.705674,0.659574,0.699687,0.420339,0.694362,0.531373,0.418319,0.337079,0.476893,0.502119,0.490888,0.602289,0.630174,1
0.218359,0.56662,0.524664,0.542413,0.303648,0.549102,0.418046,0.428697,0.641844,0.457447,0.354536,0.447458,0.336301,0.557843,0.601511,0.505618,0.3412,0.753178,0.438497,0.433476,0.436582,0
0.232267,0.706872,0.619955,0.698925,0.534335,0.643083,0.733444,0.65669,0.551418,0.45,0.328467,0.462147,0.108803,0.354902,0.384325,0.436159,0.313668,0.614407,0.267654,0.260372,0.348465,0
0.61057,0.669004,0.690583,0.647551,0.546137,0.799366,0.460265,0.710387,0.397163,0.320213,0.423358,0.446328,0.259149,0.589216,0.416431,0.503575,0.402163,0.492585,0.384966,0.529328,0.511348,0
0.399166,0.238429,0.661435,0.516129,0.645923,0.652587,0.580298,0.643486,0.566489,0.746809,0.525547,0.290395,0.232443,0.373529,0.053824,0.416752,0.334317,0.493644,0.561503,0.577969,0.671562,1
0.379694,0.723703,0.338565,0.173238,0.172747,0.307286,0.469371,0.223592,0.35195,0.556383,0.570386,0.59209,0.776459,0.794118,0.70255,0.656793,0.843658,0.669492,0.714123,0.809728,0.448598,2
0.165508,0.366059,0.55157,0.217443,0.252146,0.250264,0.44702,0.370599,0.39539,0.526596,0.46194,0.484746,0.581602,0.526471,0.542021,0.744637,0.477876,0.540254,0.517084,0.490701,0.435247,2
0.552156,0.398317,0.615471,0.445639,0.415236,0.429778,0.642384,0.643486,0.582447,0.744681,0.61731,0.441808,0.540059,0.533333,0.151086,0.350358,0.334317,0.486229,0.257403,0.685265,0.400534,1
0.21975,0.70547,0.567265,0.252091,0.402361,0.319958,0.351821,0.622359,0.640071,0.767021,0.68926,0.770621,0.793274,0.765686,0.569405,0.574055,0.293019,0.279661,0.296128,0.530758,0.233645,2
0.479833,0.69986,0.886771,0.510155,0.665236,0.592397,0.79553,0.87588,0.617908,0.469149,0.298227,0.349153,0.175074,0.364706,0.273843,0.243105,0.308751,0.463983,0.280182,0.566524,0.52737,1
0.235049,0.375877,0.560538,0.591398,0.521459,0.285111,0.562914,0.286972,0.381206,0.418085,0.265902,0.375141,0.562809,0.598039,0.420208,0.733401,0.590954,0.694915,0.528474,0.596567,0.722296,0
0.536857,0.441795,0.411435,0.216249,0.203863,0.534319,0.228477,0.416373,0.508865,0.644681,0.509906,0.735593,0.701286,0.655882,0.665722,0.45761,0.457227,0.540254,0.551253,0.622318,0.404539,2
0.568846,0.367461,0.567265,0.381123,0.447425,0.456177,0.559603,0.579225,0.587766,0.542553,0.737226,0.528814,0.587537,0.546078,0.32389,0.496425,0.388397,0.447034,0.382688,0.506438,0.381842,1
0.69541,0.605891,0.660314,0.727599,0.696352,0.585005,0.655629,0.789613,0.865248,0.270213,0.228363,0.343503,0.384768,0.492157,0.629839,0.427988,0.396264,0.666314,0.340547,0.477825,0.477971,0
0.563282,0.639551,0.584081,0.660693,0.64485,0.899683,0.861755,0.737676,0.763298,0.495745,0.293014,0.40904,0.430267,0.183333,0.239849,0.114402,0.420846,0.227754,0.493166,0.30186,0.659546,0
0.506259,0.586255,0.492152,0.253286,0.363734,0.224921,0.285596,0.384683,0.532801,0.541489,0.567258,0.642938,0.613254,0.67451,0.529745,0.51379,0.550639,0.520127,0.530752,0.58083,0.631509,2
