@relation WDVG1_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.474006,0.131195,0.233333,0.535975,0.187706,0.381503,0.334188,0.348471,0.155794,0.570043,0.516484,0.431243,0.472516,0.730369,0.804228,0.805503,0.455603,0.670927,0.541565,0.414842,0.471523,2
0.720183,0.498542,0.583908,0.420229,0.431394,0.318882,0.496581,0.478221,0.434275,0.538793,0.332667,0.248625,0.521142,0.551561,0.699449,0.427894,0.390063,0.454739,0.513447,0.472019,0.451656,0
0.400612,0.613703,0.396552,0.565172,0.322722,0.396917,0.508547,0.629286,0.794547,0.771552,0.747253,0.678768,0.459831,0.706717,0.377757,0.435484,0.391121,0.055378,0.415648,0.379562,0.769536,1
0.470948,0.639942,0.547126,0.718457,0.873765,0.914258,0.776068,0.876738,0.593963,0.449353,0.383616,0.452145,0.340381,0.219489,0.141544,0.464896,0.417548,0.270501,0.345966,0.383212,0.413245,1
0.214067,0.438776,0.664368,0.643379,0.66191,0.639692,0.766667,0.768304,0.69815,0.447198,0.35964,0.392739,0.5074,0.203406,0.247243,0.327324,0.280127,0.250266,0.47066,0.29562,0.645033,1
0.538226,0.408163,0.601149,0.364964,0.403952,0.264933,0.223932,0.298424,0.465433,0.435345,0.336663,0.773377,0.60148,0.680227,0.76011,0.955408,0.852008,0.57721,0.418093,0.616788,0.162914,2
0.29052,0.539359,0.552874,0.474453,0.638858,0.55973,0.411966,0.883225,0.667965,0.492457,0.682318,0.530253,0.354123,0.442763,0.298713,0.258065,0.371036,0.42066,0.321516,0.510949,0.618543,1
0.440367,0.533528,0.648276,0.597497,0.521405,0.490366,0.629915,0.570899,0.380721,0.59375,0.270729,0.29593,0.32981,0.703879,0.703125,0.647059,0.546512,0.527157,0.418093,0.43674,0.377483,0
0.466361,0.517493,0.397701,0.471324,0.413831,0.339114,0.411966,0.315107,0.486855,0.293103,0.163836,0.429043,0.450317,0.6386,0.723346,0.570209,0.563425,0.772098,0.622249,0.517032,0.62649,0
0.785933,0.523324,0.488506,0.351408,0.311745,0.283237,0.317094,0.461538,0.40409,0.431034,0.352647,0.59846,0.67759,0.589404,0.57261,0.720114,0.59408,0.440895,0.420538,0.442822,0.521854,2
0.587156,0.655977,0.593103,0.557873,0.824369,0.442197,0.647863,0.719184,0.481013,0.554957,0.454545,0.453245,0.515856,0.408704,0.206801,0.351044,0.400634,0.444089,0.449878,0.481752,0.307285,1
0.422018,0.689504,0.503448,0.494265,0.892426,0.707129,0.87265,0.632067,0.50925,0.546336,0.302697,0.316832,0.287526,0.221381,0.170956,0.378558,0.439746,0.536741,0.338631,0.574209,0.397351,0
0.432722,0.244898,0.526437,0.420229,0.403952,0.258189,0.439316,0.497683,0.733204,0.830819,0.813187,0.741474,0.591966,0.40965,0.509191,0.447818,0.338266,0.359957,0.07824,0.289538,0.396026,1
0.429664,0.279883,0.489655,0.342023,0.441273,0.461464,0.491453,0.470806,0.428432,0.168103,0.562438,0.60066,0.664905,0.720908,0.672794,0.789374,0.610994,0.656017,0.366748,0.519465,0.46755,0
0.446483,0.736152,0.488506,0.262774,0.260154,0.354528,0.339316,0.434662,0.178189,0.471983,0.398601,0.409241,0.704017,0.618732,0.722426,0.648008,0.603594,0.616613,0.547677,0.614355,0.500662,2
0.484709,0.355685,0.410345,0.348279,0.116356,0.26975,0.450427,0.23633,0.170399,0.304957,0.402597,0.416942,0.815011,0.847682,0.817096,0.744782,0.675476,0.451544,0.738386,0.714112,0.352318,0
